"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","bulkDensProcessedDate","bulkDensMethodPub","bulkDensMethod","bulkDensIDnrcs","bulkDensSampleType","bulkDensCenterDepth","bulkDensTopDepth","bulkDensBottomDepth","bulkDensThirdBar","bulkDensOvenDry","bulkDensFieldMoist","waterRetentionThirdBar","fieldWaterContent","laboratoryName","remarks","dataQF","publicationDate","release"
"adbc75eb-790c-46a3-b497-ac8c29be73dd","CLBJ_050.basePlot.all","D11","CLBJ","CLBJ_050","S2017TX497050",2017-04-05,"17N03334","E",2018-05-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017TX497050-2","clod",14,10,18,1.54,1.54,NA,10.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T222538Z","RELEASE-2021"
"a4acb4a2-a690-4d48-b4eb-ddbcd24bd3d2","CLBJ_039.basePlot.all","D11","CLBJ","CLBJ_039","S2017TX497039",2017-04-06,"17N03310","A",2018-05-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017TX497039-1","clod",9.5,0,19,1.49,1.52,NA,11.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T222538Z","RELEASE-2021"
"8ee8d44e-6026-4582-8278-0377c4aa729d","CLBJ_039.basePlot.all","D11","CLBJ","CLBJ_039","S2017TX497039",2017-04-06,"17N03311","Bt1",2018-05-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017TX497039-2","clod",33.5,19,48,1.54,1.73,NA,17.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T222538Z","RELEASE-2021"
"435b5099-46bf-4e84-8444-eaaa668f49dc","CLBJ_039.basePlot.all","D11","CLBJ","CLBJ_039","S2017TX497039",2017-04-06,"17N03313","Bt3",2018-05-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017TX497039-4","clod",95,75,115,1.51,1.84,NA,22.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T222538Z","RELEASE-2021"
"d6045431-aa87-4f89-ae1f-4bd79dda29cb","CLBJ_039.basePlot.all","D11","CLBJ","CLBJ_039","S2017TX497039",2017-04-06,"17N03312","Bt2",2018-05-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017TX497039-3","clod",61.5,48,75,1.61,1.82,NA,19.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T222538Z","RELEASE-2021"
"570691cc-9380-49b2-9218-aefeb5d6cac2","OAES_020.basePlot.all","D11","OAES","OAES_020","S2016OK149020",2016-01-25,"16N02151","A",2016-05-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)","S2016OK149020-1","compliant cavity",3.5,0,7,NA,NA,1.14,NA,26.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"f0f88f31-3511-4253-b734-bb8c2889e3af","OAES_020.basePlot.all","D11","OAES","OAES_020","S2016OK149020",2016-01-25,"16N02152","Bw/Cr",2016-05-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)","S2016OK149020-2","compliant cavity",12.5,7,18,NA,NA,1.77,NA,13.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"23ce70ac-c2f9-4e18-b60e-9d4a62f3b434","OAES_014.basePlot.all","D11","OAES","OAES_014","S2016OK149014",2016-01-26,"16N02141","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149014-1","clod",14,0,28,1.24,1.32,NA,25,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"b3edd9b5-0700-4c9a-baef-07feb5aef44d","OAES_014.basePlot.all","D11","OAES","OAES_014","S2016OK149014",2016-01-26,"16N02142","Bw1",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149014-2","clod",41.5,28,55,1.31,1.42,NA,18.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"88d646af-4eab-4f92-9e32-8c4a13dead30","OAES_014.basePlot.all","D11","OAES","OAES_014","S2016OK149014",2016-01-26,"16N02143","Bw2",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149014-3","clod",69.5,55,84,1.38,1.47,NA,16.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"56909f81-5f98-4369-bff9-25612d54affa","OAES_010.basePlot.all","D11","OAES","OAES_010","S2016OK149010",2016-01-27,"16N02138","Bw2",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149010-4","clod",84,68,100,1.34,1.44,NA,18.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"0faa595a-3a63-42d1-b72e-efa18d438b1a","OAES_010.basePlot.all","D11","OAES","OAES_010","S2016OK149010",2016-01-27,"16N02135","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149010-1","clod",9,0,18,1.36,1.51,NA,22,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"05b81b6b-203e-4dc0-bdc6-8d0fb989e7ad","OAES_012.basePlot.all","D11","OAES","OAES_012","S2016OK149012",2016-01-27,"16N02139","A",2016-05-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)","S2016OK149012-1","compliant cavity",3,0,6,NA,NA,1.28,NA,22.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"a324307f-8ef5-41ed-af16-dc0a5a9ac821","OAES_004.basePlot.all","D11","OAES","OAES_004","S2016OK149004",2016-01-27,"16N02127","BA",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149004-2","clod",28,18,38,1.38,1.53,NA,22.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"303be9ad-75ec-4d6f-8c03-9bea46f06588","OAES_003.basePlot.all","D11","OAES","OAES_003","S2016OK149003",2016-01-27,"16N02125","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149003-1","clod",5,0,10,1.3,1.44,NA,22.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"49842d14-5f04-477c-a72f-6719caf73f87","OAES_012.basePlot.all","D11","OAES","OAES_012","S2016OK149012",2016-01-27,"16N02140","Bw",2016-05-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)","S2016OK149012-2","compliant cavity",11.5,6,17,NA,NA,1.73,NA,21.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"a3896c55-961b-40ca-9fe2-dc566a06aa5d","OAES_010.basePlot.all","D11","OAES","OAES_010","S2016OK149010",2016-01-27,"16N02136","BA",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149010-2","clod",28,18,38,1.37,1.47,NA,16.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"d3e669a9-faae-4269-be57-506ad9c97f89","OAES_010.basePlot.all","D11","OAES","OAES_010","S2016OK149010",2016-01-27,"16N02137","Bw1",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149010-3","clod",53,38,68,1.38,1.49,NA,16.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"4efcae60-efb4-4245-a2fd-3a6afd8c1cac","OAES_004.basePlot.all","D11","OAES","OAES_004","S2016OK149004",2016-01-27,"16N02128","Bw1",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149004-3","clod",51.5,38,65,1.44,1.55,NA,15.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"6b0382a4-27f4-4b72-830a-21024c9eb930","OAES_004.basePlot.all","D11","OAES","OAES_004","S2016OK149004",2016-01-27,"16N02126","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149004-1","clod",9,0,18,1.19,1.33,NA,27.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"cebf45e1-b67c-44ad-914a-ae12768924b9","OAES_004.basePlot.all","D11","OAES","OAES_004","S2016OK149004",2016-01-27,"16N02129","Bw2",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149004-4","clod",82.5,65,100,1.53,1.65,NA,14.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"e979530a-8d44-4c0c-801c-5afc70bfe74f","OAES_025.basePlot.all","D11","OAES","OAES_025","S2016OK149025",2016-01-28,"16N02154","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149025-1","clod",10.5,0,21,1.36,1.51,NA,21.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"7adcca16-d0e3-4b76-9041-e97fb444ca6d","OAES_002.basePlot.all","D11","OAES","OAES_002","S2016OK149002",2016-01-28,"16N02124","Bw",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149002-2","clod",18.5,11,26,1.38,1.45,NA,22.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"3182d485-50bc-402c-b926-eb4dfd5ec82a","OAES_029.basePlot.all","D11","OAES","OAES_029","S2016OK149029",2016-01-28,"16N02157","Bw",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149029-2","clod",29,16,42,1.33,1.4,NA,18.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"bfdeec64-a2bd-495d-ae12-de6d6dc57517","OAES_002.basePlot.all","D11","OAES","OAES_002","S2016OK149002",2016-01-28,"16N02123","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149002-1","clod",5.5,0,11,1.36,1.47,NA,25.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"7aa7f666-8398-4188-8b20-5cffbbcb2f92","OAES_029.basePlot.all","D11","OAES","OAES_029","S2016OK149029",2016-01-28,"16N02156","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149029-1","clod",8,0,16,1.37,1.43,NA,20.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"7cb843dc-5fdf-4fe2-8310-e3262a3c2390","OAES_007.basePlot.all","D11","OAES","OAES_007","S2016OK149007",2016-01-28,"16N02133","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149007-1","clod",7.5,0,15,1.36,1.42,NA,18.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"fb9e37a2-7954-4709-bc73-c45e5a346403","OAES_029.basePlot.all","D11","OAES","OAES_029","S2016OK149029",2016-01-28,"16N02158","Bw/Cr",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149029-3","clod",50,42,58,1.31,1.41,NA,20.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"920d2051-e3e1-4bd8-b8b1-ba0ea8f6fa46","OAES_015.basePlot.all","D11","OAES","OAES_015","S2016OK149015",2016-01-28,"16N02144","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149015-1","clod",10,0,20,1.12,1.23,NA,24.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"26debdc0-962e-4e8b-bdd8-450ace94fcb5","OAES_015.basePlot.all","D11","OAES","OAES_015","S2016OK149015",2016-01-28,"16N02145","Bw",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149015-2","clod",33,20,46,1.44,1.47,NA,18.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165154Z","RELEASE-2021"
"9a30978e-9003-4d1e-a3ee-e60d302d8fca","OAES_016.basePlot.all","D11","OAES","OAES_016","S2016OK149016",2016-02-09,"16N02147","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149016-1","clod",4,0,8,1.27,1.33,NA,27.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165145Z","RELEASE-2021"
"495ee81e-c6c6-4bbb-bfb9-9f23f9de53ad","OAES_016.basePlot.all","D11","OAES","OAES_016","S2016OK149016",2016-02-09,"16N02148","Bw",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149016-2","clod",18,8,28,1.29,1.39,NA,26.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165145Z","RELEASE-2021"
"6ffa8c2f-42c4-4fed-9f8b-fb8f291a4e46","OAES_030.basePlot.all","D11","OAES","OAES_030","S2016OK149030",2016-02-10,"16N02161","Bw",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149030-2","clod",16.5,8,25,1.1,1.27,NA,23.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165145Z","RELEASE-2021"
"3d06d65b-342f-4d26-91ea-b78579709201","OAES_019.basePlot.all","D11","OAES","OAES_019","S2016OK149019",2016-02-10,"16N02149","Ap",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149019-1","clod",5.5,0,11,1.12,1.24,NA,24.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165145Z","RELEASE-2021"
"79bb5a3f-0358-48c1-b796-325dbc23c3c7","OAES_005.basePlot.all","D11","OAES","OAES_005","S2016OK149005",2016-02-10,"16N02130","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149005-1","clod",5.5,0,11,1.37,1.46,NA,15.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165145Z","RELEASE-2021"
"953de436-c682-42c1-91c7-da01ad89a059","OAES_005.basePlot.all","D11","OAES","OAES_005","S2016OK149005",2016-02-10,"16N02132","Bw2",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149005-3","clod",32.5,27,38,1.31,1.5,NA,16.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165145Z","RELEASE-2021"
"b8ad60d3-89eb-4da9-97dc-0d30cf575741","OAES_005.basePlot.all","D11","OAES","OAES_005","S2016OK149005",2016-02-10,"16N02131","Bw1",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149005-2","clod",19,11,27,1.4,1.54,NA,12.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165145Z","RELEASE-2021"
"9afe33ae-218c-41f8-b509-fab03007849d","OAES_030.basePlot.all","D11","OAES","OAES_030","S2016OK149030",2016-02-10,"16N02160","A",2016-10-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149030-1","clod",4,0,8,1.16,1.23,NA,25.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T165145Z","RELEASE-2021"
"4a08cefe-0278-4601-9cfc-7697aa3a275b","YELL_024.basePlot.all","D12","YELL","YELL_024","S2018WY029024",2018-08-01,"18N06692","Bk1",2019-02-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029024-2.CLOD","clod",20,8,32,1.69,1.76,NA,16.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"b0e5c64f-9b71-4c7a-aa9f-d0481bafb98d","YELL_024.basePlot.all","D12","YELL","YELL_024","S2018WY029024",2018-08-01,"18N06691","A",2019-02-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029024-1.CLOD","clod",4,0,8,1.39,1.46,NA,19.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"63d9df7d-3e70-4c97-b31f-e16bdfc78b3c","YELL_024.basePlot.all","D12","YELL","YELL_024","S2018WY029024",2018-08-01,"18N06694","Bk3",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029024-4.CLOD","clod",58.5,51,66,1.81,1.83,NA,11.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"1596afe1-f7b3-47cf-8fea-4909329d3eb8","YELL_024.basePlot.all","D12","YELL","YELL_024","S2018WY029024",2018-08-01,"18N06695","CBk",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029024-5.CLOD","clod",85,66,104,1.79,1.82,NA,15.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"dd055f3f-a7a8-4716-b9e7-9248e23a6151","YELL_024.basePlot.all","D12","YELL","YELL_024","S2018WY029024",2018-08-01,"18N06693","Bk2",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029024-3.CLOD","clod",41.5,32,51,1.7,1.73,NA,17.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"6ad1d507-6985-4778-92a5-7c2800e09ddb","YELL_001.basePlot.all","D12","YELL","YELL_001","S2018WY029001",2018-08-07,"18N06664","A3",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029001-3.CLOD","clod",48,32,64,1.24,1.29,NA,13.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"cdbf4ec9-97c9-42ca-b08b-f68fd82b773b","YELL_001.basePlot.all","D12","YELL","YELL_001","S2018WY029001",2018-08-07,"18N06663","A2",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029001-2.CLOD","clod",20,8,32,1.22,1.28,NA,20,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"a9c17b26-7308-402d-943e-d34ed9a5d621","YELL_001.basePlot.all","D12","YELL","YELL_001","S2018WY029001",2018-08-07,"18N06665","AB",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029001-4.CLOD","clod",75.5,64,87,1.34,1.41,NA,10.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"43d24aec-3db7-4a7b-ba4b-8a978a8b0372","YELL_001.basePlot.all","D12","YELL","YELL_001","S2018WY029001",2018-08-07,"18N06662","A1",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029001-1.CLOD","clod",4,0,8,0.63,0.72,NA,48.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"9ed147a7-cbed-401e-bdea-1445c6c9fe4c","YELL_007.basePlot.all","D12","YELL","YELL_007","S2018WY029007",2018-08-11,"18N06677","BAt2",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029007-4.CLOD","clod",42.5,25,60,1.27,1.31,NA,20.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"7b2cf8a0-6b5e-411d-82b5-f49b57b22ee7","YELL_019.basePlot.all","D12","YELL","YELL_019","S2018WY029019",2018-08-11,"18N06683","A1",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029019-1.CLOD","clod",6.5,0,13,1.11,1.19,NA,29.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"b11e846e-ef4f-4ef5-906d-caf4571c3530","YELL_019.basePlot.all","D12","YELL","YELL_019","S2018WY029019",2018-08-11,"18N06684","A2",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029019-2.CLOD","clod",24.5,13,36,1.01,1.11,NA,37.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"5a6e78e9-3f24-4d60-939b-2b95cbd8ec12","YELL_007.basePlot.all","D12","YELL","YELL_007","S2018WY029007",2018-08-11,"18N06676","BA",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029007-3.CLOD","clod",19.5,14,25,1.24,1.28,NA,23,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"6666e21c-c43d-4dc8-b351-b3bb3b34dd33","YELL_007.basePlot.all","D12","YELL","YELL_007","S2018WY029007",2018-08-11,"18N06675","A2",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029007-2.CLOD","clod",10,6,14,1.1,1.17,NA,23.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"d7ffc48f-3474-4f38-9c1c-581410b08842","YELL_007.basePlot.all","D12","YELL","YELL_007","S2018WY029007",2018-08-11,"18N06678","BCt",2019-02-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029007-5.CLOD","clod",82.5,60,105,1.34,1.37,NA,16,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"d16adbc4-c8fe-4668-aa8d-f86e80f06c05","YELL_005.basePlot.all","D12","YELL","YELL_005","S2018WY029005",2018-08-18,"18N06671","BAt",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029005-2.CLOD","clod",20.5,6,35,1.29,1.33,NA,17.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
"051347b1-57ad-45ca-b4ca-e99430fd0419","YELL_005.basePlot.all","D12","YELL","YELL_005","S2018WY029005",2018-08-18,"18N06672","Bt",2019-02-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029005-3.CLOD","clod",48.5,35,62,1.42,1.46,NA,15.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T122028Z","RELEASE-2021"
