"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","eventID","processingDate","massSampleIDList","massSampleMixtureID","cnSampleID","cnSampleCode","ligninSampleID","ligninSampleBarcode","archiveSampleID","archiveSampleBarcode","bgcArchiveMass","toxicodendronPossible","remarks","processedBy","publicationDate","release"
"99d6c77e-f7eb-4f1f-98c7-c9c3257dfb67","JERC_050.basePlot.ltr","D03","JERC","JERC_050",2019-09-24,2019-10-07,NA,2019-10-30,"NEON.LTR.JERC050368.20191007.NDL|NEON.LTR.JERC050055.20191007.NDL","NEON.LTR.JERC050.20191007.NDL","NEON.LTR.JERC050.20191007.NDL.CN","A00000129365","NEON.LTR.JERC050.20191007.NDL.LIG","A00000129355","NEON.LTR.JERC050.20191007.NDL.AR","A00000129364",NA,"N",NA,"0000-0002-0753-5169","20210114T174353Z","RELEASE-2021"
"0b11fcf9-a12e-4ff3-ab93-a53a2121825c","JERC_047.basePlot.ltr","D03","JERC","JERC_047",2019-09-24,2019-10-07,NA,2019-10-30,"NEON.LTR.JERC047298.20191007.NDL|NEON.LTR.JERC047067.20191007.NDL","NEON.LTR.JERC047.20191007.NDL","NEON.LTR.JERC047.20191007.NDL.CN","A00000129325","NEON.LTR.JERC047.20191007.NDL.LIG","A00000129324",NA,NA,NA,"N",NA,"0000-0002-0753-5169","20210114T174353Z","RELEASE-2021"
"13e605cc-27fa-4742-9d83-08ddaedb902e","JERC_051.basePlot.ltr","D03","JERC","JERC_051",2019-09-24,2019-10-07,NA,2019-10-30,"NEON.LTR.JERC051049.20191007.NDL|NEON.LTR.JERC051553.20191007.NDL","NEON.LTR.JERC051.20191007.NDL","NEON.LTR.JERC051.20191007.NDL.CN","A00000129394","NEON.LTR.JERC051.20191007.NDL.LIG","A00000129395","NEON.LTR.JERC051.20191007.NDL.AR","A00000129385",NA,"N",NA,"0000-0002-0753-5169","20210114T174353Z","RELEASE-2021"
"aae94680-a8b1-4a6e-9b0a-eb48ab62d274","JERC_048.basePlot.ltr","D03","JERC","JERC_048",2019-09-24,2019-10-07,NA,2019-10-30,"NEON.LTR.JERC048065.20191007.LVS|NEON.LTR.JERC048582.20191007.LVS","NEON.LTR.JERC048.20191007.LVS","NEON.LTR.JERC048.20191007.LVS.CN","A00000129302","NEON.LTR.JERC048.20191007.LVS.LIG","A00000129303",NA,NA,NA,"N",NA,"0000-0002-0753-5169","20210114T174353Z","RELEASE-2021"
"34c98ff3-fb58-43df-8a84-779bf0c26576","JERC_059.basePlot.ltr","D03","JERC","JERC_059",2019-09-24,2019-10-07,NA,2019-10-30,"NEON.LTR.JERC059933.20191007.NDL|NEON.LTR.JERC059689.20191007.NDL","NEON.LTR.JERC059.20191007.NDL","NEON.LTR.JERC059.20191007.NDL.CN","A00000129387","NEON.LTR.JERC059.20191007.NDL.LIG","A00000129397","NEON.LTR.JERC059.20191007.NDL.AR","A00000129348",NA,"N",NA,"0000-0002-0753-5169","20210114T174353Z","RELEASE-2021"
"8c04dd5d-5151-4986-b81a-a7e2119da60e","JERC_057.basePlot.ltr","D03","JERC","JERC_057",2019-09-24,2019-10-07,NA,2019-10-30,"NEON.LTR.JERC057936.20191007.LVS|NEON.LTR.JERC057268.20191007.LVS","NEON.LTR.JERC057.20191007.LVS","NEON.LTR.JERC057.20191007.LVS.CN","A00000129343","NEON.LTR.JERC057.20191007.LVS.LIG","A00000129390","NEON.LTR.JERC057.20191007.LVS.AR","A00000129400",NA,"N",NA,"0000-0002-0753-5169","20210114T174353Z","RELEASE-2021"
"47bb2427-93ee-4eea-9de6-5eecfc05bafe","JERC_055.basePlot.ltr","D03","JERC","JERC_055",2019-09-24,2019-10-07,NA,2019-10-30,"NEON.LTR.JERC055584.20191007.NDL|NEON.LTR.JERC055959.20191007.NDL","NEON.LTR.JERC055.20191007.NDL","NEON.LTR.JERC055.20191007.NDL.CN","A00000129374","NEON.LTR.JERC055.20191007.NDL.LIG","A00000129384","NEON.LTR.JERC055.20191007.NDL.AR","A00000129375",NA,"N",NA,"0000-0002-0753-5169","20210114T174353Z","RELEASE-2021"
"d9c0f0ce-9a92-4680-afd8-e41584376d58","GUAN_044.basePlot.ltr","D04","GUAN","GUAN_044",2018-03-29,2018-04-27,NA,2018-05-14,"NEON.LTR.GUAN044646.20180427.LVS|NEON.LTR.GUAN044385.20180427.LVS","NEON.LTR.GUAN044.20180427.LVS","NEON.LTR.GUAN044.20180427.LVS.CN","A00000006998","NEON.LTR.GUAN044.20180427.LVS.LIG","A00000007000","NEON.LTR.GUAN044.20180427.LVS.AR","A00000007001",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"0987a136-cab6-4f9c-9c40-bcb2f4edad87","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052",2018-03-29,2018-04-27,NA,2018-05-15,"NEON.LTR.GUAN052280.20180427.LVS|NEON.LTR.GUAN052706.20180427.LVS","NEON.LTR.GUAN052.20180427.LVS","NEON.LTR.GUAN052.20180427.LVS.CN","A00000007124","NEON.LTR.GUAN052.20180427.LVS.LIG","A00000007111","NEON.LTR.GUAN052.20180427.LVS.AR","A00000007128",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"32ede919-aab9-4cf6-ac1c-7a040a310e0e","GUAN_056.basePlot.ltr","D04","GUAN","GUAN_056",2018-03-29,2018-04-27,NA,2018-05-15,"NEON.LTR.GUAN056062.20180427.LVS|NEON.LTR.GUAN056693.20180427.LVS","NEON.LTR.GUAN056.20180427.LVS","NEON.LTR.GUAN056.20180427.LVS.CN","A00000007118","NEON.LTR.GUAN056.20180427.LVS.LIG","A00000007120","NEON.LTR.GUAN056.20180427.LVS.AR","A00000007116",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"334463ee-08ee-4f92-8d5e-c43c3ed757ff","GUAN_048.basePlot.ltr","D04","GUAN","GUAN_048",2018-03-29,2018-04-27,NA,2018-05-15,"NEON.LTR.GUAN048803.20180427.LVS|NEON.LTR.GUAN048062.20180427.LVS","NEON.LTR.GUAN048.20180427.LVS","NEON.LTR.GUAN048.20180427.LVS.CN","A00000007113","NEON.LTR.GUAN048.20180427.LVS.LIG","A00000007112","NEON.LTR.GUAN048.20180427.LVS.AR","A00000007114",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"e3fef027-45a3-4571-9841-fde3facf6eaa","GUAN_057.basePlot.ltr","D04","GUAN","GUAN_057",2018-03-29,2018-04-27,NA,2018-05-16,"NEON.LTR.GUAN057196.20180427.LVS|NEON.LTR.GUAN057673.20180427.LVS","NEON.LTR.GUAN057.20180427.LVS","NEON.LTR.GUAN057.20180427.LVS.CN","A00000007104","NEON.LTR.GUAN057.20180427.LVS.LIG","A00000007085","NEON.LTR.GUAN057.20180427.LVS.AR","A00000007068",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"4dc0c889-3495-41e3-a134-72bb3334bf48","GUAN_042.basePlot.ltr","D04","GUAN","GUAN_042",2018-03-29,2018-04-27,NA,2018-05-14,"NEON.LTR.GUAN042700.20180427.LVS|NEON.LTR.GUAN042162.20180427.LVS","NEON.LTR.GUAN042.20180427.LVS","NEON.LTR.GUAN042.20180427.LVS.CN","A00000007030","NEON.LTR.GUAN042.20180427.LVS.LIG","A00000007013","NEON.LTR.GUAN042.20180427.LVS.AR","A00000007012",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"43b691f9-0dea-47ed-b1ed-3f01c1d1709a","GUAN_053.basePlot.ltr","D04","GUAN","GUAN_053",2018-03-29,2018-04-27,NA,2018-05-16,"NEON.LTR.GUAN053405.20180427.LVS|NEON.LTR.GUAN053652.20180427.LVS","NEON.LTR.GUAN053.20180427.LVS","NEON.LTR.GUAN053.20180427.LVS.CN","A00000007127","NEON.LTR.GUAN053.20180427.LVS.LIG","A00000007102","NEON.LTR.GUAN053.20180427.LVS.AR","A00000007101",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"a7bd5311-90b5-4fad-a513-78370fa6bb04","GUAN_049.basePlot.ltr","D04","GUAN","GUAN_049",2018-03-29,2018-04-27,NA,2018-05-15,"NEON.LTR.GUAN049280.20180427.LVS|NEON.LTR.GUAN049706.20180427.LVS","NEON.LTR.GUAN049.20180427.LVS","NEON.LTR.GUAN049.20180427.LVS.CN","A00000007131","NEON.LTR.GUAN049.20180427.LVS.LIG","A00000007098","NEON.LTR.GUAN049.20180427.LVS.AR","A00000007130",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"70eea300-8ea7-474c-8832-5e54086aeaf2","GUAN_043.basePlot.ltr","D04","GUAN","GUAN_043",2018-03-29,2018-04-27,NA,2018-05-14,"NEON.LTR.GUAN043562.20180427.LVS|NEON.LTR.GUAN043791.20180427.LVS","NEON.LTR.GUAN043.20180427.LVS","NEON.LTR.GUAN043.20180427.LVS.CN","A00000005877","NEON.LTR.GUAN043.20180427.LVS.LIG","A00000005875","NEON.LTR.GUAN043.20180427.LVS.AR","A00000006999",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"9b66affb-764e-41be-a66a-3eade6382dbc","GUAN_059.basePlot.ltr","D04","GUAN","GUAN_059",2018-03-29,2018-04-27,NA,2018-05-15,"NEON.LTR.GUAN059381.20180427.LVS|NEON.LTR.GUAN059658.20180427.LVS","NEON.LTR.GUAN059.20180427.LVS","NEON.LTR.GUAN059.20180427.LVS.CN","A00000007067","NEON.LTR.GUAN059.20180427.LVS.LIG","A00000007031","NEON.LTR.GUAN059.20180427.LVS.AR","A00000007014",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"3aa02e2a-7fe3-4a52-a0ac-14c18b2709f2","GUAN_050.basePlot.ltr","D04","GUAN","GUAN_050",2018-03-29,2018-04-27,NA,2018-05-16,"NEON.LTR.GUAN050132.20180427.LVS|NEON.LTR.GUAN050850.20180427.LVS","NEON.LTR.GUAN050.20180427.LVS","NEON.LTR.GUAN050.20180427.LVS.CN","A00000007129","NEON.LTR.GUAN050.20180427.LVS.LIG","A00000007115","NEON.LTR.GUAN050.20180427.LVS.AR","A00000007132",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"536566bc-373a-4159-b84b-951547cfe7f0","GUAN_061.basePlot.ltr","D04","GUAN","GUAN_061",2018-03-29,2018-04-27,NA,2018-05-16,"NEON.LTR.GUAN061694.20180427.LVS|NEON.LTR.GUAN061054.20180427.LVS","NEON.LTR.GUAN061.20180427.LVS","NEON.LTR.GUAN061.20180427.LVS.CN","A00000007084","NEON.LTR.GUAN061.20180427.LVS.LIG","A00000007082","NEON.LTR.GUAN061.20180427.LVS.AR","A00000007105",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"83f831da-de77-4ea4-9548-5e4170e08aa3","GUAN_047.basePlot.ltr","D04","GUAN","GUAN_047",2018-03-29,2018-04-27,NA,2018-05-15,"NEON.LTR.GUAN047935.20180427.LVS|NEON.LTR.GUAN047132.20180427.LVS","NEON.LTR.GUAN047.20180427.LVS","NEON.LTR.GUAN047.20180427.LVS.CN","A00000007028","NEON.LTR.GUAN047.20180427.LVS.LIG","A00000007046","NEON.LTR.GUAN047.20180427.LVS.AR","A00000007081",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"822e24f4-acef-420f-b164-ab5aa83b5785","GUAN_055.basePlot.ltr","D04","GUAN","GUAN_055",2018-03-29,2018-04-27,NA,2018-05-15,"NEON.LTR.GUAN055896.20180427.LVS|NEON.LTR.GUAN055363.20180427.LVS","NEON.LTR.GUAN055.20180427.LVS","NEON.LTR.GUAN055.20180427.LVS.CN","A00000007103","NEON.LTR.GUAN055.20180427.LVS.LIG","A00000007125","NEON.LTR.GUAN055.20180427.LVS.AR","A00000007119",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"c5375d7a-3cc6-4f51-9514-5e58d53c2343","GUAN_046.basePlot.ltr","D04","GUAN","GUAN_046",2018-03-29,2018-04-27,NA,2018-05-14,"NEON.LTR.GUAN046021.20180427.LVS|NEON.LTR.GUAN046824.20180427.LVS","NEON.LTR.GUAN046.20180427.LVS","NEON.LTR.GUAN046.20180427.LVS.CN","A00000007047","NEON.LTR.GUAN046.20180427.LVS.LIG","A00000007064","NEON.LTR.GUAN046.20180427.LVS.AR","A00000007029",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"db4f52fc-1cf6-4988-88ae-23a1fda4a18c","GUAN_051.basePlot.ltr","D04","GUAN","GUAN_051",2018-03-29,2018-04-27,NA,2018-05-15,"NEON.LTR.GUAN051803.20180427.LVS|NEON.LTR.GUAN051062.20180427.LVS","NEON.LTR.GUAN051.20180427.LVS","NEON.LTR.GUAN051.20180427.LVS.CN","A00000007122","NEON.LTR.GUAN051.20180427.LVS.LIG","A00000007121","NEON.LTR.GUAN051.20180427.LVS.AR","A00000007123",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"bcbbb190-bdf9-4e40-a333-ef61df0b82f0","GUAN_058.basePlot.ltr","D04","GUAN","GUAN_058",2018-03-29,2018-04-27,NA,2018-05-15,"NEON.LTR.GUAN058694.20180427.LVS|NEON.LTR.GUAN058054.20180427.LVS","NEON.LTR.GUAN058.20180427.LVS","NEON.LTR.GUAN058.20180427.LVS.CN","A00000007049","NEON.LTR.GUAN058.20180427.LVS.LIG","A00000007083","NEON.LTR.GUAN058.20180427.LVS.AR","A00000007126",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"54b15ad5-f346-498d-89b3-fb0f80830456","GUAN_054.basePlot.ltr","D04","GUAN","GUAN_054",2018-03-29,2018-04-27,NA,2018-05-15,"NEON.LTR.GUAN054559.20180427.LVS|NEON.LTR.GUAN054880.20180427.LVS","NEON.LTR.GUAN054.20180427.LVS","NEON.LTR.GUAN054.20180427.LVS.CN","A00000007100","NEON.LTR.GUAN054.20180427.LVS.LIG","A00000007099","NEON.LTR.GUAN054.20180427.LVS.AR","A00000007117",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"1e6de653-b9ea-474a-87ab-cab23f160e8a","GUAN_045.basePlot.ltr","D04","GUAN","GUAN_045",2018-03-29,2018-04-27,NA,2018-05-16,"NEON.LTR.GUAN045132.20180427.LVS|NEON.LTR.GUAN045932.20180427.LVS","NEON.LTR.GUAN045.20180427.LVS","NEON.LTR.GUAN045.20180427.LVS.CN","A00000005876","NEON.LTR.GUAN045.20180427.LVS.LIG","A00000005908","NEON.LTR.GUAN045.20180427.LVS.AR","A00000007002",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"0aff08fc-da63-4469-a01d-cd79a25fd207","GUAN_060.basePlot.ltr","D04","GUAN","GUAN_060",2018-03-29,2018-04-27,NA,2018-05-15,"NEON.LTR.GUAN060673.20180427.LVS|NEON.LTR.GUAN060151.20180427.LVS","NEON.LTR.GUAN060.20180427.LVS","NEON.LTR.GUAN060.20180427.LVS.CN","A00000007066","NEON.LTR.GUAN060.20180427.LVS.LIG","A00000007048","NEON.LTR.GUAN060.20180427.LVS.AR","A00000007065",NA,NA,NA,"wplaza-muniz@battelleecology.org","20210114T173521Z","RELEASE-2021"
"2c377718-2c94-41fb-bfe2-d4d4aee9ea43","STEI_046.basePlot.ltr","D05","STEI","STEI_046",2015-10-20,2016-09-19,"LTR.2016.STEI.01",2017-12-11,"NEON.LTR.STEI046390.20160919.LVS|NEON.LTR.STEI046390.20160519.LVS","NEON.LTR.STEI046.20160519.LVS","NEON.LTR.STEI046.20160519.LVS.CN",NA,"NEON.LTR.STEI046.20160519.LVS.LIG",NA,"NEON.LTR.STEI046.20160519.LVS.AR",NA,NA,NA,NA,"radams@battelleecology.org","20210114T175051Z","RELEASE-2021"
"9024acc8-466f-432a-b579-d896db264d64","STEI_053.basePlot.ltr","D05","STEI","STEI_053",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI053597.20171002.LVS|NEON.LTR.STEI053296.20171002.LVS","NEON.LTR.STEI053.20171002.LVS","NEON.LTR.STEI053.20171002.LVS.CN",NA,"NEON.LTR.STEI053.20171002.LVS.LIG",NA,"NEON.LTR.STEI053.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"61272c51-b65d-465f-af16-8dcd17dfefc1","STEI_047.basePlot.ltr","D05","STEI","STEI_047",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI047291.20171002.LVS|NEON.LTR.STEI047185.20171002.LVS","NEON.LTR.STEI047.20171002.LVS","NEON.LTR.STEI047.20171002.LVS.CN",NA,"NEON.LTR.STEI047.20171002.LVS.LIG",NA,"NEON.LTR.STEI047.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"87bc74ee-5b16-4929-b7e2-d4045b5ff10a","STEI_047.basePlot.ltr","D05","STEI","STEI_047",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI047291.20171002.NDL|NEON.LTR.STEI047185.20171002.NDL","NEON.LTR.STEI047.20171002.NDL","NEON.LTR.STEI047.20171002.NDL.CN",NA,"NEON.LTR.STEI047.20171002.NDL.LIG",NA,NA,NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"dac8a662-7afb-4931-97a1-241751dfe0fa","STEI_052.basePlot.ltr","D05","STEI","STEI_052",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI052903.20171002.LVS|NEON.LTR.STEI052607.20171002.LVS","NEON.LTR.STEI052.20171002.LVS","NEON.LTR.STEI052.20171002.LVS.CN",NA,"NEON.LTR.STEI052.20171002.LVS.LIG",NA,"NEON.LTR.STEI052.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"39a5cb6a-beb3-4fe1-8d36-b01c766a60d7","STEI_049.basePlot.ltr","D05","STEI","STEI_049",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI049903.20171002.NDL","NEON.LTR.STEI049.20171002.NDL","NEON.LTR.STEI049.20171002.NDL.CN",NA,NA,NA,NA,NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"e8420deb-878c-4667-95cc-d6fb558b76ac","STEI_054.basePlot.ltr","D05","STEI","STEI_054",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI054372.20171002.LVS|NEON.LTR.STEI054756.20171002.LVS","NEON.LTR.STEI054.20171002.LVS","NEON.LTR.STEI054.20171002.LVS.CN",NA,"NEON.LTR.STEI054.20171002.LVS.LIG",NA,"NEON.LTR.STEI054.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"c319bdba-a9a7-4ead-a56a-4b6574cb7b5b","STEI_060.basePlot.ltr","D05","STEI","STEI_060",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI060901.20171002.LVS|NEON.LTR.STEI060061.20171002.LVS","NEON.LTR.STEI060.20171002.LVS","NEON.LTR.STEI060.20171002.LVS.CN",NA,"NEON.LTR.STEI060.20171002.LVS.LIG",NA,"NEON.LTR.STEI060.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"fd2466c8-0cdb-42e6-ae0d-a600dcd631ff","STEI_057.basePlot.ltr","D05","STEI","STEI_057",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI057061.20171002.LVS|NEON.LTR.STEI057901.20171002.LVS","NEON.LTR.STEI057.20171002.LVS","NEON.LTR.STEI057.20171002.LVS.CN",NA,"NEON.LTR.STEI057.20171002.LVS.LIG",NA,"NEON.LTR.STEI057.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"1c48ae4e-2790-42cc-a5b1-b89f10719ec3","STEI_058.basePlot.ltr","D05","STEI","STEI_058",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI058862.20171002.LVS|NEON.LTR.STEI058702.20171002.LVS","NEON.LTR.STEI058.20171002.LVS","NEON.LTR.STEI058.20171002.LVS.CN",NA,"NEON.LTR.STEI058.20171002.LVS.LIG",NA,"NEON.LTR.STEI058.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"eb78e3e4-ce47-4e94-a178-cd57d8e2b1ea","STEI_051.basePlot.ltr","D05","STEI","STEI_051",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI051076.20171002.LVS|NEON.LTR.STEI051885.20171002.LVS","NEON.LTR.STEI051.20171002.LVS","NEON.LTR.STEI051.20171002.LVS.CN",NA,"NEON.LTR.STEI051.20171002.LVS.LIG",NA,"NEON.LTR.STEI051.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"707d6ac3-99fe-47d9-98e3-0fba167d9811","STEI_060.basePlot.ltr","D05","STEI","STEI_060",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI060061.20171002.NDL|NEON.LTR.STEI060901.20171002.NDL","NEON.LTR.STEI060.20171002.NDL","NEON.LTR.STEI060.20171002.NDL.CN",NA,"NEON.LTR.STEI060.20171002.NDL.LIG",NA,"NEON.LTR.STEI060.20171002.NDL.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"a4fc215f-66ce-42fe-88bf-1b6433901fce","STEI_062.basePlot.ltr","D05","STEI","STEI_062",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI062139.20171002.LVS|NEON.LTR.STEI062452.20171002.LVS","NEON.LTR.STEI062.20171002.LVS","NEON.LTR.STEI062.20171002.LVS.CN",NA,"NEON.LTR.STEI062.20171002.LVS.LIG",NA,"NEON.LTR.STEI062.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"afb768aa-0b00-4776-aabd-46ff863ccffb","STEI_049.basePlot.ltr","D05","STEI","STEI_049",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI049607.20171002.LVS|NEON.LTR.STEI049903.20171002.LVS","NEON.LTR.STEI049.20171002.LVS","NEON.LTR.STEI049.20171002.LVS.CN",NA,"NEON.LTR.STEI049.20171002.LVS.LIG",NA,"NEON.LTR.STEI049.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"39fa2fd4-d8c0-4ca1-809b-948b6f1d938e","STEI_050.basePlot.ltr","D05","STEI","STEI_050",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI050185.20171002.LVS|NEON.LTR.STEI050291.20171002.LVS","NEON.LTR.STEI050.20171002.LVS","NEON.LTR.STEI050.20171002.LVS.CN",NA,"NEON.LTR.STEI050.20171002.LVS.LIG",NA,"NEON.LTR.STEI050.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"e16e060e-72b7-47f7-98de-69760f737628","STEI_048.basePlot.ltr","D05","STEI","STEI_048",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI048076.20171002.NDL|NEON.LTR.STEI048885.20171002.NDL","NEON.LTR.STEI048.20171002.NDL","NEON.LTR.STEI048.20171002.NDL.CN",NA,"NEON.LTR.STEI048.20171002.NDL.LIG",NA,"NEON.LTR.STEI048.20171002.NDL.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"3157cf53-9f19-4d4e-8af9-550fc01805d5","STEI_061.basePlot.ltr","D05","STEI","STEI_061",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI061862.20171002.LVS|NEON.LTR.STEI061507.20171002.LVS","NEON.LTR.STEI061.20171002.LVS","NEON.LTR.STEI061.20171002.LVS.CN",NA,"NEON.LTR.STEI061.20171002.LVS.LIG",NA,"NEON.LTR.STEI061.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"a79eeb16-8772-4a77-8bf1-29be66d93baa","STEI_048.basePlot.ltr","D05","STEI","STEI_048",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI048076.20171002.LVS|NEON.LTR.STEI048885.20171002.LVS","NEON.LTR.STEI048.20171002.LVS","NEON.LTR.STEI048.20171002.LVS.CN",NA,"NEON.LTR.STEI048.20171002.LVS.LIG",NA,"NEON.LTR.STEI048.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"2f2b78f3-03f4-46e0-82a8-2899dff8378b","STEI_059.basePlot.ltr","D05","STEI","STEI_059",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI059139.20171002.LVS|NEON.LTR.STEI059452.20171002.LVS","NEON.LTR.STEI059.20171002.LVS","NEON.LTR.STEI059.20171002.LVS.CN",NA,"NEON.LTR.STEI059.20171002.LVS.LIG",NA,"NEON.LTR.STEI059.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"9a600d3e-058d-4371-b3eb-403400286d50","STEI_061.basePlot.ltr","D05","STEI","STEI_061",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI061507.20171002.NDL|NEON.LTR.STEI061862.20171002.NDL","NEON.LTR.STEI061.20171002.NDL","NEON.LTR.STEI061.20171002.NDL.CN",NA,"NEON.LTR.STEI061.20171002.NDL.LIG",NA,"NEON.LTR.STEI061.20171002.NDL.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"4adf0017-d971-4015-9e0d-23d7cce9a668","STEI_055.basePlot.ltr","D05","STEI","STEI_055",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI055642.20171002.LVS|NEON.LTR.STEI055833.20171002.LVS","NEON.LTR.STEI055.20171002.LVS","NEON.LTR.STEI055.20171002.LVS.CN",NA,"NEON.LTR.STEI055.20171002.LVS.LIG",NA,"NEON.LTR.STEI055.20171002.LVS.AR",NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
"c1504c57-e9c7-4f76-82fb-362e484fe2db","STEI_062.basePlot.ltr","D05","STEI","STEI_062",2017-09-19,2017-10-02,NA,2017-12-11,"NEON.LTR.STEI062452.20171002.NDL|NEON.LTR.STEI062139.20171002.NDL","NEON.LTR.STEI062.20171002.NDL","NEON.LTR.STEI062.20171002.NDL.CN",NA,NA,NA,NA,NA,NA,NA,NA,"kmcmahon@neoninc.org","20210114T175027Z","RELEASE-2021"
