"uid","siteID","extractionStartDate","extractionEndDate","kclReferenceID","kclBlank1ID","kclBlank1Code","kclBlank2ID","kclBlank2Code","kclBlank3ID","kclBlank3Code","remarks","dataQF","publicationDate","release"
"8a3caf8b-4584-482f-91e0-1639cc3dc906","JORN",2017-11-15,2017-11-15,"JORN-20171115-BREF1","JORN-20171115-BREF1-A",NA,"JORN-20171115-BREF1-B",NA,"JORN-20171115-BREF1-C",NA,NA,NA,"20201217T220330Z","RELEASE-2021"
"30e6f48b-6443-4d0c-8874-e287aa5f36de","WREF",2019-04-30,2019-04-30,"WREF-20190430-BREF1","WREF-20190430-BREF1-A","B00000040814","WREF-20190430-BREF1-B","B00000040815","WREF-20190430-BREF1-C","B00000040820",NA,NA,"20201218T045725Z","RELEASE-2021"
"f0ebbe32-1020-4c76-bdc4-4a9d0b858606","WREF",2019-05-01,2019-05-01,"WREF-20190501-BREF1","WREF-20190501-BREF1-A","B00000040845","WREF-20190501-BREF1-B","B00000040846","WREF-20190501-BREF1-C","B00000040853",NA,NA,"20201218T045744Z","RELEASE-2021"
"7517fddf-e873-40ca-82b9-a101e8481ce2","WREF",2019-05-02,2019-05-02,"WREF-20190502-BREF1","WREF-20190502-BREF1-A","B00000040996","WREF-20190502-BREF1-B","B00000040995","WREF-20190502-BREF1-C","B00000040997",NA,NA,"20201218T045744Z","RELEASE-2021"
"2a5ed6f0-619b-4b13-9a20-ce485d34fded","WREF",2019-05-03,2019-05-03,"WREF-20190503-BREF1","WREF-20190503-BREF1-A","B00000041076","WREF-20190503-BREF1-B","B00000041075","WREF-20190503-BREF1-C","B00000041074",NA,NA,"20201218T045744Z","RELEASE-2021"
"b254e19c-cb51-4206-b5b6-80a714820acf","WREF",2019-05-22,2019-05-22,"WREF-20190522-BREF1","WREF-20190522-BREF1-A","B00000041020","WREF-20190522-BREF1-B","B00000041025","WREF-20190522-BREF1-C","B00000041038",NA,NA,"20201218T045744Z","RELEASE-2021"
"862e8110-96de-4267-8212-5aca601885ff","WREF",2019-05-23,2019-05-23,"WREF-20190523-BREF1","WREF-20190523-BREF1-A","B00000041086","WREF-20190523-BREF1-B","B00000041080","WREF-20190523-BREF1-C","B00000041082",NA,NA,"20201218T045744Z","RELEASE-2021"
"b3af54be-2d4e-44a8-8abd-e4504a430aff","WREF",2019-05-24,2019-05-24,"WREF-20190524-BREF1","WREF-20190524-BREF1-A","B00000041103","WREF-20190524-BREF1-B","B00000041104","WREF-20190524-BREF1-C","B00000041105",NA,NA,"20201218T045744Z","RELEASE-2021"
"bccbac34-c254-422b-afa7-a23bb53ceb94","WREF",2019-06-18,2019-06-18,"WREF-20190618-BREF1","WREF-20190618-BREF1-A","B00000041160","WREF-20190618-BREF1-B","B00000041161","WREF-20190618-BREF1-C","B00000041163",NA,NA,"20201218T045807Z","RELEASE-2021"
"21adb228-dc38-45dd-90a6-50b974639d8c","WREF",2019-06-19,2019-06-19,"WREF-20190619-BREF1","WREF-20190619-BREF1-A","B00000041216","WREF-20190619-BREF1-B","B00000041217","WREF-20190619-BREF1-C","B00000041218",NA,NA,"20201218T045807Z","RELEASE-2021"
"e2096318-d471-4828-bab9-8e117333cae5","WREF",2019-06-20,2019-06-20,"WREF-20190620-BREF1","WREF-20190620-BREF1-A","B00000041263","WREF-20190620-BREF1-B","B00000041264","WREF-20190620-BREF1-C","B00000041265",NA,NA,"20201218T045807Z","RELEASE-2021"
"d46a9df1-b889-4a16-8d33-4fafc6011453","WREF",2019-06-21,2019-06-21,"WREF-20190621-BREF1","WREF-20190621-BREF1-A","B00000041274","WREF-20190621-BREF1-B","B00000041275","WREF-20190621-BREF1-C","B00000041276",NA,NA,"20201218T045807Z","RELEASE-2021"
"0433b638-aad6-4df5-bf7e-f4aa69af7742","WREF",2019-07-09,2019-07-09,"WREF-20190709-BREF1","WREF-20190709-BREF1-A","B00000041405","WREF-20190709-BREF1-B","B00000041408","WREF-20190709-BREF1-C","B00000041409",NA,NA,"20201218T045820Z","RELEASE-2021"
"43a8d633-785d-41f1-9f70-2811fb3773d8","WREF",2019-07-10,2019-07-10,"WREF-20190710-BREF1","WREF-20190710-BREF1-A","B00000053104","WREF-20190710-BREF1-B","B00000053103","WREF-20190710-BREF1-C","B00000053102",NA,NA,"20201218T045820Z","RELEASE-2021"
"ce90d1c9-9dbc-461a-8ce2-cb03a419cbcd","WREF",2019-07-11,2019-07-11,"WREF-20190711-BREF1","WREF-20190711-BREF1-A","B00000041422","WREF-20190711-BREF1-B","B00000041423","WREF-20190711-BREF1-C","B00000041421",NA,NA,"20201218T045820Z","RELEASE-2021"
"5d5056e7-7e98-4b3c-9b24-6e643d766859","WREF",2019-10-08,2019-10-08,"WREF-20191008-BREF1","WREF-20191008-BREF1-A","B00000041706","WREF-20191008-BREF1-B","B00000041711","WREF-20191008-BREF1-C","B00000041714",NA,NA,"20201218T051359Z","RELEASE-2021"
"2b9d3a4a-cbe6-4584-a07f-baac6b8143c6","WREF",2019-10-09,2019-10-09,"WREF-20191009-BREF1","WREF-20191009-BREF1-A","B00000053360","WREF-20191009-BREF1-B","B00000053379","WREF-20191009-BREF1-C","B00000041717",NA,NA,"20201218T051359Z","RELEASE-2021"
"24c0298f-1189-42c3-99bd-9f612c5799e4","WREF",2019-10-10,2019-10-10,"WREF-20191010-BREF1","WREF-20191010-BREF1-A","B00000041749","WREF-20191010-BREF1-B","B00000041750","WREF-20191010-BREF1-C","B00000053351",NA,NA,"20201218T051359Z","RELEASE-2021"
"1aac5a42-6c66-4a74-bc24-f498f4eb95d5","WREF",2019-10-11,2019-10-11,"WREF-20191011-BREF1","WREF-20191011-BREF1-A","B00000041768","WREF-20191011-BREF1-B","B00000041764","WREF-20191011-BREF1-C","B00000041771",NA,NA,"20201218T051359Z","RELEASE-2021"
"80e17671-00d7-4b85-aaa3-34178a04fc12","WREF",2019-10-29,2019-10-29,"WREF-20191029-BREF1","WREF-20191029-BREF1-A","B00000053384","WREF-20191029-BREF1-B","B00000053385","WREF-20191029-BREF1-C","B00000053386",NA,NA,"20201218T051359Z","RELEASE-2021"
"cc8a1117-10ba-448b-8d4b-d12772db89c6","WREF",2019-10-30,2019-10-30,"WREF-20191030-BREF1","WREF-20191030-BREF1-A","B00000053398","WREF-20191030-BREF1-B","B00000053399","WREF-20191030-BREF1-C","B00000053400",NA,NA,"20201218T051359Z","RELEASE-2021"
"36a49305-5145-48d2-8b2d-6c71d0855196","WREF",2019-10-31,2019-10-31,"WREF-20191031-BREF2","WREF-20191031-BREF2-A","B00000053415","WREF-20191031-BREF2-B","B00000053416","WREF-20191031-BREF2-C","B00000053417",NA,NA,"20201218T051359Z","RELEASE-2021"
"33924e9a-d9aa-440d-8511-c8554b9287e1","WREF",2019-11-01,2019-11-01,"WREF-20191101-BREF2","WREF-20191101-BREF2-A","B00000053430","WREF-20191101-BREF2-B","B00000053436","WREF-20191101-BREF2-C","B00000053428",NA,NA,"20201218T051408Z","RELEASE-2021"
"24bd8348-43c1-4ece-972c-b08fc45f9cb7","SJER",2018-10-09,2018-10-09,"SJER-20181009-BREF2","SJER-20181009-BREF2-A",NA,"SJER-20181009-BREF2-B",NA,"SJER-20181009-BREF2-C",NA,NA,NA,"20201218T033753Z","RELEASE-2021"
"b9520446-951e-479c-9d98-08118fdf53ee","SJER",2018-10-10,2018-10-10,"SJER-20181010-BREF2","SJER-20181010-BREF2-A",NA,"SJER-20181010-BREF2-B",NA,"SJER-20181010-BREF2-C",NA,NA,NA,"20201218T033753Z","RELEASE-2021"
"34f3354b-629c-4613-8534-35f0b7df2774","SJER",2018-10-11,2018-10-11,"SJER-20181011-BREF2","SJER-20181011-BREF2-A",NA,"SJER-20181011-BREF2-B",NA,"SJER-20181011-BREF2-C",NA,NA,NA,"20201218T033753Z","RELEASE-2021"
"26b775c1-8f1a-4def-906d-720722896204","SJER",2018-10-29,2018-10-29,"SJER-20181029-BREF2","SJER-20181029-BREF2-A","B00000043102","SJER-20181029-BREF2-B","B00000043103","SJER-20181029-BREF2-C","B00000043104",NA,NA,"20201218T033753Z","RELEASE-2021"
"b6293fdf-087b-46a4-ac2e-d2a203c3cf21","SJER",2018-10-30,2018-10-30,"SJER-20181030-BREF2","SJER-20181030-BREF2-A","B00000043115","SJER-20181030-BREF2-B","B00000043116","SJER-20181030-BREF2-C","B00000043114",NA,NA,"20201218T033753Z","RELEASE-2021"
"1103734d-a39d-480e-aa7c-8581eb945084","SJER",2018-10-31,2018-10-31,"SJER-20181031-BREF2","SJER-20181031-BREF2-A","B00000043127","SJER-20181031-BREF2-B","B00000043128","SJER-20181031-BREF2-C","B00000043126",NA,NA,"20201218T033753Z","RELEASE-2021"
"49f743ef-d523-4280-abdf-21460afbc246","SJER",2019-03-12,2019-03-12,"SJER-20190312-BREF1","SJER-20190312-BREF1-A","B00000043303","SJER-20190312-BREF1-B","B00000043302","SJER-20190312-BREF1-C","B00000043300",NA,NA,"20201218T100247Z","RELEASE-2021"
"1b174baf-a722-4316-a295-9c8ffb232122","SJER",2019-03-13,2019-03-13,"SJER-20190313-BREF1","SJER-20190313-BREF1-A","B00000043337","SJER-20190313-BREF1-B","B00000043338","SJER-20190313-BREF1-C","B00000043336",NA,NA,"20201218T100247Z","RELEASE-2021"
"77bfdd24-ca0d-48e4-b27d-8b7de395e981","SJER",2019-03-14,2019-03-14,"SJER-20190314-BREF1","SJER-20190314-BREF1-A","B00000043341","SJER-20190314-BREF1-B","B00000043340","SJER-20190314-BREF1-C","B00000043339",NA,NA,"20201218T100247Z","RELEASE-2021"
"eeb91927-186e-4a5a-bb02-7f2ad493b123","SJER",2019-04-01,2019-04-01,"SJER-20190401-BREF1","SJER-20190401-BREF1-A","B00000043476","SJER-20190401-BREF1-B","B00000043477","SJER-20190401-BREF1-C","B00000043475",NA,NA,"20201218T100755Z","RELEASE-2021"
"2e11d9a0-a694-4bc7-adb4-52773d65e4fa","SJER",2019-04-02,2019-04-02,"SJER-20190402-BREF1","SJER-20190402-BREF1-A","B00000043506","SJER-20190402-BREF1-B","B00000043505","SJER-20190402-BREF1-C","B00000043496",NA,NA,"20201218T100755Z","RELEASE-2021"
"55431f4e-2cca-4869-9f45-deef794bc03e","SJER",2019-04-04,2019-04-04,"SJER-20190404-BREF1","SJER-20190404-BREF1-A","B00000043530","SJER-20190404-BREF1-B","B00000043524","SJER-20190404-BREF1-C","B00000043523",NA,NA,"20201218T100755Z","RELEASE-2021"
"cd54f0bf-b06c-4d8a-a01b-6435437accdb","SJER",2019-05-07,2019-05-07,"SJER-20190507-BREF2","SJER-20190507-BREF2-A","B00000043687","SJER-20190507-BREF2-B","B00000043688","SJER-20190507-BREF2-C","B00000043689",NA,NA,"20201218T100410Z","RELEASE-2021"
"09b6c872-17d5-4774-a88f-c0c2fefae93f","SJER",2019-05-08,2019-05-08,"SJER-20190508-BREF2","SJER-20190508-BREF2-A","B00000043783","SJER-20190508-BREF2-B","B00000043784","SJER-20190508-BREF2-C","B00000043785",NA,NA,"20201218T100410Z","RELEASE-2021"
"05f56daf-78e9-48c8-922c-d0acdc9e6c66","SJER",2019-05-09,2019-05-09,"SJER-20190509-BREF3","SJER-20190509-BREF3-A","B00000043815","SJER-20190509-BREF3-B","B00000043814","SJER-20190509-BREF3-C","B00000043813",NA,NA,"20201218T100410Z","RELEASE-2021"
"62a408fc-eb94-4b3d-a97a-64574a2f70ed","SJER",2019-06-03,2019-06-03,"SJER-20190603-BREF2","SJER-20190603-BREF2-A","B00000043709","SJER-20190603-BREF2-B","B00000043708","SJER-20190603-BREF2-C","B00000043707",NA,NA,"20201218T100831Z","RELEASE-2021"
"8df6885b-98f6-4993-b567-4ddd7fd5107c","SJER",2019-06-04,2019-06-04,"SJER-20190604-BREF2","SJER-20190604-BREF2-A","B00000043922","SJER-20190604-BREF2-B","B00000043921","SJER-20190604-BREF2-C","B00000043920",NA,NA,"20201218T100831Z","RELEASE-2021"
"9354547e-cc5f-4658-9277-d9ff208fe716","SOAP",2018-04-03,2018-04-03,"SOAP-20180403-BREF1","SOAP-20180403-BREF1-A","B00000009307","SOAP-20180403-BREF1-B","B00000009308","SOAP-20180403-BREF1-C","B00000009309",NA,NA,"20201218T130724Z","RELEASE-2021"
"a49ad873-d545-40fd-8755-a58eebb22f5d","SOAP",2018-04-04,2018-04-04,"SOAP-20180404-BREF1","SOAP-20180404-BREF1-A","A00000030421","SOAP-20180404-BREF1-B","A00000030420","SOAP-20180404-BREF1-C","A00000030419",NA,NA,"20201218T130724Z","RELEASE-2021"
"60c9fb48-31cc-4c62-aeab-3d9fb232336f","SOAP",2018-04-05,2018-04-05,"SOAP-20180405-BREF1","SOAP-20180405-BREF1-A","A00000030502","SOAP-20180405-BREF1-B","A00000030503","SOAP-20180405-BREF1-C","A00000030500",NA,NA,"20201218T130724Z","RELEASE-2021"
"9cb0391d-8670-4e6d-b21d-6445a001e1f2","SOAP",2018-04-06,2018-04-06,"SOAP-20180406-BREF1","SOAP-20180406-BREF1-A","A00000030507","SOAP-20180406-BREF1-B","A00000030506","SOAP-20180406-BREF1-C","A00000030505",NA,NA,"20201218T130724Z","RELEASE-2021"
"d424dbb3-7715-4ff5-9d1f-d88cf7b46471","SOAP",2018-04-24,2018-04-24,"SOAP-20180424-BREF1","SOAP-20180424-BREF1-A","A00000025985","SOAP-20180424-BREF1-B","A00000025984","SOAP-20180424-BREF1-C","A00000025983",NA,NA,"20201218T130724Z","RELEASE-2021"
"8f4767ff-e0ec-4f47-ac2b-6c0dadb331a0","SOAP",2018-04-26,2018-04-26,"SOAP-20180426-BREF1","SOAP-20180426-BREF1-A","B00000009328","SOAP-20180426-BREF1-B","B00000009330","SOAP-20180426-BREF1-C","B00000009329",NA,NA,"20201218T130724Z","RELEASE-2021"
"6338ae75-1c78-44b2-967d-0060a3531ded","SOAP",2018-04-27,2018-04-27,"SOAP-20180427-BREF1","SOAP-20180427-BREF1-A","B00000009342","SOAP-20180427-BREF1-B","B00000009341","SOAP-20180427-BREF1-C","B00000009340",NA,NA,"20201218T130724Z","RELEASE-2021"
"13ffe507-dfd0-44e5-8441-b5770e42479d","SOAP",2018-05-30,2018-05-30,"SOAP-20180530-BREF1","SOAP-20180530-BREF1-A","B00000009484","SOAP-20180530-BREF1-B","B00000009486","SOAP-20180530-BREF1-C","B00000009485",NA,NA,"20201218T130844Z","RELEASE-2021"
"2dd67890-74e0-4241-9b0d-ce508c5b5005","SOAP",2018-05-31,2018-05-31,"SOAP-20180531-BREF1","SOAP-20180531-BREF1-A","B00000009543","SOAP-20180531-BREF1-B","B00000009544","SOAP-20180531-BREF1-C","B00000009545",NA,NA,"20201218T130844Z","RELEASE-2021"
"c8f4d22b-8ddc-4863-9edf-93ab6bd16957","SOAP",2018-06-01,2018-06-01,"SOAP-20180601-BREF1","SOAP-20180601-BREF1-A","B00000009574","SOAP-20180601-BREF1-B","B00000009547","SOAP-20180601-BREF1-C","B00000009573",NA,NA,"20201218T130907Z","RELEASE-2021"
"40acc733-5be7-429a-9dc5-8f2debd574ef","SOAP",2018-06-19,2018-06-19,"SOAP-20180619-BREF1","SOAP-20180619-BREF1-A","B00000009642","SOAP-20180619-BREF1-B","B00000009645","SOAP-20180619-BREF1-C","B00000009646",NA,NA,"20201218T130907Z","RELEASE-2021"
"c7a12a6e-30bd-4d6d-adf2-3f6623ec0cd2","SOAP",2018-06-20,2018-06-20,"SOAP-20180620-BREF1","SOAP-20180620-BREF1-A","B00000009654","SOAP-20180620-BREF1-B","B00000009655","SOAP-20180620-BREF1-C","B00000009656",NA,NA,"20201218T130907Z","RELEASE-2021"
"3ad53c22-f1af-443e-a9ca-ab35241bce95","SOAP",2018-06-21,2018-06-21,"SOAP-20180621-BREF1","SOAP-20180621-BREF1-A",NA,"SOAP-20180621-BREF1-B",NA,"SOAP-20180621-BREF1-C",NA,NA,NA,"20201218T130907Z","RELEASE-2021"
"f394d004-6b8e-41df-a5c7-a3b8435cee81","SOAP",2018-10-23,2018-10-23,"SOAP-20181023-BREF2","SOAP-20181023-BREF2-A",NA,"SOAP-20181023-BREF2-B",NA,"SOAP-20181023-BREF2-C",NA,NA,NA,"20201218T131615Z","RELEASE-2021"
"8b14884b-5208-4937-9364-650f40e7cb1e","SOAP",2018-10-24,2018-10-24,"SOAP-20181024-BREF2","SOAP-20181024-BREF2-A","B00000043080","SOAP-20181024-BREF2-B","B00000043079","SOAP-20181024-BREF2-C","B00000043081",NA,NA,"20201218T131615Z","RELEASE-2021"
"83b74cbc-5f47-4ac7-9bd3-4902ace6d248","SOAP",2018-10-26,2018-10-26,"SOAP-20181026-BREF2","SOAP-20181026-BREF2-A","B00000010060","SOAP-20181026-BREF2-B","B00000043091","SOAP-20181026-BREF2-C","B00000043090",NA,NA,"20201218T131615Z","RELEASE-2021"
"bfa6c65c-2703-4a16-bafa-d2486ad7b0a6","SOAP",2018-11-13,2018-11-13,"SOAP-20181113-BREF2","SOAP-20181113-BREF2-A","B00000043147","SOAP-20181113-BREF2-B","B00000043148","SOAP-20181113-BREF2-C","B00000043146",NA,NA,"20201218T131719Z","RELEASE-2021"
"40660ea3-4162-4fa7-a04e-25e4b359bdab","SOAP",2018-11-14,2018-11-14,"SOAP-20181114-BREF2","SOAP-20181114-BREF2-A","B00000043152","SOAP-20181114-BREF2-B","B00000043153","SOAP-20181114-BREF2-C","B00000043151",NA,NA,"20201218T131719Z","RELEASE-2021"
"fbff28cd-580f-4ddb-a684-380b60c0bef9","TOOL",2017-07-20,2017-07-20,"TOOL-20170720-BREF1","TOOL-20170720-BREF1-A",NA,"TOOL-20170720-BREF1-B",NA,"TOOL-20170720-BREF1-C",NA,NA,NA,"20201217T221115Z","RELEASE-2021"
"f7140e40-0f05-48b8-bbc4-2521f7e76ab1","TOOL",2017-07-22,2017-07-22,"TOOL-20170722-BREF1","TOOL-20170722-BREF1-A",NA,"TOOL-20170722-BREF1-B",NA,"TOOL-20170722-BREF1-C",NA,NA,NA,"20201217T221115Z","RELEASE-2021"
"0f8392c5-1744-48e3-a408-e78086982fa6","TOOL",2017-07-27,2017-07-27,"TOOL-20170727-BREF1","TOOL-20170727-BREF1-A",NA,"TOOL-20170727-BREF1-B",NA,"TOOL-20170727-BREF1-C",NA,NA,NA,"20201217T221115Z","RELEASE-2021"
"f7f524e1-7a86-4ecb-979e-390dbc66788a","TOOL",2017-08-17,2017-08-17,"TOOL-20170817-BREF1","TOOL-20170817-BREF1-A",NA,"TOOL-20170817-BREF1-B",NA,"TOOL-20170817-BREF1-C",NA,"KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.",NA,"20201217T221049Z","RELEASE-2021"
"552a68f8-f4b3-4086-8f6b-e987bb978aac","TOOL",2017-08-19,2017-08-19,"TOOL-20170819-BREF1","TOOL-20170819-BREF1-A",NA,"TOOL-20170819-BREF1-B",NA,"TOOL-20170819-BREF1-C",NA,"KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.",NA,"20201217T221049Z","RELEASE-2021"
"2e2d7d01-9efb-40de-b116-9849eda49177","TOOL",2017-08-22,2017-08-22,"TOOL-20170822-BREF1","TOOL-20170822-BREF1-A",NA,"TOOL-20170822-BREF1-B",NA,"TOOL-20170822-BREF1-C",NA,"KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.",NA,"20201217T221049Z","RELEASE-2021"
"4736b440-47a7-411a-8719-ebf9f464ab88","BONA",2019-08-27,2019-08-27,"BONA-20190827-BREF1","BONA-20190827-BREF1-A","B00000046795","BONA-20190827-BREF1-B","B00000046793","BONA-20190827-BREF1-C","B00000046792",NA,NA,"20201218T121408Z","RELEASE-2021"
"e6cd5c5d-f554-4f1c-8bb5-ff352077b3c7","BONA",2019-08-29,2019-08-29,"BONA-20190829-BREF1","BONA-20190829-BREF1-A","B00000046794","BONA-20190829-BREF1-B","B00000046797","BONA-20190829-BREF1-C","B00000046796",NA,NA,"20201218T121408Z","RELEASE-2021"
"346ce74f-a262-43f8-91fc-6f36c4903100","BONA",2019-08-31,2019-08-31,"BONA-20190831-BREF1","BONA-20190831-BREF1-A","B00000046798","BONA-20190831-BREF1-B","B00000046800","BONA-20190831-BREF1-C","B00000046799",NA,NA,"20201218T121408Z","RELEASE-2021"
"051f8879-aecd-48d1-874c-24593fb02dab","BONA",2019-09-17,2019-09-17,"BONA-20190917-BREF1","BONA-20190917-BREF1-A","B00000046901","BONA-20190917-BREF1-B","B00000046900","BONA-20190917-BREF1-C","B00000046899",NA,NA,"20201218T122012Z","RELEASE-2021"
"1665b971-6520-4e52-97a2-cbcd78de1c8c","BONA",2019-09-19,2019-09-19,"BONA-20190919-BREF1","BONA-20190919-BREF1-A","B00000046986","BONA-20190919-BREF1-B","B00000046923","BONA-20190919-BREF1-C","B00000046898",NA,NA,"20201218T122012Z","RELEASE-2021"
"79e31bd6-bf1c-4ec2-a875-00f042764a60","DEJU",2018-06-18,2018-06-18,"DEJU-20180618-BREF1","DEJU-20180618-BREF1-A","B00000008273","DEJU-20180618-BREF1-B","B00000008274","DEJU-20180618-BREF1-C","B00000008275",NA,NA,"20201218T140925Z","RELEASE-2021"
"8a2bc03a-62b3-4365-a29a-dcef9fdd1deb","DEJU",2018-06-20,2018-06-20,"DEJU-20180620-BREF1","DEJU-20180620-BREF1-A","B00000008324","DEJU-20180620-BREF1-B","B00000008326","DEJU-20180620-BREF1-C","B00000008325",NA,NA,"20201218T140925Z","RELEASE-2021"
"4506dd48-ec10-490d-949b-4767f9e68403","DEJU",2018-06-22,2018-06-22,"DEJU-20180622-BREF1","DEJU-20180622-BREF1-A","B00000008396","DEJU-20180622-BREF1-B","B00000008397","DEJU-20180622-BREF1-C","B00000008398",NA,NA,"20201218T140925Z","RELEASE-2021"
"649e0d3b-4924-4b92-8009-1b101a336a05","DEJU",2018-07-10,2018-07-10,"DEJU-20180710-BREF1","DEJU-20180710-BREF1-A","B00000008469","DEJU-20180710-BREF1-B","B00000008468","DEJU-20180710-BREF1-C","B00000008470",NA,NA,"20201218T133301Z","RELEASE-2021"
"2a601515-e126-429e-809a-3964b9806322","DEJU",2018-07-12,2018-07-12,"DEJU-20180712-BREF1","DEJU-20180712-BREF1-A","B00000008504","DEJU-20180712-BREF1-B","B00000008503","DEJU-20180712-BREF1-C","B00000008502",NA,NA,"20201218T133301Z","RELEASE-2021"
"42715e17-6d0e-4e1d-a7fd-026956f94062","PUUM",2018-11-09,2018-11-09,"PUUM-20181109-BREF1","PUUM-20181109-BREF1-A","B00000048151","PUUM-20181109-BREF1-B","B00000048124","PUUM-20181109-BREF1-C","B00000048147",NA,NA,"20201218T044504Z","RELEASE-2021"
"c9c40eab-2017-4fd3-9222-468e771196ff","PUUM",2018-11-11,2018-11-11,"PUUM-20181111-BREF1","PUUM-20181111-BREF1-A","B00000048134","PUUM-20181111-BREF1-B","B00000048178","PUUM-20181111-BREF1-C","B00000048172",NA,NA,"20201218T044504Z","RELEASE-2021"
"0f6a7554-c985-4fa9-bb02-06d73fcac533","PUUM",2018-11-13,2018-11-13,"PUUM-20181113-BREF1","PUUM-20181113-BREF1-A","B00000048195","PUUM-20181113-BREF1-B","B00000048196","PUUM-20181113-BREF1-C","B00000048198",NA,NA,"20201218T044504Z","RELEASE-2021"
"daa9547c-088d-425e-b03e-77ded7e71784","PUUM",2018-11-14,2018-11-14,"PUUM-20181114-BREF1","PUUM-20181114-BREF1-A","B00000048207","PUUM-20181114-BREF1-B","B00000048217","PUUM-20181114-BREF1-C","B00000048218",NA,NA,"20201218T044504Z","RELEASE-2021"
"8bd21733-097d-44b5-b490-98fabca795e7","PUUM",2018-11-27,2018-11-27,"PUUM-20181127-BREF1","PUUM-20181127-BREF1-A","B00000048294","PUUM-20181127-BREF1-B","B00000048293","PUUM-20181127-BREF1-C","B00000048292",NA,NA,"20201218T044504Z","RELEASE-2021"
"f35f5ac5-1917-4337-9310-002dff4129af","PUUM",2018-11-29,2018-11-29,"PUUM-20181129-BREF1","PUUM-20181129-BREF1-A","B00000048252","PUUM-20181129-BREF1-B","B00000048269","PUUM-20181129-BREF1-C","B00000048261",NA,NA,"20201218T044504Z","RELEASE-2021"
"99ddd58e-a7af-4080-892b-5e0f72d163a4","PUUM",2019-01-05,2019-01-05,"PUUM-20190105-BREF1","PUUM-20190105-BREF1-A","B00000048250","PUUM-20190105-BREF1-B","B00000048249","PUUM-20190105-BREF1-C","B00000048248",NA,NA,"20201218T061125Z","RELEASE-2021"
"b38c81a2-b2f2-4f0e-bd9b-780ae6d594cd","PUUM",2019-01-08,2019-01-08,"PUUM-20190108-BREF1","PUUM-20190108-BREF1-A","B00000048266","PUUM-20190108-BREF1-B","B00000048301","PUUM-20190108-BREF1-C","B00000048268",NA,NA,"20201218T061125Z","RELEASE-2021"
"e718ad71-8881-4d64-a25a-66556f75d542","PUUM",2019-01-10,2019-01-10,"PUUM-20190110-BREF1","PUUM-20190110-BREF1-A","B00000048378","PUUM-20190110-BREF1-B","B00000048379","PUUM-20190110-BREF1-C","B00000048380",NA,NA,"20201218T061125Z","RELEASE-2021"
"0546102d-c820-4446-92e4-0870183f76d1","PUUM",2019-01-11,2019-01-11,"PUUM-20190111-BREF1","PUUM-20190111-BREF1-A","B00000048393","PUUM-20190111-BREF1-B","B00000048394","PUUM-20190111-BREF1-C","B00000048395",NA,NA,"20201218T061125Z","RELEASE-2021"
"1fbe3ed3-413b-4dff-b97f-eb8aedfdbc92","PUUM",2019-01-22,2019-01-22,"PUUM-20190122-BREF1","PUUM-20190122-BREF1-A","B00000048448","PUUM-20190122-BREF1-B","B00000048449","PUUM-20190122-BREF1-C","B00000048432",NA,NA,"20201218T061125Z","RELEASE-2021"
"3500c9b8-9088-4a4f-9736-c54765f7f2e8","PUUM",2019-01-23,2019-01-23,"PUUM-20190123-BREF1","PUUM-20190123-BREF1-A","B00000048458","PUUM-20190123-BREF1-B","B00000048463","PUUM-20190123-BREF1-C","B00000048459",NA,NA,"20201218T061125Z","RELEASE-2021"
"3feb7a30-233d-448d-bb3d-7dde6c542ca7","PUUM",2019-06-07,2019-06-07,"PUUM-20190607-BREF1","PUUM-20190607-BREF1-A","B00000048517","PUUM-20190607-BREF1-B","B00000048516","PUUM-20190607-BREF1-C","B00000048518",NA,NA,"20201218T055152Z","RELEASE-2021"
"9d2b160d-db4b-4b8e-bea7-9a77ffe179ee","PUUM",2019-06-11,2019-06-11,"PUUM-20190611-BREF1","PUUM-20190611-BREF1-A","B00000048545","PUUM-20190611-BREF1-B","B00000048544","PUUM-20190611-BREF1-C","B00000048543",NA,NA,"20201218T055152Z","RELEASE-2021"
"713881d0-c302-4412-8c3d-7cf4b52bbb94","PUUM",2019-06-12,2019-06-12,"PUUM-20190612-BREF1","PUUM-20190612-BREF1-A","B00000048586","PUUM-20190612-BREF1-B","B00000048585","PUUM-20190612-BREF1-C","B00000048587",NA,NA,"20201218T055152Z","RELEASE-2021"
"49815a33-ed72-4f9e-8251-789d86756b0b","PUUM",2019-06-13,2019-06-13,"PUUM-20190613-BREF1","PUUM-20190613-BREF1-A","B00000048602","PUUM-20190613-BREF1-B","B00000048604","PUUM-20190613-BREF1-C","B00000048603",NA,NA,"20201218T055152Z","RELEASE-2021"
"74e39930-2d0f-4d91-99c6-b65f285e5e6a","PUUM",2019-06-25,2019-06-25,"PUUM-20190625-BREF1","PUUM-20190625-BREF1-A","B00000048633","PUUM-20190625-BREF1-B","B00000048635","PUUM-20190625-BREF1-C","B00000048634",NA,NA,"20201218T055152Z","RELEASE-2021"
