"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","biogeoIDnrcs","biogeoSampleType","biogeoTopDepth","biogeoBottomDepth","biogeoCenterDepth","particleSizeDistProcessedDate","particleSizeDistMethodPub","particleSizeDistMethod","coarseFrag2To5","coarseFrag5To20","sandTotal","siltTotal","clayTotal","carbonateClay","clayFineContent","siltFineContent","siltCoarseContent","sandVeryFineContent","sandFineContent","sandMediumContent","sandCoarseContent","sandVeryCoarseContent","laboratoryName","dataQF","publicationDate","release"
"c24e55f2-24f5-46b2-9141-7eea0d6120f4","BARR_026.basePlot.all","D18","BARR","BARR_026","S2018AK185026",2018-05-10,"18N05594","ACjjf/Oajjf","S2018AK185026-3","bulk",70,100,85,2018-11-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",4.3,2.8,60.4,24.3,15.3,NA,NA,10.5,13.8,35.3,23.3,1,0.3,0.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"c4b3dc95-1afe-4652-9bf5-977c6ba5731f","BARR_008.basePlot.all","D18","BARR","BARR_008","S2018AK185008",2018-05-10,"18N05564","Oa","S2018AK185008-2","bulk",32,56,44,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"5335115e-b4f8-4aca-b42e-3df565eda080","BARR_004.basePlot.all","D18","BARR","BARR_004","S2018AK185004",2018-05-10,"18N05557","Cg","S2018AK185004-2","bulk",10,34,22,2018-11-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",1.5,5.9,46.7,31.4,21.9,NA,NA,15,16.4,34,11.6,0.7,0.3,0.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"edb1e480-ac93-405f-abac-df74c1dbc3c0","BARR_021.basePlot.all","D18","BARR","BARR_021","S2018AK185021",2018-05-10,"18N05585","Cgjjf/Ojjf","S2018AK185021-3","bulk",56,100,78,2018-11-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,11.8,51.7,36.5,NA,NA,28.8,22.9,9.7,1.1,0.3,0.7,0,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"741fb514-4ed8-4ead-800c-19d34bc3bf57","BARR_028.basePlot.all","D18","BARR","BARR_028","S2018AK185028",2018-05-10,"18N05599","O/Cgjjf","S2018AK185028-2","bulk",63,100,81.5,2018-11-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,5.5,50,44.5,NA,NA,38,12,5,0.4,0.1,0,0,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"bf052b93-5eb6-4291-a1ac-53500a66bdb4","BARR_024.basePlot.all","D18","BARR","BARR_024","S2018AK185024",2018-05-10,"18N05590","Cgjj/Oejj","S2018AK185024-3","bulk",54,80,67,2018-11-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",16.6,7.8,84.7,8.3,7,NA,NA,2.6,5.7,19.2,62,2.3,0.7,0.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"69ac1ef5-22ab-47ca-a974-5a113ad73d04","BARR_031.basePlot.all","D18","BARR","BARR_031","S2018AK185031",2018-05-10,"18N05600","Oe","S2018AK185031-1","bulk",0,15,7.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"0868010c-dfed-481f-91be-e237143e15cf","BARR_008.basePlot.all","D18","BARR","BARR_008","S2018AK185008",2018-05-10,"18N05563","Oi","S2018AK185008-1","bulk",0,32,16,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"1418095e-4657-4144-822f-26ffbd95e76d","BARR_018.basePlot.all","D18","BARR","BARR_018","S2018AK185018",2018-05-10,"18N05577","Oe","S2018AK185018-1","bulk",0,10,5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"617fb3c4-5c6d-48c2-9815-e2ddcfb26a50","BARR_012.basePlot.all","D18","BARR","BARR_012","S2018AK185012",2018-05-10,"18N05571","Cgjjf/Oajjf","S2018AK185012-4","bulk",60,100,80,2018-11-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,31.8,43,25.2,NA,NA,23.6,19.4,28.6,2.8,0.3,0.1,0,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"857018ae-47c9-441f-bf21-db4230092e7f","BARR_014.basePlot.all","D18","BARR","BARR_014","S2018AK185014",2018-05-10,"18N05572","Oe","S2018AK185014-1","bulk",0,27,13.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"2c402d33-65d0-48e2-8441-b7e23767ace6","BARR_004.basePlot.all","D18","BARR","BARR_004","S2018AK185004",2018-05-10,"18N05558","Cf","S2018AK185004-3","bulk",34,52,43,2018-11-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",2.2,10.8,60.9,26.5,12.6,NA,NA,11.9,14.6,21.6,37.7,0.3,0.7,0.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"d42c220a-1c0f-4dd2-b07f-9145bc8433d6","BARR_001.basePlot.all","D18","BARR","BARR_001","S2018AK185001",2018-05-10,"18N05555","Cgjjf/Oajjf","S2018AK185001-4A","bulk",56,100,78,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T140401Z","RELEASE-2021"
"1da42a72-65d1-449a-8f5a-242ed9fea92d","TOOL_023.basePlot.all","D18","TOOL","TOOL_023","S2018AK185123",2018-08-14,"19N00247","BC","S2018AK185123-4","bulk",27,60,43.5,2018-12-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",189.6,310.9,70.5,24.1,5.4,NA,NA,14.3,9.8,8.7,12.4,13.3,17.6,18.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"14b573b0-3906-4c10-96de-f51930fbd409","TOOL_009.basePlot.all","D18","TOOL","TOOL_009","S2018AK185109",2018-08-14,"19N00215","Cg","S2018AK185109-2","bulk",22,31,26.5,2018-12-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",6.4,4.3,46.7,32.7,20.6,NA,NA,22.1,10.6,10.1,14.9,11,6.5,4.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"1557b133-f690-479c-bdfd-b5fef2c3785c","TOOL_009.basePlot.all","D18","TOOL","TOOL_009","S2018AK185109",2018-08-14,"19N00214","Oe","S2018AK185109-1","bulk",0,22,11,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"40cc9993-c924-480d-a060-284d529c08b5","TOOL_009.basePlot.all","D18","TOOL","TOOL_009","S2018AK185109",2018-08-14,"19N00216","Cfg","S2018AK185109-3","bulk",31,100,65.5,2018-12-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",135.7,70.1,52,29.2,18.8,NA,NA,17.8,11.4,10.2,16.5,13.1,7.7,4.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"e43c3901-e159-4d6a-801c-d810602289d5","TOOL_022.basePlot.all","D18","TOOL","TOOL_022","S2018AK185122",2018-08-14,"19N00241","Oe","S2018AK185122-1","bulk",0,11,5.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"fae089e9-dd56-4e3e-9410-009a51cb2f95","TOOL_013.basePlot.all","D18","TOOL","TOOL_013","S2018AK185113",2018-08-14,"19N00221","Oa","S2018AK185113-2","bulk",17,31,24,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"7170623b-be58-4b5a-97bb-ec3e58ebbea3","TOOL_022.basePlot.all","D18","TOOL","TOOL_022","S2018AK185122",2018-08-14,"19N00242","Bw","S2018AK185122-2","bulk",11,24,17.5,2018-12-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",43.5,34.7,47,33.6,19.4,NA,NA,21.8,11.8,10.9,13.4,10.8,8.1,3.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"c73c9f85-ff4b-41a1-ab6e-8b1179b8c11b","TOOL_013.basePlot.all","D18","TOOL","TOOL_013","S2018AK185113",2018-08-14,"19N00220","Oi","S2018AK185113-1","bulk",0,17,8.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"cab7952e-cc7d-41fe-8a7b-b12407853291","TOOL_019.basePlot.all","D18","TOOL","TOOL_019","S2018AK185119",2018-08-14,"19N00231","Oi","S2018AK185119-1","bulk",0,12,6,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"bd4163e5-cf13-4624-98fc-64274ad431dd","TOOL_019.basePlot.all","D18","TOOL","TOOL_019","S2018AK185119",2018-08-14,"19N00234","Bw2","S2018AK185119-4","bulk",46,66,56,2018-12-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",34.6,25.6,44.5,32.8,22.7,NA,NA,22,10.8,10,13.2,11.9,6.1,3.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"838063f5-45c0-4cf6-bc57-990de71fb044","TOOL_019.basePlot.all","D18","TOOL","TOOL_019","S2018AK185119",2018-08-14,"19N00232","Oe","S2018AK185119-2","bulk",12,34,23,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"be99b43d-fc71-434f-955f-b478d7d5eac8","TOOL_022.basePlot.all","D18","TOOL","TOOL_022","S2018AK185122",2018-08-14,"19N00243","BC","S2018AK185122-3","bulk",24,40,32,2018-12-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",38.3,56.1,48.1,30.8,21.1,NA,NA,20.3,10.5,11,14.1,11.8,8,3.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"1ae7c1b8-3dbc-4aea-9989-1604a33abbc1","TOOL_013.basePlot.all","D18","TOOL","TOOL_013","S2018AK185113",2018-08-14,"19N00222","Cg1","S2018AK185113-3","bulk",31,55,43,2018-12-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",90.2,165.5,39.8,26.5,33.7,NA,NA,17.2,9.3,10,10.4,9.3,5.7,4.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"90103c5d-59c3-4afb-9c14-e9c79ef8137a","TOOL_023.basePlot.all","D18","TOOL","TOOL_023","S2018AK185123",2018-08-14,"19N00248","C","S2018AK185123-5","bulk",60,105,82.5,2018-12-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",185.1,463.5,74.6,20.6,4.8,NA,NA,11.7,8.9,7.9,12.2,12.6,17.8,24.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"4055d73b-000d-474b-a80d-906abfed3fc2","TOOL_019.basePlot.all","D18","TOOL","TOOL_019","S2018AK185119",2018-08-14,"19N00233","Bw1","S2018AK185119-3","bulk",34,46,40,2018-12-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",35.6,30,46,31.1,22.9,NA,NA,20.9,10.2,9.6,13.2,12.5,6.7,4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"35c10c24-4220-4685-918f-2b6972886094","TOOL_023.basePlot.all","D18","TOOL","TOOL_023","S2018AK185123",2018-08-14,"19N00245","E/A","S2018AK185123-2","bulk",1,9,5,2018-12-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",48.4,39.8,18.5,59.7,21.8,NA,NA,39.3,20.4,8.6,3.8,2.7,2.4,1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"ae0225dd-3436-4292-a7bc-0c2c4d0c3cd6","TOOL_019.basePlot.all","D18","TOOL","TOOL_019","S2018AK185119",2018-08-14,"19N00235","Cjjf","S2018AK185119-5","bulk",66,100,83,2018-12-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",29.4,29.4,39.1,34.9,26,NA,NA,24.6,10.3,9.6,12.7,6.7,5.8,4.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"8b35fcf8-5134-475c-b298-8bcd7420925e","TOOL_023.basePlot.all","D18","TOOL","TOOL_023","S2018AK185123",2018-08-14,"19N00246","Bw","S2018AK185123-3","bulk",9,27,18,2018-12-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",162.1,330.9,59.9,29.7,10.4,NA,NA,19.8,9.9,9.7,10.6,12.5,15.1,12,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"acab0f99-91d4-4600-aa91-9b5e6f96c72c","TOOL_022.basePlot.all","D18","TOOL","TOOL_022","S2018AK185122",2018-08-14,"19N00244","Cjjf","S2018AK185122-4","bulk",40,100,70,2018-12-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",46.3,111,45.6,31.3,23.1,NA,NA,20.9,10.4,9.5,13.8,10.3,6.7,5.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"32911c97-2c9d-4035-a989-8955a6440077","TOOL_013.basePlot.all","D18","TOOL","TOOL_013","S2018AK185113",2018-08-14,"19N00223","Cg2","S2018AK185113-4","bulk",55,140,97.5,2018-12-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",40.7,93.6,38.2,26,35.8,NA,NA,17.2,8.8,8.4,11.4,8.6,6.1,3.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"ef36d128-5228-4169-af95-65221ae5e4b8","TOOL_020.basePlot.all","D18","TOOL","TOOL_020","S2018AK185120",2018-08-15,"19N00238","Cg1","S2018AK185120-3","bulk",40,75,57.5,2018-12-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",83.8,162.5,45.3,30.8,23.9,NA,NA,21.2,9.6,9.8,12,9.1,7.8,6.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"ecb2c08b-b0ba-46c1-9079-f7bd0d3981be","TOOL_003.basePlot.all","D18","TOOL","TOOL_003","S2018AK185103",2018-08-15,"19N00204","Oe1","S2018AK185103-2","bulk",6,20,13,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"9e1055be-b2ee-4fdc-9b66-c9936269faa0","TOOL_020.basePlot.all","D18","TOOL","TOOL_020","S2018AK185120",2018-08-15,"19N00237","Bg","S2018AK185120-2","bulk",10,40,25,2018-12-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",95.1,193,44.3,29.9,25.8,NA,NA,20.7,9.2,10.6,10.6,8.7,8.7,5.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"a054f594-0c54-4e4b-9c91-d221f729fd74","TOOL_003.basePlot.all","D18","TOOL","TOOL_003","S2018AK185103",2018-08-15,"19N00206","Oaf1","S2018AK185103-4","bulk",39,60,49.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"624f7b36-4087-4b70-b956-fa6c877af03d","TOOL_017.basePlot.all","D18","TOOL","TOOL_017","S2018AK185117",2018-08-15,"19N00224","Oi","S2018AK185117-1","bulk",0,7,3.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"813c6dce-6a95-4950-9062-f4b435af4394","TOOL_071.basePlot.all","D18","TOOL","TOOL_071","S2018AK185171",2018-08-15,"19N00276","Cf","S2018AK185171-5","bulk",52,105,78.5,2018-12-23,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",61.8,85.2,30.1,29.7,40.2,NA,NA,21.6,8.1,6.1,8.8,7.1,4.5,3.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"a05bba25-cdb9-4822-b5fc-2441ed84a6ac","TOOL_036.basePlot.all","D18","TOOL","TOOL_036","S2018AK185136",2018-08-15,"19N00269","Bg","S2018AK185136-3","bulk",19,31,25,2018-12-23,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",26,69.7,44.7,29.6,25.7,NA,NA,20,9.6,11.5,15.5,10.5,4.7,2.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"6bfcefd5-f439-45a0-ab40-b6ab934b87a5","TOOL_028.basePlot.all","D18","TOOL","TOOL_028","S2018AK185128",2018-08-15,"19N00253","Cf","S2018AK185128-5","bulk",48,100,74,2018-12-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",41.5,41.5,33.6,31.2,35.2,NA,NA,22.5,8.7,8.8,11.8,7,3.5,2.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"672fc9c8-b080-486a-be63-6f3aa3ef2b10","TOOL_071.basePlot.all","D18","TOOL","TOOL_071","S2018AK185171",2018-08-15,"19N00273","A","S2018AK185171-2","bulk",13,23,18,2018-12-23,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,5.1,28.9,66,NA,NA,23.2,5.7,3.2,1,0.7,0.2,0,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"a8458b62-123f-41bc-85d2-4ed61dd9c282","TOOL_071.basePlot.all","D18","TOOL","TOOL_071","S2018AK185171",2018-08-15,"19N00272","Oi","S2018AK185171-1","bulk",0,13,6.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"2d160d61-5f5f-4df2-a958-3bac7df68718","TOOL_002.basePlot.all","D18","TOOL","TOOL_002","S2018AK185102",2018-08-15,"19N00200","Cg","S2018AK185102-4","bulk",33,54,43.5,2018-12-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",57.6,36.4,45.6,33.3,21.1,NA,NA,21.9,11.4,11.7,13.6,10.4,6.5,3.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"ebef3dac-cb88-47c8-a019-bba58904492a","TOOL_003.basePlot.all","D18","TOOL","TOOL_003","S2018AK185103",2018-08-15,"19N00205","Oe2","S2018AK185103-3","bulk",20,39,29.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"5ab3d5d6-42c4-4921-8491-3da8c8ba810f","TOOL_017.basePlot.all","D18","TOOL","TOOL_017","S2018AK185117",2018-08-15,"19N00226","A/Bwjj(A)","S2018AK185117-3A","bulk",17,38,27.5,2018-12-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",90.1,183.5,51.3,32.1,16.6,NA,NA,20.9,11.2,9.5,13.4,10.2,8.3,9.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"c56a2588-89b8-4bc1-9e6e-e4b142471313","TOOL_028.basePlot.all","D18","TOOL","TOOL_028","S2018AK185128",2018-08-15,"19N00250","Oe2","S2018AK185128-2","bulk",14,25,19.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"8d62de8f-95b7-41ae-9157-67a9eef34a5a","TOOL_036.basePlot.all","D18","TOOL","TOOL_036","S2018AK185136",2018-08-15,"19N00267","Oe","S2018AK185136-1","bulk",0,12,6,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"c1b69f14-c3a9-43a0-a56e-bc1ca8b8b164","TOOL_071.basePlot.all","D18","TOOL","TOOL_071","S2018AK185171",2018-08-15,"19N00275","Cg","S2018AK185171-4","bulk",36,52,44,2018-12-23,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",24.1,43.4,30.1,27.7,42.2,NA,NA,20.7,7,5.2,9.4,7.7,4.4,3.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"8b0cb55e-9932-43fc-bebd-3f1bb44ca396","TOOL_002.basePlot.all","D18","TOOL","TOOL_002","S2018AK185102",2018-08-15,"19N00202","Cf2","S2018AK185102-6","bulk",72,100,86,2018-12-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",55.3,131.1,39.8,35.2,25,NA,NA,23,12.2,9.1,10.8,8,6.3,5.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"be0e6425-181b-4bf2-a5a1-3bf3b46c7794","TOOL_036.basePlot.all","D18","TOOL","TOOL_036","S2018AK185136",2018-08-15,"19N00270","Cg","S2018AK185136-4","bulk",31,47,39,2018-12-23,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",23.6,80.5,39.6,26.1,34.3,NA,NA,17.5,8.6,8.6,13.5,9,4.8,3.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"f721e320-73e4-4ea3-8986-3f3f018bd0f6","TOOL_002.basePlot.all","D18","TOOL","TOOL_002","S2018AK185102",2018-08-15,"19N00199","Bw","S2018AK185102-3","bulk",23,33,28,2018-12-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",32.8,30,43.6,35.6,20.8,NA,NA,22.9,12.7,11.8,13.2,9.5,5.3,3.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"fe4be468-60a0-43b4-ba40-adc3dd2151a0","TOOL_017.basePlot.all","D18","TOOL","TOOL_017","S2018AK185117",2018-08-15,"19N00225","A","S2018AK185117-2","bulk",7,17,12,NA,NA,NA,30.8,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
"1314019b-56e8-4c69-b8f2-30d3877a591c","TOOL_028.basePlot.all","D18","TOOL","TOOL_028","S2018AK185128",2018-08-15,"19N00249","Oe1","S2018AK185128-1","bulk",0,14,7,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T100659Z","RELEASE-2021"
