"uid","namedLocation","domainID","siteID","plotID","pitID","collectDate","testProtocolVersion","nrcsDescriptionID","horizonID","horizonName","horizonTopDepth","horizonBottomDepth","remarks","dataQF","publicationDate","release"
"0b9018c5-ab1d-482a-a81a-f5ffc01b2324","ABBY_011.basePlot.all","D16","ABBY","ABBY_011","1211360",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011011","17N04460","A",0,20,NA,NA,"20201217T195715Z","RELEASE-2021"
"4ce52495-b37e-4708-9cec-2d5fd30dea8a","ABBY_016.basePlot.all","D16","ABBY","ABBY_016","1158072",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011016","17N04466","Bw1",17,46,NA,NA,"20201217T195715Z","RELEASE-2021"
"70231137-bbed-48db-a532-40d7e97f81b4","ABBY_021.basePlot.all","D16","ABBY","ABBY_021","1158073",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011021","17N04488","Bw2",67,100,NA,NA,"20201217T195715Z","RELEASE-2021"
"aac36b1b-684b-4711-b40c-2d4c2f21d207","ABBY_021.basePlot.all","D16","ABBY","ABBY_021","1158073",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011021","17N04485","A",4,18,NA,NA,"20201217T195715Z","RELEASE-2021"
"83cb8225-67c6-496c-8ebf-1fb5865a4be7","ABBY_016.basePlot.all","D16","ABBY","ABBY_016","1158072",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011016","17N04465","A",3,17,NA,NA,"20201217T195715Z","RELEASE-2021"
"d41aeba5-53a3-4c3b-9ed1-e2f07d137466","ABBY_021.basePlot.all","D16","ABBY","ABBY_021","1158073",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011021","17N04484","Oi",0,4,NA,NA,"20201217T195715Z","RELEASE-2021"
"5b9e4018-a9b9-48d6-b0a9-a98c440195c6","ABBY_016.basePlot.all","D16","ABBY","ABBY_016","1158072",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011016","17N04464","Oi",0,3,NA,NA,"20201217T195715Z","RELEASE-2021"
"9d720b82-39b2-466f-b6c4-2738196460f5","ABBY_011.basePlot.all","D16","ABBY","ABBY_011","1211360",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011011","17N04462","Bw2",38,49,NA,NA,"20201217T195715Z","RELEASE-2021"
"1f026b6f-3e93-42bb-ac44-77be7274b0f9","ABBY_016.basePlot.all","D16","ABBY","ABBY_016","1158072",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011016","17N04467","Bw2",46,75,NA,NA,"20201217T195715Z","RELEASE-2021"
"37ecc3ac-38e9-441b-9052-fc143a8859ab","ABBY_011.basePlot.all","D16","ABBY","ABBY_011","1211360",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011011","17N04463","2BC",49,100,NA,NA,"20201217T195715Z","RELEASE-2021"
"6627cd4c-44f7-4003-aeee-b053dcbfc21c","ABBY_016.basePlot.all","D16","ABBY","ABBY_016","1158072",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011016","17N04468","2Cg",75,100,NA,NA,"20201217T195715Z","RELEASE-2021"
"f11e1628-457b-4793-a3f5-1afae5bbc33a","ABBY_011.basePlot.all","D16","ABBY","ABBY_011","1211360",2017-07-20,"Field Book for Describing and Sampling Soils ver3","S2017WA011011","17N04461","Bw1",20,38,NA,NA,"20201217T195715Z","RELEASE-2021"
"6c01487e-9377-4b5c-854e-829707efbbae","ABBY_001.basePlot.all","D16","ABBY","ABBY_001","1158080",2017-08-03,"Field Book for Describing and Sampling Soils ver3","S2017WA011001","17N04438","Bw2",44,55,NA,NA,"20201217T195640Z","RELEASE-2021"
"85dd8c48-86c2-460f-8df7-2c1044c86c3d","ABBY_001.basePlot.all","D16","ABBY","ABBY_001","1158080",2017-08-03,"Field Book for Describing and Sampling Soils ver3","S2017WA011001","17N04439","2Bw3",55,100,NA,NA,"20201217T195640Z","RELEASE-2021"
"8b80fd32-d8d6-4add-9ff9-6fb72c4c6abf","ABBY_001.basePlot.all","D16","ABBY","ABBY_001","1158080",2017-08-03,"Field Book for Describing and Sampling Soils ver3","S2017WA011001","17N04437","Bw1",23,44,NA,NA,"20201217T195640Z","RELEASE-2021"
"e7127fea-b087-4166-9f04-5788d2ca1e72","ABBY_001.basePlot.all","D16","ABBY","ABBY_001","1158080",2017-08-03,"Field Book for Describing and Sampling Soils ver3","S2017WA011001","17N04436","A",9,23,NA,NA,"20201217T195640Z","RELEASE-2021"
"d3e74155-d68e-48c3-80cb-c2bfc1e8718d","ABBY_001.basePlot.all","D16","ABBY","ABBY_001","1158080",2017-08-03,"Field Book for Describing and Sampling Soils ver3","S2017WA011001","17N04435","Oi",0,9,NA,NA,"20201217T195640Z","RELEASE-2021"
"8eca74bf-0409-4cb2-9791-b412206c6433","WREF_027.basePlot.all","D16","WREF","WREF_027","1211406",2018-08-06,"Field Book for Describing and Sampling Soils ver3","S2018WA059027","18N06379","Ac",10,43,NA,NA,"20201218T090424Z","RELEASE-2021"
"4aa5c2bd-fdff-4b5a-9901-4d0601512046","WREF_027.basePlot.all","D16","WREF","WREF_027","1211406",2018-08-06,"Field Book for Describing and Sampling Soils ver3","S2018WA059027","18N06378","Oe",3,10,NA,NA,"20201218T090424Z","RELEASE-2021"
"5309aaf6-f6e6-47aa-99c6-29bcaa16bc45","WREF_027.basePlot.all","D16","WREF","WREF_027","1211406",2018-08-06,"Field Book for Describing and Sampling Soils ver3","S2018WA059027","18N06381","2Bw2",70,100,NA,NA,"20201218T090424Z","RELEASE-2021"
"c880d2cd-9b88-443a-87ba-0d09e8eb16aa","WREF_027.basePlot.all","D16","WREF","WREF_027","1211406",2018-08-06,"Field Book for Describing and Sampling Soils ver3","S2018WA059027","18N06377","Oi",0,3,NA,NA,"20201218T090424Z","RELEASE-2021"
"345225c3-2c64-49af-b9cb-c8f69d46a753","WREF_027.basePlot.all","D16","WREF","WREF_027","1211406",2018-08-06,"Field Book for Describing and Sampling Soils ver3","S2018WA059027","18N06380","Bw1",43,70,NA,NA,"20201218T090424Z","RELEASE-2021"
"843a7261-1163-41f2-93c1-73d9cc7b440a","WREF_011.basePlot.all","D16","WREF","WREF_011","1158105",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059011","18N06346","A",2,9,NA,NA,"20201218T090424Z","RELEASE-2021"
"48db1aba-0191-4bc6-bcc7-af81034e5414","WREF_011.basePlot.all","D16","WREF","WREF_011","1158105",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059011","18N06345","Oi",0,2,NA,NA,"20201218T090424Z","RELEASE-2021"
"3a05c994-190d-4c47-bd8a-d6a396cc5a0b","WREF_009.basePlot.all","D16","WREF","WREF_009","1211405",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059009","18N06833","Oi",0,3,NA,NA,"20201218T090424Z","RELEASE-2021"
"95ec10d2-256c-4e4c-b0cf-112a44f3b7ca","WREF_002.basePlot.all","D16","WREF","WREF_002","1158104",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059002","18N06342","A",10,32,NA,NA,"20201218T090424Z","RELEASE-2021"
"34ab9ff7-2b79-480a-813e-f10469f84213","WREF_019.basePlot.all","D16","WREF","WREF_019","1158108",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059019","18N06365","A",7,41,NA,NA,"20201218T090424Z","RELEASE-2021"
"afda6382-2a6f-40f8-9a23-216e37d206c6","WREF_002.basePlot.all","D16","WREF","WREF_002","1158104",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059002","18N06344","2Bw2",66,100,NA,NA,"20201218T090424Z","RELEASE-2021"
"1c418df1-ebbc-4d31-8add-2a1aef1ced09","WREF_009.basePlot.all","D16","WREF","WREF_009","1211405",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059009","18N06834","A",3,9,NA,NA,"20201218T090424Z","RELEASE-2021"
"9e2a0fd2-6674-47f7-8fa6-cd696ac2581c","WREF_002.basePlot.all","D16","WREF","WREF_002","1158104",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059002","18N06340","Oi",0,3,NA,NA,"20201218T090424Z","RELEASE-2021"
"59efce4b-98da-4253-bc51-d70d38731c9e","WREF_009.basePlot.all","D16","WREF","WREF_009","1211405",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059009","18N06835","Bw1",9,25,NA,NA,"20201218T090424Z","RELEASE-2021"
"e629b3ee-94b6-4b67-9d45-aea2d42cf53e","WREF_019.basePlot.all","D16","WREF","WREF_019","1158108",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059019","18N06366","Bw1",41,71,NA,NA,"20201218T090424Z","RELEASE-2021"
"897df6aa-7b64-4507-9e5b-6f598e925487","WREF_011.basePlot.all","D16","WREF","WREF_011","1158105",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059011","18N06348","Bw2",42,67,NA,NA,"20201218T090424Z","RELEASE-2021"
"6c0a5436-9f05-4371-ba85-2eb822ccc29f","WREF_019.basePlot.all","D16","WREF","WREF_019","1158108",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059019","18N06367","Bw2",71,100,NA,NA,"20201218T090424Z","RELEASE-2021"
"d512d1dc-f671-43a5-8405-5b8fbd6ef17c","WREF_002.basePlot.all","D16","WREF","WREF_002","1158104",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059002","18N06343","Bw1",32,66,NA,NA,"20201218T090424Z","RELEASE-2021"
"feeff2c9-3e8d-405a-a728-9a71b2af24e8","WREF_009.basePlot.all","D16","WREF","WREF_009","1211405",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059009","18N06836","Bw2",25,46,NA,NA,"20201218T090424Z","RELEASE-2021"
"e0b64246-6c78-4229-856a-2e8628925310","WREF_011.basePlot.all","D16","WREF","WREF_011","1158105",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059011","18N06347","Bw1",9,42,NA,NA,"20201218T090424Z","RELEASE-2021"
"7fdd9164-8495-46fb-9402-6c4923deac14","WREF_009.basePlot.all","D16","WREF","WREF_009","1211405",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059009","18N06837","Bw3",46,100,NA,NA,"20201218T090424Z","RELEASE-2021"
"fe87bff2-af59-47fe-936c-d18b53279a39","WREF_011.basePlot.all","D16","WREF","WREF_011","1158105",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059011","18N06349","Bw3",67,100,NA,NA,"20201218T090424Z","RELEASE-2021"
"28640dfd-26cd-4252-b02d-719b357ad791","WREF_019.basePlot.all","D16","WREF","WREF_019","1158108",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059019","18N06364","Oi",0,7,NA,NA,"20201218T090424Z","RELEASE-2021"
"c005ed64-d2b2-4519-b4df-492f69be2e32","WREF_002.basePlot.all","D16","WREF","WREF_002","1158104",2018-08-07,"Field Book for Describing and Sampling Soils ver3","S2018WA059002","18N06341","Oe",3,10,NA,NA,"20201218T090424Z","RELEASE-2021"
"751e1fda-7b4c-4bfa-8228-9921f71dec31","WREF_070.basePlot.all","D16","WREF","WREF_070","1211409",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059070","18N06385","Bw2",60,70,NA,NA,"20201218T090424Z","RELEASE-2021"
"06e6558a-af92-4780-8d77-1902218e3993","WREF_016.basePlot.all","D16","WREF","WREF_016","1158107",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059016","18N06361","A",8,40,NA,NA,"20201218T090424Z","RELEASE-2021"
"82904f05-ccae-4e50-8082-bfd8003c4d96","WREF_024.basePlot.all","D16","WREF","WREF_024","1158109",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059024","18N06368","Oi",0,8,NA,NA,"20201218T090424Z","RELEASE-2021"
"02ac4289-a6e5-4f67-a7b4-383936398338","WREF_070.basePlot.all","D16","WREF","WREF_070","1211409",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059070","18N06382","Oi",0,5,NA,NA,"20201218T090424Z","RELEASE-2021"
"459b4c53-8acc-430c-863e-e476375d5a6c","WREF_024.basePlot.all","D16","WREF","WREF_024","1158109",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059024","18N06370","Bw2",18,45,NA,NA,"20201218T090424Z","RELEASE-2021"
"841b1a61-76a7-4e54-a3ce-5f813a565e8d","WREF_012.basePlot.all","D16","WREF","WREF_012","1211408",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059012","18N06352","Bw1",34,68,NA,NA,"20201218T090424Z","RELEASE-2021"
"33f072a0-47ff-47ff-937d-cc8cb6a9b6a8","WREF_016.basePlot.all","D16","WREF","WREF_016","1158107",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059016","18N06359","Oi",0,3,NA,NA,"20201218T090424Z","RELEASE-2021"
"12054f38-975a-4671-90a1-f7dd09808d70","WREF_024.basePlot.all","D16","WREF","WREF_024","1158109",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059024","18N06371","Bw3",45,86,NA,NA,"20201218T090424Z","RELEASE-2021"
"ff419ecf-bd21-44c1-a06d-34c1bd4da99f","WREF_070.basePlot.all","D16","WREF","WREF_070","1211409",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059070","18N06384","Bw1",25,60,NA,NA,"20201218T090424Z","RELEASE-2021"
"dc4bf2c0-5926-45ed-b943-ab636933ed50","WREF_013.basePlot.all","D16","WREF","WREF_013","1158106",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059013","18N06358","Bw4",58,100,NA,NA,"20201218T090424Z","RELEASE-2021"
"435b13c7-a570-4628-a46c-5059dafae544","WREF_024.basePlot.all","D16","WREF","WREF_024","1158109",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059024","18N06369","Bw1",8,18,NA,NA,"20201218T090424Z","RELEASE-2021"
"7a91e518-b262-4956-a98a-95d885d01254","WREF_026.basePlot.all","D16","WREF","WREF_026","1211407",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059026","18N06375","Bw2",29,61,NA,NA,"20201218T090424Z","RELEASE-2021"
"de34279c-04ce-412f-9ff0-652f59ed60d1","WREF_026.basePlot.all","D16","WREF","WREF_026","1211407",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059026","18N06376","Bw3",61,100,NA,NA,"20201218T090424Z","RELEASE-2021"
"405cad98-450c-4572-81c6-cff3d8e6b352","WREF_016.basePlot.all","D16","WREF","WREF_016","1158107",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059016","18N06360","Oe",3,8,NA,NA,"20201218T090424Z","RELEASE-2021"
"10e8e019-14c7-436b-a886-2e812e68624b","WREF_070.basePlot.all","D16","WREF","WREF_070","1211409",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059070","18N06386","2Bw3",70,100,NA,NA,"20201218T090424Z","RELEASE-2021"
"f5fc8f6d-dea8-4b3c-b8fe-81ffc035d601","WREF_013.basePlot.all","D16","WREF","WREF_013","1158106",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059013","18N06356","Bw2",20,42,NA,NA,"20201218T090424Z","RELEASE-2021"
"d7712a1b-8c99-4cf4-a54c-203825f3754f","WREF_016.basePlot.all","D16","WREF","WREF_016","1158107",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059016","18N06363","Bw2",77,100,NA,NA,"20201218T090424Z","RELEASE-2021"
"c161b8a7-5c73-48eb-af21-785e137ad5ea","WREF_013.basePlot.all","D16","WREF","WREF_013","1158106",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059013","18N06354","Oi",0,4,NA,NA,"20201218T090424Z","RELEASE-2021"
"6ad0f499-877d-4380-a56c-0adc0ba57f95","WREF_013.basePlot.all","D16","WREF","WREF_013","1158106",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059013","18N06355","Bw1",4,20,NA,NA,"20201218T090424Z","RELEASE-2021"
"34baffbc-8655-4393-9696-6c76e1d06f34","WREF_070.basePlot.all","D16","WREF","WREF_070","1211409",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059070","18N06383","A",5,25,NA,NA,"20201218T090424Z","RELEASE-2021"
"083ad2f1-f834-41c8-a182-af1ede009846","WREF_012.basePlot.all","D16","WREF","WREF_012","1211408",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059012","18N06351","A",5,34,NA,NA,"20201218T090424Z","RELEASE-2021"
"df9b1003-62c3-4837-b857-9694cdca8e23","WREF_024.basePlot.all","D16","WREF","WREF_024","1158109",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059024","18N06372","2Bw4",86,100,NA,NA,"20201218T090424Z","RELEASE-2021"
"b6447ab5-f0c9-4473-9724-120fd090e054","WREF_026.basePlot.all","D16","WREF","WREF_026","1211407",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059026","18N06374","Bw1",6,29,NA,NA,"20201218T090424Z","RELEASE-2021"
"11de024c-9191-46bc-8886-593336e5d365","WREF_016.basePlot.all","D16","WREF","WREF_016","1158107",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059016","18N06362","Bw1",40,77,NA,NA,"20201218T090424Z","RELEASE-2021"
"f3c87c14-edd3-4b8f-b17c-edfe2791ff06","WREF_012.basePlot.all","D16","WREF","WREF_012","1211408",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059012","18N06353","Bw2",68,100,NA,NA,"20201218T090424Z","RELEASE-2021"
"11d5703a-79da-4115-8c56-d989b43e913e","WREF_013.basePlot.all","D16","WREF","WREF_013","1158106",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059013","18N06357","Bw3",42,58,NA,NA,"20201218T090424Z","RELEASE-2021"
"8db76f95-6209-43d1-8a68-312ba418db7b","WREF_026.basePlot.all","D16","WREF","WREF_026","1211407",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059026","18N06373","Oi",0,6,NA,NA,"20201218T090424Z","RELEASE-2021"
"6042962e-34e2-46b4-9635-f0254445fa0f","WREF_012.basePlot.all","D16","WREF","WREF_012","1211408",2018-08-08,"Field Book for Describing and Sampling Soils ver3","S2018WA059012","18N06350","Oe",0,5,NA,NA,"20201218T090424Z","RELEASE-2021"
"863eae46-262c-4bbc-a090-b3a72424066e","SJER_030.basePlot.all","D17","SJER","SJER_030","1160803",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039001","17N04060","A2",5,13,NA,NA,"20201217T212630Z","RELEASE-2021"
"05a22272-fbf8-47d9-9fcc-540c664187b6","SJER_024.basePlot.all","D17","SJER","SJER_024","1160802",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039003","17N04069","Bw",27,43,NA,NA,"20201217T212630Z","RELEASE-2021"
"b7e8fd9a-c87a-4c20-b217-ed085b10cfce","SJER_030.basePlot.all","D17","SJER","SJER_030","1160803",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039001","17N04062","AB",13,46,NA,NA,"20201217T212630Z","RELEASE-2021"
"f97d7c7c-aa40-4632-b4ef-2a67c389f456","SJER_024.basePlot.all","D17","SJER","SJER_024","1160802",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039003","5711901","Cr",43,71,NA,NA,"20201217T212630Z","RELEASE-2021"
"3b0e156b-25df-4be4-8e78-4ac1c08ef138","SJER_024.basePlot.all","D17","SJER","SJER_024","1160802",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039003","5711902","R",71,100,NA,NA,"20201217T212630Z","RELEASE-2021"
"ce9fffe8-dd36-4ba8-911c-ae8878f87cde","SJER_030.basePlot.all","D17","SJER","SJER_030","1160803",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039001","17N04059","A1",1,5,NA,NA,"20201217T212630Z","RELEASE-2021"
"de05a8ae-a3c3-4055-8b79-15b8ff2cfdab","SJER_021.basePlot.all","D17","SJER","SJER_021","1163400",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039002","17N04064","BA",7,18,NA,NA,"20201217T212630Z","RELEASE-2021"
"6e6b752a-3bad-41f1-b6d2-2ecec2656aa3","SJER_030.basePlot.all","D17","SJER","SJER_030","1160803",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039001","5711907","R",46,100,NA,NA,"20201217T212630Z","RELEASE-2021"
"9cf2f333-29c8-4741-b8b1-36d0798c9d0b","SJER_021.basePlot.all","D17","SJER","SJER_021","1163400",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039002","17N04063","A",0,7,NA,NA,"20201217T212630Z","RELEASE-2021"
"6f1dc859-a952-445d-bff5-944dcf74e972","SJER_021.basePlot.all","D17","SJER","SJER_021","1163400",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039002","17N04065","Bw",18,32,NA,NA,"20201217T212630Z","RELEASE-2021"
"93b942f8-92aa-486a-9eff-6be0c07ab68d","SJER_030.basePlot.all","D17","SJER","SJER_030","1160803",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039001","17N04061","AB",13,46,NA,NA,"20201217T212630Z","RELEASE-2021"
"897af6ac-b903-4fd1-b767-48a7aeeaeb98","SJER_024.basePlot.all","D17","SJER","SJER_024","1160802",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039003","17N04068","BA",10,27,NA,NA,"20201217T212630Z","RELEASE-2021"
"120bfa80-bb1d-486a-9263-f2a3a3187848","SJER_030.basePlot.all","D17","SJER","SJER_030","1160803",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039001","5711903","Oi",0,1,NA,NA,"20201217T212630Z","RELEASE-2021"
"cf4727b4-0b1a-4d8c-842f-8e00641d08b5","SJER_021.basePlot.all","D17","SJER","SJER_021","1163400",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039002","17N04066","C",32,54,NA,NA,"20201217T212630Z","RELEASE-2021"
"6950e97f-f090-4d95-a3b2-151ba6052d37","SJER_024.basePlot.all","D17","SJER","SJER_024","1160802",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039003","17N04067","A",0,10,NA,NA,"20201217T212630Z","RELEASE-2021"
"51efafcd-8cbe-4d04-8f65-f898f682bd0f","SJER_021.basePlot.all","D17","SJER","SJER_021","1163400",2017-06-13,"Field Book for Describing and Sampling Soils ver3","S2017CA039002","5713328","R",54,200,NA,NA,"20201217T212630Z","RELEASE-2021"
"6344b56e-a6b6-4f2f-ae9f-b5fbd83936e3","SJER_028.basePlot.all","D17","SJER","SJER_028","1209633",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039009","17N04090","Bw",12,40,NA,NA,"20201217T212630Z","RELEASE-2021"
"ebb9df18-9660-4a65-95e2-c697b0399a12","SJER_028.basePlot.all","D17","SJER","SJER_028","1209633",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039009","6020771","Cr",40,67,NA,NA,"20201217T212630Z","RELEASE-2021"
"5caa4a36-bfdb-4af9-8fc2-f259aa907702","SJER_029.basePlot.all","D17","SJER","SJER_029","1167593",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039008","17N04085","A",0,5,NA,NA,"20201217T212630Z","RELEASE-2021"
"47c5f727-0d62-49e6-94d6-4495558b4b1a","SJER_023.basePlot.all","D17","SJER","SJER_023","1209631",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039004","6020764","R",70,200,NA,NA,"20201217T212630Z","RELEASE-2021"
"a5b71527-e251-4806-8c01-984fcac69917","SJER_028.basePlot.all","D17","SJER","SJER_028","1209633",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039009","17N04089","A",0,12,NA,NA,"20201217T212630Z","RELEASE-2021"
"8ba089a5-ac7c-4643-bda6-6541eed96dea","SJER_014.basePlot.all","D17","SJER","SJER_014","1167592",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039005","17N04076","Bt1",18,45,NA,NA,"20201217T212630Z","RELEASE-2021"
"e90a0a3e-33d1-40b6-9349-bd098450f9ff","SJER_014.basePlot.all","D17","SJER","SJER_014","1167592",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039005","5444440","R",97,102,NA,NA,"20201217T212630Z","RELEASE-2021"
"a5622a9b-5687-42a3-9fec-5350f010352c","SJER_023.basePlot.all","D17","SJER","SJER_023","1209631",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039004","17N04071","BA",5,22,NA,NA,"20201217T212630Z","RELEASE-2021"
"a56bd6cf-f614-4267-a0b3-a4e443c59527","SJER_013.basePlot.all","D17","SJER","SJER_013","1160804",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039006","17N04079","A",0,7,NA,NA,"20201217T212630Z","RELEASE-2021"
"984d11c1-c516-4215-86a1-9e44a28a1b2d","SJER_013.basePlot.all","D17","SJER","SJER_013","1160804",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039006","6020758","R",93,200,NA,NA,"20201217T212630Z","RELEASE-2021"
"cfede99d-6428-4419-9615-6cdb7f51bd53","SJER_001.basePlot.all","D17","SJER","SJER_001","1209632",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039007","17N04083","AB",10,24,NA,NA,"20201217T212630Z","RELEASE-2021"
"b6783d0c-a562-4275-a869-ad7a709cafef","SJER_029.basePlot.all","D17","SJER","SJER_029","1167593",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039008","17N04086","Bw1",5,15,NA,NA,"20201217T212630Z","RELEASE-2021"
"78f75282-1451-4519-9d97-c8885df55980","SJER_013.basePlot.all","D17","SJER","SJER_013","1160804",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039006","17N04080","Bw",7,32,NA,NA,"20201217T212630Z","RELEASE-2021"
"6401ebae-895e-4e78-a2b6-301e4558203c","SJER_023.basePlot.all","D17","SJER","SJER_023","1209631",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039004","17N04073","Bt2",32,54,NA,NA,"20201217T212630Z","RELEASE-2021"
"0543c979-c2cf-4374-a8b3-0d861582d9d1","SJER_001.basePlot.all","D17","SJER","SJER_001","1209632",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039007","6020768","R",74,200,NA,NA,"20201217T212630Z","RELEASE-2021"
"f159f1c7-cf91-4684-8413-09e553803275","SJER_014.basePlot.all","D17","SJER","SJER_014","1167592",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039005","17N04078","BCt",88,97,NA,NA,"20201217T212630Z","RELEASE-2021"
"a4a28bdd-be54-4e05-b71a-d5677c8974bc","SJER_023.basePlot.all","D17","SJER","SJER_023","1209631",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039004","17N04074","BCt",54,70,NA,NA,"20201217T212630Z","RELEASE-2021"
"56c3076f-3d69-4b32-8bd1-ecf343c4e2b8","SJER_013.basePlot.all","D17","SJER","SJER_013","1160804",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039006","17N04081","BC",32,64,NA,NA,"20201217T212630Z","RELEASE-2021"
"1bf73559-d044-4af7-9aa6-49d440dfa613","SJER_001.basePlot.all","D17","SJER","SJER_001","1209632",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017CA039007","17N04084","Bw",24,74,NA,NA,"20201217T212630Z","RELEASE-2021"
