"uid","domainID","siteID","plotID","namedLocation","collectDate","samplingProtocolVersion","horizon","ovenStartDate","ovenEndDate","sampleID","sampleCode","cnSampleID","cnSampleCode","bgcArchiveID","bgcArchiveCode","bgcArchiveMass","toxicodendronPossible","sampleCondition","bgcRemarks","processedBy","bgcDataQF","publicationDate","release"
"b208610f-3df5-4b5c-bee0-7d80b1d38c33","D06","UKFS","UKFS_002","UKFS_002.basePlot.bgc",2018-08-15 15:45:00,"NEON.DOC.014048vK","M",2018-08-15 21:00:00,2018-08-17 21:00:00,"UKFS_002-M-18-0.5-20180815",NA,"UKFS_002-M-18-0.5-20180815-CN","B00000016328","UKFS_002-M-18-0.5-20180815-BA",NA,NA,NA,"OK",NA,"eminnick@battelleecology.org",NA,"20201218T034059Z","RELEASE-2021"
"54a0ee9f-1bd1-4ea2-a842-72acef7e5841","D06","UKFS","UKFS_002","UKFS_002.basePlot.bgc",2018-08-15 16:01:00,"NEON.DOC.014048vK","M",2018-08-15 21:00:00,2018-08-17 21:00:00,"UKFS_002-M-11.5-32-20180815",NA,"UKFS_002-M-11.5-32-20180815-CN","B00000016274","UKFS_002-M-11.5-32-20180815-BA",NA,NA,NA,"OK",NA,"eminnick@battelleecology.org",NA,"20201218T034059Z","RELEASE-2021"
"d89f544a-fdf8-4c9d-8979-892ea3554e72","D07","GRSM","GRSM_051","GRSM_051.basePlot.bgc",2015-08-26 14:30:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_051-M-38.5-26-20150826",NA,"GRSM_051-M-38.5-26-20150826-CN",NA,"GRSM_051-M-38.5-26-20150826-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"21e65bb2-ed6a-4776-ab2d-371b002118fb","D07","GRSM","GRSM_051","GRSM_051.basePlot.bgc",2015-08-26 15:17:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_051-M-9.5-33.5-20150826",NA,"GRSM_051-M-9.5-33.5-20150826-CN",NA,"GRSM_051-M-9.5-33.5-20150826-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"8cf61a38-0b2d-4abc-a41c-ab7f645bf362","D07","GRSM","GRSM_051","GRSM_051.basePlot.bgc",2015-08-26 15:46:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_051-M-31-3.5-20150826",NA,"GRSM_051-M-31-3.5-20150826-CN",NA,"GRSM_051-M-31-3.5-20150826-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"30b97018-4cba-4ab3-bdfe-59901fd69057","D07","GRSM","GRSM_047","GRSM_047.basePlot.bgc",2015-08-26 16:25:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_047-M-7.5-37-20150826",NA,"GRSM_047-M-7.5-37-20150826-CN",NA,"GRSM_047-M-7.5-37-20150826-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"7bbe0af8-ab30-4fa2-a1b5-519244e881f3","D07","GRSM","GRSM_047","GRSM_047.basePlot.bgc",2015-08-26 16:40:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_047-M-38.5-39.5-20150826",NA,"GRSM_047-M-38.5-39.5-20150826-CN",NA,"GRSM_047-M-38.5-39.5-20150826-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"9890a4ac-7c2e-4410-8896-935bb720131c","D07","GRSM","GRSM_047","GRSM_047.basePlot.bgc",2015-08-26 17:11:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_047-M-36.5-16.5-20150826",NA,"GRSM_047-M-36.5-16.5-20150826-CN",NA,"GRSM_047-M-36.5-16.5-20150826-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"489fff9d-9bd3-4f7d-859a-4ade4a470307","D07","GRSM","GRSM_050","GRSM_050.basePlot.bgc",2015-08-26 18:11:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_050-M-7.5-37-20150826",NA,"GRSM_050-M-7.5-37-20150826-CN",NA,"GRSM_050-M-7.5-37-20150826-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"7d4ededf-9254-4426-956a-6891eb1c97df","D07","GRSM","GRSM_050","GRSM_050.basePlot.bgc",2015-08-26 18:28:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_050-M-38.5-39.5-20150826",NA,"GRSM_050-M-38.5-39.5-20150826-CN",NA,"GRSM_050-M-38.5-39.5-20150826-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"97ada70e-73fe-415a-82ca-53294490b926","D07","GRSM","GRSM_050","GRSM_050.basePlot.bgc",2015-08-26 18:41:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_050-M-36.5-16.5-20150826",NA,"GRSM_050-M-36.5-16.5-20150826-CN",NA,"GRSM_050-M-36.5-16.5-20150826-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"1937a0c7-fb7d-44e5-b7e7-ca12f9b8bdbb","D07","GRSM","GRSM_016","GRSM_016.basePlot.bgc",2015-08-27 13:29:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_016-M-16-33-20150827",NA,"GRSM_016-M-16-33-20150827-CN",NA,"GRSM_016-M-16-33-20150827-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"3dab5292-9b4e-43b2-b325-6239a65525e3","D07","GRSM","GRSM_016","GRSM_016.basePlot.bgc",2015-08-27 14:02:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_016-M-36.5-34.5-20150827",NA,"GRSM_016-M-36.5-34.5-20150827-CN",NA,"GRSM_016-M-36.5-34.5-20150827-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"edb3a314-73f7-4434-9d64-3831dc895c78","D07","GRSM","GRSM_016","GRSM_016.basePlot.bgc",2015-08-27 14:29:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_016-M-28-9.5-20150827",NA,"GRSM_016-M-28-9.5-20150827-CN",NA,"GRSM_016-M-28-9.5-20150827-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"1597a8b4-2144-48ec-b550-f1ae85d5f75e","D07","GRSM","GRSM_003","GRSM_003.basePlot.bgc",2015-08-27 17:08:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_003-M-33.5-36.5-20150827",NA,"GRSM_003-M-33.5-36.5-20150827-CN",NA,"GRSM_003-M-33.5-36.5-20150827-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"3e6a99c6-558d-458a-ac62-406049d25420","D07","GRSM","GRSM_003","GRSM_003.basePlot.bgc",2015-08-27 17:24:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_003-M-12.5-34-20150827",NA,"GRSM_003-M-12.5-34-20150827-CN",NA,"GRSM_003-M-12.5-34-20150827-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"58a9204d-c9d2-47c1-8f58-ecface0a743c","D07","GRSM","GRSM_002","GRSM_002.basePlot.bgc",2015-08-27 19:11:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_002-M-33-17.5-20150827",NA,"GRSM_002-M-33-17.5-20150827-CN",NA,"GRSM_002-M-33-17.5-20150827-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"7f472323-1212-4324-88ca-7e455ac90148","D07","GRSM","GRSM_002","GRSM_002.basePlot.bgc",2015-08-27 19:31:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_002-M-12-30-20150827",NA,"GRSM_002-M-12-30-20150827-CN",NA,"GRSM_002-M-12-30-20150827-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"5e98f8dc-e487-4bec-8e6c-8ec013cf2786","D07","GRSM","GRSM_001","GRSM_001.basePlot.bgc",2015-08-27 19:34:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_001-M-31.5-0.5-20150827",NA,"GRSM_001-M-31.5-0.5-20150827-CN",NA,"GRSM_001-M-31.5-0.5-20150827-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"b3418c92-1391-4eb7-8e86-8644cfc017da","D07","GRSM","GRSM_001","GRSM_001.basePlot.bgc",2015-08-27 19:39:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_001-M-39.5-27-20150827",NA,"GRSM_001-M-39.5-27-20150827-CN",NA,"GRSM_001-M-39.5-27-20150827-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"8decd1d8-c080-478a-98a1-bf9ea9cbc6e3","D07","GRSM","GRSM_002","GRSM_002.basePlot.bgc",2015-08-27 19:43:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_002-M-26-31-20150827",NA,"GRSM_002-M-26-31-20150827-CN",NA,"GRSM_002-M-26-31-20150827-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"5c84ab03-da10-4fab-8bee-8a13cafbdcf1","D07","GRSM","GRSM_001","GRSM_001.basePlot.bgc",2015-08-27 20:11:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_001-M-8.5-22.5-20150827",NA,"GRSM_001-M-8.5-22.5-20150827-CN",NA,"GRSM_001-M-8.5-22.5-20150827-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045348Z","RELEASE-2021"
"85ea66ee-87bc-43a9-bd8d-703c7356eab0","D07","GRSM","GRSM_007","GRSM_007.basePlot.bgc",2015-09-03 13:06:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_007-O-5.5-28.5-20150903",NA,"GRSM_007-O-5.5-28.5-20150903-CN",NA,"GRSM_007-O-5.5-28.5-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"750e68f7-7d75-4881-9389-9676c38a157f","D07","GRSM","GRSM_007","GRSM_007.basePlot.bgc",2015-09-03 13:06:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_007-M-5.5-28.5-20150903",NA,"GRSM_007-M-5.5-28.5-20150903-CN",NA,"GRSM_007-M-5.5-28.5-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"bd99b482-cfe7-45b7-92d8-2208a3899b41","D07","GRSM","GRSM_016","GRSM_016.basePlot.bgc",2015-09-03 13:29:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_016-O-16-33-20150903",NA,"GRSM_016-O-16-33-20150903-CN",NA,"GRSM_016-O-16-33-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"eb7977f6-cfe3-4dba-b84f-6ce216587898","D07","GRSM","GRSM_007","GRSM_007.basePlot.bgc",2015-09-03 13:30:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_007-O-35.5-28.5-20150903",NA,"GRSM_007-O-35.5-28.5-20150903-CN",NA,"GRSM_007-O-35.5-28.5-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"19188264-7f38-4e8a-acf1-99d37f6e69a2","D07","GRSM","GRSM_007","GRSM_007.basePlot.bgc",2015-09-03 13:30:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_007-M-35.5-28.5-20150903",NA,"GRSM_007-M-35.5-28.5-20150903-CN",NA,"GRSM_007-M-35.5-28.5-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"02e2e031-49df-42cd-9293-dc6842c4b5e1","D07","GRSM","GRSM_007","GRSM_007.basePlot.bgc",2015-09-03 13:44:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_007-O-35-13-20150903",NA,"GRSM_007-O-35-13-20150903-CN",NA,"GRSM_007-O-35-13-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"572a049a-2471-4599-aea6-853fe6b05431","D07","GRSM","GRSM_007","GRSM_007.basePlot.bgc",2015-09-03 13:44:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_007-M-35-13-20150903",NA,"GRSM_007-M-35-13-20150903-CN",NA,"GRSM_007-M-35-13-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"61cfed19-560c-468c-8f6a-b30c869bd9f7","D07","GRSM","GRSM_016","GRSM_016.basePlot.bgc",2015-09-03 14:02:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_016-O-36.5-34.5-20150903",NA,"GRSM_016-O-36.5-34.5-20150903-CN",NA,"GRSM_016-O-36.5-34.5-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"0bf568c4-9d73-47e3-87d0-83be651d3f13","D07","GRSM","GRSM_016","GRSM_016.basePlot.bgc",2015-09-03 14:29:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_016-O-28-9.5-20150903",NA,"GRSM_016-O-28-9.5-20150903-CN",NA,"GRSM_016-O-28-9.5-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"ff54d7ee-fa1e-4889-bfa9-5826c2c2a074","D07","GRSM","GRSM_051","GRSM_051.basePlot.bgc",2015-09-03 14:30:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_051-O-38.5-26-20150903",NA,"GRSM_051-O-38.5-26-20150903-CN",NA,"GRSM_051-O-38.5-26-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"13c8fab8-67de-443a-94d6-68c01cbccd0b","D07","GRSM","GRSM_051","GRSM_051.basePlot.bgc",2015-09-03 15:17:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_051-O-9.5-33.5-20150903",NA,"GRSM_051-O-9.5-33.5-20150903-CN",NA,"GRSM_051-O-9.5-33.5-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"da2e1310-b100-430e-8b15-38097d034807","D07","GRSM","GRSM_051","GRSM_051.basePlot.bgc",2015-09-03 15:46:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_051-O-31-3.5-20150903",NA,"GRSM_051-O-31-3.5-20150903-CN",NA,"GRSM_051-O-31-3.5-2015-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"5a98c3a9-c413-4c13-b63e-985fc97836e9","D07","GRSM","GRSM_047","GRSM_047.basePlot.bgc",2015-09-03 16:25:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_047-O-7.5-37-20150903",NA,"GRSM_047-O-7.5-37-20150903-CN",NA,"GRSM_047-O-7.5-37-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"5a385a53-46ed-43ac-90b4-298d00b0cb13","D07","GRSM","GRSM_047","GRSM_047.basePlot.bgc",2015-09-03 16:40:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_047-O-38.5-39.5-20150903",NA,"GRSM_047-O-38.5-39.5-20150903-CN",NA,"GRSM_047-O-38.5-39.5-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"f5fc3ad4-cf6c-4411-b312-4d5ac1ef33f1","D07","GRSM","GRSM_003","GRSM_003.basePlot.bgc",2015-09-03 16:47:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_003-O-34.5-17-20150903",NA,"GRSM_003-O-34.5-17-20150903-CN",NA,"GRSM_003-O-34.5-17-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"abd22c45-ec2a-4ba2-bd3b-3998cbd60ba6","D07","GRSM","GRSM_003","GRSM_003.basePlot.bgc",2015-09-03 17:08:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_003-O-33.5-36.5-20150903",NA,"GRSM_003-O-33.5-36.5-20150903-CN",NA,"GRSM_003-O-33.5-36.5-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"da6819d1-a35f-4d1e-83f0-b9fecc317fa8","D07","GRSM","GRSM_047","GRSM_047.basePlot.bgc",2015-09-03 17:11:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_047-O-36.5-16.5-20150903",NA,"GRSM_047-O-36.5-16.5-20150903-CN",NA,"GRSM_047-O-36.5-16.5-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"22ecd635-aee5-4f55-a0fa-3ea78e2e15ea","D07","GRSM","GRSM_003","GRSM_003.basePlot.bgc",2015-09-03 17:24:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_003-O-12.5-34-20150903",NA,"GRSM_003-O-12.5-34-20150903-CN",NA,"GRSM_003-O-12.5-34-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"dc76e470-3eba-48f1-8045-72182ae0b160","D07","GRSM","GRSM_006","GRSM_006.basePlot.bgc",2015-09-03 17:57:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_006-M-36-38-20150903",NA,"GRSM_006-M-36-38-20150903-CN",NA,"GRSM_006-M-36-38-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"eaef7ffb-f38a-47b9-b14e-566b2ee607c5","D07","GRSM","GRSM_006","GRSM_006.basePlot.bgc",2015-09-03 17:57:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_006-O-36-38-20150903",NA,"GRSM_006-O-36-38-20150903-CN",NA,"GRSM_006-O-36-38-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"9e0901d4-041f-4b4b-a63a-77cec93e9458","D07","GRSM","GRSM_006","GRSM_006.basePlot.bgc",2015-09-03 17:57:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_006-M-0.5-35-20150903",NA,"GRSM_006-M-0.5-35-20150903-CN",NA,"GRSM_006-M-0.5-35-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"f99f2a87-1fcd-45e5-8044-0b5a193bdf39","D07","GRSM","GRSM_006","GRSM_006.basePlot.bgc",2015-09-03 17:57:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_006-O-0.5-35-20150903",NA,"GRSM_006-O-0.5-35-20150903-CN",NA,"GRSM_006-O-0.5-35-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"3890d774-6511-4372-9187-d3f5484c8d67","D07","GRSM","GRSM_006","GRSM_006.basePlot.bgc",2015-09-03 18:14:00,"NEON.DOC.014048vF","M",NA,NA,"GRSM_006-M-33.5-2-20150903",NA,"GRSM_006-M-33.5-2-20150903-CN",NA,"GRSM_006-M-33.5-2-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"fc01e4f3-dc8e-4dc9-af12-1756fa2b13d8","D07","GRSM","GRSM_006","GRSM_006.basePlot.bgc",2015-09-03 18:14:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_006-O-33.5-2-20150903",NA,"GRSM_006-O-33.5-2-20150903-CN",NA,"GRSM_006-O-33.5-2-20150903-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"6c578459-a23c-4c47-ac80-75be3e99530e","D07","GRSM","GRSM_002","GRSM_002.basePlot.bgc",2015-09-03 19:11:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_002-O-33-17.5-20150903",NA,"GRSM_002-O-33-17.5-20150903-CN",NA,"GRSM_002-O-33-17.5-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"3e672fe6-cc1e-4fed-a419-490c41cead31","D07","GRSM","GRSM_002","GRSM_002.basePlot.bgc",2015-09-03 19:31:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_002-O-12-30-20150903",NA,"GRSM_002-O-12-30-20150903-CN",NA,"GRSM_002-O-12-30-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"816c5540-c722-4e2e-8b1a-9e57fab247f6","D07","GRSM","GRSM_002","GRSM_002.basePlot.bgc",2015-09-03 19:43:00,"NEON.DOC.014048vF","O",NA,NA,"GRSM_002-O-26-31-20150903",NA,"GRSM_002-O-26-31-20150903-CN",NA,"GRSM_002-O-26-31-20150916-BA",NA,NA,NA,"OK",NA,NA,"legacyData","20201217T045440Z","RELEASE-2021"
"cacf7c2f-d574-4249-a09d-118dc20bba0c","D07","MLBS","MLBS_005","MLBS_005.basePlot.bgc",2018-06-11 20:27:00,"NEON.DOC.014048vK","M",2018-06-12 16:35:00,2018-06-15 16:35:00,"MLBS_005-M-9-0.5-20180611",NA,"MLBS_005-M-9-0.5-20180611-CN",NA,"MLBS_005-M-9-0.5-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"cfd6e452-7e76-42a0-bc53-32381d830e10","D07","MLBS","MLBS_005","MLBS_005.basePlot.bgc",2018-06-11 20:27:00,"NEON.DOC.014048vK","O",2018-06-12 16:34:00,2018-06-15 16:34:00,"MLBS_005-O-9-0.5-20180611",NA,"MLBS_005-O-9-0.5-20180611-CN",NA,"MLBS_005-O-9-0.5-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"49b4703e-4c2c-41b5-8f1f-ac25c65ef7cd","D07","MLBS","MLBS_005","MLBS_005.basePlot.bgc",2018-06-11 21:04:00,"NEON.DOC.014048vK","M",2018-06-12 16:37:00,2018-06-15 16:37:00,"MLBS_005-M-36-18-20180611",NA,"MLBS_005-M-36-18-20180611-CN",NA,"MLBS_005-M-36-18-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"e229b678-5610-4e2c-9193-078d873afeb9","D07","MLBS","MLBS_005","MLBS_005.basePlot.bgc",2018-06-11 21:04:00,"NEON.DOC.014048vK","O",2018-06-12 16:36:00,2018-06-15 16:36:00,"MLBS_005-O-36-18-20180611",NA,"MLBS_005-O-36-18-20180611-CN",NA,"MLBS_005-O-36-18-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"613573ab-29ef-49b6-adcd-2eafd9fb6b11","D07","MLBS","MLBS_005","MLBS_005.basePlot.bgc",2018-06-11 21:26:00,"NEON.DOC.014048vK","O",2018-06-12 16:37:00,2018-06-15 16:38:00,"MLBS_005-O-33-31.5-20180611",NA,"MLBS_005-O-33-31.5-20180611-CN",NA,"MLBS_005-O-33-31.5-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"8fbc4a73-465c-4165-b6dd-ccda7bda3c46","D07","MLBS","MLBS_005","MLBS_005.basePlot.bgc",2018-06-11 21:26:00,"NEON.DOC.014048vK","M",2018-06-12 16:39:00,2018-06-15 16:39:00,"MLBS_005-M-33-31.5-20180611",NA,"MLBS_005-M-33-31.5-20180611-CN",NA,"MLBS_005-M-33-31.5-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"05a68d4d-f2aa-4f9a-bd11-5baeecef7696","D07","MLBS","MLBS_001","MLBS_001.basePlot.bgc",2018-06-11 22:02:00,"NEON.DOC.014048vK","M",2018-06-12 16:14:00,2018-06-15 16:14:00,"MLBS_001-M-1-13-20180611",NA,"MLBS_001-M-1-13-20180611-CN",NA,"MLBS_001-M-1-13-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"07329dca-72bf-4acc-9e6c-861cbe6c1413","D07","MLBS","MLBS_001","MLBS_001.basePlot.bgc",2018-06-11 22:02:00,"NEON.DOC.014048vK","O",2018-06-12 06:11:00,2018-06-15 16:12:00,"MLBS_001-O-1-13-20180611",NA,"MLBS_001-O-1-13-20180611-CN",NA,"MLBS_001-O-1-13-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"937fb72c-0b59-4ddd-a1db-eae25a6e24c5","D07","MLBS","MLBS_001","MLBS_001.basePlot.bgc",2018-06-11 22:36:00,"NEON.DOC.014048vK","O",2018-06-12 16:15:00,2018-06-15 16:16:00,"MLBS_001-O-1-30-20180611",NA,"MLBS_001-O-1-30-20180611-CN",NA,"MLBS_001-O-1-30-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"21c273bf-5d5d-4cf6-8268-cf557b269ad2","D07","MLBS","MLBS_001","MLBS_001.basePlot.bgc",2018-06-11 22:36:00,"NEON.DOC.014048vK","M",2018-06-12 16:16:00,2018-06-15 16:16:00,"MLBS_001-M-1-30-20180611",NA,"MLBS_001-M-1-30-20180611-CN",NA,"MLBS_001-M-1-30-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"79b80b83-517e-4582-a067-a99f1a3cd824","D07","MLBS","MLBS_001","MLBS_001.basePlot.bgc",2018-06-11 22:57:00,"NEON.DOC.014048vK","M",2018-06-12 16:18:00,2018-06-15 16:18:00,"MLBS_001-M-32-37-20180611",NA,"MLBS_001-M-32-37-20180611-CN",NA,"MLBS_001-M-32-37-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"22d0ddd6-45da-487b-9cb3-bd6f233f1f75","D07","MLBS","MLBS_001","MLBS_001.basePlot.bgc",2018-06-11 22:57:00,"NEON.DOC.014048vK","O",2018-06-12 16:17:00,2018-06-15 16:17:00,"MLBS_001-O-32-37-20180611",NA,"MLBS_001-O-32-37-20180611-CN",NA,"MLBS_001-O-32-37-20180611-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"75c81ac4-1cc9-44df-876c-457f8856a6ef","D07","MLBS","MLBS_003","MLBS_003.basePlot.bgc",2018-06-12 12:36:00,"NEON.DOC.014048vK","O",2018-06-12 16:28:00,2018-06-15 16:29:00,"MLBS_003-O-36.5-14.5-20180612",NA,"MLBS_003-O-36.5-14.5-20180612-CN",NA,"MLBS_003-O-36.5-14.5-20180612-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"5c64622d-f48e-494b-b394-e8f4a3cecd96","D07","MLBS","MLBS_003","MLBS_003.basePlot.bgc",2018-06-12 12:42:00,"NEON.DOC.014048vK","M",2018-06-12 16:29:00,2018-06-15 16:29:00,"MLBS_003-M-36.5-14.5-20180612",NA,"MLBS_003-M-36.5-14.5-20180612-CN",NA,"MLBS_003-M-36.5-14.5-20180612-BA",NA,NA,NA,"OK",NA,"pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
