"","uid","domainID","siteID","plotID","namedLocation","laboratoryName","collectDate","analysisDate","sampleMaterial","geneticSampleID","geneticSampleCode","dnaSampleID","dnaSampleCode","internalLabID","downloadFileUrl","downloadFileName","codeVersion","targetGene","targetTaxonGroup","processedBy","reviewedBy","remarks","sampleFilteredReadNumber","sequenceCountQF","dataQF","publicationDate","release","sequencerRunID"
"245","e582a9cf-b1af-4999-a290-e2fe5a553e86","D07","GRSM","GRSM_016","GRSM_016.basePlot.bgc","NEON HQ","2016-10-25 13:15:00","2020-10-19","soil","GRSM_016-O-12-37.5-20161025-GEN",NA,"GRSM_016-O-12-37.5-20161025-GEN-DNA1",NA,"BMI_Plate45WellE4","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_016-O-12-37.5-20161025-GEN-DNA1_16S_20201204T141115.417Z.csv","GRSM_016-O-12-37.5-20161025-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,17133,"OK",NA,"20210113T175755Z","undetermined",NA
"246","8787a3f4-62ae-4230-a271-916173011305","D07","GRSM","GRSM_055","GRSM_055.basePlot.bgc","NEON HQ","2016-10-24 16:26:00","2020-10-19","soil","GRSM_055-O-16-31.5-20161024-GEN",NA,"GRSM_055-O-16-31.5-20161024-GEN-DNA1",NA,"BMI_Plate46WellA4","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_055-O-16-31.5-20161024-GEN-DNA1_16S_20201204T141223.352Z.csv","GRSM_055-O-16-31.5-20161024-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,9041,"OK",NA,"20210113T175755Z","undetermined",NA
"247","781893ff-f3c9-401d-9fd9-693dba8ad808","D07","GRSM","GRSM_055","GRSM_055.basePlot.bgc","NEON HQ","2016-04-25 17:51:00","2020-10-19","soil","GRSM_055-O-3-34-20160425-GEN",NA,"GRSM_055-O-3-34-20160425-GEN-DNA1",NA,"BMI_Plate73WellA10","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_055-O-3-34-20160425-GEN-DNA1_16S_20201204T152158.559Z.csv","GRSM_055-O-3-34-20160425-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,37042,"OK",NA,"20210113T181516Z","undetermined",NA
"248","18de9a7e-914d-4a71-bdca-57b57408493f","D07","GRSM","GRSM_055","GRSM_055.basePlot.bgc","NEON HQ","2016-07-19 14:53:00","2020-10-19","soil","GRSM_055-O-30.5-29-20160719-GEN",NA,"GRSM_055-O-30.5-29-20160719-GEN-DNA1",NA,"BMI_Plate73WellA9","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_055-O-30.5-29-20160719-GEN-DNA1_16S_20201204T152158.620Z.csv","GRSM_055-O-30.5-29-20160719-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,23126,"OK",NA,"20210113T175900Z","undetermined",NA
"249","f0303376-5403-4066-8b77-da831f87c518","D07","GRSM","GRSM_058","GRSM_058.basePlot.bgc","NEON HQ","2016-07-19 15:31:00","2020-10-19","soil","GRSM_058-O-23-4-20160719-GEN",NA,"GRSM_058-O-23-4-20160719-GEN-DNA1",NA,"BMI_Plate73WellB1","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_058-O-23-4-20160719-GEN-DNA1_16S_20201204T152301.562Z.csv","GRSM_058-O-23-4-20160719-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,9145,"OK",NA,"20210113T175900Z","undetermined",NA
"250","99fe61e1-75c1-4fd7-b65c-b13d15754ad4","D07","GRSM","GRSM_058","GRSM_058.basePlot.bgc","NEON HQ","2016-07-19 15:40:00","2020-10-19","soil","GRSM_058-O-7-25-20160719-GEN",NA,"GRSM_058-O-7-25-20160719-GEN-DNA1",NA,"BMI_Plate73WellB5","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_058-O-7-25-20160719-GEN-DNA1_16S_20201204T152301.687Z.csv","GRSM_058-O-7-25-20160719-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,19859,"OK",NA,"20210113T175900Z","undetermined",NA
"251","d28897b1-de74-4740-b291-831ff427f56c","D07","GRSM","GRSM_058","GRSM_058.basePlot.bgc","NEON HQ","2017-07-18 13:31:00","2020-10-19","soil","GRSM_058-O-18-34.5-20170718-GEN",NA,"GRSM_058-O-18-34.5-20170718-GEN-DNA1",NA,"BMI_Plate45WellF11","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_058-O-18-34.5-20170718-GEN-DNA1_16S_20201204T141223.574Z.csv","GRSM_058-O-18-34.5-20170718-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,8057,"OK",NA,"20210113T180002Z","undetermined",NA
"252","b88b8d5a-00e2-4451-9b76-d653addb937f","D07","GRSM","GRSM_058","GRSM_058.basePlot.bgc","NEON HQ","2016-07-19 15:22:00","2020-10-19","soil","GRSM_058-O-0-7.5-20160719-GEN",NA,"GRSM_058-O-0-7.5-20160719-GEN-DNA1",NA,"BMI_Plate73WellA12","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_058-O-0-7.5-20160719-GEN-DNA1_16S_20201204T152301.524Z.csv","GRSM_058-O-0-7.5-20160719-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,21032,"OK",NA,"20210113T175900Z","undetermined",NA
"253","0f9766e6-8644-4376-a0ad-97a7154a5011","D07","GRSM","GRSM_058","GRSM_058.basePlot.bgc","NEON HQ","2017-10-19 13:26:00","2020-10-19","soil","GRSM_058-O-26-2-20171019-GEN",NA,"GRSM_058-O-26-2-20171019-GEN-DNA1",NA,"BMI_Plate45WellF12","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_058-O-26-2-20171019-GEN-DNA1_16S_20201204T141223.590Z.csv","GRSM_058-O-26-2-20171019-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,12235,"OK",NA,"20210113T175934Z","undetermined",NA
"254","45fdc544-893f-47ed-b842-f5542dba9014","D07","GRSM","GRSM_059","GRSM_059.basePlot.bgc","NEON HQ","2017-10-19 17:57:00","2020-10-19","soil","GRSM_059-O-30-11.5-20171019-GEN",NA,"GRSM_059-O-30-11.5-20171019-GEN-DNA1",NA,"BMI_Plate45WellG10","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_059-O-30-11.5-20171019-GEN-DNA1_16S_20201204T141223.762Z.csv","GRSM_059-O-30-11.5-20171019-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,4357,"OK",NA,"20210113T175934Z","undetermined",NA
"255","8f4d4c5a-1d91-473a-ba61-21d9d9f49e1e","D07","GRSM","GRSM_059","GRSM_059.basePlot.bgc","NEON HQ","2017-07-18 16:11:00","2020-10-19","soil","GRSM_059-O-37-24-20170718-GEN",NA,"GRSM_059-O-37-24-20170718-GEN-DNA1",NA,"BMI_Plate45WellH2","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_059-O-37-24-20170718-GEN-DNA1_16S_20201204T141223.784Z.csv","GRSM_059-O-37-24-20170718-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,14693,"OK",NA,"20210113T180002Z","undetermined",NA
"256","7fa071d6-c109-4ee9-a602-32fce8fb693f","D07","GRSM","GRSM_059","GRSM_059.basePlot.bgc","NEON HQ","2016-07-19 12:46:00","2020-10-19","soil","GRSM_059-O-13-5-20160719-GEN",NA,"GRSM_059-O-13-5-20160719-GEN-DNA1",NA,"BMI_Plate73WellB6","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_059-O-13-5-20160719-GEN-DNA1_16S_20201204T152301.726Z.csv","GRSM_059-O-13-5-20160719-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,33824,"OK",NA,"20210113T175900Z","undetermined",NA
"257","4120ba79-9381-414f-ace6-fee3de9e235f","D07","GRSM","GRSM_059","GRSM_059.basePlot.bgc","NEON HQ","2016-07-19 12:55:00","2020-10-19","soil","GRSM_059-O-20-7-20160719-GEN",NA,"GRSM_059-O-20-7-20160719-GEN-DNA1",NA,"BMI_Plate73WellB9","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_059-O-20-7-20160719-GEN-DNA1_16S_20201204T152301.811Z.csv","GRSM_059-O-20-7-20160719-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,14359,"OK",NA,"20210113T175900Z","undetermined",NA
"258","68200dd8-0196-4610-b36a-9104a9441b2e","D07","GRSM","GRSM_060","GRSM_060.basePlot.bgc","NEON HQ","2016-10-24 14:32:00","2020-10-19","soil","GRSM_060-O-25.5-32.5-20161024-GEN",NA,"GRSM_060-O-25.5-32.5-20161024-GEN-DNA1",NA,"BMI_Plate46WellA9","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_060-O-25.5-32.5-20161024-GEN-DNA1_16S_20201204T141223.862Z.csv","GRSM_060-O-25.5-32.5-20161024-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,8207,"OK",NA,"20210113T175755Z","undetermined",NA
"259","f6e9e3f6-5b6a-42fd-926b-965b77280550","D07","GRSM","GRSM_060","GRSM_060.basePlot.bgc","NEON HQ","2017-04-25 14:56:00","2020-10-19","soil","GRSM_060-O-14-35-20170425-GEN",NA,"GRSM_060-O-14-35-20170425-GEN-DNA1",NA,"BMI_Plate45WellH3","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_060-O-14-35-20170425-GEN-DNA1_16S_20201204T141223.802Z.csv","GRSM_060-O-14-35-20170425-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,13569,"OK",NA,"20210113T181506Z","undetermined",NA
"260","df6cac3d-e385-4d36-9f45-3eae88314f4b","D07","GRSM","GRSM_060","GRSM_060.basePlot.bgc","NEON HQ","2017-04-25 15:11:00","2020-10-19","soil","GRSM_060-O-16-7-20170425-GEN",NA,"GRSM_060-O-16-7-20170425-GEN-DNA1",NA,"BMI_Plate45WellH4","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_060-O-16-7-20170425-GEN-DNA1_16S_20201204T141223.836Z.csv","GRSM_060-O-16-7-20170425-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,10121,"OK",NA,"20210113T181506Z","undetermined",NA
"261","301fdfea-ad05-4a35-9e41-35229742c330","D07","GRSM","GRSM_060","GRSM_060.basePlot.bgc","NEON HQ","2016-10-24 14:20:00","2020-10-19","soil","GRSM_060-O-15-30.5-20161024-GEN",NA,"GRSM_060-O-15-30.5-20161024-GEN-DNA1",NA,"BMI_Plate46WellA7","https://s3.data.neonscience.org/neon-os-data/data-frame/GRSM_060-O-15-30.5-20161024-GEN-DNA1_16S_20201204T141223.824Z.csv","GRSM_060-O-15-30.5-20161024-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,7895,"OK",NA,"20210113T175755Z","undetermined",NA
"262","d5d9d703-4619-45c4-85ee-86e91d71f18f","D04","GUAN","GUAN_001","GUAN_001.basePlot.bgc","NEON HQ","2018-07-03 14:47:00","2020-10-19","soil","GUAN_001-M-12.5-34-20180703-GEN","B00000005733","GUAN_001-M-12.5-34-20180703-GEN-DNA1",NA,"BMI_Plate85WellE6","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_001-M-12.5-34-20180703-GEN-DNA1_16S_20201204T155128.594Z.csv","GUAN_001-M-12.5-34-20180703-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,20036,"OK",NA,"20210113T175737Z","undetermined",NA
"263","638ccac6-1ca3-432e-991a-77a9b9e9d388","D04","GUAN","GUAN_001","GUAN_001.basePlot.bgc","NEON HQ","2018-09-24 16:26:00","2020-10-19","soil","GUAN_001-M-2.5-6-20180924-GEN","B00000012958","GUAN_001-M-2.5-6-20180924-GEN-DNA1",NA,"18S_06_0526","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_001-M-2.5-6-20180924-GEN-DNA1_16S_20201204T160108.215Z.csv","GUAN_001-M-2.5-6-20180924-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,28268,"OK",NA,"20210113T175822Z","undetermined",NA
"264","b2ac3231-1d75-4b7f-a00c-1aed83ad358e","D04","GUAN","GUAN_001","GUAN_001.basePlot.bgc","NEON HQ","2018-09-24 16:05:00","2020-10-19","soil","GUAN_001-M-7-21-20180924-GEN","B00000012956","GUAN_001-M-7-21-20180924-GEN-DNA1",NA,"18S_06_0528","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_001-M-7-21-20180924-GEN-DNA1_16S_20201204T160207.269Z.csv","GUAN_001-M-7-21-20180924-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,12281,"OK",NA,"20210113T175822Z","undetermined",NA
"265","b60e2ed1-f146-4aa4-a5d4-cb20b03af440","D04","GUAN","GUAN_001","GUAN_001.basePlot.bgc","NEON HQ","2018-07-03 15:18:00","2020-10-19","soil","GUAN_001-M-25.5-36.5-20180703-GEN","B00000005731","GUAN_001-M-25.5-36.5-20180703-GEN-DNA1",NA,"BMI_Plate85WellE7","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_001-M-25.5-36.5-20180703-GEN-DNA1_16S_20201204T155128.627Z.csv","GUAN_001-M-25.5-36.5-20180703-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,18008,"OK",NA,"20210113T175737Z","undetermined",NA
"266","7a4d4f06-8b1d-46cb-ae32-438c92b05ec7","D04","GUAN","GUAN_001","GUAN_001.basePlot.bgc","NEON HQ","2018-09-24 15:35:00","2020-10-19","soil","GUAN_001-M-35-28.5-20180924-GEN","B00000012957","GUAN_001-M-35-28.5-20180924-GEN-DNA1",NA,"18S_06_0527","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_001-M-35-28.5-20180924-GEN-DNA1_16S_20201204T160108.262Z.csv","GUAN_001-M-35-28.5-20180924-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,19638,"OK",NA,"20210113T175822Z","undetermined",NA
"267","26c83820-84de-49b0-b957-de44b0ecbf04","D04","GUAN","GUAN_002","GUAN_002.basePlot.bgc","NEON HQ","2017-11-10 16:10:00","2020-10-19","soil","GUAN_002-M-4-17.5-20171110-GEN",NA,"GUAN_002-M-4-17.5-20171110-GEN-DNA1",NA,"BMI_Plate78WellD4","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_002-M-4-17.5-20171110-GEN-DNA1_16S_20201204T152803.209Z.csv","GUAN_002-M-4-17.5-20171110-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,9247,"OK",NA,"20210113T175642Z","undetermined",NA
"268","4ce3ac28-2a52-41ab-b3d6-2d98d9b8b585","D04","GUAN","GUAN_002","GUAN_002.basePlot.bgc","NEON HQ","2017-02-28 13:18:00","2020-10-19","soil","GUAN_002-M-32.5-31-20170228-GEN",NA,"GUAN_002-M-32.5-31-20170228-GEN-DNA1",NA,"BMI_Plate63WellE1","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_002-M-32.5-31-20170228-GEN-DNA1_16S_20201204T144400.463Z.csv","GUAN_002-M-32.5-31-20170228-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,14355,"OK",NA,"20210113T181435Z","undetermined",NA
"269","2bcb90b9-610a-43ca-9796-4839edea09f9","D04","GUAN","GUAN_002","GUAN_002.basePlot.bgc","NEON HQ","2017-02-28 12:00:00","2020-10-19","soil","GUAN_002-M-15.5-2-20170228-GEN",NA,"GUAN_002-M-15.5-2-20170228-GEN-DNA1",NA,"BMI_Plate63WellD12","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_002-M-15.5-2-20170228-GEN-DNA1_16S_20201204T144400.451Z.csv","GUAN_002-M-15.5-2-20170228-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,7173,"OK",NA,"20210113T181435Z","undetermined",NA
"270","88415700-908b-471e-8642-bc2973645973","D04","GUAN","GUAN_002","GUAN_002.basePlot.bgc","NEON HQ","2018-09-24 13:25:00","2020-10-19","soil","GUAN_002-M-5-13-20180924-GEN","B00000012955","GUAN_002-M-5-13-20180924-GEN-DNA1",NA,"18S_06_0531","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_002-M-5-13-20180924-GEN-DNA1_16S_20201204T160207.363Z.csv","GUAN_002-M-5-13-20180924-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,20238,"OK",NA,"20210113T175822Z","undetermined",NA
"271","8bfcece6-9b6f-46b5-a339-dd3fc1f5ac2c","D04","GUAN","GUAN_002","GUAN_002.basePlot.bgc","NEON HQ","2017-11-10 16:39:00","2020-10-19","soil","GUAN_002-M-6-39-20171110-GEN",NA,"GUAN_002-M-6-39-20171110-GEN-DNA1",NA,"BMI_Plate78WellD6","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_002-M-6-39-20171110-GEN-DNA1_16S_20210111T223823.csv","GUAN_002-M-6-39-20171110-GEN-DNA1_16S_20210111T223823.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,7415,"OK",NA,"20210113T175642Z","undetermined","CBJYB"
"272","222d3369-1f13-4685-adb7-25dc25f26630","D04","GUAN","GUAN_003","GUAN_003.basePlot.bgc","NEON HQ","2018-09-25 16:25:00","2020-10-19","soil","GUAN_003-M-21.5-8-20180925-GEN","B00000012939","GUAN_003-M-21.5-8-20180925-GEN-DNA1",NA,"18S_06_0532","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_003-M-21.5-8-20180925-GEN-DNA1_16S_20201204T160207.397Z.csv","GUAN_003-M-21.5-8-20180925-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,16637,"OK",NA,"20210113T175822Z","undetermined",NA
"273","f6e09138-858a-4ec6-83fb-8bccc2cea389","D04","GUAN","GUAN_003","GUAN_003.basePlot.bgc","NEON HQ","2018-07-03 17:04:00","2020-10-19","soil","GUAN_003-M-0.5-13-20180703-GEN","B00000005739","GUAN_003-M-0.5-13-20180703-GEN-DNA1",NA,"BMI_Plate85WellE12","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_003-M-0.5-13-20180703-GEN-DNA1_16S_20201204T155128.764Z.csv","GUAN_003-M-0.5-13-20180703-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,19763,"OK",NA,"20210113T175737Z","undetermined",NA
"274","fa0da1db-5fca-46d0-a77e-17cb94c3243d","D04","GUAN","GUAN_003","GUAN_003.basePlot.bgc","NEON HQ","2018-09-25 17:30:00","2020-10-19","soil","GUAN_003-M-5.5-29-20180925-GEN","B00000012940","GUAN_003-M-5.5-29-20180925-GEN-DNA1",NA,"18S_06_0534","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_003-M-5.5-29-20180925-GEN-DNA1_16S_20201204T160207.428Z.csv","GUAN_003-M-5.5-29-20180925-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,30084,"OK",NA,"20210113T175822Z","undetermined",NA
"275","eaf51e1d-3661-473c-a09e-72b978c6094e","D04","GUAN","GUAN_003","GUAN_003.basePlot.bgc","NEON HQ","2018-07-03 17:53:00","2020-10-19","soil","GUAN_003-M-19-32-20180703-GEN","B00000005740","GUAN_003-M-19-32-20180703-GEN-DNA1",NA,"BMI_Plate85WellF1","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_003-M-19-32-20180703-GEN-DNA1_16S_20201204T155128.830Z.csv","GUAN_003-M-19-32-20180703-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,26189,"OK",NA,"20210113T175737Z","undetermined",NA
"276","e4c90a95-b24c-41f8-9882-88b64ebcedbb","D04","GUAN","GUAN_004","GUAN_004.basePlot.bgc","NEON HQ","2018-07-03 12:26:00","2020-10-19","soil","GUAN_004-M-8-16-20180703-GEN","B00000005746","GUAN_004-M-8-16-20180703-GEN-DNA1",NA,"BMI_Plate85WellF5","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_004-M-8-16-20180703-GEN-DNA1_16S_20201204T155222.467Z.csv","GUAN_004-M-8-16-20180703-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,11408,"OK",NA,"20210113T175737Z","undetermined",NA
"277","6aef23b2-bbfa-4ff8-ab5c-f75634043057","D04","GUAN","GUAN_004","GUAN_004.basePlot.bgc","NEON HQ","2018-07-03 11:48:00","2020-10-19","soil","GUAN_004-M-24-36.5-20180703-GEN","B00000005730","GUAN_004-M-24-36.5-20180703-GEN-DNA1",NA,"BMI_Plate85WellF3","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_004-M-24-36.5-20180703-GEN-DNA1_16S_20201204T155222.399Z.csv","GUAN_004-M-24-36.5-20180703-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,27085,"OK",NA,"20210113T175737Z","undetermined",NA
"278","d422c91f-4820-4dae-af43-12596a6a40ae","D04","GUAN","GUAN_004","GUAN_004.basePlot.bgc","NEON HQ","2018-07-03 13:05:00","2020-10-19","soil","GUAN_004-M-30-3.5-20180703-GEN","B00000005747","GUAN_004-M-30-3.5-20180703-GEN-DNA1",NA,"BMI_Plate85WellF4","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_004-M-30-3.5-20180703-GEN-DNA1_16S_20201204T155222.435Z.csv","GUAN_004-M-30-3.5-20180703-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,16576,"OK",NA,"20210113T175737Z","undetermined",NA
"279","191a64b5-59cd-4a0b-9b56-114aa95c4562","D04","GUAN","GUAN_004","GUAN_004.basePlot.bgc","NEON HQ","2016-07-14 15:00:00","2020-10-19","soil","GUAN_004-M-2.5-15.5-20160714-GEN",NA,"GUAN_004-M-2.5-15.5-20160714-GEN-DNA2",NA,"BMI_Plate75WellB10","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_004-M-2.5-15.5-20160714-GEN-DNA2_16S_20210111T231830.csv","GUAN_004-M-2.5-15.5-20160714-GEN-DNA2_16S_20210111T231830.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,9413,"OK",NA,"20210113T175924Z","undetermined","CDJ5J"
"280","95ebfbb0-c5d9-4dd1-9ce0-b2390b705dff","D04","GUAN","GUAN_006","GUAN_006.basePlot.bgc","NEON HQ","2017-03-03 15:10:00","2020-10-19","soil","GUAN_006-M-36-6-20170303-GEN",NA,"GUAN_006-M-36-6-20170303-GEN-DNA1",NA,"BMI_Plate63WellF7","https://s3.data.neonscience.org/neon-os-data/data-frame/GUAN_006-M-36-6-20170303-GEN-DNA1_16S_20201204T144400.752Z.csv","GUAN_006-M-36-6-20170303-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,11730,"OK",NA,"20210113T180928Z","undetermined",NA
