,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts unclassified viruses,gene_countsUnclassified
408,K01354,,,0.6748160560116798,,,,,,,32.7514,,,,
409,K01356,,,0.6542337755929576,,,,,,,150.2889,,,,
410,K01358,,,0.6403317286246824,,,,0.7160438775146815,,,477.0319,,,,16.9542
411,K01372,,,0.6655520871633651,,,,,,,58.45729999999999,,,,
412,K01385,,0.638,0.667,,,,,,4.4923,4.0359,,,,
413,K01409,,,0.6991759449164134,0.516,,,,,,210.54219999999998,2.4989,,,
414,K01419,,,0.611360931962079,,,,,,,108.3167,,,,
415,K01423,,,0.6181124190037202,,,,,,,19.712999999999997,,,,
416,K01424,,0.7221835334152565,0.5820000000000001,,,,,,12.166899999999998,3.6925,,,,
417,K01425,,,0.6584937882546008,,,,,,,21.358800000000002,,,,
418,K01426,,,0.6874798437221316,0.665,,,,,,242.00169999999997,3.2892,,,
419,K01428,,,0.7020000000000001,,,,,,,13.4001,,,,
420,K01429,,,0.7359113642770369,,,,,,,24.3554,,,,
421,K01430,,,0.693,,,,,,,13.4001,,,,
422,K01431,,,0.66,,,,,,,13.2376,,,,
423,K01433,,,0.6506374805982975,,,,,,,148.75130000000004,,,,
424,K01434,,,0.6666417876274195,,,,,,,16.578,,,,
425,K01438,,,0.7086141845641278,,,,,,,13.448699999999999,,,,
426,K01439,,,0.7204568545484316,,,,,,,18.5629,,,,
427,K01443,,,0.7087014507508673,0.5760000000000001,,,,,,109.23570000000001,3.1919,,,
428,K01447,,,0.6808476984499765,,,,,,,8.1968,,,,
429,K01448,,,0.627527512136319,,,,0.69,,,146.6408,,,,2.3326
430,K01455,,,0.6459944369921483,,,,,,,15.457799999999999,,,,
431,K01456,,,,0.52,,,,,,,1.9116,,,
432,K01457,,,0.623,,,,,,,7.0187,,,,
433,K01458,,,0.6528496273787174,,,,,,,5.4449000000000005,,,,
434,K01462,,,0.6432131261815657,,,,0.57,,,231.36449999999996,,,,3.1886
435,K01463,,,0.6944634406305883,,,,,,,31.218200000000003,,,,
436,K01464,,,0.6644359861383764,,,,,,,35.1073,,,,
437,K01465,,,0.65,,,,,,,5.534,,,,
438,K01466,,,0.7035176078214461,,,,,,,38.773,,,,
439,K01468,,,0.7214002870265995,,,,,,,25.5275,,,,
440,K01470,,,0.6689844678436427,,,,0.632,,,150.14339999999999,,,,5.8696
441,K01473,,,0.647,,,,,,,7.1982,,,,
442,K01474,,,0.647,,,,,,,6.4801,,,,
443,K01476,,,0.6012926721350967,,,,,,,22.4075,,,,
444,K01477,,,0.704486398423203,,,,,,,57.03510000000001,,,,
445,K01478,,,0.6898747371056697,,,,,,,174.88979999999998,,,,
446,K01480,,,0.6922862377886059,0.685,,,,,,50.79780000000001,3.5898,,,
447,K01482,,,0.6732551470737251,,,,,,,32.0275,,,,
448,K01483,,,0.6783491704515102,0.6467913314123998,,,,,,11.619800000000001,7.6962,,,
449,K01485,,,0.725591539591038,,,,,,,12.6583,,,,
450,K01488,,,0.6945495955254205,,,,,,,57.3352,,,,
451,K01489,,,0.6699041892656148,,,,,,,167.6576,,,,
452,K01490,,,,0.466,,,,,,,2.992,,,
453,K01491,,,0.742,,,,,,,12.9343,,,,
454,K01494,,,0.6155913308983881,,,,0.5265845755097449,,,129.8412,,,,7.3945
455,K01495,,,0.649248603612133,0.36462162162162165,,,,,,152.3579,9.087900000000001,,,
456,K01496,,,0.682,,,,,,,10.4854,,,,
457,K01497,,0.6459418790654835,0.6709689469249419,,,,,,7.0245,119.234,,,,
458,K01500,,,,,,,0.753,,,,,,,9.4978
459,K01507,,,0.6042735564760171,0.516,,,,,,243.41369999999992,3.4646,,,
460,K01512,,,0.664611082010455,,,,,,,72.492,,,,
461,K01515,,,0.6472221993772797,,,,,,,46.9795,,,,
462,K01520,,,0.6939848283853892,,,,,,,67.539,,,,
463,K01521,,,0.685609164328972,,,,,,,6.5865,,,,
464,K01524,,,0.6907281459521825,,,,,,,92.9254,,,,
465,K01525,,,0.718,,,,,,,5.2845,,,,
466,K01529,,,0.614,,,,,,,4.8385,,,,
467,K01545,,,0.544,,,,0.5135966603121277,,,10.197,,,,19.2226
468,K01546,,0.672,0.6296157921289074,,,,,,38.8314,254.53429999999994,,,,
469,K01547,,,0.6431597890332796,,,,,,,133.13600000000002,,,,
470,K01548,,,0.6425060504189516,,,,0.7,,,124.00269999999998,,,,5.2281
471,K01551,,,0.681680688380015,,,,,,,45.9839,,,,
472,K01554,,,0.6718373186432625,,,,,,,22.1722,,,,
473,K01555,,,0.7015432316295133,0.59,,,,,,109.2028,4.9695,,,
474,K01556,,,0.6773026943116273,0.557,,,,,,66.7035,3.245,,,
475,K01560,,,0.66371978090836,,,,,,,112.6095,,,,
476,K01561,,,0.6508362276354269,,,,,,,133.37690000000003,,,,
477,K01563,,,0.6961382014647101,,,,,,,17.4969,,,,
478,K01569,,,0.6041031266533832,0.5539999999999999,,,,,,194.9708,2.3527,,,
479,K01574,,,0.6065063562540715,,,,,,,13.1772,,,,
480,K01575,,,0.623,,,,,,,4.1716,,,,
481,K01580,,,0.66,,,,,,,9.8507,,,,
482,K01585,,,0.625,,,,,,,3.9268,,,,
483,K01586,,,0.6627286635892435,,,,,,,41.9045,,,,
484,K01588,,,0.6893545561587529,,,,,,,100.02610000000001,,,,
485,K01589,,,0.677502293656345,,,,,,,39.8193,,,,
486,K01591,,,0.7089908802645615,,,,,,,56.5291,,,,
487,K01593,,,0.6932109155102564,,,,,,,19.2511,,,,
488,K01595,,,0.6852398656292341,,,,0.655,,,441.1249999999998,,,,3.2766
489,K01596,,,0.617636854398781,,,,,,,47.633199999999995,,,,
490,K01599,,,0.6668002211668056,,,,,,,79.6271,,,,
491,K01602,,,0.5820000000000001,,,,,,,5.2561,,,,
492,K01607,,,0.6655024700418162,0.609,,,0.6858612486634826,,,546.8168999999999,3.8124,,,96.7806
493,K01609,,,0.703,,,,,,,11.2113,,,,
494,K01610,,,0.6299273022905588,0.488,,,,,,86.33460000000001,3.1192,,,
495,K01611,,,0.7040000000000001,,,,,,,8.9412,,,,
496,K01613,,,0.6357565753494733,0.6157594442695611,,,0.746,,,99.1901,10.8657,,,8.945
497,K01619,,,0.6889559425343821,,,,,,,149.3668,,,,
498,K01620,0.662,,0.673690813133592,0.5661226553374478,,,,4.019,,247.64210000000003,6.5733999999999995,,,
499,K01621,,,0.6380971594923567,,,,,,,396.9561,,,,
500,K01623,,,0.6754347268562001,,,,,,,47.8952,,,,
501,K01624,,,0.6548346154985957,,,,,,,156.1574,,,,
502,K01625,,,0.6506046965046977,,,,,,,31.490000000000002,,,,
503,K01626,,,0.6939455512095349,0.479,,,,,,311.36499999999995,4.2918,,,
504,K01627,,,0.6238022806259825,,,,,,,74.3827,,,,
505,K01628,,0.708,0.6563218362398209,,,,,,8.8959,42.8662,,,,
506,K01633,,,0.6981050322737613,,,,,,,37.2469,,,,
507,K01635,,,0.6074871702000115,,,,,,,57.925999999999995,,,,
508,K01637,,,0.6841135526258922,0.542,,,,,,124.48660000000001,2.8156,,,
509,K01638,,,0.6743790564702498,,,,,,,173.7609,,,,
510,K01640,,,0.6797080068318885,,,,,,,92.96159999999998,,,,
511,K01641,,,,0.49100000000000005,,,,,,,3.5459,,,
512,K01644,,,0.6906025577312132,,,,,,,48.9414,,,,
513,K01649,,,0.618,,,,,,,8.6216,,,,
514,K01652,,,0.7008371631310909,,,,,,,28.0285,,,,
515,K01653,,,0.6519679848179389,,,,,,,186.0407,,,,
516,K01657,,,0.607,,,,,,,7.8444,,,,
517,K01658,,,0.5992607378009003,,,,,,,22.9439,,,,
518,K01661,,,0.685,,,,,,,23.0482,,,,
519,K01662,,,0.6494381536014053,,,,,,,33.7036,,,,
520,K01664,,,0.535,,,,,,,4.5783,,,,
521,K01666,,,0.7238908695554941,,,,,,,73.0021,,,,
522,K01673,,,0.6370237368695786,,,,,,,305.437,,,,
523,K01674,,,,0.59,,,,,,,5.7199,,,
524,K01676,,,0.6827154799576497,,,,,,,32.9562,,,,
525,K01684,,,0.666,,,,,,,3.5939,,,,
526,K01686,,,0.6416483150639468,,,,,,,26.532,,,,
527,K01689,,0.6662021513048313,0.6549200379012131,0.49596704109970774,,,,,15.592,376.7575,9.3185,,,
528,K01692,,,0.6991407556888737,,,,,,,124.1758,,,,
529,K01693,,,0.609,,,,,,,9.3117,,,,
530,K01695,,,0.6925406876160736,,,,,,,144.2821,,,,
531,K01696,,,0.675,,,,,,,9.3407,,,,
532,K01697,,,0.545,,,,,,,7.5807,,,,
533,K01698,,0.657,0.6471898451153908,0.5305401004654944,,,,,3.1592,129.8065,7.5131,,,
534,K01703,,,0.7190000000000001,,,,,,,18.3179,,,,
535,K01704,,,0.6312780488250131,,,,,,,130.2479,,,,
536,K01707,,,0.602,,,,,,,5.1271,,,,
537,K01711,,,0.6340923870624925,,,,,,,54.2157,,,,
538,K01712,,,0.6722478087956397,,,,,,,75.04839999999999,,,,
539,K01714,,,0.6747292699011563,,,,,,,17.2212,,,,
540,K01715,,,0.6759999999999999,,,,,,,6.8357,,,,
541,K01719,,,0.6807384349595401,,,,0.5762590965733025,,,180.08429999999998,,,,7.0489
542,K01720,,,0.6478177240152363,,,,,,,16.436,,,,
543,K01721,,,0.6927125707734192,,,,,,,14.7464,,,,
544,K01724,,0.649,0.6680044641077268,,,,0.678,,7.6991,159.3761,,,,9.1303
545,K01725,,,0.5770000000000001,,,,,,,3.2863,,,,
546,K01726,,,0.6425073432812841,,,,,,,33.8561,,,,
547,K01730,,,0.5940842142265702,,,,,,,9.3712,,,,
548,K01733,,0.675,0.6480816310678983,,,,,,8.9234,136.30270000000002,,,,
549,K01734,,,0.6595611511521843,,,,,,,45.093,,,,
550,K01735,,,0.6289064066834549,,,,,,,14.3997,,,,
551,K01736,,,0.6909329460557837,0.495,,,,,,90.64219999999999,1.9652,,,
552,K01737,,,0.5834391871908637,,,,,,,261.7845000000001,,,,
553,K01738,,,0.6232487954078935,,,,,,,20.2044,,,,
554,K01739,,,0.6443987235327744,,,,,,,27.617,,,,
555,K01740,,,0.6376144539321486,,,,,,,32.7645,,,,
556,K01745,,,0.7003544314803795,,,,,,,36.9979,,,,
557,K01749,,,0.7033119278787674,,,,,,,141.1376,,,,
558,K01752,,,0.6675002632444451,,,,,,,218.01289999999997,,,,
559,K01753,,,0.6980510694014856,,,,,,,27.4297,,,,
560,K01754,,,0.6875344727222422,,,,,,,138.1704,,,,
561,K01755,,,0.682312905622623,0.517,,,,,,184.9888,6.512,,,
562,K01756,,,0.6752419212392465,,,,,,,26.274900000000002,,,,
563,K01759,,,0.6837007210411692,,,,,,,41.09179999999999,,,,
564,K01760,,,0.56,,,,,,,4.4684,,,,
565,K01764,,,,0.477,,,,,,,3.3333,,,
566,K01768,,,0.6729241352519323,,,,,,,23.3243,,,,
567,K01771,,,,0.476,,,,,,,3.7441,,,
568,K01772,,,0.657007724311313,,,,,,,194.59879999999998,,,,
569,K01775,,,0.6948375460090309,,,,,,,185.52580000000003,,,,
570,K01776,,,0.6462212087519041,,,,,,,48.74329999999999,,,,
571,K01778,,,0.6771496786447299,,,,,,,146.59729999999996,,,,
572,K01779,,,0.6482899701797499,,,,,,,24.8012,,,,
573,K01783,,,0.6842250192738829,,,,,,,47.2598,,,,
574,K01784,,,0.6365469083549541,,,,,,,22.465400000000002,,,,
575,K01785,,,0.6485347344812059,0.486,,,,,,248.61569999999995,2.5076,,,
576,K01788,,,0.6388629993295453,,,,,,,13.121300000000002,,,,
577,K01790,,,0.6540880663555527,,,,,,,49.3633,,,,
578,K01792,,,0.5975002594101282,,,,,,,41.8814,,,,
579,K01793,,,0.587814860784294,,,,,,,8.9546,,,,
580,K01796,,,0.7067419797287138,,,,,,,20.5659,,,,
581,K01799,,,0.6716090083696806,,,,0.59814609827722,,,55.117399999999996,,,,6.1798
582,K01802,,,0.6849088341981654,,,,,,,73.69570000000002,,,,
583,K01803,,,0.6515038761278971,,,,,,,159.16060000000002,,,,
584,K01804,,,0.672217960814883,,,,,,,149.36619999999996,,,,
585,K01805,,,0.6709999999999999,,,,,,,27.9274,,,,
586,K01807,,0.6524027765118361,0.633643658939911,,,,,,10.9284,94.24789999999999,,,,
587,K01808,,,0.6557390125359316,,,,,,,39.7454,,,,
588,K01809,,,0.6833592948956325,,,,,,,141.02159999999998,,,,
589,K01810,,,0.6298690941602562,,,,,,,247.35520000000005,,,,
590,K01812,,,0.5637088336882453,,,,,,,15.2605,,,,
591,K01815,,,0.6032899414758445,,,,,,,19.8433,,,,
592,K01816,,,0.6395561912548582,,,,,,,59.477999999999994,,,,
593,K01818,,,0.68,,,,,,,9.1641,,,,
594,K01820,,,0.6541492983604271,,,,,,,44.235699999999994,,,,
595,K01821,,,0.5979237710262458,,,,0.667860683259212,,,124.60110000000003,,,,20.851
596,K01822,,,0.6892371055563948,,,,,,,27.4685,,,,
597,K01823,,,0.6898141785199006,,,,,,,39.9005,,,,
598,K01824,,,,0.432,,,,,,,2.15,,,
599,K01834,,,0.7042017143707002,,,,,,,86.1182,,,,
600,K01838,,,0.687,,,,,,,10.06,,,,
601,K01839,,,0.6303991414260331,,,,,,,27.653,,,,
602,K01841,,,0.679,,,,,,,8.4788,,,,
603,K01845,,0.664,0.6894811383306991,,,,,,5.0616,144.7695,,,,
604,K01846,,,0.6691082790243604,,,,,,,24.759500000000003,,,,
605,K01847,,,0.698,,,,,,,13.6825,,,,
606,K01849,,,0.6401313052189849,,,,,,,76.4503,,,,
607,K01850,,,,0.425,,,,,,,4.5385,,,
608,K01854,,,0.6538434409948343,,,,,,,39.7689,,,,
609,K01858,,,0.6094231499566235,,,,,,,156.472,,,,
610,K01865,,,0.5985616940028596,,,,,,,6.5431,,,,
611,K01866,,0.706,0.6365475612147868,,,,,,3.8343,196.91089999999997,,,,
612,K01867,,,0.6661034446175909,,,,,,,172.2617,,,,
613,K01868,,,0.6385839551636799,0.4984806167859828,,,,,,359.71990000000005,17.287,,,
614,K01869,,,0.6746552360456586,,,,,,,29.3671,,,,
615,K01870,,,0.6679999999999998,,,,,,,24.4288,,,,
616,K01872,,,0.6504749390231211,0.479,,,,,,249.87380000000005,2.2283,,,
617,K01873,,,0.6890000000000001,,,,,,,8.6998,,,,
618,K01874,,,0.6448753711581353,0.5039951932845423,,,,,,135.1558,5.014200000000001,,,
619,K01875,,0.6880000000000001,0.649927706042342,,,,0.716,,3.9012,231.24880000000005,,,,8.0368
620,K01876,,,0.6383664523902794,,,,,,,28.5703,,,,
621,K01878,,,0.682,,,,,,,9.3294,,,,
622,K01880,,,0.6446204538773613,,,,,,,30.0978,,,,
623,K01881,,,0.6651380212810822,0.509,,,,,,147.8595,4.2867,,,
624,K01883,,,0.67,,,,,,,8.3586,,,,
625,K01885,,,0.6593767754144507,,,,,,,42.2381,,,,
626,K01887,,0.6959999999999998,0.6631346934414918,0.44770711382264156,,,,,5.1364,200.37790000000007,7.0014,,,
627,K01889,,,0.6540632312743023,,,,,,,125.2557,,,,
628,K01890,,,0.6997584732913446,,,,,,,107.15480000000001,,,,
629,K01892,,,0.696,,,,,,,16.9046,,,,
630,K01897,,,0.6914000292569032,,,,,,,18.291400000000003,,,,
631,K01902,,,0.5876792700867668,,,,,,,15.5612,,,,
632,K01907,,,0.701,,,,,,,13.0967,,,,
633,K01911,,,0.716,,,,,,,8.9356,,,,
634,K01912,,,0.686533019447554,,,,0.7020000000000001,,,140.4028,,,,4.8288
635,K01915,,0.672,0.6623993969714933,0.514,,,0.685783934815374,,8.7608,1024.6034000000004,2.0117,,,17.2092
636,K01918,,,0.6828592785795623,0.609,,,,,,135.8665,3.1512,,,
637,K01919,,,0.7033928200037123,,,,,,,120.28399999999999,,,,
638,K01920,,,0.6622862000815395,,,,,,,35.4963,,,,
639,K01921,,,0.6712292631552416,,,,,,,175.6312,,,,
640,K01922,,,,0.512,,,,,,,3.8489,,,
641,K01923,,,0.6508495960095071,,,,,,,91.60480000000001,,,,
642,K01926,,,0.6939637142975991,,,,,,,85.37840000000001,,,,
643,K01929,,,0.7188386089208082,,,,,,,18.006999999999998,,,,
644,K01933,,0.7290000000000001,0.6625148178554637,0.3829999999999999,,,,,5.7377,138.00760000000002,2.1179,,,
645,K01934,,,0.725662433641478,,,,0.725,,,186.33200000000002,,,,10.4959
646,K01935,,,0.707746787039012,,,,,,,17.9752,,,,
647,K01937,,0.6709999999999999,0.6208121988902295,0.49800000000000005,,,,,5.2751,442.5931999999999,3.6368,,,
648,K01938,,,0.7140000000000001,,,,,,,14.8755,,,,
649,K01939,,,0.6684221542204237,,,,,,,233.67349999999996,,,,
650,K01940,,0.711,0.6543825390129079,,,,,,4.7986,201.30809999999997,,,,
651,K01945,,,0.6635783311948986,0.532,,,,,,157.0359,2.9631,,,
652,K01951,,0.7120000000000001,0.6542088159452988,,,,,,4.8491,307.48810000000003,,,,
653,K01953,,,0.636284969034819,,,,0.518,,,370.8287,,,,4.0057
654,K01956,,,0.6940000000000001,,,,,,,10.1401,,,,
655,K01963,,,0.654,,,,,,,9.6433,,,,
656,K01970,,,0.705,,,,,,,11.8902,,,,
657,K01971,,,0.6765422722510058,,,,,,,181.7669,,,,
658,K01972,,,0.6547783861695674,,,,,,,360.12289999999996,,,,
659,K01975,,,0.6599728560185927,,,,0.7306555095066803,,,54.099199999999996,,,,21.7644
660,K01990,,,0.6864198833735538,,,,,,,511.50520000000006,,,,
661,K01991,,,0.5908687898044263,,,,0.5892843315418097,,,225.54860000000005,,,,15.214200000000002
662,K01992,,,0.6635577655495029,,,,,,,138.1076,,,,
663,K01995,,,0.691578391481616,,,,,,,60.5096,,,,
664,K01996,,,0.7125262637937022,,,,,,,54.5312,,,,
665,K01997,,,0.6699895886331492,0.664,,,,,,209.35940000000002,6.038,,,
666,K01998,,,0.6846882531337286,,,,,,,32.5965,,,,
667,K01999,,,0.6544900266828731,,,,,,,15.1326,,,,
668,K02001,,,0.5870000000000001,,,,,,,2.7367,,,,
669,K02002,,,0.632,,,,,,,3.3287,,,,
670,K02003,,,0.6872146855040627,,,,,,,236.7152,,,,
671,K02004,0.579,,0.6335497370137345,0.6487678522058684,,,0.6893203847031364,2.7802,,4539.703599999995,6.4448,,,97.96499999999999
672,K02005,,,0.5853884095489551,,,,,,,21.6978,,,,
673,K02007,,,0.6175525597421428,,,,,,,11.5994,,,,
674,K02011,,,0.69,,,,,,,8.9189,,,,
675,K02012,,,0.6595265196453307,,,,,,,15.6255,,,,
676,K02013,,,0.7048579826875584,,,,,,,17.1674,,,,
677,K02014,,,0.6171766093706184,,,,,,,18.6959,,,,
678,K02015,,,0.6901963478447724,,,,0.754,,,150.59159999999997,,,,4.4349
679,K02016,,,0.6557261447744757,,,,0.6609999999999999,,,43.6372,,,,4.0303
680,K02019,,,0.6128915247134251,,,,0.598,,,9.680499999999999,,,,2.2429
681,K02020,,,0.6222987028200541,,,,,,,52.552299999999995,,,,
682,K02025,,,0.6645209903919405,,,,,,,56.8144,,,,
683,K02026,,,0.6568075242419971,,,,0.6679999999999999,,,75.027,,,,10.2006
684,K02027,,,0.6587123615340972,,,,,,,103.03389999999999,,,,
685,K02028,,,0.6838213381416317,,,,,,,40.219699999999996,,,,
686,K02029,,,0.677,,,,,,,8.4625,,,,
687,K02030,,,0.6715334403145579,,,,,,,27.7325,,,,
688,K02031,,,0.70893354668573,,,,,,,99.4624,,,,
689,K02032,,,0.706005696689046,,,,,,,75.0535,,,,
690,K02033,,0.6820783236333864,0.6605021090308094,,,,,,7.9007,446.7248,,,,
691,K02034,,0.7090000000000002,0.6762724425942013,,,,,,5.4107,553.1283000000001,,,,
692,K02035,,,0.6504294571661288,,,,,,,163.12580000000003,,,,
693,K02036,,,0.6496910844966439,,,,,,,49.2316,,,,
694,K02037,,0.7040000000000001,0.632,,,,,,4.6817,6.0904,,,,
695,K02039,,,0.6127951088941475,,,,,,,124.07829999999998,,,,
696,K02040,,,0.6285873767439427,,,,0.6714021106921787,,,269.3544999999999,,,,18.7582
697,K02042,,,0.621,,,,,,,3.2797,,,,
698,K02044,,,0.6759369892268056,,,,,,,14.424500000000002,,,,
699,K02046,,,0.66,,,,,,,3.3236,,,,
700,K02047,,,0.653,,,,,,,5.855,,,,
701,K02049,,,0.6525548386618047,,,,,,,23.965,,,,
702,K02050,,,0.6426806166237029,,,,0.6624258028602528,,,119.62720000000002,,,,22.072400000000002
703,K02051,,,0.6550185487666682,,,,0.6572509533441168,,,107.0611,,,,50.4623
704,K02055,,,0.526,,,,,,,6.2224,,,,
705,K02058,,,0.655,,,,,,,9.6942,,,,
706,K02065,,,0.5870550053127105,,,,,,,28.4179,,,,
707,K02066,,,0.5944981683578864,,,,0.504,,,309.3109999999999,,,,3.8705
708,K02067,,,0.573651334105776,,,,,,,82.51650000000001,,,,
709,K02069,,,0.575,,,,,,,3.2888,,,,
710,K02078,,,0.5990063654199254,,,,0.5966436576885779,,,300.9669,,,,46.9276
711,K02081,,,0.655220033938906,,,,,,,52.533899999999996,,,,
712,K02082,,,0.608,,,,,,,4.8403,,,,
713,K02083,,,0.601,,,,,,,6.8994,,,,
714,K02106,,,0.6,,,,,,,7.5408,,,,
715,K02108,,,0.6081774159154593,,,,,,,53.7546,,,,
716,K02109,,,0.6638683133815043,,,,0.5947698262415588,,,122.78909999999998,,,,17.9771
717,K02110,,0.591,0.6224771439466035,,,,,,5.1037,43.5974,,,,
718,K02111,,,0.5770936715025482,,,,,,,17.3552,,,,
719,K02113,,,0.6591754187971037,,,,0.617074617619949,,,135.2365,,,,15.0794
720,K02114,,,0.6465290645200192,,,,,,,52.10340000000001,,,,
721,K02115,,,0.6674630760698824,,,,,,,27.8787,,,,
722,K02116,,,0.7035849302772031,,,,,,,18.353499999999997,,,,
723,K02125,,,,,,,0.23100000000000004,,,,,,,8.8889
724,K02126,,,0.25775307742407394,0.22399999999999992,,,,,,39.5583,15.5632,,,
725,K02128,0.347,,,0.3454279407548013,,,,7.6213,,,102.18300000000002,,,
726,K02140,,,,0.55,,,,,,,1.9117,,,
727,K02155,,,,0.524,,,,,,,6.532,,,
728,K02160,,,0.6564892172998169,,,,,,,81.6237,,,,
729,K02167,,,0.6777180616523364,,,,0.6890000000000001,,,54.39099999999999,,,,5.2202
730,K02169,,,0.711,,,,,,,8.3086,,,,
731,K02170,,,0.7497805414946388,,,,,,,9.067599999999999,,,,
732,K02171,,,0.6126550076729842,,,,0.6459999999999999,,,245.61700000000008,,,,3.4654
733,K02172,,,0.6280676289972424,,,,,,,56.1328,,,,
734,K02182,,,0.72,,,,,,,10.0241,,,,
735,K02189,,,0.7440548915850486,,,,,,,12.611600000000001,,,,
736,K02194,,,0.6154259651996975,,,,0.6121277377982803,,,65.6871,,,,7.4169
737,K02195,,,0.6173672312056987,,,,0.615,,,71.4393,,,,5.9374
738,K02196,,,0.7036406366991436,,,,,,,11.398700000000002,,,,
739,K02197,,,0.619985246327216,,,,,,,56.06589999999999,,,,
740,K02199,,,0.647866878909565,,,,,,,262.4813,,,,
741,K02200,,,0.6012184834895185,,,,,,,5.7157,,,,
742,K02221,,,0.5888552169182647,,,,,,,92.1838,,,,
743,K02224,,,0.7390982681488475,,,,,,,73.1742,,,,
744,K02225,,,0.722,,,,,,,4.3823,,,,
745,K02226,,,0.7296049155575036,,,,,,,22.2164,,,,
746,K02227,,,0.7266908459118482,,,,,,,60.605900000000005,,,,
747,K02228,,,0.7033401491966323,,,,,,,44.1875,,,,
748,K02231,,,0.7255293634743069,,,,,,,79.22970000000001,,,,
749,K02232,,,0.7067786568734378,,,,,,,36.4181,,,,
750,K02233,,,0.7419342419074767,,,,0.7180990778650272,,,60.9907,,,,11.8144
751,K02237,,,0.6148684521457917,,,,,,,14.6145,,,,
752,K02238,,,0.6183998454426702,,,,0.5774100284242737,,,90.91450000000002,,,,5.2793
753,K02242,,,0.6276130449584871,,,,,,,25.0304,,,,
754,K02257,,,0.6413647162926795,0.5619889017309038,,,,,,133.3991,6.3376,,,
755,K02258,,,0.651691787321957,,,,,,,24.1195,,,,
756,K02259,,,0.692189080784753,0.55,,,,,,69.9491,3.5167,,,
757,K02261,0.259,,0.2776225813982863,0.3022890691048758,,,,11.2279,,63.6849,23.720999999999997,,,
758,K02274,,,0.5469999999999999,,,,,,,12.5228,,,,
759,K02275,,,0.5744582096973736,,,,,,,30.8695,,,,
760,K02276,,,0.6079514349180901,0.30368966238021616,,,,,,30.9979,58.3132,,,
761,K02277,,,0.5824322173160272,,,,0.531,,,29.359,,,,4.3668
762,K02278,,,0.6035120107406955,,,,,,,10.0699,,,,
763,K02279,,,0.6508902658401803,,,,0.613467742256351,,,36.4798,,,,4.869400000000001
764,K02280,,,0.5807539736926509,,,,,,,22.863999999999997,,,,
765,K02282,,,0.6242829210713743,,,,,,,21.8279,,,,
766,K02283,,,0.6437422286117324,,,,,,,70.7066,,,,
767,K02291,,,0.6771227387818769,,,,,,,35.0154,,,,
768,K02300,,,0.604195251837363,,,,,,,15.8218,,,,
769,K02303,,,0.7012239713319366,,,,,,,12.9692,,,,
770,K02304,,,0.6820498371009556,,,,,,,22.665100000000002,,,,
771,K02309,,,,0.495,,,,,,,2.537,,,
772,K02313,,,0.6197872124879954,,,,,,,306.4414,,,,
773,K02314,,,0.6518508236532399,,,,0.64,,,276.8294,,,,3.2611
774,K02315,,,0.5858277223043242,,,,,,,11.9947,,,,
775,K02316,,,0.6542918196393339,,,,,,,307.7728,,,,
776,K02324,,,,0.48000000000000004,,,,,,,2.2363,,,
777,K02325,,,,0.5489999999999999,,,,,,,2.5025,,,
778,K02335,,,0.594410032716069,,,,,,,16.0773,,,,
779,K02338,,,0.6657426061327326,,,,0.715,,,429.60749999999996,,,,11.0042
780,K02339,,,0.655,,,,,,,2.0621,,,,
781,K02340,,,0.6773912639171332,,,,,,,115.26790000000001,,,,
782,K02341,,,0.73,,,,,,,13.1747,,,,
783,K02342,,,0.7002121321694649,,,,,,,69.6805,,,,
784,K02343,,,0.6679068395983547,,,,,,,122.09189999999998,,,,
785,K02346,,,0.702807465134289,,,,,,,39.1169,,,,
786,K02347,,,0.6369494953882673,,,,,,,61.56009999999999,,,,
787,K02351,,,0.6270635174517077,,,,,,,26.007,,,,
788,K02355,,,0.632,,,,,,,6.8923,,,,
789,K02356,,,0.628115368007138,,,,,,,152.3505,,,,
790,K02357,,,0.6442471058276898,,,,,,,180.98610000000002,,,,
791,K02358,,,0.721,,,,,,,11.7143,,,,
792,K02359,,,0.6619166620804819,,,,,,,17.1844,,,,
793,K02362,,,0.730924320224014,,,,,,,23.1633,,,,
794,K02372,,,0.6052937823874363,,,,,,,96.12569999999998,,,,
795,K02377,,,0.5969074407419448,,,,,,,12.1543,,,,
796,K02379,,,0.6661312037965271,,,,,,,19.514499999999998,,,,
797,K02380,,,0.5727311614305267,,,,,,,42.500099999999996,,,,
798,K02385,,,0.6131305201552978,,,,,,,7.940199999999999,,,,
799,K02386,,,0.6699999999999999,,,,0.6592168605410211,,,7.0596,,,,10.9413
800,K02387,,,0.5876724943112784,,,,,,,26.431800000000003,,,,
801,K02388,,,0.6111747764045834,,,,,,,30.938200000000002,,,,
802,K02389,,,0.6204160250392019,,,,,,,39.923199999999994,,,,
803,K02390,,,0.6025727762091199,,,,,,,16.264400000000002,,,,
804,K02392,,,0.607,,,,,,,6.3494,,,,
805,K02393,,,0.5995578673482309,0.581,,,,,,87.5922,4.5197,,,
806,K02394,,,0.6276246183962332,,,,,,,61.108799999999995,,,,
