,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts unclassified viruses,gene_countsUnclassified
432,K02456,,,0.527,,,,,,,2.6369,,,,
433,K02460,,,0.524,,,,,,,3.9298,,,,
434,K02462,,,0.7009999999999998,,,,,,,2.6014,,,,
435,K02477,,,0.527,,,,,,,6.8455,,,,
436,K02478,,,0.5720000000000001,,,,,,,15.2236,,,,
437,K02483,,,0.69,,,,,,,12.9267,,,,
438,K02492,,,0.6076096868099904,,,,,,,17.0561,,,,
439,K02494,,,0.7559999999999999,,,,,,,1.8991,,,,
440,K02503,,,0.6047993023912939,,,,,,,4.5222999999999995,,,,
441,K02510,,,0.6380827477028783,,,,,,,15.3212,,,,
442,K02518,,,0.5893865781025693,,,,,,,28.576900000000002,,,,
443,K02520,,,0.5911786711612527,,,,,,,71.2183,,,,
444,K02527,,,0.5928705995516087,,,,,,,9.9987,,,,
445,K02536,,,0.584,,,,,,,4.8136,,,,
446,K02556,,,0.601653377918091,,,,,,,25.8731,,,,
447,K02564,,,0.534,,,,,,,3.9161,,,,
448,K02575,,,0.5910000000000001,,,,,,,7.1596,,,,
449,K02600,,,0.6430624607159341,,,,,,,127.67999999999999,,,,
450,K02601,,,0.6481150369988102,,,,,,,63.42529999999999,,,,
451,K02609,,,0.6757286082164609,,,,,,,30.7153,,,,
452,K02610,,,0.6970000000000001,,,,,,,7.0822,,,,
453,K02614,,,0.6609999999999999,,,,,,,2.1631,,,,
454,K02616,,,0.7216376906562848,,,,,,,7.3929,,,,
455,K02624,,,0.6966013795226236,,,,,,,7.147399999999999,,,,
456,K02638,,,0.5188170944927928,,,,,,,7.6662,,,,
457,K02650,,,0.6547172918103674,,,,,,,6.307600000000001,,,,
458,K02651,,,0.509,,,,,,,2.8706,,,,
459,K02654,,,0.652,,,,,,,2.1339,,,,
460,K02655,,,0.6459999999999999,,,,,,,4.2098,,,,
461,K02657,,,0.5920000000000001,,,,,,,7.0386,,,,
462,K02658,,,0.6439999999999999,,,,,,,4.7933,,,,
463,K02662,,,0.591863880230177,,,,,,,37.844100000000005,,,,
464,K02663,,,0.565,,,,,,,6.595,,,,
465,K02664,,,0.5579999999999999,,,,,,,3.1957,,,,
466,K02672,,,,,,,0.685,,,,,,,1.8788
467,K02676,,,0.5529999999999999,,,,,,,5.5353,,,,
468,K02687,,,0.7045392372185757,,,,,,,5.1997,,,,
469,K02793,,,0.652,,,,,,,5.4715,,,,
470,K02806,,,0.684,,,,,,,4.1041,,,,
471,K02825,,,0.6773984404728601,,,,,,,21.0051,,,,
472,K02834,,,0.610350464147419,,,,,,,14.1862,,,,
473,K02838,,,0.5910640896475938,,,,,,,18.0646,,,,
474,K02856,,,0.541,,,,,,,2.5486,,,,
475,K02860,,,0.6649266911833422,,,,,,,10.134,,,,
476,K02863,,,0.6666135510891577,,,,,,,57.776500000000006,,,,
477,K02864,,,0.6406200980577121,,,,,,,38.410399999999996,,,,
478,K02867,,,0.6160238828792177,,,,,,,81.24469999999998,,,,
479,K02871,,,0.6128780713799304,,,,,,,70.5542,,,,
480,K02874,,,0.6591717600874609,,,,,,,42.8229,,,,
481,K02876,,,0.6701376087801579,,,,,,,26.5756,,,,
482,K02878,,,0.6384130191968582,,,,,,,51.0887,,,,
483,K02879,,,0.656676074984983,0.682,,,,,,18.290599999999998,2.2126,,,
484,K02881,,,0.6302821451354871,,,,,,,12.7006,,,,
485,K02884,,,0.6460507231906168,,,,,,,52.53939999999999,,,,
486,K02886,,,0.6841172463434986,,,,,,,38.3397,,,,
487,K02887,,,0.6345138877570248,,,,,,,18.3899,,,,
488,K02888,,,0.6239086600718466,,,,,,,39.287299999999995,,,,
489,K02890,,,0.6357506570934468,,,,,,,56.2842,,,,
490,K02892,,,0.5768065309456865,,,,,,,47.3633,,,,
491,K02895,,,0.6315274826998695,,,,,,,40.6481,,,,
492,K02897,,,0.6355257659448817,,,,,,,35.1458,,,,
493,K02899,,,0.6669533481065555,,,,,,,41.7976,,,,
494,K02902,,,0.5771808571696828,,,,,,,14.3875,,,,
495,K02904,,,0.6425383470488155,,,,,,,16.5852,,,,
496,K02906,,,0.6496927501550558,,,,,,,30.1693,,,,
497,K02907,,,0.6314264339769331,,,,,,,17.009999999999998,,,,
498,K02909,,,0.6272329672438878,,,,,,,15.895900000000001,,,,
499,K02911,,,0.6372335738494939,,,,,,,10.4311,,,,
500,K02913,,,0.5399506963342404,,,,,,,9.3705,,,,
501,K02916,,,0.571924068124291,,,,,,,24.5901,,,,
502,K02919,,,0.5423672475203443,,,,,,,10.1905,,,,
503,K02926,,,0.6482463656596757,,,,,,,14.9117,,,,
504,K02931,,,0.6528785502303106,,,,,,,58.340599999999995,,,,
505,K02933,,,0.633049627870763,,,,,,,47.8589,,,,
506,K02935,,,0.589,,,,,,,13.665,,,,
507,K02939,,,0.6395536311095784,,,,,,,16.115299999999998,,,,
508,K02945,0.677,,0.6338797886241336,,,,,6.0074,,183.74480000000005,,,,
509,K02946,,,0.6228120765049232,,,,,,,91.92699999999999,,,,
510,K02948,,,0.6704709181898367,,,,,,,63.2591,,,,
511,K02950,,,0.6424361235512492,,,,0.28,,,154.3872,,,,3.3221
512,K02952,,,0.6004068372099945,,,,,,,23.222099999999998,,,,
513,K02954,,,0.6333194489760708,,,,,,,28.1678,,,,
514,K02956,,,0.5912162253107235,,,,,,,64.1074,,,,
515,K02959,,,0.6412374709251144,,,,,,,11.150400000000001,,,,
516,K02961,,,0.6281712156028756,,,,,,,18.477600000000002,,,,
517,K02963,,,0.6554611603408573,,,,,,,22.875799999999998,,,,
518,K02965,,,0.6152971597958153,,,,,,,73.9541,,,,
519,K02967,,,0.6003923047308924,,,,,,,99.21310000000001,,,,
520,K02968,,,0.5515197502158695,,,,,,,7.0133,,,,
521,K02970,,,0.6239555309459993,,,,,,,28.3626,,,,
522,K02982,,,0.647189033268422,,,,,,,143.252,,,,
523,K02986,,,0.6366452223519976,,,,,,,70.6232,,,,
524,K02988,,,0.6646558276258876,,,,,,,38.9359,,,,
525,K02990,,,0.6136844778950771,,,,,,,31.034200000000002,,,,
526,K02992,,,0.6087015589353572,,,,,,,54.8656,,,,
527,K02994,,,0.6310416748954966,,,,,,,30.331699999999998,,,,
528,K02996,,,0.6294639634592372,,,,,,,22.9647,,,,
529,K03031,,,,0.484,,,,,,,1.6198,,,
530,K03040,,,0.6155072381910216,,,,,,,216.38569999999999,,,,
531,K03060,,,0.6350504468780196,,,,,,,33.035500000000006,,,,
532,K03070,,,0.643829027842922,,,,,,,51.858599999999996,,,,
533,K03071,,,0.635,,,,,,,2.8269,,,,
534,K03073,,,0.5732767715486509,,,,,,,19.1675,,,,
535,K03075,,,0.6309638254496166,,,,0.634,,,20.1237,,,,3.1872
536,K03076,,,0.6367010529023596,,,,,,,54.5445,,,,
537,K03088,,,0.6412821133678094,,,,0.6339637022411119,,,408.5753000000001,,,,3.6977
538,K03089,,,0.64,,,,,,,21.947,,,,
539,K03092,,,0.6009250397393497,,,,,,,69.8487,,,,
540,K03100,,,0.6258606448415649,,,,,,,20.52,,,,
541,K03101,,,0.6290409320840512,,,,,,,4.511699999999999,,,,
542,K03111,,,0.618703479198166,,,,0.601,,,59.42020000000001,,,,5.3824
543,K03116,,,0.6264889864772953,,,,,,,20.2943,,,,
544,K03118,,,0.6297802425488579,,,,,,,25.2604,,,,
545,K03120,,,,,,,0.34476890454377207,,,,,,,9.9341
546,K03147,,,0.623,,,,,,,21.9874,,,,
547,K03149,,,0.723497901947353,,,,,,,26.4429,,,,
548,K03151,,,0.7162959552582251,,,,,,,13.937700000000001,,,,
549,K03154,,,0.636371445352496,,,,,,,4.6323,,,,
550,K03177,,,0.578,,,,,,,2.5589,,,,
551,K03187,,,0.6970000000000001,,,,,,,1.4599,,,,
552,K03188,,,0.685,,,,,,,2.2931,,,,
553,K03189,,,0.5609503194619756,,,,,,,8.6761,,,,
554,K03192,,,0.6375709720242017,,,,,,,3.5783,,,,
555,K03205,,,0.5660000000000001,,,,,,,4.3498,,,,
556,K03210,,,0.5774690577629975,,,,0.565,,,5.8241,,,,2.546
557,K03217,,,0.5816158200899997,,,,,,,66.0572,,,,
558,K03271,,,0.632,,,,,,,1.7605,,,,
559,K03273,,,0.6370594226912007,,,,,,,6.2545,,,,
560,K03282,,,0.5869389256798021,,,,,,,8.5842,,,,
561,K03284,,,0.626,,,,,,,8.8929,,,,
562,K03286,,,0.6050455791174768,,,,,,,17.831,,,,
563,K03301,,,0.6264218543323792,,,,,,,8.6439,,,,
564,K03303,,,0.6398166797976113,,,,,,,57.717200000000005,,,,
565,K03313,,,0.7027964125782052,,,,,,,7.5383,,,,
566,K03320,,,0.6441676077869448,,,,,,,27.404500000000002,,,,
567,K03335,,,0.698,,,,,,,2.8455,,,,
568,K03337,,,0.49900000000000005,,,,,,,3.3548,,,,
569,K03365,,,0.6049999999999999,,,,,,,1.9823,,,,
570,K03402,,,0.6503858946143957,,,,,,,14.312,,,,
571,K03406,,,0.661209211083158,,,,,,,78.6457,,,,
572,K03408,,,0.6260945638315758,,,,,,,8.3689,,,,
573,K03409,,,0.6049442259610773,,,,,,,11.593200000000001,,,,
574,K03412,,,0.61,,,,,,,5.0023,,,,
575,K03413,,,0.5814044520885108,0.633,,,,,,19.1849,2.4685,,,
576,K03424,,,0.6748513475648302,,,,,,,22.342799999999997,,,,
577,K03427,,,0.601,,,,,,,2.6624,,,,
578,K03438,,,0.5993209786527454,,,,,,,37.522400000000005,,,,
579,K03439,,,0.612,,,,,,,3.215,,,,
580,K03446,,,0.55,,,,,,,13.2421,,,,
581,K03455,,,0.6554172455771974,,,,,,,8.1135,,,,
582,K03457,,,0.5808145217365416,,,,,,,10.4225,,,,
583,K03464,,,0.729049106249727,,,,,,,8.5023,,,,
584,K03465,,,0.6559999999999999,0.5770000000000001,,,,,,4.8444,12.5491,,,
585,K03466,,,0.6495155581553996,,,,0.7049999999999998,,,109.35510000000001,,,,3.3191
586,K03469,,,0.607264614280706,,,,,,,22.6995,,,,
587,K03470,,,0.691,,,,,,,4.6075,,,,
588,K03495,,,0.517,,,,,,,3.7324,,,,
589,K03496,,,0.6371842779073894,,,,,,,37.156499999999994,,,,
590,K03497,,,0.6189850413758708,,,,0.4999933426868426,,,34.0105,,,,4.4417
591,K03498,,,0.586,,,,,,,4.9528,,,,
592,K03499,,,0.6994205952141536,,,,,,,13.074200000000001,,,,
593,K03501,,,0.5408555100198233,,,,,,,11.088,,,,
594,K03517,,,0.6195722122953979,,,,,,,8.6202,,,,
595,K03518,,,0.6890000000000001,,,,,,,11.4135,,,,
596,K03521,,,0.6990698995731809,,,,,,,22.0175,,,,
597,K03522,,,0.6922887132339733,,,,,,,59.23479999999999,,,,
598,K03525,,,0.641010706920279,,,,,,,19.4257,,,,
599,K03526,,,0.6476542954176078,,,,,,,122.54050000000001,,,,
600,K03527,,,0.6534767447512734,,,,,,,59.453900000000004,,,,
601,K03530,,,0.6214823249904282,,,,,,,7.7285,,,,
602,K03531,,,0.660804090183415,,,,,,,118.5212,,,,
603,K03536,,,0.6610497163055701,,,,,,,9.764800000000001,,,,
604,K03543,,,0.591,,,,,,,6.4085,,,,
605,K03544,,,0.619765526047801,,,,,,,300.68910000000005,,,,
606,K03545,,,0.6138487196229807,,,,,,,24.0831,,,,
607,K03549,,,0.6362962270908006,,,,,,,29.777900000000002,,,,
608,K03550,,,0.6785837466370133,,,,,,,17.9769,,,,
609,K03551,,,0.6572490797576186,,,,,,,58.9631,,,,
610,K03553,,,0.6405346751470227,,,,,,,151.36039999999997,,,,
611,K03556,,,0.7212368467123359,,,,0.665,,,116.67370000000001,,,,3.6656
612,K03558,,,0.6101370180042519,,,,0.6,,,11.299299999999999,,,,1.5536
613,K03559,,,0.5699855344359667,,,,,,,88.26280000000001,,,,
614,K03561,,,0.6041230665491742,,,,,,,70.5301,,,,
615,K03563,,,,,,,0.591,,,,,,,3.5678
616,K03564,,,0.6195413196540062,,,,,,,8.9245,,,,
617,K03565,,,0.5980000000000001,,,,,,,2.0523,,,,
618,K03566,,,0.645,,,,,,,6.1826,,,,
619,K03567,,,0.650440615553459,,,,,,,8.6706,,,,
620,K03569,,,0.6309422667861705,,,,,,,113.8409,,,,
621,K03570,,,0.6589999999999999,,,,0.696,,,2.1378,,,,4.1499
622,K03574,,,0.6377576573827433,,,,,,,10.705300000000001,,,,
623,K03575,,,0.7047587581923572,,,,,,,6.9183,,,,
624,K03581,,,0.641,,,,,,,6.1332,,,,
625,K03584,,,0.6364903694072834,,,,,,,26.1889,,,,
626,K03589,,,0.671889891081216,,,,,,,5.6677,,,,
627,K03590,,,0.6400407252257416,,,,,,,32.8395,,,,
628,K03593,,,0.6388769845032979,,,,,,,25.251900000000003,,,,
629,K03594,,,0.6142402281160947,,,,0.5579999999999999,,,27.322799999999997,,,,6.5778
630,K03599,,,0.611,,,,,,,10.3599,,,,
631,K03601,,,0.6753908357067094,,,,,,,40.2661,,,,
632,K03602,,,0.5589521879170126,,,,,,,15.9742,,,,
633,K03608,,,0.6170000000000001,,,,,,,3.5117,,,,
634,K03610,,,0.705,,,,,,,4.4736,,,,
635,K03621,,,0.607,,,,,,,5.925,,,,
636,K03624,,,0.622,,,,,,,4.7904,,,,
637,K03625,,,0.565,,,,,,,2.933,,,,
638,K03628,,,0.6360953821582711,,,,,,,257.82189999999997,,,,
639,K03629,,,0.6912079977408678,,,,,,,13.0672,,,,
640,K03630,,,0.6002399614675916,,,,,,,16.1871,,,,
641,K03631,,,0.682957739554055,,,,,,,5.5121,,,,
642,K03634,,,0.6240258239503863,,,,,,,18.206400000000002,,,,
643,K03635,,,0.6607335462645021,,,,,,,11.7146,,,,
644,K03636,,,0.6610072251446676,,,,,,,17.8079,,,,
645,K03637,,,0.6171722018894223,,,,,,,8.3316,,,,
646,K03639,,,0.5623878322449283,,,,,,,7.974600000000001,,,,
647,K03641,,,0.627675290373095,,,,,,,25.5113,,,,
648,K03642,,,0.6191119771948878,,,,,,,34.0125,,,,
649,K03644,,,0.6786522606452308,,,,,,,32.7822,,,,
650,K03648,,,0.6920000000000001,,,,,,,4.0091,,,,
651,K03650,,,0.645,,,,,,,2.1364,,,,
652,K03651,,,0.5434570303445481,,,,,,,20.3652,,,,
653,K03652,,,0.652,,,,,,,3.5116,,,,
654,K03657,,,0.6149999999999999,,,,,,,13.4717,,,,
655,K03664,,,0.6043930696844532,,,,,,,44.1063,,,,
656,K03665,,,0.6538908740902589,,,,,,,29.656100000000002,,,,
657,K03666,,,0.6149701390548633,,,,,,,4.2599,,,,
658,K03667,,,0.635666880804431,,,,,,,21.6875,,,,
659,K03671,,,0.6369871594299978,,,,,,,49.9368,,,,
660,K03683,,,0.6579999999999999,,,,,,,3.5614,,,,
661,K03685,,,0.6528509471542345,,,,,,,9.799,,,,
662,K03687,,,0.6230715720113048,,,,,,,25.5465,,,,
663,K03698,,,0.594,,,,,,,2.2664,,,,
664,K03701,,,0.6829999999999999,,,,,,,21.7036,,,,
665,K03702,,,0.658029805581949,,,,,,,38.912,,,,
666,K03704,,,0.6126519775987272,,,,,,,109.1215,,,,
667,K03705,,,0.6710752466259041,,,,,,,15.322099999999999,,,,
668,K03709,,,0.6833238313971959,,,,,,,11.313600000000001,,,,
669,K03711,,,0.631,,,,,,,4.8333,,,,
670,K03719,,,0.6384954790679708,,,,,,,26.1164,,,,
671,K03722,,,0.596,,,,,,,5.5826,,,,
672,K03724,,,0.6438016659775926,,,,,,,17.5864,,,,
673,K03734,,,0.74,,,,,,,5.5027,,,,
674,K03744,,,0.6099607774556886,,,,,,,34.8801,,,,
675,K03746,,,0.5672036003688767,,,,,,,4.6677,,,,
676,K03750,,,0.69776357142631,,,,,,,4.5308,,,,
677,K03753,,,,,,,0.642,,,,,,,2.1094
678,K03781,,,0.6197904205927985,,,,,,,130.8235,,,,
679,K03782,,,0.669,,,,,,,13.4852,,,,
680,K03783,,,0.6724655400052811,,,,,,,4.4649,,,,
681,K03786,,,0.604,,,,,,,3.3408,,,,
682,K03787,,,0.651005579383074,,,,,,,11.1603,,,,
683,K03789,,,0.593,,,,,,,1.7505,,,,
684,K03790,,,0.6857182657098279,,,,0.541,,,8.711799999999998,,,,2.5099
685,K03795,,,0.746,,,,,,,4.837,,,,
686,K03797,,,0.6378063522295263,,,,,,,68.6778,,,,
687,K03799,,,0.682,,,,,,,1.7102,,,,
688,K03808,,,,,,,0.608,,,,,,,3.6577
689,K03809,,,0.6268888706416889,,,,,,,16.875500000000002,,,,
690,K03820,,,0.7188200227036853,,,,,,,12.9603,,,,
691,K03821,,,0.6030574747449418,,,,,,,50.7968,,,,
692,K03832,,,0.643844805010368,,,,0.5920000000000001,,,40.3348,,,,3.668
693,K03879,,,,0.192,,,,,,,9.6518,,,
694,K03882,,,,0.203,,,,,,,5.6099,,,
695,K03885,,,0.6155779737739108,,,,,,,30.646400000000003,,,,
696,K03886,,,0.5914217430175938,,,,,,,6.6262,,,,
697,K03889,,,0.7034309856448236,,,,,,,8.4046,,,,
698,K03890,,,0.6639999999999999,,,,,,,6.0072,,,,
699,K03891,,,0.654,,,,,,,9.6098,,,,
700,K03892,,,0.6114038638933402,,,,,,,6.672599999999999,,,,
701,K03924,,,0.6488894841528995,,,,,,,64.2572,,,,
702,K03925,,,0.6198290166253907,,,,,,,31.708000000000002,,,,
703,K03926,,,0.6864005207472149,,,,,,,8.3857,,,,
704,K03975,,,0.6119880214752749,,,,,,,23.999899999999997,,,,
705,K03979,,,0.6469432300194953,,,,,,,26.7605,,,,
706,K04028,,,0.6559999999999998,,,,,,,3.3297,,,,
707,K04047,,,0.5983341916086476,,,,,,,9.2011,,,,
708,K04063,,,0.6501195419564418,,,,,,,38.9778,,,,
709,K04065,,,0.6515133471888175,,,,0.6759999999999999,,,12.4422,,,,5.4965
710,K04066,,,0.5885866149555258,,,,,,,11.788,,,,
711,K04069,,,0.5951357295096696,,,,,,,18.729499999999998,,,,
712,K04074,,,0.6434316723709321,,,,,,,10.830400000000001,,,,
713,K04075,,,0.5920000000000001,,,,,,,2.3061,,,,
714,K04077,,,0.6417633238007364,,,,,,,906.7904000000001,,,,
715,K04078,,,0.5958533770284252,,,,,,,226.56879999999995,,,,
716,K04079,,,0.6353461943604557,,,,,,,44.7253,,,,
717,K04080,,,0.6251855550607597,,,,,,,8.6445,,,,
718,K04082,,,0.6456865934703926,,,,,,,3.5721999999999996,,,,
719,K04083,,,0.671535366832827,,,,,,,6.4254,,,,
720,K04085,,,0.5720000000000001,,,,,,,4.8522,,,,
721,K04087,,,0.6163220677848682,,,,,,,23.6275,,,,
722,K04088,,,0.5887836849679872,,,,,,,25.490000000000002,,,,
723,K04094,,,0.6504257503011609,,,,,,,14.4048,,,,
724,K04096,,,0.6370415198729111,,,,,,,37.5507,,,,
725,K04102,,,0.64,,,,,,,1.8908,,,,
726,K04485,,,0.6802036834968347,,,,,,,35.6448,,,,
727,K04487,,,0.5870000000000001,,,,,,,7.1529,,,,
728,K04488,,,0.605,,,,,,,11.54,,,,
729,K04564,,,0.6184409652225618,,,,,,,44.075399999999995,,,,
730,K04653,,,0.6779571847969579,,,,,,,17.608800000000002,,,,
731,K04654,,,0.6494707874526712,,,,,,,30.3682,,,,
732,K04655,,,0.7170000000000001,,,,,,,9.3732,,,,
733,K04712,,,0.629,,,,,,,1.4603,,,,
734,K04744,,,,,,,0.633,,,,,,,2.5561
735,K04748,,,0.688,,,,,,,1.7288,,,,
736,K04749,,,0.60376171973845,,,,0.6723588362336776,,,24.3948,,,,7.8177
737,K04750,,,0.6442430229801897,,,,0.6345662698279182,,,24.0538,,,,3.521
738,K04751,,,0.5985415867377213,,,,,,,49.3286,,,,
739,K04752,,,0.625,,,,,,,21.7044,,,,
740,K04755,,,0.647,,,,,,,5.5205,,,,
741,K04756,,,0.654,,,,,,,3.9189,,,,
742,K04757,,,0.5632222855922167,,,,,,,11.549,,,,
743,K04759,,,0.6347716540014442,,,,,,,35.182900000000004,,,,
744,K04760,,,0.6398291444772338,,,,,,,25.853199999999998,,,,
745,K04763,,,0.6381993282457044,,,,,,,120.4433,,,,
746,K04764,,,0.589431213295106,,,,,,,15.083,,,,
747,K04768,,,0.743,,,,,,,4.871,,,,
748,K04773,,,0.65,,,,,,,4.1537,,,,
749,K05275,,,0.5529999999999999,,,,,,,8.3066,,,,
750,K05281,,,0.6367617944277582,,,,,,,6.6851,,,,
751,K05303,,,0.624,,,,,,,2.6923,,,,
752,K05337,,,0.5798101840717989,,,,,,,12.089,,,,
753,K05520,,,0.5962649311932505,,,,,,,9.118400000000001,,,,
754,K05524,,,0.593977436232077,,,,,,,68.89110000000001,,,,
755,K05527,,,0.6509999999999999,,,,,,,2.2944,,,,
756,K05539,,,0.68,,,,,,,6.4085,,,,
757,K05555,,,0.6171619419431774,,,,,,,16.529,,,,
758,K05594,,,,,,,0.629,,,,,,,2.0022
759,K05595,,,0.6647948136808061,,,,,,,11.8326,,,,
760,K05606,,,0.701,,,,,,,1.9114,,,,
761,K05710,,,0.614,,,,,,,1.6929,,,,
762,K05772,,,0.6027234488672671,,,,,,,16.3485,,,,
763,K05786,,,0.693,,,,,,,2.9443,,,,
764,K05788,,,0.6155983625955459,,,,,,,20.0854,,,,
765,K05794,,,0.583,,,,,,,2.1445,,,,
766,K05799,,,0.5920000000000001,,,,,,,3.1466,,,,
767,K05800,,,0.594,,,,,,,11.425,,,,
768,K05805,,,0.5920000000000001,,,,,,,9.3493,,,,
769,K05807,,,0.5793061509611123,,,,,,,16.8241,,,,
770,K05808,,,0.5489999999999999,,,,,,,5.2126,,,,
771,K05810,,,0.6191235447981975,,,,,,,6.0682,,,,
772,K05818,,,0.6040000000000001,,,,,,,2.658,,,,
773,K05838,,,0.6575687548574904,,,,,,,26.2404,,,,
774,K05845,,,0.6685301020762447,,,,,,,7.6193,,,,
775,K05846,,,0.642525830785963,,,,,,,8.4285,,,,
776,K05873,,,0.569,,,,,,,3.3716,,,,
777,K05896,,,0.5857657095477703,,,,0.5870000000000001,,,19.2725,,,,1.9545
778,K05913,,,0.629,,,,,,,3.105,,,,
779,K05937,,,0.573,,,,,,,2.9145,,,,
780,K05970,,,0.612,,,,,,,1.9453,,,,
781,K05972,,,0.6339730904872257,,,,,,,11.241800000000001,,,,
782,K05973,,,0.5893085559687534,,,,,,,18.7701,,,,
783,K05979,,,0.664,,,,,,,1.5723,,,,
784,K05995,,,0.6579999999999999,,,,,,,3.8935,,,,
785,K06006,,,0.494,,,,,,,4.7378,,,,
786,K06023,,,0.516,,,,,,,7.7032,,,,
787,K06024,,0.579,0.6629038521215427,,,,,,5.0517,13.8643,,,,
788,K06041,,,0.6306377848563809,,,,,,,6.7286,,,,
789,K06042,,,0.753,,,,,,,2.3066,,,,
790,K06048,,,0.5644977617457179,,,,,,,12.6399,,,,
791,K06076,,,0.606,,,,,,,2.437,,,,
792,K06118,,,0.6263991806451443,,,,,,,23.6752,,,,
793,K06123,,,0.623,,,,,,,3.055,,,,
794,K06134,,,0.6629999999999999,,,,,,,2.1272,,,,
795,K06136,,,0.645,,,,,,,2.1224,,,,
796,K06137,,,0.6233416770011111,,,,,,,7.1142,,,,
797,K06138,,,0.64423532249795,,,,,,,10.7473,,,,
798,K06142,,,,,,,0.453,,,,,,,2.1527
799,K06152,,,0.63607363818259,,,,,,,17.7456,,,,
800,K06153,,,0.6053307530989731,,,,,,,20.3584,,,,
801,K06162,,,0.66,,,,,,,1.963,,,,
802,K06163,,,0.645,,,,,,,7.0877,,,,
803,K06167,,,0.6062369546121613,,,,,,,4.5903,,,,
804,K06180,,,0.539,,,,,,,3.8452,,,,
805,K06186,,,0.597,,,,,,,3.0203,,,,
806,K06187,,,0.6499299041229034,,,,,,,26.405800000000003,,,,
807,K06190,,,0.6023621347641311,,,,,,,6.208600000000001,,,,
808,K06199,,,0.6383964086552395,,,,,,,3.5846999999999998,,,,
809,K06200,,,0.637,,,,,,,4.3458,,,,
810,K06201,,,0.669,,,,,,,2.3673,,,,
811,K06203,,,0.639,,,,,,,3.6004,,,,
812,K06204,,,0.6055840987114739,,,,,,,18.8028,,,,
813,K06208,,,0.6990000000000001,,,,,,,7.9941,,,,
814,K06213,,,0.6304475053977326,,,,,,,19.2806,,,,
815,K06215,,,0.674466883712428,,,,,,,74.2338,,,,
816,K06217,,,0.6105809494523293,,,,,,,27.0603,,,,
817,K06223,,,0.6,,,,,,,11.9785,,,,
818,K06287,,,0.6487883850349805,,,,,,,16.9821,,,,
819,K06346,,,0.6382057847838573,,,,,,,5.426,,,,
820,K06374,,,0.65,,,,,,,1.9969,,,,
821,K06400,,,0.6169764916546232,,,,,,,144.4976,,,,
822,K06402,,,0.5511118260793473,,,,,,,8.8255,,,,
823,K06413,,,0.6653521359405817,,,,,,,24.121499999999997,,,,
824,K06598,,,0.657,,,,,,,2.2829,,,,
825,K06601,,,0.534,,,,,,,4.9501,,,,
826,K06861,,,0.677,,,,,,,15.1516,,,,
827,K06864,,,0.697,,,,,,,4.2877,,,,
828,K06867,0.529,,0.5616524388460281,0.523948738320561,,,0.5171394881666361,2.1129,,11.3405,44.26480000000001,,,20.6174
829,K06872,,,0.6261170691211915,,,,,,,9.5082,,,,
830,K06880,,,0.669,,,,,,,1.8034,,,,
831,K06884,,,0.718,,,,,,,3.1146,,,,
832,K06886,,,0.729014393752389,,,,,,,11.8787,,,,
833,K06888,,,0.6382843673282268,,,,,,,69.34020000000001,,,,
834,K06889,,,0.629,,,,,,,2.5811,,,,
835,K06890,,,0.6124889919966142,,,,,,,21.261300000000002,,,,
836,K06891,,,0.5444833937537731,,,,,,,29.8206,,,,
837,K06893,,,0.5772563029534382,,,,0.5,,,9.5945,,,,5.5874
838,K06897,,,0.5871674700851318,,,,,,,7.7603,,,,
839,K06901,,,0.6660279561925732,,,,,,,6.5723,,,,
840,K06904,,,0.6809999999999999,,,,,,,2.5794,,,,
841,K06911,,,0.6277655034037378,,,,,,,84.72430000000003,,,,
842,K06915,,,0.6228611353727287,,,,,,,18.4045,,,,
843,K06919,,,0.584122953150533,,,,,,,14.3311,,,,
844,K06920,,,0.6343867196395594,,,,,,,25.7319,,,,
845,K06923,,,0.6419969702849827,,,,,,,19.2749,,,,
846,K06929,,,0.5657834150299696,,,,,,,12.8765,,,,
847,K06934,,,0.546,,,,,,,4.8313,,,,
848,K06937,,,0.6028461698468763,,,,,,,60.983399999999996,,,,
849,K06940,,,0.6166385074587327,,,,0.4970000000000001,,,18.0507,,,,3.454
850,K06941,,,0.6531627355650137,,,,,,,11.197700000000001,,,,
851,K06945,,,0.6752300532652897,,,,,,,26.522900000000003,,,,
852,K06953,,,0.63,,,,,,,4.0532,,,,
853,K06958,,,0.5900199794880326,,,,,,,10.271400000000002,,,,
854,K06960,,,0.5969586063613721,,,,,,,11.5015,,,,
855,K06973,,,0.705,,,,,,,2.3499,,,,
856,K06974,,,,,,,0.685,,,,,,,1.1213
857,K06975,,,0.5580835477341957,,,,0.726,,,10.9305,,,,2.2931
858,K06976,,,0.7253983287439193,,,,,,,14.417100000000001,,,,
859,K06986,,,0.528,,,,,,,3.2137,,,,
860,K06987,,,0.623,,,,,,,5.7558,,,,
861,K06988,,,0.519,,,,,,,6.6657,,,,
862,K06989,,,0.684,,,,,,,1.9194,,,,
863,K06994,,,0.6430929920660019,,,,,,,8.4979,,,,
864,K06996,,,0.6880032548071044,,,,,,,17.724400000000003,,,,
865,K06997,,,0.6247377884102947,,,,,,,7.5861,,,,
