,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_countsUnclassified
419,K01991,,,0.6661789458579729,,,0.6080000000000001,,,15.1148,,,4.1643
420,K01992,,,0.6059969741472283,,,,,,15.502200000000002,,,
421,K01996,,,0.6927676887379197,,,,,,21.462200000000003,,,
422,K01997,,,0.6671433102969105,,,0.695,,,66.3647,,,4.3162
423,K01998,,,0.721,,,,,,9.999,,,
424,K01999,,,0.7113191093270158,,,,,,11.4853,,,
425,K02001,,,0.6355573667849413,,,,,,23.736099999999997,,,
426,K02002,,,0.6176241359350354,,,,,,65.2294,,,
427,K02003,,0.416,0.672,,,,,4.402,7.2382,,,
428,K02004,,0.49013755688278127,0.6785273944234712,,,,,7.4887,336.9848999999999,,,
429,K02007,,,0.7427875698703037,,,,,,15.775,,,
430,K02011,,,0.716,,,,,,4.161,,,
431,K02015,,0.633,0.727205633441667,,,,,2.8867,24.4931,,,
432,K02016,,,0.727,,,,,,9.1288,,,
433,K02020,,,0.6674982810515999,,,,,,27.371699999999997,,,
434,K02026,,,0.632402301928643,,,,,,14.341999999999999,,,
435,K02027,,,0.675,,,,,,12.0399,,,
436,K02029,,,0.6652934663074734,,,,,,40.1578,,,
437,K02030,,,0.661895390327555,,,,,,126.97229999999999,,,
438,K02031,,,0.667,,,,,,16.529,,,
439,K02033,,0.447,0.6308801544112378,,,,,7.3913,51.650800000000004,,,
440,K02034,,0.4539999999999999,0.665603639953519,,,,,7.3913,62.50699999999999,,,
441,K02036,,0.4293320792696521,,,,,,7.6538,,,,
442,K02037,,0.432,0.584,,,,,7.0566,5.9031,,,
443,K02038,,,0.607,,,,,,5.3924,,,
444,K02039,,0.446,0.6829999999999999,,,,,9.3927,12.8702,,,
445,K02040,,0.4354636827580993,0.6385221171543192,,,,,10.8743,98.8672,,,
446,K02042,,,0.655,,,,,,6.7414,,,
447,K02050,,0.4,0.6803640793632852,,,,,5.2607,53.78659999999999,,,
448,K02051,,0.369,0.6510764703672994,,,,,5.1406,10.654,,,
449,K02058,,,0.6890000000000001,,,,,,13.9648,,,
450,K02066,,,0.6678815834871804,,,,,,144.2187,,,
451,K02067,,,0.6856700533692754,,,,,,8.556000000000001,,,
452,K02069,,,0.737,,,,,,6.1934,,,
453,K02078,,,0.6157443359357256,,,0.6541400237291324,,,74.1179,,,15.2609
454,K02107,,,,,,0.42471933229164527,,,,,,12.5304
455,K02108,,,0.6509999999999999,,,,,,7.2773,,,
456,K02109,,,0.6763444215312675,,,0.631,,,30.5661,,,3.5556
457,K02110,,,0.6588440575599034,,,,,,19.8902,,,
458,K02111,,,0.6683021518332024,,,,,,48.524100000000004,,,
459,K02113,,,0.6537927923192713,,,0.7346554324933721,,,66.8915,,,20.028100000000002
460,K02114,,,0.7081665002308467,,,,,,21.9206,,,
461,K02115,,,0.657,,,,,,2.9951,,,
462,K02116,,,,,,0.5670000000000001,,,,,,6.1975
463,K02119,,0.4479999999999999,,,,,,4.6838,,,,
464,K02122,,0.45658501611365243,,,,,,8.2849,,,,
465,K02160,,,0.6609765777995003,,,,,,28.9746,,,
466,K02167,,,0.715,,,,,,8.7887,,,
467,K02188,,0.4676535721334201,0.6550509997154527,,,,,10.5393,22.0334,,,
468,K02189,,0.4376777690185936,0.6637390073280377,,,,,11.6832,15.020900000000001,,,
469,K02192,,,,,,0.7020000000000001,,,,,,9.8521
470,K02194,0.7190000000000001,,0.6824355662975093,,,0.6579999999999999,12.5935,,7.6518,,,3.0389
471,K02195,,,0.6622850350199109,,,,,,35.1855,,,
472,K02197,,,0.6861724753973261,,,0.615,,,10.5116,,,2.4518
473,K02199,,,0.6917694948851841,,,,,,33.522800000000004,,,
474,K02200,,,0.753,,,,,,4.3379,,,
475,K02217,,,0.5918296542488736,,,,,,24.0991,,,
476,K02221,,,0.5742202788575373,,,0.6340514035003663,,,19.1914,,,5.3904
477,K02224,,0.42612139665869936,0.6833977737408896,,,,,10.0693,31.7823,,,
478,K02227,,0.4279121491981077,0.670032441890287,,,,,6.7727,14.4769,,,
479,K02231,,,0.7672664438828414,,,0.65,,,32.5333,,,3.1271
480,K02232,,0.4146241853633069,0.669,,,,,11.081199999999999,13.4579,,,
481,K02233,,0.4708495519061656,0.7036263918170182,,,0.7992232512943943,,12.2858,28.993100000000005,,,17.3092
482,K02237,,,0.7121438180050088,,,,,,8.6631,,,
483,K02238,,,0.6467418814591839,,,,,,24.958999999999996,,,
484,K02242,,,0.636,,,0.6990000000000001,,,6.793,,,4.9674
485,K02257,,0.4378851784171766,0.6806450958950929,,,,,21.1888,39.2192,,,
486,K02259,,0.44021306362465434,0.7154011571927762,,,,,16.040399999999998,18.3425,,,
487,K02275,,,0.684,,,,,,11.5641,,,
488,K02276,,,0.541,,,,,,3.5272,,,
489,K02277,,,0.5855281696860403,,,,,,18.813399999999998,,,
490,K02279,,,0.634,0.7040000000000001,,,,,2.8445,5.0335,,
491,K02280,,,0.647,,,,,,7.2739,,,
492,K02282,,,0.68,,,,,,6.5231,,,
493,K02283,,,0.669,,,,,,9.4759,,,
494,K02291,,,0.7370000000000001,,,,,,2.9552,,,
495,K02300,,,0.597,,,,,,3.9925,,,
496,K02303,,,0.654,0.41700000000000004,,,,,7.9834,4.2716,,
497,K02304,,,0.6976691730410209,,,,,,36.376000000000005,,,
498,K02313,,,0.6429909186097584,,,,,,142.661,,,
499,K02314,,,0.6636907671076226,,,,,,190.16449999999998,,,
500,K02315,,,0.608,,,,,,9.944,,,
501,K02316,,,0.6736095948318406,0.6239999999999999,,0.691,,,71.0108,8.5505,,2.8545
502,K02323,,0.348,,,,,,7.101,,,,
503,K02338,,,0.6745670836370865,,,0.718,,,87.7936,,,9.1701
504,K02340,,,0.634,,,0.7170000000000001,,,3.1822,,,3.8844
505,K02342,,,0.6482645167973197,,,,,,28.78,,,
506,K02343,,,0.6920128350380721,,,,,,41.9826,,,
507,K02347,,0.377,0.652,,,,,6.5954,15.0957,,,
508,K02356,,,0.6396463082266391,,,,,,85.5254,,,
509,K02357,,,0.6668122577838479,,,,,,49.3427,,,
510,K02358,,,0.6053028313207502,,,,,,113.2243,,,
511,K02359,,0.4356518332792727,0.623,,,,,9.8552,5.1335,,,
512,K02372,,,0.6433235298858254,,,,,,21.0456,,,
513,K02377,,,0.67,,,,,,9.6106,,,
514,K02379,,,0.676031195940579,,,,,,37.05160000000001,,,
515,K02380,,,0.6609999999999999,,,,,,1.8374,,,
516,K02385,,,0.7319999999999999,,,0.7090000000000001,,,7.2405,,,9.2299
517,K02387,,,0.7290000000000001,,,,,,4.2603,,,
518,K02388,,,0.638,,,,,,6.05,,,
519,K02389,,,0.677,,,,,,3.0408,,,
520,K02395,,,0.644,,,,,,2.2,,,
521,K02396,,,0.7120000000000001,,,,,,4.9882,,,
522,K02405,,,0.6705535922204122,,,,,,50.133300000000006,,,
523,K02406,,,0.6652357608651174,,,,,,10.1374,,,
524,K02407,,,0.718,,,,,,3.2478,,,
525,K02410,,,0.6728066267504161,,,,,,12.1267,,,
526,K02416,,,0.6231125529317019,,,,,,14.927,,,
527,K02417,,,0.6323236473288747,,,,,,9.0227,,,
528,K02426,,,0.7469286470452786,,,,,,11.5945,,,
529,K02428,,,0.7759999999999999,,,,,,9.8128,,,
530,K02429,,,0.6807743650106661,,,,,,12.8201,,,
531,K02433,,0.405,,,,,,5.9555,,,,
532,K02435,,0.4429999999999999,0.6875326919510554,,,0.33536147021846907,,5.7345,40.0331,,,8.4314
533,K02437,,0.3886078971533517,0.607082246756329,,,,,7.3665,51.1708,,,
534,K02456,,,0.604,,,,,,2.7665,,,
535,K02460,,,,,,0.6579999999999999,,,,,,2.8122
536,K02480,,,0.664,,,,,,2.5032,,,
537,K02483,,,0.7190000000000001,,,,,,9.2763,,,
538,K02488,,,0.717,,,,,,10.4575,,,
539,K02492,,0.4479917802363388,0.7053484905820727,,,,,12.5725,87.37180000000001,,,
540,K02493,,,0.6779999999999999,,,,,,4.7458,,,
541,K02500,,0.367,0.6559999999999999,,,,,4.7929,10.7824,,,
542,K02501,,,0.654,,,,,,3.6325,,,
543,K02503,,0.3939999999999999,0.6653443379463354,,,,,3.8741,56.76689999999999,,,
544,K02510,,,0.6293851345439625,,,,,,10.8762,,,
545,K02518,,,0.6312137438289502,,,,,,90.2002,,,
546,K02519,,,0.6969432205836437,,,,,,52.4256,,,
547,K02520,,,0.641652569826105,,,,,,129.08189999999996,,,
548,K02526,,,0.711,,,,,,5.9672,,,
549,K02527,,,0.6903115912322653,,,,,,12.6754,,,
550,K02536,,,0.652,,,,,,3.8184,,,
551,K02548,,,0.6841968168891933,,,,,,18.7043,,,
552,K02553,,,0.745,,,,,,10.3934,,,
553,K02556,,,0.608,,,,,,5.6461,,,
554,K02563,,,0.733,,,,,,2.6768,,,
555,K02564,,,0.627,,,,,,9.3225,,,
556,K02600,,0.44,0.675808619024875,,,,,4.0541,291.12469999999996,,,
557,K02601,,,0.6448602519277797,,,,,,107.8147,,,
558,K02609,,,0.669950565384594,,,,,,96.68360000000001,,,
559,K02610,,,0.723,,,,,,7.6786,,,
560,K02611,,,0.7302150275907081,,,,,,18.3893,,,
561,K02614,,,0.6515122203602316,,,,,,17.2651,,,
562,K02626,,0.4029999999999999,,,,,,3.8172,,,,
563,K02636,,,0.73,,,,,,14.7667,,,
564,K02639,,,0.611,,,,,,12.5846,,,
565,K02650,,,0.6166111005201667,,,,,,10.1442,,,
566,K02651,,,0.634,,,0.693397276020178,,,5.7521,,,18.2521
567,K02654,,,0.6887877403268341,,,,,,16.3464,,,
568,K02656,,,0.525,,,,,,3.3951,,,
569,K02662,,,0.6731419363506819,,,,,,14.3032,,,
570,K02663,,,0.497,,,,,,3.4901,,,
571,K02665,,,0.48100000000000004,,,,,,2.8335,,,
572,K02671,,,,,,0.672,,,,,,2.4145
573,K02672,,,0.603,,,,,,2.6053,,,
574,K02676,,,0.536,,,,,,2.1524,,,
575,K02687,,,0.721835466942256,,,,,,21.084899999999998,,,
576,K02781,,,,,,0.6990000000000001,,,,,,6.4532
577,K02782,,,0.6829999999999999,,,,,,9.1315,,,
578,K02783,,,0.6793824227738333,,,,,,13.846700000000002,,,
579,K02784,,,0.6995560514460297,,,,,,20.141199999999998,,,
580,K02793,,,0.6409999999999999,,,,,,3.9984,,,
581,K02800,,,0.667592510374693,,,,,,22.850299999999997,,,
582,K02803,,,0.6970000000000001,,,,,,3.6029,,,
583,K02825,,,0.6942218454806104,,,,,,71.7144,,,
584,K02834,,,0.6600567038060946,,,,,,67.18039999999999,,,
585,K02835,,,0.715,,,,,,23.2627,,,
586,K02836,,,0.6048568792889072,,,,,,10.6094,,,
587,K02838,,,0.6553087394010334,,,,,,111.2225,,,
588,K02841,,,0.625,,,,,,4.1801,,,
589,K02860,,,0.6361483598826243,,,,,,26.951,,,
590,K02862,,,0.659,,,,,,6.0445,,,
591,K02863,,,0.6945718281523081,,,,,,93.88440000000001,,,
592,K02864,,,0.6547457693326858,,,,,,36.226,,,
593,K02866,,0.46757052423107387,,,,,,10.214,,,,
594,K02867,,0.497,0.6591078459392923,,,,,6.8889,113.54299999999999,,,
595,K02869,,0.451,,,,,,5.6578,,,,
596,K02871,,,0.6700232949720296,,,,,,81.21429999999998,,,
597,K02874,,,0.6754575074474362,,,,,,139.6192,,,
598,K02876,,,0.703293509770462,,,,,,104.45960000000001,,,
599,K02877,,0.449,,,,,,4.0442,,,,
600,K02878,,,0.6552982446534846,,,,,,156.92579999999998,,,
601,K02879,,,0.6552490479365499,,,,,,40.6259,,,
602,K02881,,,0.6925492444137485,,,0.40399999999999986,,,52.8958,,,5.6073
603,K02883,,0.493,,,,,,7.464,,,,
604,K02884,,,0.6707019373020203,,,,,,81.1853,,,
605,K02886,,,0.6869455488191456,,,,,,56.395300000000006,,,
606,K02887,,,0.6707446718393946,,,,,,101.52269999999997,,,
607,K02888,,,0.6480497651332378,,,0.6093719198344526,,,58.52570000000001,,,21.0751
608,K02889,,0.455,,,,,,4.1714,,,,
609,K02890,,,0.685693399705596,,,,,,75.3408,,,
610,K02892,,,0.6302647077624656,,,,,,54.179399999999994,,,
611,K02895,,,0.6383365357175839,,,,,,77.1048,,,
612,K02897,,,0.6864954435466915,,,,,,65.99,,,
613,K02899,,,0.6733453406792754,,,,,,85.26299999999999,,,
614,K02902,,,0.6823230138341405,,,,,,26.1466,,,
615,K02904,,0.43,0.6364230782327865,,,0.3989999999999999,,2.1406,76.5818,,,2.83
616,K02906,,,0.6848847677858602,,,,,,33.0828,,,
617,K02907,,,0.6566949511255987,,,,,,45.0902,,,
618,K02909,,,0.6370777806794788,,,,,,56.41459999999999,,,
619,K02910,,0.371,,,,,,4.1118,,,,
620,K02911,,,0.6642895443195116,,,,,,37.5096,,,
621,K02912,,0.3779999999999999,,,,,,3.1827,,,,
622,K02913,,,0.5971807593904574,,,,,,64.1295,,,
623,K02914,,,0.6433084956422876,,,,,,25.5188,,,
624,K02916,,,0.6387051264746143,,,0.732,,,69.1293,,,12.6403
625,K02919,,,0.5840221147423671,,,,,,45.8389,,,
626,K02926,,,0.695187565747754,,,,,,59.36699999999999,,,
627,K02930,,0.4800016485668716,,,,,,10.992999999999999,,,,
628,K02931,0.527,,0.649487445165436,,,,3.3671,,40.541399999999996,,,
629,K02933,,,0.6670897754433973,,,,,,98.89179999999999,,,
630,K02935,,,0.6760370558369202,,,,,,101.5589,,,
631,K02936,,0.49979153556626393,,,,,,14.3573,,,,
632,K02939,,,0.6689443686333184,,,,,,85.8434,,,
633,K02945,,,0.6351992517331648,,,,,,161.9085,,,
634,K02946,,,0.6363871404239161,,,,,,68.43119999999999,,,
635,K02948,,,0.6828801702091312,,,,,,88.9836,,,
636,K02950,,,0.6818242745813954,,,,,,146.65220000000002,,,
637,K02952,,,0.6726775898435348,,,,,,71.6726,,,
638,K02954,,,0.634016616010044,,,,,,85.7159,,,
639,K02956,,,0.6375154857322949,,,,,,62.650299999999994,,,
640,K02959,,,0.649982858104232,,,,,,101.06790000000002,,,
641,K02961,,,0.6603481219040335,,,,,,57.2414,,,
642,K02962,,0.428,,,,,,7.1244,,,,
643,K02963,,,0.6485098317155661,,,,,,74.56670000000001,,,
644,K02965,,,0.634478300117548,,,,,,102.9144,,,
645,K02966,,0.4,,,,,,7.7113,,,,
646,K02967,,,0.6653276263217553,,,,,,137.62369999999999,,,
647,K02968,,,0.6743610796658902,,,0.708,,,46.5032,,,5.3597
648,K02970,,,0.5992275945712762,,,,,,7.5437,,,
649,K02974,,0.4620000000000001,,,,,,4.78,,,,
650,K02975,,0.434,,,,,,5.5561,,,,
651,K02979,,0.507,,,,,,5.0894,,,,
652,K02982,,0.496,0.669452101162224,,,,,6.8499,145.6652,,,
653,K02986,,,0.6695502495984768,,,,,,159.37879999999998,,,
654,K02987,,0.4535780649056895,,,,,,8.0441,,,,
655,K02988,,,0.6837464998181577,,,,,,97.6283,,,
656,K02990,,,0.6521879003673086,,,0.6294748821447108,,,54.10589999999999,,,12.323599999999999
657,K02992,,,0.6654064790868479,,,,,,79.62480000000001,,,
658,K02994,,,0.6520766385372214,,,,,,85.89699999999999,,,
659,K02995,,0.429,,,,,,5.0289,,,,
660,K02996,,0.508,0.6989803445032279,,,,,5.4939,16.9785,,,
661,K03040,,,0.6599105363507464,,,,,,235.48089999999996,,,
662,K03050,,0.418,,,,,,5.8725,,,,
663,K03051,,0.38200000000000006,,,,,,6.0852,,,,
664,K03060,,,0.6237949373357152,,,,,,53.35039999999999,,,
665,K03070,,,0.6158185643995664,,,,,,14.7555,,,
666,K03071,,,0.7050000000000001,,,,,,3.2705,,,
667,K03073,,,0.6465756140525053,,,0.7119840161310118,,,37.7955,,,22.532600000000002
668,K03075,,,0.6142525056464391,,,0.6105636905791598,,,36.2451,,,12.706
669,K03088,,,0.6944089061753165,,,0.714832482610573,,,851.6427999999997,,,47.6477
670,K03092,,,0.6215130757279146,,,,,,59.8377,,,
671,K03100,,,0.6617919160192617,,,,,,67.2158,,,
672,K03101,,,0.6597725385517953,,,0.7035021629258487,,,53.4461,,,7.2744
673,K03105,,0.4539999999999999,,,,,,5.5216,,,,
674,K03106,,0.471,,,,,,6.189,,,,
675,K03110,,0.466,0.6707839526078797,,,,,5.8323,34.0216,,,
676,K03111,,,0.6650434667476597,,,0.721,,,215.09299999999996,,,37.0788
677,K03113,,0.3890031170612482,,,,,,14.5187,,,,
678,K03116,,0.617,0.6124282040311795,,,,,4.6789,20.7989,,,
679,K03118,,0.327,0.6472578292468674,,,0.6691633667508036,,4.0174,73.969,,,10.1418
680,K03120,,0.46996695432576563,,,,,,10.9541,,,,
681,K03124,,0.4305367437942718,,,,,,47.150499999999994,,,,
682,K03136,,0.38970357359343366,,,,,,14.2584,,,,
683,K03147,,0.415,0.630815949827397,,,,,5.6796,105.56970000000001,,,
684,K03149,,,0.6917386383798443,,,,,,50.574799999999996,,,
685,K03154,,,0.706524073758607,,,0.74,,,15.7728,,,9.9578
686,K03163,,0.41772207572584596,,,,,,6.9498,,,,
687,K03168,,,0.721,,,,,,10.1424,,,
688,K03177,,,0.7344921820147454,,,,,,13.3082,,,
689,K03182,,0.4579999999999999,,,,,,5.2659,,,,
690,K03186,,0.4398682903987074,0.599,,,,,7.8994,5.107,,,
691,K03187,,0.3990427428061476,,,,0.47863634629267393,,9.7956,,,,10.4932
692,K03188,,0.43135490480257893,0.605,,,,,9.6705,3.3444,,,
693,K03189,,,0.629,,,,,,3.2756,,,
694,K03190,,0.43620828085530494,,,,,,9.2822,,,,
695,K03210,,,0.6192567144752176,,,0.6709999999999999,,,19.236900000000002,,,9.9761
696,K03216,,,0.6083453544272566,,,,,,6.5283999999999995,,,
697,K03217,,,0.5988757757214049,,,,,,80.41380000000001,,,
698,K03218,,,0.723,,,,,,4.6259,,,
699,K03236,,0.475,,,,,,7.1081,,,,
700,K03237,,0.3779999999999999,,,,,,4.8313,,,,
701,K03238,,0.418,,,,,,5.1082,,,,
702,K03242,,0.4379999999999999,,,,,,5.194,,,,
703,K03243,,0.49199999999999994,,,,,,6.0283,,,,
704,K03263,,0.48251279937700253,,,,,,10.8079,,,,
705,K03264,,0.4639243480751672,,,,,,11.230599999999999,,,,
706,K03265,,0.41704160871106033,,,,,,22.349899999999998,,,,
707,K03271,,,0.691282645895464,,,,,,34.4439,,,
708,K03273,,,0.743,,,,,,3.6245,,,
709,K03282,,0.385,0.6508883193533467,,,,,6.3922,36.8451,,,
710,K03284,,0.354,0.6409095233258142,,,,,6.621,80.9057,,,
711,K03286,,,0.5888889455846382,,,,,,9.5184,,,
712,K03297,,,0.544,,,,,,4.9248,,,
713,K03299,,,0.6311554436601686,,,0.677,,,11.217600000000001,,,2.7792
714,K03301,,,0.616,,,0.6859999999999999,,,3.4692,,,4.1998
715,K03303,,,0.6665607141525438,,,,,,38.3945,,,
716,K03306,,0.412,,,,,,7.7613,,,,
717,K03313,,,0.6654385367616071,,,,,,59.581599999999995,,,
718,K03320,,0.4837303956086385,0.6710737081585463,,,,,40.203599999999994,100.20100000000001,,,
719,K03321,,,0.731,,,,,,9.3195,,,
720,K03325,,,0.552,,,,,,3.3667,,,
721,K03327,,,0.685,,,,,,4.4397,,,
722,K03335,,,0.6705294602399812,,,,,,10.7381,,,
723,K03337,,,0.676137576096898,,,,,,21.025,,,
724,K03338,,,0.6900029813583511,,,,,,18.8922,,,
725,K03385,,,0.677,,,,,,4.8557,,,
726,K03394,,0.421744382145966,0.6478095625327128,,,,,11.422799999999999,15.257200000000001,,,
727,K03402,,,0.7064169990946162,,,,,,49.6814,,,
728,K03405,,,0.6779999999999999,,,,,,10.5272,,,
729,K03406,,,0.7019785646388355,,,,,,51.8241,,,
730,K03413,,,0.555,,,,,,4.9584,,,
731,K03418,,,0.731,,,,,,3.6655,,,
732,K03424,,,0.6841643763679186,,,,,,40.336200000000005,,,
733,K03427,,,0.5820000000000001,,,,,,2.3458,,,
734,K03433,,0.4359277183056445,0.6524421359211529,,,,,8.0536,20.3082,,,
735,K03438,,,0.7010263549314096,,,,,,90.9079,,,
736,K03439,,,0.655,,,,,,3.364,,,
737,K03449,,,0.6704336875967722,,,,,,26.205199999999998,,,
738,K03455,,0.44425508736446767,0.6574101188148341,,,,,16.8716,58.142399999999995,,,
739,K03457,,,0.642,,,,,,13.8669,,,
740,K03464,,,0.6500550261253567,,,,,,17.2288,,,
741,K03465,,0.353,0.6597709343686686,,,,,6.728,36.1845,,,
742,K03466,,,0.68329015410636,,,,,,224.72920000000002,,,
743,K03469,,,0.630080418780624,,,,,,35.9477,,,
744,K03470,,,0.7118670876803553,,,,,,29.6072,,,
745,K03474,,,0.6398385886882889,,,,,,7.565300000000001,,,
746,K03478,,,0.6284054910191844,,,,,,14.653400000000001,,,
747,K03496,,,0.6198702315800284,,,,,,120.9681,,,
748,K03497,,,0.6330711600750039,,,0.51,,,72.0082,,,2.1476
749,K03498,,,0.6170606489775113,,,,,,86.71699999999998,,,
750,K03499,,,0.6665445373073877,,,,,,31.516,,,
751,K03501,,,0.640687644113179,,,,,,34.2809,,,
752,K03503,,,0.6629999999999999,,,,,,3.5806,,,
753,K03517,,,0.6626748435328071,,,,,,47.0027,,,
754,K03518,,,0.667,,,,,,9.2503,,,
755,K03519,,,0.746,,,,,,9.429,,,
756,K03521,,0.41768606282289905,0.6966862545593444,,,,,8.380500000000001,101.33229999999998,,,
757,K03522,,0.45808485471626803,0.6948250102297417,,,,,6.5613,82.74060000000001,,,
758,K03523,,,0.7008209946473312,,,,,,37.2918,,,
759,K03524,,0.452,0.6668420275572258,,,,,8.9022,26.960400000000003,,,
760,K03525,,,0.6790948469814282,,,,,,61.8485,,,
761,K03526,,,0.6730326722517029,,,,,,252.32240000000004,,,
762,K03527,,,0.6591554932368734,,,,,,129.92979999999997,,,
763,K03530,,,0.6285101902400024,,,,,,80.4767,,,
764,K03531,,,0.6825808468219149,,,0.7070000000000001,,,221.12030000000001,,,5.2085
765,K03534,,,0.5720000000000001,,,,,,6.0139,,,
766,K03536,,,0.6062771880532041,,,,,,17.2223,,,
767,K03538,,0.39855369384898276,,,,,,9.8397,,,,
768,K03540,,0.4029999999999999,,,,,,4.6234,,,,
769,K03544,,,0.6349364309965851,,,,,,314.7853,,,
770,K03545,,,0.6561720775495552,,,,,,50.4427,,,
771,K03549,,,0.6443967752736806,,,,,,22.813699999999997,,,
772,K03550,,,0.6906492491053967,,,,,,41.4803,,,
773,K03551,,,0.7065469922538075,,,,,,67.30749999999998,,,
774,K03552,,0.354,,,,,,3.5821,,,,
775,K03553,,,0.6469995668066404,,,,,,148.7483,,,
776,K03556,,,0.6735523127203451,,,,,,191.24869999999999,,,
777,K03557,,,0.5529999999999999,,,,,,2.1098,,,
778,K03558,,,0.6133011087942277,,,,,,9.5108,,,
779,K03559,,,0.6346706525946629,,,0.6249376394770414,,,8.3036,,,8.489
780,K03561,,,0.6505963654094105,,,0.607,,,18.9448,,,1.6165
781,K03563,,,0.657248586989272,,,,,,10.2155,,,
782,K03564,,,0.6464355324854542,,,,,,16.548499999999997,,,
783,K03565,,,0.6785774263349295,,,0.7240000000000001,,,12.476400000000002,,,2.2821
784,K03569,,,0.670861221652033,,,,,,245.56430000000003,,,
785,K03570,,,0.6544597790401099,,,0.6459999999999999,,,48.83440000000001,,,3.4542
786,K03571,,,0.6873384537371515,,,0.726,,,16.1419,,,8.9987
787,K03574,,,0.6865601700823667,,,,,,76.64940000000001,,,
788,K03575,,,0.7038380745863742,,,,,,10.5898,,,
789,K03584,,,0.6888149878760162,,,,,,83.5252,,,
790,K03589,,,0.6526044936362286,,,0.7626361365559948,,,12.354600000000001,,,9.6564
791,K03590,,,0.6523256976154296,,,,,,28.0671,,,
792,K03591,,,,,,0.545,,,,,,2.8571
793,K03593,,0.479,0.665763588847128,,,,,5.7985,130.3382,,,
794,K03594,,,0.617,,,0.349,,,4.1899,,,3.5468
795,K03595,,,0.6319516415871138,,,,,,34.1033,,,
796,K03599,,,0.598,,,,,,5.8634,,,
797,K03601,,,0.6688296174042105,,,0.4039999999999999,,,33.6544,,,7.8159
798,K03602,,,0.6693169089435576,,,,,,15.3665,,,
799,K03605,,,0.6409999999999999,,,,,,10.7405,,,
800,K03608,,,0.674,,,,,,6.6498,,,
801,K03610,,,0.547,,,,,,3.5,,,
802,K03621,,,0.6601317604433999,,,,,,43.9221,,,
803,K03622,,0.4251415529840061,,,,,,17.9285,,,,
804,K03624,,,0.6505997230470413,,,,,,42.88849999999999,,,
805,K03625,,,0.7023709241303108,,,,,,29.311,,,
806,K03626,,0.42,,,,,,4.8482,,,,
807,K03628,,,0.6605454721466041,,,,,,217.47389999999996,,,
808,K03629,,,0.6637793415446509,,,,,,66.62110000000001,,,
809,K03630,,,0.5941011192140312,,,,,,33.5341,,,
810,K03631,,,0.6716931435392967,,,,,,40.184,,,
811,K03635,,,0.6445049940754123,0.6970000000000001,,0.34099999999999997,,,29.2504,13.4938,,4.7546
812,K03636,,0.4875959933434392,0.6832377615501571,,,0.6669999999999999,,23.2755,53.24920000000001,,,3.2677
813,K03637,,,0.6331923961459885,,,0.6,,,50.4587,,,2.0025
814,K03638,,,0.6288564522216785,,,,,,15.229399999999998,,,
815,K03639,,,0.673960133265205,,,,,,58.58710000000001,,,
816,K03641,,0.643,0.6895022735619868,,,,,6.1321,16.9729,,,
817,K03642,,,0.6407728192998652,,,0.6413831681222255,,,23.237799999999996,,,15.2707
818,K03644,,0.45999999999999996,0.6890590166204176,,,,,5.5594,107.3127,,,
819,K03648,,,0.7193939275718079,,,,,,5.975899999999999,,,
820,K03649,,,0.7309261023428383,,,,,,15.5471,,,
821,K03652,,0.4589999999999999,0.6877314700113113,,,,,4.0545,22.0004,,,
822,K03660,,0.426,,,,,,9.2352,,,,
823,K03664,,,0.6636637700554205,,,,,,90.0637,,,
824,K03665,,0.3969319163628532,0.6932908146184833,,,,,35.0289,76.6135,,,
825,K03667,,,0.6676219909730255,,,,,,12.6461,,,
826,K03668,,,,,,0.644,,,,,,2.7328
827,K03671,,0.4606925358446458,0.5562073557485998,0.3279999999999999,,,,10.0639,46.655300000000004,4.2987,,
828,K03679,,0.451,,,,,,7.2014,,,,
829,K03683,,,0.5649978599524591,,,,,,6.0172,,,
830,K03684,,,0.7290842959809714,,,,,,12.317499999999999,,,
831,K03685,,,0.6618330664322555,,,,,,11.1885,,,
832,K03687,,0.40008979723655846,0.6734586255874878,,,0.659,,6.4634,73.0407,,,4.0596
833,K03698,,,0.6361663227588666,,,,,,15.844100000000001,,,
834,K03701,,0.4109999999999999,0.5954003192778342,,,,,4.8401,17.2465,,,
835,K03702,,0.456,0.667,,,,,6.5522,24.5126,,,
836,K03703,,0.43457760338501056,0.6488106854843539,,,,,12.1586,12.6957,,,
837,K03704,0.596,,0.6145172069287967,,,,8.2731,,220.10600000000002,,,
838,K03705,,,0.6853229480587834,,,,,,82.73270000000001,,,
839,K03709,,0.368554570262211,0.6560134245694174,,,,,17.1262,36.9916,,,
840,K03710,,,0.7302498950358338,,,,,,12.5689,,,
841,K03711,,,0.6147734439933639,,,,,,21.4372,,,
842,K03716,,,0.618,,,,,,10.1339,,,
843,K03718,,0.39779629324895927,,,,,,14.432,,,,
844,K03719,,,0.7189195031024623,,,,,,34.081399999999995,,,
845,K03722,,,0.779,,,,,,8.9613,,,
846,K03724,,,0.7150689376532492,,,,,,24.964799999999997,,,
847,K03734,,,0.5847411047656978,,,,,,7.6385000000000005,,,
848,K03741,,,0.6847303231470431,,,,,,46.0645,,,
849,K03742,,,0.6659419906815569,,,,,,17.5763,,,
