,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts unclassified viruses,gene_countsUnclassified
391,K01494,,,0.580366842742128,,,,,,,,93.1205,,,,,
392,K01495,,,0.6228074520087925,,,,,,,,128.4434,,,,,
393,K01496,,,0.682,,,,,,,,12.7481,,,,,
394,K01497,,,0.6102671833874864,,,,,,,,83.16269999999999,,,,,
395,K01507,,,0.6032395194896951,,,,,0.511,,,197.21349999999998,,,,,5.2857
396,K01512,,,0.6356656037300586,,,,,,,,55.99170000000001,,,,,
397,K01515,,,0.6329081941803482,,,,,,,,16.5328,,,,,
398,K01520,,,0.6997924479123034,,,,,,,,35.1758,,,,,
399,K01521,,,0.6269789659718664,,,,,0.6890000000000001,,,17.4697,,,,,4.3527
400,K01524,,,0.694990362140033,,,,,,,,44.202299999999994,,,,,
401,K01525,,,0.7025167011473658,,,,,,,,11.7532,,,,,
402,K01529,,,0.6005037604209161,,,,,,,,10.1436,,,,,
403,K01545,,,0.487,,,,,0.5537549738573971,,,4.3949,,,,,9.921199999999999
404,K01546,,,0.6177651861380931,,,,,,,,273.54170000000005,,,,,
405,K01547,,,0.616384147245859,,,,,,,,101.0412,,,,,
406,K01548,,,0.6160857107211455,,,,,,,,126.2296,,,,,
407,K01551,,,0.6400714511498876,,,,,,,,66.2145,,,,,
408,K01555,,,0.706563574238118,,,,,,,,58.0544,,,,,
409,K01556,,,0.6461738947621989,,,,,,,,68.2843,,,,,
410,K01560,,,0.5839497324342041,,,,,,,,57.764399999999995,,,,,
411,K01561,,,0.604100417633026,,,,,,,,61.807700000000004,,,,,
412,K01563,,,0.705,,,,,,,,12.2504,,,,,
413,K01569,0.512,,0.6056745976321471,,,,,,1.8165,,249.7168,,,,,
414,K01574,,,0.7076455196073392,,,,,,,,14.6158,,,,,
415,K01575,,,0.5564386134494719,,,,,,,,23.1237,,,,,
416,K01576,,,0.73,,,,,,,,4.5775,,,,,
417,K01579,,,0.6678709082955291,,,,,,,,10.2363,,,,,
418,K01586,,,0.5945080591161837,,,,,,,,13.334900000000001,,,,,
419,K01588,,,0.657006588153873,,,,,,,,86.9479,,,,,
420,K01589,,,0.7312041170298309,,,,,,,,20.787,,,,,
421,K01591,,,0.685901421748477,,,,,,,,49.74720000000001,,,,,
422,K01593,,,0.5670000000000001,,,,,,,,11.1351,,,,,
423,K01595,,,0.6650414884313757,,,,,,,,287.67629999999997,,,,,
424,K01596,,,0.6101163762872563,,,,,,,,26.2799,,,,,
425,K01599,,,0.6515318212717591,,,,,,,,63.152699999999996,,,,,
426,K01602,,,0.6940000000000001,,,,,,,,7.3313,,,,,
427,K01607,,,0.6361660616907886,,,,,0.6794426717416318,,,283.71180000000004,,,,,24.630900000000004
428,K01609,,,0.596,,,,,,,,3.7032,,,,,
429,K01610,,,0.5960348506614134,,,,,,,,36.837199999999996,,,,,
430,K01613,,,0.6383617248089921,,0.601257123669989,,,,,,105.6089,,8.8839,,,
431,K01619,,,0.6531010843059887,,,,,,,,125.8123,,,,,
432,K01620,,0.6400000000000001,0.6417701728788359,,,,,,,7.5164,110.07630000000003,,,,,
433,K01621,,,0.6078701089594002,,,,,,,,318.3375,,,,,
434,K01623,,,0.6334756367482741,,,,,,,,43.934999999999995,,,,,
435,K01624,,,0.6518849229849193,,,,,,,,90.32839999999999,,,,,
436,K01625,,,0.597204838457158,,,,,,,,24.5961,,,,,
437,K01626,,,0.6922731860765471,,,,,,,,142.7294,,,,,
438,K01627,,,0.5976214745068175,,,,,,,,72.4246,,,,,
439,K01628,,,0.609852106902783,,,,,,,,17.600299999999997,,,,,
440,K01633,,,0.7225405863620733,,,,,,,,11.3077,,,,,
441,K01635,,,0.5659965640801311,,,,,,,,49.4721,,,,,
442,K01637,,,0.6507699865008653,,,,,,,,181.09890000000001,,,,,
443,K01638,,,0.6360945268886843,,,,,,,,150.9179,,,,,
444,K01640,,,0.6391098251315309,,,,,,,,28.348100000000002,,,,,
445,K01644,,,0.6361795458935868,,,,,,,,97.18809999999999,,,,,
446,K01647,,,0.565,,,,,,,,6.7204,,,,,
447,K01652,,,0.57349605644027,,,,,,,,28.5434,,,,,
448,K01653,,,0.6302006946366587,,,,,0.597,,,125.04409999999999,,,,,10.3045
449,K01657,,,0.5770000000000001,,,,,,,,8.791,,,,,
450,K01658,,,0.5741370643661686,,,,,,,,17.6198,,,,,
451,K01662,,,0.642,,,,,,,,6.2708,,,,,
452,K01666,,,0.6194440074469056,,,,,,,,27.0758,,,,,
453,K01673,,,0.606001510005952,,,,,,,,324.7054,,,,,
454,K01674,,,0.557,,,,,,,,17.5604,,,,,
455,K01676,,,0.71,,,,,,,,29.1392,,,,,
456,K01686,,,0.5547034362870822,,,,,,,,19.852,,,,,
457,K01687,,,0.596,,,,,,,,6.9079,,,,,
458,K01689,,0.6993431374988119,0.6212544756436689,,,,,,,11.171700000000001,250.99739999999997,,,,,
459,K01692,,,0.6392272012811914,,,,,,,,54.4945,,,,,
460,K01693,,,0.7020000000000001,,,,,,,,10.81,,,,,
461,K01695,,,0.6761097751650624,,,,,,,,107.2761,,,,,
462,K01698,,0.713,0.6514722356630828,,,,,,,6.0423,168.40460000000004,,,,,
463,K01703,,,0.601,,,,,,,,7.8901,,,,,
464,K01704,,,0.6025624192517652,,,,,,,,72.37180000000001,,,,,
465,K01711,,0.648,0.5737890193396736,,0.602,,,,,4.286,41.2148,,5.5434,,,
466,K01712,,,0.6226857718508129,,,,,,,,55.8375,,,,,
467,K01714,,,0.6935840118496863,,,,,,,,29.8101,,,,,
468,K01715,,,0.586,,,,,,,,14.0127,,,,,
469,K01719,,,0.6643958969097868,,,,,0.586,,,145.36219999999997,,,,,5.2927
470,K01720,,,0.6136312843123077,,,,,,,,30.748199999999997,,,,,
471,K01721,,,0.6793163670297879,,,,,,,,15.5823,,,,,
472,K01724,,0.5379999999999999,0.6457838505126108,,,,,0.603,,6.2384,83.2445,,,,,2.7859
473,K01725,,,0.6268408815488856,,,,,,,,26.5638,,,,,
474,K01726,,,0.6072057733071944,,,,,,,,62.1402,,,,,
475,K01733,,,0.6325492355021325,,,,,,,,82.1164,,,,,
476,K01734,,,0.6725640298204383,,,,,,,,24.6355,,,,,
477,K01735,,,0.6742669174485918,,,,,,,,11.2122,,,,,
478,K01736,,,0.6693300449729832,,,,,,,,63.2158,,,,,
479,K01737,,,0.5608213200248479,,0.595,,,0.6051911159192283,,,210.75140000000002,,7.3476,,,7.8392
480,K01738,,,0.5870000000000001,,,,,,,,7.8377,,,,,
481,K01740,,,0.662,,,,,,,,4.6213,,,,,
482,K01749,,,0.6726229423039541,,,,,,,,114.1538,,,,,
483,K01752,,,0.6916955867528216,,,,,,,,87.82350000000001,,,,,
484,K01754,,,0.6452378341410107,,,,,,,,50.1646,,,,,
485,K01755,,,0.6378939680038023,,,,,,,,118.32610000000003,,,,,
486,K01756,,,0.6297963689748505,,,,,,,,15.2774,,,,,
487,K01759,,,0.6925507513446691,,,,,,,,31.027199999999997,,,,,
488,K01768,,,0.5897848424109368,,,,,,,,9.708,,,,,
489,K01772,,,0.6188158464390884,,,,,0.7120000000000001,,,179.96449999999996,,,,,3.1548
490,K01775,,,0.6609302593692454,,,,,,,,143.2443,,,,,
491,K01776,,,0.6262457432246625,,,,,,,,51.9069,,,,,
492,K01778,,,0.6275115169614631,,,,,,,,60.464000000000006,,,,,
493,K01779,,,0.5806628652673816,,,,,,,,13.9961,,,,,
494,K01784,,,0.7111346929001556,,,,,,,,20.0252,,,,,
495,K01785,,,0.5939753158318714,,,,,,,,190.5103,,,,,
496,K01790,,,0.5849256112645097,,,,,,,,40.1524,,,,,
497,K01792,,,0.5677297069784931,,,,,,,,24.9732,,,,,
498,K01793,,,0.580855011436914,,,,,,,,9.4315,,,,,
499,K01796,,,0.745,,,,,,,,16.123,,,,,
500,K01799,,,0.6801430535140242,,,,,,,,19.444499999999998,,,,,
501,K01800,,,0.6809999999999998,,,,,,,,5.3248,,,,,
502,K01802,,,0.6449754326684776,,,,,,,,20.500300000000003,,,,,
503,K01803,,,0.6320046711925229,,,,,,,,106.0942,,,,,
504,K01804,,,0.6373732717692997,,,,,,,,34.83,,,,,
505,K01805,,,0.6187165163581949,,,,,,,,40.6361,,,,,
506,K01807,,,0.6057666010694016,,,,,0.6330196003921947,,,87.0173,,,,,10.5164
507,K01808,,,0.6374605553159391,,,,,,,,14.7522,,,,,
508,K01809,,,0.6488630865530742,,,,,,,,77.1052,,,,,
509,K01810,,,0.5948698980127539,,,,,,,,232.8229,,,,,
510,K01811,,,0.5589999999999999,,,,,,,,6.5077,,,,,
511,K01812,,,0.552,,,,,,,,7.6102,,,,,
512,K01815,,,0.5628638608136752,,,,,,,,16.8432,,,,,
513,K01816,,,0.6319034931529768,,,,,,,,52.31660000000001,,,,,
514,K01820,,,0.629,,,,,,,,4.7248,,,,,
515,K01821,,,0.5740395505252963,,,,,0.69,,,77.75190000000002,,,,,4.4695
516,K01822,,,0.7140000000000001,,,,,,,,4.8372,,,,,
517,K01823,,,0.6557391585245804,,,,,,,,45.4962,,,,,
518,K01834,,,0.6879293994919166,,,,,,,,42.731,,,,,
519,K01835,,,0.621,,,,,,,,7.0542,,,,,
520,K01839,,,0.5811056013246303,,,,,,,,26.0232,,,,,
521,K01845,,,0.6112765484894591,,,,,,,,44.664899999999996,,,,,
522,K01849,,,0.6390547145317669,,,,,,,,51.539699999999996,,,,,
523,K01854,,,0.6434632886324508,,,,,,,,12.115,,,,,
524,K01857,,,0.581,,,,,,,,6.4223,,,,,
525,K01858,,,0.5993406881342142,,,,,,,,182.58439999999996,,,,,
526,K01866,,,0.6098901496780694,,,,,,,,146.1597,,,,,
527,K01867,,0.674,0.647255916447178,,,,,,,5.9026,130.3053,,,,,
528,K01868,,,0.6141551932768666,,,,,,,,236.24020000000002,,,,,
529,K01869,,,0.585,,,,,,,,13.0247,,,,,
530,K01870,,,0.5660000000000001,,,,,,,,12.3836,,,,,
531,K01872,,,0.6199537269796596,,,,,,,,165.0739,,,,,
532,K01873,,,0.5720000000000002,,,,,,,,8.7295,,,,,
533,K01874,,,0.5898115751831513,,,,,,,,88.4133,,,,,
534,K01875,,0.6690422332736093,0.6211299370773504,,,,,,,11.469899999999999,229.1738,,,,,
535,K01876,,,0.6600121850837091,,,,,,,,17.5686,,,,,
536,K01880,,,0.6571720213256849,,,,,,,,20.3887,,,,,
537,K01881,,,0.612964119210616,,,,,,,,142.16250000000002,,,,,
538,K01883,,,0.5691732039793256,,,,,,,,21.7046,,,,,
539,K01885,,,0.6529094691027385,,,,,,,,19.9478,,,,,
540,K01886,,,0.5720000000000001,,,,,,,,12.898,,,,,
541,K01887,,0.6839999999999999,0.6305326954751049,,,,,,,4.5853,161.8688,,,,,
542,K01889,,,0.6216317532384066,,0.513,,,,,,196.51789999999997,,1.9418,,,
543,K01890,,,0.6628864975361213,,,,,0.698,,,76.155,,,,,3.5965
544,K01894,,,0.716,,,,,,,,5.7791,,,,,
545,K01902,,,0.6052029067627985,,,,,,,,34.646899999999995,,,,,
546,K01912,,,0.7164957284782802,,,,,,,,63.464999999999996,,,,,
547,K01915,,0.644,0.6351917034824454,,0.574,,,0.73,,5.1018,719.41,,3.1451,,,4.8617
548,K01918,,,0.6441574010455606,,,,,,,,88.1471,,,,,
549,K01919,,,0.688658866415375,,,,,,,,88.25290000000001,,,,,
550,K01920,,,0.6607749001775355,,,,,,,,21.831000000000003,,,,,
551,K01921,,,0.633710903091645,,,,,,,,98.1464,,,,,
552,K01923,,,0.613526669162459,,,,,,,,102.05360000000002,,,,,
553,K01924,,,0.5579999999999999,,,,,,,,6.8341,,,,,
554,K01925,,,0.6026091677619382,,,,,,,,16.4185,,,,,
555,K01926,,,0.6706132738831786,,,,,,,,37.6345,,,,,
556,K01929,,,0.594,,,,,,,,9.1657,,,,,
557,K01933,,,0.6204798464643211,,,,,,,,133.6049,,,,,
558,K01934,,,0.7414855218959711,,,,,0.6920000000000001,,,32.3187,,,,,4.5447
559,K01935,,,0.6347328660320428,,,,,,,,27.3123,,,,,
560,K01937,,0.6493855135140828,0.6182670272013986,,,,,,,9.334700000000002,406.4168000000001,,,,,
561,K01939,,,0.6283927051086474,,,,,,,,207.79559999999998,,,,,
562,K01940,,,0.6341225465047325,,,,,,,,216.33340000000007,,,,,
563,K01945,,,0.6581742752114134,,,,,,,,111.4712,,,,,
564,K01951,,0.721,0.6309046369303574,,,,,,,3.8569,200.3908,,,,,
565,K01953,,0.613,0.6046014031917333,,,,,,,6.3421,458.91829999999993,,,,,
566,K01962,,,0.591,,,,,,,,8.4823,,,,,
567,K01963,,,0.6809999999999999,,,,,,,,10.4822,,,,,
568,K01971,,,0.6383030400852666,,,,,,,,123.75959999999998,,,,,
569,K01972,,,0.6395441909397319,,,,,,,,258.68129999999996,,,,,
570,K01975,,,0.6165410812583825,,,,,0.619,,,60.34579999999999,,,,,3.873
571,K01990,,,0.6476565903447313,,,,,,,,204.91589999999997,,,,,
572,K01991,0.599,,0.5795146746820673,,,,,0.5567632107809214,5.4786,,250.09120000000004,,,,,10.1707
573,K01992,,,0.5912701135183648,,,,,,,,98.5146,,,,,
574,K01995,,,0.6358312414949101,,,,,,,,7.5013,,,,,
575,K01996,,,0.7060966299957516,,,,,,,,15.8335,,,,,
576,K01997,,,0.6628395553480457,,,,,0.6729999999999999,,,65.5334,,,,,5.5851
577,K01999,,,0.621,,,,,,,,1.9185,,,,,
578,K02002,,,0.583,,,,,,,,5.1305,,,,,
579,K02003,,,0.6025911688652835,,,,,,,,83.4936,,,,,
580,K02004,0.5979670507766393,0.61,0.609403810251502,,,,,0.6387188993209737,12.5953,2.7951,3176.8923000000023,,,,,72.533
581,K02005,,,0.586,,,,,,,,4.5958,,,,,
582,K02007,,,0.633,,,,,,,,2.4203,,,,,
583,K02013,,,0.6712021380512717,,,,,,,,22.1087,,,,,
584,K02014,,,0.6206780436430014,,,,,,,,28.7282,,,,,
585,K02015,,,0.6370515686031649,,,,,0.7070000000000001,,,94.0793,,,,,4.048
586,K02016,,,0.6414672317732214,,,,,0.618,,,38.733799999999995,,,,,2.61
587,K02018,,,0.596,,,,,,,,6.0077,,,,,
588,K02019,,,0.677,,,,,,,,2.5637,,,,,
589,K02020,,,0.5958798279306885,,,,,,,,45.7252,,,,,
590,K02026,,,0.638,,,,,,,,10.5912,,,,,
591,K02028,,,0.693,,,,,,,,9.6119,,,,,
592,K02030,,,0.6440587682685989,,,,,,,,9.6593,,,,,
593,K02031,,,0.7099100584979062,,,,,,,,67.7186,,,,,
594,K02032,,,0.7237895827259145,,,,,,,,25.1562,,,,,
595,K02033,,,0.6425725491745399,,,,,,,,140.00289999999995,,,,,
596,K02034,,,0.6620175726226545,,,,,,,,235.35440000000006,,,,,
597,K02035,,,0.6483428192823105,,,,,,,,24.2423,,,,,
598,K02036,,,0.655830601206536,,,,,,,,60.201,,,,,
599,K02037,,,0.6833066836040383,,,,,,,,19.8816,,,,,
600,K02039,,0.625,0.6154185576217011,,,,,,,10.0767,108.1318,,,,,
601,K02040,,,0.6052453430066717,0.625,,,,0.6612624409635576,,,192.36550000000003,2.593,,,,18.7733
602,K02044,,,0.5539999999999999,,,,,,,,7.642,,,,,
603,K02046,,,0.665,,,,,,,,7.1747,,,,,
604,K02047,,,0.648,,,,,,,,6.6034,,,,,
605,K02049,,,0.5745021354389117,,,,,,,,16.0993,,,,,
606,K02050,,,0.6050023431555113,,,,,,,,93.31259999999999,,,,,
607,K02051,,,0.6073134278053206,,,,,0.69,,,70.6102,,,,,8.8768
608,K02065,,,0.5833940582214294,,,,,,,,62.4108,,,,,
609,K02066,,,0.5960467738173831,,,,,,,,508.9971,,,,,
610,K02067,,,0.5979741545472623,,,,,0.5603874097265432,,,197.85590000000005,,,,,14.850100000000001
611,K02073,,,0.632,,,,,,,,1.4864,,,,,
612,K02077,,,0.711,,,,,,,,5.8583,,,,,
613,K02078,,,0.562436533828035,,0.503,,,0.5632037261160222,,,244.16110000000003,,4.2692,,,35.6251
614,K02081,,,0.5794910879886466,,,,,,,,13.1023,,,,,
615,K02100,,,0.5660000000000001,,,,,,,,8.6611,,,,,
616,K02106,,,0.5820000000000001,,,,,,,,6.3323,,,,,
617,K02108,,,0.58607103399227,,,,,,,,55.22160000000001,,,,,
618,K02109,,,0.6207451449591248,,,,,0.6021487790756405,,,102.31769999999999,,,,,13.0449
619,K02110,,,0.6519525737036559,,,,,,,,27.778599999999997,,,,,
620,K02111,,,0.6110287881725793,,,,,,,,38.5549,,,,,
621,K02112,,,0.6184745896682695,,,,,,,,36.1483,,,,,
622,K02113,,,0.6329988715235231,,,,,,,,65.5082,,,,,
623,K02114,,,0.639886155729004,,,,,,,,60.9419,,,,,
624,K02116,,,0.5823655868503559,,,,,0.5999405714590547,,,10.272,,,,,8.7686
625,K02128,,,,,0.34700000000000003,,,,,,,,9.9028,,,
626,K02160,,,0.6169118294007002,,,,,,,,97.751,,,,,
627,K02167,,,0.6981570508720009,,,,,,,,16.8107,,,,,
628,K02171,,,0.604114145056723,,,,,0.56,,,232.37359999999998,,,,,3.5036
629,K02172,,,0.58248920352757,,,,,,,,17.8803,,,,,
630,K02189,,,0.7515310269257494,,,,,,,,12.9132,,,,,
631,K02194,,,0.6073020789407814,,,,,,,,97.76500000000001,,,,,
632,K02195,,,0.6088279381357317,,,,,,,,82.023,,,,,
633,K02197,,,0.604270411342065,,,,,,,,60.2859,,,,,
634,K02199,,,0.6037678912058894,,,,,,,,157.79359999999997,,,,,
635,K02200,,,0.6940000000000001,,,,,,,,5.6509,,,,,
636,K02204,,,0.6307219586948879,,,,,,,,15.6823,,,,,
637,K02221,,,0.6088286602407001,,,,,0.5579999999999999,,,53.6333,,,,,4.0485
638,K02224,,,0.7099513096507964,,,,,,,,35.3147,,,,,
639,K02226,,,0.721,,,,,,,,7.2156,,,,,
640,K02227,,,0.6473098359048085,,,,,,,,53.8267,,,,,
641,K02228,,,0.6637372260530668,,,,,,,,13.2162,,,,,
642,K02231,,,0.7364678565345145,,,,,,,,23.3428,,,,,
643,K02232,,,0.6396767360325576,,,,,,,,56.0884,,,,,
644,K02233,,,0.597,,,,,,,,6.2302,,,,,
645,K02238,,,0.6211713044630034,,,,,,,,90.02199999999999,,,,,
646,K02242,,,0.6302148280726039,,,,,0.631,,,28.4868,,,,,11.1331
647,K02257,,,0.6340062523673473,,,,,,,,152.54690000000005,,,,,
648,K02258,,,0.6523665253378189,,,,,,,,12.365599999999999,,,,,
649,K02259,,,0.6548372605780752,,,,,0.615,,,75.5572,,,,,7.3573
650,K02261,,,0.271,,,,,,,,6.9518,,,,,
651,K02275,,,0.603298718159425,,,,,,,,48.73459999999999,,,,,
652,K02276,,,0.6047804778886126,,,,,,,,24.6939,,,,,
653,K02277,,,0.537981608936773,,,,,0.539967842310601,,,42.5321,,,,,11.216999999999999
654,K02278,,,0.6023372966978434,,,,,,,,14.9067,,,,,
655,K02279,,,0.6222258709194233,,,,,0.6077973443153044,,,39.6102,,,,,12.5022
656,K02280,,,0.5971757685844422,,,,,,,,12.751800000000001,,,,,
657,K02281,,,0.6273499203379155,,,,,,,,5.8759,,,,,
658,K02282,,,0.5966155609834598,,,,,,,,32.4721,,,,,
659,K02283,,,0.6044498375100497,,,,,,,,41.0195,,,,,
660,K02291,,,0.5962687163922235,,,,,,,,11.9079,,,,,
661,K02300,,,0.6232775713627745,,,,,,,,10.9022,,,,,
662,K02303,,,0.6941143205801811,,,,,,,,27.7965,,,,,
663,K02304,,,0.6015337901289585,,,,,,,,38.0415,,,,,
664,K02313,,,0.6105282376499531,,,,,,,,265.1193,,,,,
665,K02314,,,0.6146800046717618,,,,,,,,230.47449999999998,,,,,
666,K02316,,,0.6199641250924532,,,,,,,,276.7387,,,,,
667,K02335,,,0.66,,,,,,,,7.3486,,,,,
668,K02337,,,0.54,,,,,,,,5.5773,,,,,
669,K02338,,,0.6230443050611052,,,,,0.7,,,327.7908,,,,,4.9645
670,K02339,,,,,,,,0.675,,,,,,,,4.0772
671,K02340,,,0.6883329801820656,,,,,,,,52.871900000000004,,,,,
672,K02342,,,0.6762546092544407,,,,,,,,18.8729,,,,,
673,K02343,,,0.6230236589008487,,,,,,,,49.0964,,,,,
674,K02346,,,0.7038763517154328,,,,,,,,13.4413,,,,,
675,K02347,,,0.5878622367824069,,,,,,,,17.2141,,,,,
676,K02348,,,0.67,,,,,,,,4.6359,,,,,
677,K02351,,,0.6356142694618561,,,,,,,,18.860799999999998,,,,,
678,K02355,,,0.642,,,,,,,,14.5256,,,,,
679,K02356,,,0.58964905710875,,,,,,,,194.55359999999996,,,,,
680,K02357,,,0.6306098729061145,,,,,,,,116.6425,,,,,
681,K02358,,,0.7090000000000001,,,,,,,,14.4263,,,,,
682,K02372,,,0.5935787082394434,,,,,,,,102.46839999999999,,,,,
683,K02377,,,0.5525930566013864,,,,,,,,28.258499999999998,,,,,
684,K02379,,,0.6972343083975185,,,,,,,,33.5115,,,,,
685,K02380,,,0.558099931189165,,,,,,,,50.7777,,,,,
686,K02385,,,0.573,,,,,0.575,,,8.3584,,,,,4.0674
687,K02387,,,0.599,,,,,,,,5.5576,,,,,
688,K02388,,,0.6189456662856114,,,,,,,,24.4411,,,,,
689,K02389,,,0.5986225703277676,,,,,,,,10.7393,,,,,
690,K02390,,,0.5969844587282502,,,,,,,,16.295099999999998,,,,,
691,K02392,,,0.59,,,,,,,,8.3003,,,,,
692,K02393,,,0.5789536233766327,,,,,0.5873180401263134,,,10.5192,,,,,13.9362
693,K02394,,,0.6260688798133782,,,,,,,,39.2809,,,,,
694,K02395,,,0.6498354020668463,,,,,0.5864318509438073,,,20.2768,,,,,9.500399999999999
695,K02396,,,0.5818182837313395,,0.607,,,0.5844409779484123,,,17.4882,,5.5443,,,9.1766
696,K02398,,,0.5670000000000001,,,,,0.5862265468592113,,,7.2086,,,,,23.04
697,K02399,,,,,,,,0.6658672972791422,,,,,,,,11.1309
698,K02405,,,0.6024319799511856,,,,,,,,16.7679,,,,,
699,K02406,,,0.616,,,,,,,,8.3584,,,,,
700,K02407,,,0.5930968631068321,,,,,0.5820000000000001,,,15.9953,,,,,3.7045
701,K02408,,,0.5677438193933585,,,,,,,,9.944400000000002,,,,,
702,K02409,,,0.6207584122804947,,,,,0.644,,,23.4573,,,,,10.1109
703,K02410,,,0.6096328552851218,,,,,,,,51.742599999999996,,,,,
704,K02411,,,0.632199382783279,,,,,,,,13.505199999999999,,,,,
705,K02413,,,0.6323596837268696,,,,,0.5803446541787335,,,10.9981,,,,,13.3839
706,K02415,,,,,,,,0.568,,,,,,,,6.9326
707,K02416,,,0.6036022125255432,,,,,,,,27.0088,,,,,
708,K02418,,,,,,,,0.6085112540612502,,,,,,,,13.257
709,K02419,,,0.57,,,,,,,,3.4321,,,,,
710,K02420,,,0.6293707693756034,,,,,,,,9.5524,,,,,
711,K02421,,,0.5946202411543784,,,,,,,,10.8184,,,,,
712,K02422,,,0.5840101784363763,,,,,0.6162699959967309,,,17.4632,,,,,17.047
713,K02426,,,0.7092907342343585,,,,,,,,25.272100000000002,,,,,
714,K02428,,,0.6153732967820434,,,,,,,,24.177,,,,,
715,K02429,,,0.5740868798803882,,,,,,,,113.2051,,,,,
716,K02435,,,0.6059935406796911,,,,,,,,46.6844,,,,,
717,K02437,,0.705,0.5837543268571167,,,,,,,4.4647,84.64599999999999,,,,,
718,K02440,,,0.583,,,,,,,,7.4109,,,,,
719,K02448,,,0.6528995081307081,,,,,,,,20.906499999999998,,,,,
720,K02451,,,0.731,,,,,,,,5.4819,,,,,
721,K02456,,,0.6121549967367274,,,,,,,,31.0377,,,,,
722,K02457,,,0.6431149961328722,,,,,,,,9.0903,,,,,
723,K02458,,,0.628,,,,,0.687,,,5.6154,,,,,5.1454
724,K02459,,,0.6779999999999999,,,,,0.669,,,4.5757,,,,,2.5897
725,K02460,,,0.6342382214633794,,,,,0.636,,,15.4413,,,,,6.3711
726,K02463,,,0.7102641620503828,,,,,,,,9.8957,,,,,
727,K02477,,,0.583992755107763,,,,,,,,53.620200000000004,,,,,
728,K02478,,,0.5717608344431255,,,,,,,,53.529500000000006,,,,,
729,K02480,,,0.5870000000000001,,,,,,,,7.003,,,,,
730,K02482,,,0.575,,,,,,,,9.4134,,,,,
731,K02483,,,0.6366177890472675,,,,,,,,158.21209999999996,,,,,
732,K02484,,,0.659,,,,,,,,8.5953,,,,,
733,K02488,,,0.5898727250155287,,,,,,,,16.642400000000002,,,,,
734,K02492,,,0.6407815093108941,,,,,0.6347924241032599,,,146.1364,,,,,11.0884
735,K02493,,,0.6548021600479853,,,,,,,,14.6278,,,,,
736,K02494,,,0.667,,,,,0.61,,,7.1932,,,,,3.7489
737,K02500,,,0.6570804229480797,,,,,,,,34.3616,,,,,
738,K02501,,,0.5633187157431067,,,,,,,,12.3703,,,,,
739,K02503,,,0.6372216426225189,,,,,,,,67.9738,,,,,
740,K02510,,,0.6177603974901784,,,,,,,,70.69600000000001,,,,,
741,K02517,,,0.6016498297310199,,,,,,,,17.6498,,,,,
742,K02518,,,0.5488053098320846,,,,,,,,125.0218,,,,,
743,K02519,,,0.695,,,,,,,,19.3918,,,,,
744,K02520,,,0.5985251183438294,,,,,,,,191.65769999999998,,,,,
745,K02523,,,0.58,,,,,,,,8.7142,,,,,
746,K02527,,,0.6282129558920378,,,,,0.665,,,67.36,,,,,6.9019
747,K02529,,,0.6740696526309148,,,,,,,,44.963300000000004,,,,,
748,K02533,,0.66,0.565,,,,,,,4.2412,7.5798,,,,,
749,K02535,,,0.59,,,,,,,,8.1089,,,,,
750,K02536,,,0.6235844179955927,,,,,,,,80.0072,,,,,
751,K02548,,,0.728,,,,,,,,8.1204,,,,,
752,K02549,,,0.546,,,,,,,,8.6188,,,,,
753,K02556,,,0.5993892498495159,,,,,,,,71.2324,,,,,
754,K02557,,,0.5729075009011773,,,,,,,,20.3539,,,,,
755,K02558,,,0.5585901278524034,,,,,,,,11.5297,,,,,
756,K02563,,,0.6675594240251577,,,,,,,,36.1653,,,,,
757,K02564,,,0.578,,,,,,,,9.3668,,,,,
758,K02600,,,0.6308047053443737,,,,,,,,299.9954,,,,,
759,K02601,,,0.6017524966279074,,,,,,,,192.363,,,,,
760,K02609,,,0.6730854188556734,,,,,,,,71.75330000000001,,,,,
761,K02610,,,0.6628642267288983,,,,,,,,29.893900000000002,,,,,
762,K02611,,,0.6892962774118065,,,,,,,,10.1167,,,,,
763,K02616,,,0.7185719884636488,,,,,0.634,,,52.66459999999999,,,,,5.5857
764,K02624,,,0.6751715961822363,,,,,,,,25.012999999999998,,,,,
765,K02626,,0.642009404178142,0.5891537629538169,,,,,,,7.4435,72.1276,,,,,
766,K02636,,,0.565,,,,,,,,10.7197,,,,,
767,K02638,,,0.5375739527113043,,,,,,,,41.2578,,,,,
768,K02650,,,0.5429999999999999,,,,,,,,8.4396,,,,,
769,K02651,,,0.5228486210530751,,,,,0.5623179445882265,,,99.95830000000001,,,,,42.98180000000001
770,K02654,,,0.5669738772870088,,,,,,,,30.6603,,,,,
771,K02655,,,0.6381930096818841,,,,,,,,6.141900000000001,,,,,
772,K02656,,,0.6890000000000001,,,,,,,,6.0752,,,,,
773,K02657,,,0.603,,,,,,,,11.8926,,,,,
774,K02659,,,0.7093811474876464,,,,,,,,10.5397,,,,,
775,K02662,,,0.5892257579664991,,,,,,,,130.715,,,,,
776,K02664,,,0.5903038809938614,,,,,,,,45.7612,,,,,
