,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Monodnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Monodnaviria,gene_countsUnclassified
418,K01520,,,0.6842932653627899,,,,,,,36.365,,,,
419,K01521,,,0.6709999999999999,,,,0.494,,,5.6048,,,,5.2978
420,K01523,,,0.6402854603187971,,,,,,,20.6679,,,,
421,K01524,,,0.6688569372315762,,,,,,,101.2969,,,,
422,K01525,,,0.6621701739288384,,,,,,,13.397400000000001,,,,
423,K01529,,,0.616,,,,,,,3.866,,,,
424,K01545,,,0.5920218703096762,,,,0.5790924968092966,,,13.0588,,,,16.3757
425,K01546,,,0.6134766427127271,,,,,,,168.9908,,,,
426,K01547,,,0.6232825386770079,,,,,,,62.316100000000006,,,,
427,K01548,,,0.6255826262389186,,,,,,,122.77640000000001,,,,
428,K01551,,,0.6475020534933369,,,,,,,58.506499999999996,,,,
429,K01555,,,0.6092620808349787,,,,,,,64.2997,,,,
430,K01556,,,0.6102323656603015,,0.7,,,,,52.7697,,4.5607,,
431,K01560,,,0.6227305977817609,,,,,,,63.4465,,,,
432,K01561,,,0.6219200054170928,,,,,,,40.5214,,,,
433,K01563,,,0.6796517029210207,,,,,,,9.3478,,,,
434,K01569,,0.5760000000000001,0.5849287449525531,,,,,,3.2533,93.64540000000001,,,,
435,K01574,,,0.6116984961187281,,,,,,,16.4172,,,,
436,K01575,,0.594,,,,,,,1.8688,,,,,
437,K01578,,,0.636,,,,,,,3.8679,,,,
438,K01579,,,0.634,,,,,,,4.2215,,,,
439,K01586,,,0.6582982376092803,,,,,,,13.866299999999999,,,,
440,K01588,,,0.660386228107626,,0.5770000000000001,,,,,124.33399999999999,,1.9043,,
441,K01589,,,0.6329451779667676,,,,,,,16.5788,,,,
442,K01591,,,0.6620354537688611,,,,,,,36.7671,,,,
443,K01595,,,0.6516567005406145,,,,,,,381.2460999999999,,,,
444,K01596,,,0.603606000866987,,,,,,,45.4307,,,,
445,K01597,,,0.767,,,,,,,3.5181,,,,
446,K01599,,,0.6596207214105004,,,,,,,49.217200000000005,,,,
447,K01601,,,0.565,,,,,,,4.2961,,,,
448,K01602,,,0.6184428927056528,,,,,,,22.4585,,,,
449,K01607,,,0.6301089977567794,,0.679,,,,,284.12270000000007,,2.9297,,
450,K01609,,,0.61,,,,,,,3.3616,,,,
451,K01610,,,0.6416332354221316,,0.617,,,,,159.3732,,1.8452,,
452,K01611,,0.613,0.6248853360221369,,,,,,2.9298,27.996,,,,
453,K01613,,,0.6112391546757331,,,,,,,116.5725,,,,
454,K01619,,,0.6375802859609796,,,,,,,147.30710000000002,,,,
455,K01620,,,0.6463659690364602,,,,,,,200.563,,,,
456,K01621,,,0.6052692431933243,,,,,,,251.34020000000004,,,,
457,K01623,,,0.6286324552247722,,0.715,,,,,107.9987,,4.5892,,
458,K01624,,,0.5982013669633474,,,,,,,45.586099999999995,,,,
459,K01625,,,0.6370213023231526,,,,,,,33.056000000000004,,,,
460,K01626,,,0.6431921731900206,,,,,,,144.7439,,,,
461,K01627,,,0.6347502292777892,,,,,,,102.21809999999999,,,,
462,K01628,,,0.6268241076879231,,,,,,,19.1472,,,,
463,K01631,,,0.599,,,,,,,4.4884,,,,
464,K01633,,,0.6446933511237078,,,,,,,58.3374,,,,
465,K01635,,,0.5730769591189329,,,,,,,14.271999999999998,,,,
466,K01637,,,0.6168883486952701,,,,,,,147.02550000000005,,,,
467,K01638,,,0.6219632816056458,,,,,,,223.35469999999998,,,,
468,K01640,,,0.6513152752754561,,,,,,,104.88240000000002,,,,
469,K01644,,,0.655451201181693,,,,,,,59.4112,,,,
470,K01653,,,0.6211558290786625,,,,0.62,,,150.6655,,,,6.608
471,K01658,,,0.6223027633739038,,,,,,,47.951499999999996,,,,
472,K01661,,,0.684,,,,,,,5.3992,,,,
473,K01662,,,0.6555206920913504,,,,,,,30.9324,,,,
474,K01664,,,0.6086863549390829,,,,,,,17.935499999999998,,,,
475,K01666,,,0.6359713345830607,,,,,,,6.2379,,,,
476,K01673,,,0.6077287810474321,,,,,,,195.9214,,,,
477,K01686,,,0.5868123491127741,,,,,,,19.1507,,,,
478,K01689,,,0.6323739612526087,,,,,,,413.59560000000005,,,,
479,K01692,,,0.6740176886117311,,,,,,,49.0109,,,,
480,K01695,,,0.6548952338868358,,,,,,,145.62510000000003,,,,
481,K01698,,,0.6342191841552044,,,,,,,262.6050000000001,,,,
482,K01704,,,0.6212493408141633,,,,,,,88.97900000000001,,,,
483,K01709,,,0.716,,,,,,,3.6773,,,,
484,K01711,,,0.6169289477581298,,,,,,,69.3256,,,,
485,K01712,,,0.6516591636017436,,,,,,,73.565,,,,
486,K01713,,,0.6009294782533806,,,,,,,14.8902,,,,
487,K01714,,,0.629,,,,,,,16.5613,,,,
488,K01716,,,0.6342697326293535,,,,,,,26.544599999999996,,,,
489,K01719,,,0.6433580760706206,,,,0.653752988245326,,,177.7566,,,,11.954699999999999
490,K01720,,,0.6277355590048012,,,,,,,41.244800000000005,,,,
491,K01721,,,0.6611228977420712,,,,,,,18.625,,,,
492,K01724,,,0.5926008835028045,,,,0.5274851580635105,,,221.09259999999998,,,,6.1842
493,K01725,,,0.5844116636177248,,,,,,,12.8689,,,,
494,K01726,,,0.7170000000000001,,,,,,,2.7666,,,,
495,K01733,,,0.6456838033403075,,,,,,,99.69399999999999,,,,
496,K01734,,,0.5990640281466323,,,,,,,27.416,,,,
497,K01735,,,0.6324654305850211,,,,,,,17.252200000000002,,,,
498,K01736,,,0.6416695205355549,,,,,,,130.5858,,,,
499,K01737,,0.68,0.5782788262958832,,,,,,4.6418,180.9556,,,,
500,K01740,,,0.6351695571180145,,,,,,,11.814599999999999,,,,
501,K01745,,,0.6583483673300454,,,,,,,15.2379,,,,
502,K01749,,0.684,0.6563581967641307,,,,,,2.9667,153.13460000000003,,,,
503,K01750,,,0.63,,,,,,,5.8476,,,,
504,K01752,,,0.6596180892667273,,,,,,,83.59870000000001,,,,
505,K01754,,,0.6320104714229179,,,,,,,56.2786,,,,
506,K01755,,,0.6485406447684521,,,,,,,187.68600000000004,,,,
507,K01756,,,0.6106961019876158,,,,,,,17.1698,,,,
508,K01759,,,0.6257221237434921,,,,,,,48.3267,,,,
509,K01768,,,0.6222936148521122,,,,,,,48.600300000000004,,,,
510,K01770,,,0.6050066248834373,,,,,,,13.129,,,,
511,K01772,,,0.6231812161137201,,,,,,,163.98720000000003,,,,
512,K01775,,,0.6441196391681748,,,,,,,136.66960000000003,,,,
513,K01776,,,0.6489893249868068,,,,,,,94.8511,,,,
514,K01778,,,0.6429544048506716,,,,0.6970000000000001,,,133.4558,,,,4.5885
515,K01779,,,0.609685399189474,,,,,,,34.8653,,,,
516,K01783,,,0.6055209368074123,,,,,,,24.4523,,,,
517,K01784,,,0.6636646647593667,,,,,,,13.0485,,,,
518,K01785,,,0.5933283777511172,,,,,,,86.25500000000001,,,,
519,K01788,,,0.7356628140531741,,,,,,,11.0253,,,,
520,K01790,,,0.5856308612056388,,,,,,,43.1746,,,,
521,K01792,,,0.6061947177115363,,,,,,,17.9722,,,,
522,K01796,,,0.718,,,,,,,4.0665,,,,
523,K01799,,,0.642820070154419,,,,0.6076827567691996,,,34.4749,,,,6.850200000000001
524,K01800,,,0.62894689755439,,,,,,,46.467600000000004,,,,
525,K01802,,,0.67,,,,,,,5.8586,,,,
526,K01803,,,0.6451748565020335,,,,,,,165.7554,,,,
527,K01804,,,0.5497496823379924,,,,,,,5.1506,,,,
528,K01805,,,0.6239220801851992,,,,,,,14.8627,,,,
529,K01807,,0.605,0.6300230056417097,,,,,,8.732,88.5453,,,,
530,K01808,,,0.6051764267507781,,,,,,,12.7629,,,,
531,K01809,,,0.5810160803057647,,,,,,,61.833099999999995,,,,
532,K01810,,,0.6501546747026962,,,,,,,62.15780000000001,,,,
533,K01812,,,0.633,,,,,,,8.8438,,,,
534,K01815,,,0.551,,,,,,,3.9623,,,,
535,K01816,,,0.5959107134093836,,,,,,,31.3527,,,,
536,K01817,,,0.57,,,,,,,4.2331,,,,
537,K01821,,,0.5761554379525896,,,,0.6469224937630537,,,68.494,,,,8.546199999999999
538,K01823,,,0.6452488897754926,,,,,,,18.689500000000002,,,,
539,K01826,,,0.6234781855694488,,,,,,,20.4259,,,,
540,K01834,,,0.659,,,,,,,6.2538,,,,
541,K01838,,,0.731,,,,,,,4.7923,,,,
542,K01839,,,0.616073960180346,,,,,,,41.1142,,,,
543,K01845,,,0.6470509105139263,,,,,,,17.6177,,,,
544,K01849,,,0.6368911569827298,,,,,,,50.347899999999996,,,,
545,K01854,,,0.573,,,,,,,1.6383,,,,
546,K01858,,,0.5858008494813031,,,,,,,119.29230000000001,,,,
547,K01865,,,0.528,,,,0.695,,,1.8008,,,,2.7996
548,K01866,,,0.6089165356954617,,,,,,,189.7125,,,,
549,K01867,,,0.6165652479969573,,,,,,,143.94249999999997,,,,
550,K01868,,,0.6141318333351065,,,,,,,319.5161999999999,,,,
551,K01869,,,0.6075705642955537,,,,,,,26.634900000000002,,,,
552,K01872,,,0.6259700300388974,,,,,,,200.9579,,,,
553,K01874,,,0.6141832525798261,,,,,,,101.79440000000001,,,,
554,K01875,,0.616,0.6275166260380287,,,,,,2.4143,262.57590000000005,,,,
555,K01876,,,0.6445595181668345,,,,,,,20.9975,,,,
556,K01880,,,0.6024462394449577,,,,,,,24.319200000000002,,,,
557,K01881,,,0.6179915794891401,,,,,,,165.0434,,,,
558,K01883,,,0.612,,,,,,,6.3761,,,,
559,K01885,,,0.6211947951976408,,,,,,,26.8653,,,,
560,K01887,,,0.6246092401378512,,,,,,,232.60509999999994,,,,
561,K01889,,,0.6188890003678225,,,,,,,181.3463,,,,
562,K01890,,,0.6395273228159225,,,,,,,143.358,,,,
563,K01892,,,0.6325043925261965,,,,,,,20.4225,,,,
564,K01902,,,0.617,,,,,,,13.0685,,,,
565,K01903,,,0.61,,,,,,,15.3521,,,,
566,K01907,,,0.6,,,,,,,5.7803,,,,
567,K01912,,,0.6543527510499945,,,,,,,168.0719,,,,
568,K01915,,,0.6254113981385048,,,,,,,976.2476000000004,,,,
569,K01918,,,0.6469460531791007,,,,,,,140.07039999999998,,,,
570,K01919,,,0.6393594922445245,,,,,,,114.84309999999998,,,,
571,K01920,,,0.6316960180238018,,,,,,,74.5562,,,,
572,K01921,,,0.6205286772750062,,,,,,,167.5146,,,,
573,K01923,,,0.6134119898685984,,,,,,,147.61389999999997,,,,
574,K01924,,,0.6802907340951401,,,,,,,31.493299999999998,,,,
575,K01926,,,0.6650767816025669,,,,,,,11.1786,,,,
576,K01928,,,0.5920574627089094,,,,,,,8.7438,,,,
577,K01929,,,0.604,,,,,,,12.5464,,,,
578,K01933,,,0.637256462893569,,0.703,,,,,122.12020000000001,,5.3272,,
579,K01934,,,0.6500485935358027,,,,0.606,,,53.18710000000001,,,,4.3549
580,K01935,,,0.6470092662283146,,,,,,,33.048199999999994,,,,
581,K01937,,,0.6161400916300995,,,,,,,389.5886999999999,,,,
582,K01938,,,0.631,,,,,,,5.8086,,,,
583,K01939,,,0.6349971797637454,,,,,,,291.30480000000006,,,,
584,K01940,,,0.6280538199748005,,,,,,,282.2202,,,,
585,K01945,,,0.6480499695023864,,,,,,,146.54790000000003,,,,
586,K01951,,,0.632796589450497,,,,,,,369.9979,,,,
587,K01953,,0.596,0.6079001447116632,,,,,,2.5025,354.20150000000007,,,,
588,K01962,,,0.6423511321435318,,,,,,,46.777,,,,
589,K01963,,,0.6148477244678121,,,,,,,21.4727,,,,
590,K01971,,,0.6317679850369994,,,,,,,102.22919999999998,,,,
591,K01972,0.654,,0.6421288863942153,,,,,1.913,,385.99769999999995,,,,
592,K01975,,,0.6301237267461298,,,,0.6420497017308731,,,63.3195,,,,11.2897
593,K01989,,,0.5795217650042244,,,,,,,31.126100000000005,,,,
594,K01990,,,0.6425541267156591,,,,,,,149.56450000000004,,,,
595,K01991,,,0.5964166082171772,,,,,,,173.779,,,,
596,K01992,,,0.5996590827846914,,,,,,,102.7089,,,,
597,K01995,,,0.6519544690015335,,,,,,,54.41159999999999,,,,
598,K01996,,,0.6680841975450544,,,,,,,61.453199999999995,,,,
599,K01997,,,0.6457951702292274,,,,,,,339.9203,,,,
600,K01998,,,0.6475326900412363,,,,,,,76.8905,,,,
601,K01999,,,0.6341814523010277,,,,,,,130.8792,,,,
602,K02002,,,0.6113209902536373,,,,,,,12.0421,,,,
603,K02003,,,0.6220789013560201,,,,,,,67.89290000000001,,,,
604,K02004,,,0.6142019598723385,,,,0.6383200314729292,,,1642.5571999999997,,,,31.5655
605,K02005,,,0.569,,,,,,,5.0095,,,,
606,K02012,,,0.6425797294052671,,,,,,,10.1889,,,,
607,K02013,,,0.609,,,,,,,4.8464,,,,
608,K02015,,0.642,0.6738481072258157,,,,,,4.2643,80.13080000000001,,,,
609,K02016,,,0.6458766777941748,,,,,,,23.9657,,,,
610,K02018,,,0.6958899668557196,,,,,,,11.5708,,,,
611,K02019,,,0.6403506810079058,,,,,,,23.329800000000002,,,,
612,K02020,,,0.6192383780979568,,,,,,,103.7166,,,,
613,K02025,,,0.626,,,,,,,5.3829,,,,
614,K02026,,,0.537,,,,,,,3.0,,,,
615,K02028,,,0.6544282621788409,,,,,,,15.105599999999999,,,,
616,K02029,,,0.6162551128609899,,,,,,,42.277499999999996,,,,
617,K02030,,,0.6116927534223533,,,,,,,114.3863,,,,
618,K02031,,,0.6559999999999998,,,,,,,15.340499999999999,,,,
619,K02032,,,0.6647174470523162,,,,,,,21.3463,,,,
620,K02033,,,0.6304027115459375,,,,,,,214.98729999999995,,,,
621,K02034,,,0.6399767808325089,,,,,,,303.12019999999995,,,,
622,K02035,,,0.622,,,,,,,7.9508,,,,
623,K02036,,,0.5924082316578545,,,,,,,41.3264,,,,
624,K02038,,,0.6492908372677829,,,,,,,7.3847000000000005,,,,
625,K02039,,,0.617125905139788,,,,0.52,,,145.8996,,,,2.6328
626,K02040,,,0.6030550594715275,,,,0.5939999999999999,,,254.9016000000001,,,,2.0974
627,K02042,,,0.6465841157684995,,,,0.721,,,54.77929999999999,,,,5.5208
628,K02044,,,0.6192300408981175,,,,,,,28.903,,,,
629,K02046,,,0.62,,,,,,,7.5245,,,,
630,K02047,,,0.6270385970500388,,,,,,,20.2049,,,,
631,K02050,,,0.6358085718330905,,,,,,,261.72239999999994,,,,
632,K02051,,,0.6364395001595851,,,,,,,125.23509999999999,,,,
633,K02054,,,0.665,,,,,,,6.7888,,,,
634,K02055,,,0.618,,,,,,,6.2327,,,,
635,K02065,,,0.6088075012965926,,,,,,,24.8333,,,,
636,K02066,,,0.6102077124817219,,,,,,,338.8556,,,,
637,K02067,,,0.6270415250061332,,,,,,,87.67739999999998,,,,
638,K02069,,,0.640613937632315,,,,,,,11.9497,,,,
639,K02072,,,0.6509999999999999,,,,,,,2.8568,,,,
640,K02077,,,0.667,,,,,,,4.4192,,,,
641,K02078,,,0.5829832275737408,,,,0.515,,,423.5344999999998,,,,2.0038
642,K02106,,,0.591643841568599,,,,,,,5.8911,,,,
643,K02108,,,0.562417361473976,,,,,,,6.0322,,,,
644,K02109,,,0.6366880662236156,,,,0.6664587603103103,,,118.70080000000002,,,,11.825600000000001
645,K02110,0.368,,0.6308430714959125,,,,,3.7304,,60.066500000000005,,,,
646,K02111,,,0.6050610502928314,,,,,,,40.11599999999999,,,,
647,K02112,,,0.5799094124502637,,,,,,,21.5037,,,,
648,K02113,,,0.6169862739240408,,,,0.6395791515289418,,,136.12580000000003,,,,9.9032
649,K02114,,,0.6528800092012496,,,,,,,62.3492,,,,
650,K02115,,,0.6214405219184491,,,,,,,12.890799999999999,,,,
651,K02116,,,0.6142322473980878,,,,0.662,,,39.8014,,,,4.604
652,K02126,,,,,0.25,,,,,,,12.976,,
653,K02128,0.35550000000000004,,,,0.3457548610232401,,,13.606,,,,7.1127,,
654,K02160,,,0.6048032239019698,,,,,,,108.80539999999998,,,,
655,K02167,,,0.6378693771900275,,,,,,,9.7132,,,,
656,K02169,,,0.6579999999999999,,,,,,,5.3229,,,,
657,K02170,,,0.6629999999999999,,,,,,,9.2228,,,,
658,K02171,,,0.618071440899705,,,,0.6425132521913998,,,85.5225,,,,7.3131
659,K02172,,,0.6199638686032688,,,,,,,27.987900000000003,,,,
660,K02188,,,0.7074741403499286,,,,,,,9.0503,,,,
661,K02189,,,0.7120000000000001,,,,,,,4.8229,,,,
662,K02192,,,0.6940000000000001,,,,,,,3.1724,,,,
663,K02193,,,0.6588546959160405,,,,,,,13.568200000000001,,,,
664,K02194,,,0.6403192578117022,,,,0.662,,,58.63690000000001,,,,2.2432
665,K02195,,,0.6425571014865193,,,,,,,98.73300000000002,,,,
666,K02196,,,0.6394517773392072,,,,0.6552951339126573,,,26.924000000000003,,,,16.8246
667,K02197,,,0.6191938751923246,,,,0.575,,,87.52519999999998,,,,6.7417
668,K02199,,0.591,0.6283622624033439,,,,,,4.7076,225.96300000000002,,,,
669,K02200,,,0.645048599081017,,,,,,,68.0399,,,,
670,K02204,,,0.6352070416640061,,,,,,,54.50320000000001,,,,
671,K02217,,,0.6190000000000001,,,,,,,3.3774,,,,
672,K02221,,,0.6062317348825411,,,,0.6035405669883787,,,86.0702,,,,18.952099999999998
673,K02224,,,0.6736078800053443,,,,,,,38.13220000000001,,,,
674,K02227,,,0.6577942376500937,,,,,,,20.4903,,,,
675,K02231,,,0.697488730535137,,,,,,,18.848599999999998,,,,
676,K02232,,,0.6859999999999999,,,,,,,5.1468,,,,
677,K02233,,,0.737,,,,,,,3.964,,,,
678,K02234,,,0.627,,,,,,,4.0548,,,,
679,K02237,,,0.6767513101772715,,,,,,,21.6744,,,,
680,K02238,,,0.631171784058539,,,,0.583,,,210.5091,,,,2.4015
681,K02242,,,0.6715033383944458,,,,,,,103.36179999999999,,,,
682,K02257,,,0.6458077480904401,,,,,,,189.95850000000002,,,,
683,K02258,,,0.6028683687909894,,,,,,,39.2388,,,,
684,K02259,,,0.6660437555007319,,,,,,,185.65349999999995,,,,
685,K02275,,,0.6096224577722871,,,,,,,7.0641,,,,
686,K02276,,,0.5773391217724151,,0.329,,,,,9.6602,,5.8341,,
687,K02277,,,0.567866357716607,,,,0.5613342124353641,,,82.2706,,,,11.5002
688,K02278,,,0.6260146748793048,,,,,,,34.67059999999999,,,,
689,K02279,,,0.6448644512040952,,,,0.667,,,124.4696,,,,4.7816
690,K02280,,,0.6050103614043603,,,,,,,36.4349,,,,
691,K02281,,,0.6749248611009752,,,,,,,11.9656,,,,
692,K02282,,,0.6475326533698291,,,,,,,21.5201,,,,
693,K02283,,,0.6438121911488789,,,,,,,138.48819999999998,,,,
694,K02291,,,0.635,,,,,,,2.4482,,,,
695,K02297,,,0.552,,,,,,,5.2783,,,,
696,K02299,,,0.5539999999999999,,,,,,,6.4006,,,,
697,K02300,,,0.5901086402737058,,,,,,,33.6659,,,,
698,K02302,,,0.652,,,,,,,8.0827,,,,
699,K02303,,,0.654894820745494,,,,,,,18.009700000000002,,,,
700,K02304,,,0.6360008315171867,,,,,,,38.9592,,,,
701,K02313,,,0.5924459764619268,,,,,,,240.90140000000002,,,,
702,K02314,,,0.6434070686468396,,,,,,,340.3582,,,,
703,K02315,,,0.613,,,,,,,4.049,,,,
704,K02316,,,0.6225223301890541,,,,0.6665613181777021,,,396.50399999999996,,,,14.9978
705,K02335,,,0.696,,,,,,,6.6264,,,,
706,K02338,,,0.5983021026314571,,,,0.5660000000000001,,,333.6272,,,,8.5075
707,K02339,,,0.6340018899549053,,,,0.669,,,42.0908,,,,4.0622
708,K02340,,,0.6380641853947194,,,,,,,79.73820000000002,,,,
709,K02342,,,0.6305450021781474,,,,0.7090000000000001,,,84.73330000000001,,,,2.2296
710,K02343,,,0.6400204335509114,,,,,,,135.72449999999998,,,,
711,K02346,,,0.611,,,,,,,4.9388,,,,
712,K02347,,,0.6150256123804356,,,,,,,13.9165,,,,
713,K02348,,,0.6680498552123699,,,,,,,18.6156,,,,
714,K02351,,,0.5893184630662287,,,,,,,11.3688,,,,
715,K02355,,,0.5920000000000001,,,,,,,8.4027,,,,
716,K02356,,,0.5891581367599772,,,,,,,188.92370000000003,,,,
717,K02357,,,0.6038928493084125,,,,,,,137.18100000000004,,,,
718,K02358,,,0.6548733493660938,,,,,,,104.0916,,,,
719,K02362,,,0.6459999999999999,,,,,,,4.292,,,,
720,K02372,,,0.60413706511638,,,,,,,139.1768,,,,
721,K02377,,,0.6474091149937694,,,,,,,21.7425,,,,
722,K02379,,,0.6605495340473924,,,,,,,65.84070000000001,,,,
723,K02380,,,0.654201167814019,,,,,,,42.406099999999995,,,,
724,K02385,,,0.5071374158178668,,,,,,,6.0846,,,,
725,K02386,,,0.6503904945597987,,,,,,,13.6726,,,,
726,K02387,,,0.6368890615769697,,,,,,,27.5397,,,,
727,K02388,,,0.66002974191296,,,,0.585,,,28.5118,,,,1.8476
728,K02389,,,0.6347896263376541,,,,0.665,,,17.6077,,,,5.7835
729,K02390,,,0.6226377068811418,,,,,,,10.055,,,,
730,K02392,,,0.616,,,,,,,6.8221,,,,
731,K02393,,,0.623473004727676,,,,,,,26.2211,,,,
732,K02394,,,0.6649413794342877,,,,,,,49.7111,,,,
733,K02395,,,0.6244264866862542,,,,0.615,,,27.758300000000002,,,,6.827
734,K02396,,,0.6131344478073373,,0.61,,0.6353159404822668,,,20.8543,,6.4396,,6.5646
735,K02397,,,0.621,,,,,,,5.7221,,,,
736,K02398,,,,,,,0.5818626959770071,,,,,,,13.9681
737,K02399,,,,,,,0.6398111328228309,,,,,,,6.2849
738,K02402,,,0.5920000000000001,,,,,,,9.0592,,,,
739,K02406,,,0.6094072280830584,,,,,,,14.758199999999999,,,,
740,K02407,,,0.574,,,,0.55600700352273,,,8.9704,,,,5.8975
741,K02408,,,0.5905168767233274,,,,0.6028047069372648,,,9.1909,,,,7.0443999999999996
742,K02409,,,0.6682894682349352,,,,,,,41.2379,,,,
743,K02410,,,0.6306971266902793,,,,,,,97.24329999999996,,,,
744,K02411,,,0.673882610979825,,,,,,,15.831900000000001,,,,
745,K02413,,,,,,,0.6709999999999999,,,,,,,6.1442
746,K02414,,,0.6902348970044551,,,,,,,16.7414,,,,
747,K02415,,,0.6244851256260331,,,,0.593,,,24.3748,,,,3.9224
748,K02416,,,0.6275909573538135,,,,0.655,,,81.09639999999999,,,,4.713
749,K02417,,,0.6379206665858032,,,,,,,43.1422,,,,
750,K02418,,,0.69,,,0.6509999999999999,0.6923619660576023,,,4.1231,,,4.3808,5.4003
751,K02419,,,0.675,,,,,,,20.6032,,,,
752,K02420,,,0.6136368158055673,,,,,,,20.3459,,,,
753,K02421,,,0.677,,,,0.603,,,6.749,,,,3.4215
754,K02422,,,0.6201638694142645,,,,0.6034034119885399,,,6.4684,,,,16.8967
755,K02426,,,0.6312765119085498,,,,,,,13.5284,,,,
756,K02428,,,0.6552809735678737,,,,,,,51.67990000000001,,,,
757,K02429,,,0.5849028792483277,,,,,,,68.259,,,,
758,K02431,,,0.583,,,,,,,5.7849,,,,
759,K02435,,,0.6149663792111687,,,,0.6729999999999999,,,102.0672,,,,3.9544
760,K02437,,,0.6154160628746094,,0.579,,,,,171.1628,,2.5445,,
761,K02440,,,0.648,,,,,,,3.6799,,,,
762,K02443,,,0.6789765510073178,,,,,,,11.1174,,,,
763,K02450,,,0.5652947821904178,,,,,,,13.9454,,,,
764,K02451,,,,,,,0.6230108229447078,,,,,,,13.4753
765,K02452,,,0.6141512716295422,,,,,,,20.5165,,,,
766,K02453,,,0.622,,,,,,,8.5955,,,,
767,K02456,,,0.5899318772743114,,,,,,,60.4649,,,,
768,K02457,,,0.6685531411657155,,,,0.6136756378582828,,,14.518799999999999,,,,9.187899999999999
769,K02458,,,0.6899863685082877,,,,,,,19.757399999999997,,,,
770,K02459,,,0.6470650217021161,,,,0.609,,,26.5094,,,,4.7245
771,K02460,,,0.6631177197679545,,,,0.634,,,58.7697,,,,6.1336
772,K02461,,,0.6706037553728098,,,,,,,11.3829,,,,
773,K02462,,,0.6533055578306558,,,,0.6530235364875128,,,15.241,,,,10.6517
774,K02463,,,0.6351543896489114,,,,0.68,,,8.778,,,,7.05
775,K02477,,,0.5660758248503103,,,,,,,15.187100000000001,,,,
776,K02478,,,0.5845691648015665,,,,,,,25.826,,,,
777,K02480,,,0.6326498112333501,,,,,,,12.9147,,,,
778,K02482,,,0.6095813684768255,,,,,,,22.691000000000003,,,,
779,K02483,,,0.6395080667007343,,,,,,,86.64949999999999,,,,
780,K02484,,,0.7020000000000001,,,,,,,8.4185,,,,
781,K02488,,,0.5962143963792804,,,,,,,31.0802,,,,
782,K02492,,,0.6374707376207539,,,,,,,199.0876,,,,
783,K02493,,,0.6627531632634192,,,,,,,20.9512,,,,
784,K02494,,,0.6631731856591657,,,,,,,13.3497,,,,
785,K02495,,,0.6290000000000001,,,,,,,5.8819,,,,
786,K02496,,,0.6678042140157735,,,,,,,15.3478,,,,
787,K02498,,,0.6742870100197554,,,,,,,22.9274,,,,
788,K02500,,,0.6256868424984152,,,,,,,8.0804,,,,
789,K02501,,,0.6475117104174266,,,,,,,14.125800000000002,,,,
790,K02503,,,0.6121713636125369,,,,,,,95.5144,,,,
791,K02510,,,0.6324075003728062,,,,0.627,,,123.80609999999999,,,,3.0085
792,K02517,,,0.6380915293097569,,,,,,,19.6948,,,,
793,K02518,,,0.5964822709136389,,,,,,,195.27049999999997,,,,
794,K02519,,,0.654714942610387,,,,,,,76.5251,,,,
795,K02520,,,0.5889989714939898,,,,,,,303.1393000000001,,,,
796,K02527,,,0.6426010146900942,,,,,,,151.62260000000006,,,,
797,K02528,,,0.645,,,,,,,8.1768,,,,
798,K02533,,,0.6519564829765035,,,,,,,59.4781,,,,
799,K02535,,,0.7,,,,,,,4.8405,,,,
800,K02536,,,0.6283792548801773,,,,,,,100.55689999999998,,,,
801,K02548,,,0.703,,,,,,,3.8743,,,,
802,K02553,,,0.6305024136243681,,,,,,,8.45,,,,
803,K02556,,,0.6044329893990575,,,,,,,64.3052,,,,
804,K02557,,,0.6444164653468105,,,,,,,15.451999999999998,,,,
805,K02558,,,0.609,,,,,,,8.2738,,,,
806,K02563,,,0.6678060046129548,,,,,,,27.7929,,,,
807,K02564,,,0.5940657764341514,,,,,,,26.939300000000003,,,,
808,K02566,,,0.696,,,,,,,3.4932,,,,
809,K02575,,,0.6233776777609078,,,,,,,21.3766,,,,
810,K02600,,,0.6286624966359308,,,,,,,431.31829999999985,,,,
811,K02601,,,0.5888741695439238,,,,,,,212.9686,,,,
812,K02609,,,0.6362679103077029,,,,,,,97.3844,,,,
813,K02610,,,0.6479769059567667,,,,,,,15.2048,,,,
814,K02611,,,0.624904594908921,,,,,,,50.463300000000004,,,,
815,K02612,,,0.6541875525181355,,,,,,,46.823100000000004,,,,
816,K02614,,,0.6548332928250514,,,,,,,26.5124,,,,
817,K02616,,,0.6555891638662851,,,,0.6882473369827734,,,27.813499999999998,,,,5.5306
818,K02624,,,0.6607178263672748,,,,,,,14.3667,,,,
819,K02626,,,0.5706216956510689,,,,,,,33.876599999999996,,,,
820,K02636,,,0.667,,,,,,,6.5068,,,,
821,K02638,,,0.5655949502794684,,,,,,,49.71419999999999,,,,
822,K02640,,,,,0.333,,,,,,,3.0,,
823,K02650,,,0.591758509793344,,,,0.601,,,13.6946,,,,6.1549
824,K02651,,,0.5772126118998778,,,,0.627603536210693,,,189.9665,,,,40.531299999999995
825,K02654,,,0.5920583544761728,,,,,,,44.573800000000006,,,,
