,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj environmental samples,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts environmental samples,gene_countsUnclassified
421,K02113,,,0.6564436416981099,,,,,,,25.2268,,,,
422,K02114,,,0.6211400798280274,,,,,,,7.1172,,,,
423,K02116,,,0.6842564570183569,,,,0.619,,,7.9693000000000005,,,,3.2441
424,K02160,,,0.6351701303100992,,,,,,,23.964,,,,
425,K02167,,,0.7340000000000001,,,,,,,4.407,,,,
426,K02171,,,0.676743944008893,,,,,,,12.2781,,,,
427,K02192,,,0.604,,,,,,,2.8116,,,,
428,K02194,,,0.6333410969809002,,,,,,,21.4527,,,,
429,K02195,,,0.6540565232728165,,,,,,,29.5283,,,,
430,K02197,,,0.6588251630478347,,,,,,,18.6584,,,,
431,K02199,,,0.5981769550070681,,,,,,,17.2694,,,,
432,K02200,,,0.6545780284003911,,,,,,,23.239600000000003,,,,
433,K02203,,,0.6940000000000001,,,,,,,2.6523,,,,
434,K02221,,,0.6140278716607441,,,,,,,22.002299999999998,,,,
435,K02224,,,0.6442826532236944,,,,,,,8.9892,,,,
436,K02227,,,0.62,,,,,,,2.1673,,,,
437,K02231,,,0.667,,,,,,,1.978,,,,
438,K02233,,,0.6960268754800158,,,,,,,10.2247,,,,
439,K02234,,,0.62,,,,,,,3.8186,,,,
440,K02237,,,0.67,,,,,,,2.7247,,,,
441,K02238,,,0.6929669864422957,,,,,,,24.4107,,,,
442,K02242,,,0.6713304505978436,,,,,,,10.609,,,,
443,K02257,,,0.6321567660600402,,,,,,,43.6197,,,,
444,K02258,,,0.6327645526722205,,,,,,,8.400400000000001,,,,
445,K02259,,,0.6258760560183595,,,,,,,29.319499999999994,,,,
446,K02276,,0.589,0.6091920296422715,,,,,,3.4945,10.9357,,,,
447,K02277,0.634,,0.5657424798549643,,,,,2.3594,,19.3016,,,,
448,K02278,,,0.612,,,,,,,2.552,,,,
449,K02279,,,0.6631341857590801,,,,,,,27.597,,,,
450,K02281,,,0.6448314039772683,,,,,,,5.1514,,,,
451,K02283,,,0.6699999999999999,,,,,,,11.9716,,,,
452,K02300,,,0.6259994767749747,,,,,,,20.552,,,,
453,K02303,,,0.7151738148760307,,,,,,,7.3609,,,,
454,K02313,,,0.6202179430591829,,,,,,,68.0798,,,,
455,K02314,,,0.6351678528831849,,,,,,,69.89049999999999,,,,
456,K02316,,,0.6633648371559651,,,,,,,58.21249999999999,,,,
457,K02323,,0.6609999999999999,,,,,,,4.8382,,,,,
458,K02338,,,0.6447059086614627,,,,,,,94.02069999999999,,,,
459,K02339,,,0.6817037336371826,,,,,,,6.1426,,,,
460,K02342,,,0.705,,,,,,,2.2096,,,,
461,K02343,,,0.663219204865926,,,,,,,9.0275,,,,
462,K02355,,,0.626,,,,,,,28.2699,,,,
463,K02356,,,0.6153588357495188,,,,,,,39.4218,,,,
464,K02357,,,0.6214492003789216,,,,,,,33.3861,,,,
465,K02358,,,0.6354870449184814,,,,,,,139.0694,,,,
466,K02372,,,0.6100488184208243,,,,,,,13.052599999999998,,,,
467,K02377,,,0.5880809353929428,,,,,,,9.528199999999998,,,,
468,K02379,0.674,,0.665,,,,,2.8759,,1.5751,,,,
469,K02380,,,0.64907248479154,,,,,,,14.7781,,,,
470,K02389,,,0.601,,,,,,,2.1792,,,,
471,K02393,,,0.6459999999999999,,,,,,,3.9324,,,,
472,K02394,,,0.6808675373532503,,,,,,,21.2337,,,,
473,K02406,,,0.635,,,,,,,2.6004,,,,
474,K02407,,,0.551,,,,,,,2.0799,,,,
475,K02409,,,0.627,,,,,,,2.2241,,,,
476,K02410,,,0.6407534099429669,,,,,,,40.23,,,,
477,K02413,,,0.515,,,,,,,1.3885,,,,
478,K02415,,,0.6426104598257194,,,,,,,6.5588999999999995,,,,
479,K02416,,,0.6309814220731381,,,,,,,32.2948,,,,
480,K02417,,,0.647,,,,,,,7.063,,,,
481,K02420,,,0.643,,,,,,,3.8904,,,,
482,K02429,,,0.5263559811798049,,,,,,,12.7127,,,,
483,K02431,,,0.6934894239531872,,,,,,,3.8739,,,,
484,K02433,,,0.6659999999999999,,,,,,,10.4985,,,,
485,K02435,,,0.6412845117191568,,,,,,,12.2761,,,,
486,K02437,,0.643,0.6139890276112909,,,,,,3.0191,22.4849,,,,
487,K02452,,,0.6859999999999999,,,,,,,3.6653,,,,
488,K02456,,,0.6272520643929718,,,,,,,11.3977,,,,
489,K02459,,,,,,,0.518,,,,,,,2.8293
490,K02460,,,0.6877532200328571,,,,0.688,,,9.5419,,,,1.9335
491,K02471,,,0.612,,,,,,,3.1065,,,,
492,K02477,,,0.547773927599684,,,,,,,22.0903,,,,
493,K02480,,,0.691,,,,,,,4.2125,,,,
494,K02483,,,0.6595292581175317,,,,,,,18.2335,,,,
495,K02492,,,0.6684903115651752,,,,,,,13.793600000000001,,,,
496,K02494,,,0.7020000000000001,,,,,,,3.4905,,,,
497,K02496,,,0.7459999999999999,,,,,,,4.0539,,,,
498,K02500,,,0.5579999999999999,,,,,,,3.6703,,,,
499,K02503,,,0.6618667728355149,,,,,,,12.6472,,,,
500,K02510,,,0.6315466559986714,,,,,,,32.458,,,,
501,K02518,,,0.5925341361685207,,,,,,,52.9838,,,,
502,K02519,,,0.6725230954185969,,,,,,,24.701500000000003,,,,
503,K02520,,,0.596381233688064,,,,,,,103.45939999999999,,,,
504,K02527,,,0.6850411645674919,,,,,,,23.224300000000003,,,,
505,K02528,,,0.74,,,,,,,2.9016,,,,
506,K02529,,,0.593,,,,,,,4.388,,,,
507,K02533,,,0.71467406096476,,,,,,,5.8027999999999995,,,,
508,K02536,,,0.6252483950819834,,,,,,,11.5678,,,,
509,K02554,,,0.6890000000000001,,,,,,,3.2774,,,,
510,K02556,,,0.6244972315985275,,,,,,,26.270699999999998,,,,
511,K02557,,,0.633,,,,,,,6.3375,,,,
512,K02563,,,0.5529999999999999,,,,,,,2.9144,,,,
513,K02564,,,0.606,,,,,,,4.8082,,,,
514,K02575,,,0.597,,,,,,,9.6389,,,,
515,K02600,0.5820000000000001,,0.6477500266319899,,,,,6.4437,,128.8362,,,,
516,K02601,,,0.6206555335139781,,,,,,,77.793,,,,
517,K02609,,,0.6658618389652655,,,,,,,52.0346,,,,
518,K02610,,,0.626,,,,,,,4.5158,,,,
519,K02611,,,0.62657464297217,,,,,,,13.6597,,,,
520,K02613,,,0.654,,,,,,,6.9523,,,,
521,K02616,,,0.679,,,,,,,3.4396,,,,
522,K02624,,,0.6970000000000001,,,,,,,2.6413,,,,
523,K02626,,,0.570040657867335,,,,,,,8.7042,,,,
524,K02636,,,0.635,,,,,,,2.8459,,,,
525,K02638,,,0.63,,,,,,,2.8007,,,,
526,K02650,,,0.6248852481037847,,,,,,,11.6232,,,,
527,K02651,,,0.5817956213174376,,,,0.6212004556579912,,,22.5947,,,,6.1118
528,K02656,,,0.5582316966310095,,,,,,,7.428800000000001,,,,
529,K02659,,,0.645,,,,,,,1.7966,,,,
530,K02662,,,0.6130338253681444,,,,,,,51.9694,,,,
531,K02663,,,0.5804725046739626,,,,,,,6.3706,,,,
532,K02664,,,0.6323280440903626,,,,,,,5.5908,,,,
533,K02665,,,0.6587919985765927,,,,,,,9.3915,,,,
534,K02672,,,0.6609409688782064,,,,,,,4.7725,,,,
535,K02674,,,0.6157097879490683,,,,,,,8.063699999999999,,,,
536,K02676,,,0.617,,,,,,,6.0312,,,,
537,K02687,,,0.6944828170737554,,,,,,,11.999399999999998,,,,
538,K02784,,,0.6625305962443676,,,,,,,5.3277,,,,
539,K02793,,,0.731,,,,,,,2.732,,,,
540,K02800,,,0.651,,,,,,,3.7374,,,,
541,K02825,,,0.6503911561726241,,,,,,,27.2794,,,,
542,K02834,,,0.6524044829929005,,,,0.46699999999999997,,,21.2979,,,,2.8112
543,K02836,,,0.6579999999999999,,,,,,,8.1993,,,,
544,K02838,,,0.6150352790504402,,,,,,,39.48720000000001,,,,
545,K02856,,,0.6026252736234095,,,,,,,6.9602,,,,
546,K02860,,,0.6873769082401302,,,,0.648,,,17.680799999999998,,,,2.1784
547,K02863,,,0.6497194139437289,,,,,,,67.2573,,,,
548,K02864,,,0.6434614946242424,,,,,,,66.17020000000001,,,,
549,K02866,,0.5886672796289918,,,,,,,5.085699999999999,,,,,
550,K02867,,,0.6071363470590991,,,,,,,68.5699,,,,
551,K02871,,,0.6668791118608559,,,,,,,40.3931,,,,
552,K02874,,,0.6492332289725686,,,,,,,56.192899999999995,,,,
553,K02876,,,0.6828809478491046,,,,,,,47.750099999999996,,,,
554,K02878,,,0.6645825555807198,,,,,,,117.9261,,,,
555,K02879,,,0.6445696442669469,,,,,,,44.0008,,,,
556,K02881,,,0.649470167729449,,,,,,,54.0654,,,,
557,K02883,,0.6970000000000001,,,,,,,3.952,,,,,
558,K02884,,,0.6552271859336553,,,,,,,45.291700000000006,,,,
559,K02886,,,0.658125732953053,,,,,,,61.4619,,,,
560,K02887,,,0.6442922132735488,,,,,,,75.634,,,,
561,K02888,,,0.6521870262135544,,,,,,,33.79900000000001,,,,
562,K02890,,,0.6335419903721722,,,,,,,59.034099999999995,,,,
563,K02892,,,0.6113721678334888,,,,,,,30.106099999999998,,,,
564,K02895,,0.6579999999999999,0.6372490355668364,,,,,,5.3081,40.4404,,,,
565,K02896,,0.665,,,,,,,4.4386,,,,,
566,K02897,,,0.6507569987502984,,,,,,,42.7002,,,,
567,K02899,,,0.6364489423383086,,,,,,,28.551299999999998,,,,
568,K02902,,,0.6585357121782941,,,,,,,17.299500000000002,,,,
569,K02904,,,0.6571956039085669,,,,,,,21.4808,,,,
570,K02906,,,0.6640825290953988,,,,,,,29.0848,,,,
571,K02907,,,0.6005853235760501,,,,,,,35.1001,,,,
572,K02909,,,0.6028134168373853,,,,,,,30.5469,,,,
573,K02910,,0.67,,,,,,,5.7409,,,,,
574,K02911,,,0.635,,,,,,,4.1478,,,,
575,K02913,,,0.5769482773912784,,,,,,,18.0279,,,,
576,K02914,,,0.6972746490250218,,,,0.702,,,8.9199,,,,5.2363
577,K02916,,,0.5827110700923697,,,,0.633,,,56.9421,,,,2.9208
578,K02919,,,0.593,,,,,,,7.9486,,,,
579,K02924,,0.611,,,,,,,5.7409,,,,,
580,K02926,,,0.6653913807355876,,,,,,,39.613,,,,
581,K02931,,,0.6365923031657383,,,,,,,77.6718,,,,
582,K02933,,,0.6584428846615382,,,,,,,48.9521,,,,
583,K02935,,,0.6403770538455199,,,,0.5660000000000001,,,68.0906,,,,2.6089
584,K02936,,0.637,,,,,,,3.8933,,,,,
585,K02939,,,0.6454872440815298,,,,,,,23.822799999999997,,,,
586,K02945,,,0.6425379443627893,,,,,,,184.1231,,,,
587,K02946,,,0.6143842807272311,,,,,,,86.7963,,,,
588,K02948,,,0.6799044725615819,,,,,,,110.0295,,,,
589,K02950,,0.63,0.6509645951752817,,,,,,4.2575,131.2254,,,,
590,K02952,,,0.6251873785421482,,,,,,,47.197199999999995,,,,
591,K02954,,,0.6094227718722806,,,,,,,10.8439,,,,
592,K02956,,,0.6076636903134718,,,,,,,57.5754,,,,
593,K02959,,,0.6423989430123361,,,,,,,50.069799999999994,,,,
594,K02961,,,0.6411034108288948,,,,,,,40.4556,,,,
595,K02962,,0.611,,,,,,,3.7795,,,,,
596,K02963,,,0.6370570286140824,,,,,,,27.8033,,,,
597,K02965,,,0.6408038727566711,,,,,,,56.736599999999996,,,,
598,K02966,,0.531,,,,,,,3.7087,,,,,
599,K02967,,,0.644624529360419,,,,,,,64.84070000000001,,,,
600,K02968,,,0.6531885639183717,,,,,,,23.29,,,,
601,K02970,,,0.6326803751337305,,,,,,,39.879200000000004,,,,
602,K02979,,0.695,,,,,,,4.4386,,,,,
603,K02982,,,0.648633423041965,,,,,,,112.35789999999999,,,,
604,K02984,,0.643,,,,,,,4.6675,,,,,
605,K02986,,0.6829999999999999,0.6229191460002595,,,,,,3.4443,69.7641,,,,
606,K02988,,,0.679324717674027,,,,,,,33.9333,,,,
607,K02990,,,0.643502397107579,,,,,,,51.6587,,,,
608,K02992,,,0.6427592717805126,,,,,,,63.9195,,,,
609,K02994,,,0.6325602687797603,,,,,,,36.1299,,,,
610,K02995,,0.634,,,,,,,4.3751,,,,,
611,K02996,,,0.6725119409378438,,,,,,,20.8257,,,,
612,K03040,,,0.6447271827921678,,,,,,,243.20129999999992,,,,
613,K03055,,0.58,,,,,,,5.3057,,,,,
614,K03060,,,0.630583123537464,,,,,,,15.2679,,,,
615,K03070,,,0.6276556474357684,,,,,,,47.953900000000004,,,,
616,K03071,,,0.6289533975833375,,,,,,,10.0978,,,,
617,K03073,,,0.5979896085744176,,,,,,,37.9976,,,,
618,K03075,,,0.7084526121973981,,,,0.6008951607790783,,,9.2261,,,,4.628
619,K03076,,,0.6319582290574289,,,,,,,27.3991,,,,
620,K03086,,,0.682,,,,,,,25.3539,,,,
621,K03088,,,0.6093226017258218,,,,0.585,,,602.2837999999999,,,,1.6021
622,K03089,,,0.6351569677546006,,,,,,,12.5437,,,,
623,K03092,,,0.6322862507185272,,,,,,,107.79390000000002,,,,
624,K03100,,,0.6204408685492904,,,,,,,58.9406,,,,
625,K03101,,,0.6283670943354102,,,,,,,13.7958,,,,
626,K03106,,,0.6959999999999998,,,,,,,16.3755,,,,
627,K03111,,,0.6206293720201569,,,,0.501,,,57.7421,,,,3.9683
628,K03116,,,0.6065677643153201,,,,0.6559999999999999,,,35.1861,,,,1.7599
629,K03117,,,0.616,,,,,,,2.561,,,,
630,K03118,,0.4639999999999999,0.6013300265846236,,,,0.545,,1.8904,35.6087,,,,2.2228
631,K03120,,0.6400099554968633,,,,,,,6.5968,,,,,
632,K03124,0.6549999999999999,0.542,,,,,,2.0327,3.242,,,,,
633,K03136,,0.526,,,,,,,2.4536,,,,,
634,K03147,,,0.6248808535684036,,,,,,,206.4409,,,,
635,K03149,,,0.6454542377447845,,,,,,,25.2232,,,,
636,K03151,,,0.6736632176790505,,,,,,,13.4741,,,,
637,K03154,,,0.6879263938881175,,,,,,,12.8463,,,,
638,K03177,,,0.7190000000000001,,,,,,,3.0,,,,
639,K03186,,,0.6544029839413338,,,,,,,6.0992,,,,
640,K03187,,,0.6917906107126686,,,,,,,13.5896,,,,
641,K03188,,,0.654115548046895,,,,,,,4.3309,,,,
642,K03189,,,0.6386462802958397,,,,,,,30.6413,,,,
643,K03190,,,0.6930000000000001,,,,0.5710000000000001,,,2.9331,,,,2.8466
644,K03192,,,0.6559999999999999,,,,0.5489999999999999,,,3.8115,,,,2.494
645,K03200,,,0.688,,,,,,,3.2452,,,,
646,K03201,,,0.664,,,,,,,2.8575,,,,
647,K03210,,,0.6278426067337477,,,,0.6559999999999999,,,27.426599999999997,,,,2.8019
648,K03216,,,0.6723416483860759,,,,,,,16.3367,,,,
649,K03217,,,0.5826609600905056,,,,,,,55.2589,,,,
650,K03218,,,0.5988697982317056,,,,,,,11.5716,,,,
651,K03263,,0.5909210202493621,,,,,,,4.933,,,,,
652,K03264,,0.6859999999999999,,,,,,,4.0023,,,,,
653,K03265,,0.6136946544187212,,,,,,,6.428999999999999,,,,,
654,K03269,,,0.589,,,,,,,10.8838,,,,
655,K03273,,,0.6502422129339364,,,,,,,5.9762,,,,
656,K03282,,,0.6086453802352002,,,,,,,8.2152,,,,
657,K03284,,,0.6233211401770058,,,,,,,9.448699999999999,,,,
658,K03286,,,0.647838943732328,,,,,,,7.8428,,,,
659,K03299,,,,,,,0.7020000000000001,,,,,,,3.4724
660,K03301,,,0.5839833955057566,,,,,,,11.6706,,,,
661,K03303,,,0.6289407960141673,,,,,,,24.0643,,,,
662,K03313,,,0.6891196346571552,,,,,,,7.8437,,,,
663,K03320,,0.617,0.6493952117015931,,,,,,4.2317,79.4849,,,,
664,K03324,,,0.7040000000000001,,,,,,,3.583,,,,
665,K03325,,,0.564,,,,,,,1.8482,,,,
666,K03327,,,0.664,,,,,,,4.0825,,,,
667,K03335,,,0.588514785216627,,,,,,,8.1293,,,,
668,K03337,,,0.659,,,,,,,3.4116,,,,
669,K03365,,,0.6709999999999999,,,,,,,2.7941,,,,
670,K03392,,,0.688,,,,,,,8.9425,,,,
671,K03394,,,0.682,,,,,,,4.8135,,,,
672,K03396,,,0.618,,,,,,,11.2253,,,,
673,K03402,,,0.5770000000000001,,,,,,,2.3039,,,,
674,K03406,,,0.659723630781078,,,,,,,87.8924,,,,
675,K03408,,,0.6747663565200723,,,,,,,4.619400000000001,,,,
676,K03409,,,0.591,,,,,,,10.7857,,,,
677,K03411,,,0.6609999999999999,,,,,,,1.9847,,,,
678,K03412,,,0.5579999999999999,,,,,,,3.9553,,,,
679,K03413,,,0.6135973624220892,,,,,,,25.833399999999997,,,,
680,K03414,,,0.613,,,,,,,2.5483,,,,
681,K03424,,,0.6197626921213014,,,,,,,26.700400000000002,,,,
682,K03426,,,0.6975596222312445,,,,,,,8.5147,,,,
683,K03427,,,0.625,,,,,,,3.4521,,,,
684,K03430,,,0.5820000000000001,,,,,,,2.1671,,,,
685,K03438,,,0.6314356626146027,,,,,,,54.340599999999995,,,,
686,K03439,,,0.6474098433114981,,,,,,,6.5611999999999995,,,,
687,K03446,,,0.5735837179950053,,,,,,,27.4877,,,,
688,K03455,,,0.6809194948929908,,,,,,,23.145000000000003,,,,
689,K03457,,,0.62,,,,,,,3.8556,,,,
690,K03464,,,,,,,0.66,,,,,,,7.104
691,K03465,,,0.662,,,,,,,3.0631,,,,
692,K03466,,,0.6623825635151601,,,,,,,248.95760000000004,,,,
693,K03469,,,0.6656192287060742,,,,,,,20.7004,,,,
694,K03470,,,0.6783200099352604,,,,,,,25.802600000000005,,,,
695,K03474,,,0.6597300141211931,,,,,,,8.9301,,,,
696,K03478,,,0.637905718571611,,,,,,,7.8604,,,,
697,K03495,,,0.691,,,,,,,5.616,,,,
698,K03496,,,0.637943999425903,,,,,,,46.57299999999999,,,,
699,K03497,,,0.6474027278934419,,,,,,,56.0032,,,,
700,K03498,,,0.6399999999999999,,,,,,,3.1698,,,,
701,K03501,,,0.5539999999999999,,,,,,,2.55,,,,
702,K03517,,,0.6342141039434676,,,,,,,35.989200000000004,,,,
703,K03518,,,0.6500897217284394,,,,,,,38.39889999999999,,,,
704,K03521,,0.6840000000000002,0.6507840423486704,,,,,,3.6748,73.63640000000001,,,,
705,K03522,,0.585439807060508,0.6755565813033505,,,,,,5.8189,81.5236,,,,
706,K03524,,,0.6003099041974627,,,,,,,7.376600000000001,,,,
707,K03525,,,0.6023360408845199,,,,,,,5.2045,,,,
708,K03526,,,0.6512025404048637,,,,,,,94.51119999999997,,,,
709,K03527,,,0.6565440847418121,,,,,,,94.9874,,,,
710,K03530,,,0.6088175808445988,,,,,,,7.6197,,,,
711,K03531,,0.637,0.6573973078852802,,,,,,3.7831,95.9174,,,,
712,K03534,,,0.6183759164359841,,,,,,,10.0051,,,,
713,K03536,,,0.6810738615907721,,,,,,,18.737199999999998,,,,
714,K03540,,0.525,,,,,,,3.7087,,,,,
715,K03544,,,0.6165414808778865,,,,,,,199.39719999999997,,,,
716,K03545,,,0.6344289203560536,,,,0.667,,,35.2575,,,,2.4875
717,K03549,,,0.6484699778257496,,,,,,,18.9436,,,,
718,K03550,,,0.6940871756020961,,,,,,,27.532499999999995,,,,
719,K03551,,,0.6702841124982062,,,,,,,54.617799999999995,,,,
720,K03553,,,0.626526643148794,,,,,,,68.9103,,,,
721,K03556,,,0.7365529342671353,,,,,,,26.0674,,,,
722,K03557,,,0.63,,,,,,,2.7483,,,,
723,K03558,,,0.6353231452495983,,,,,,,10.9597,,,,
724,K03559,,,0.6165460807710194,,,,,,,109.4726,,,,
725,K03561,,,0.6552827257057413,,,,,,,95.7257,,,,
726,K03564,,0.6229810231161481,0.6701028669672122,,,,,,7.450699999999999,8.4244,,,,
727,K03565,,,0.650584990684892,,,,,,,13.196200000000001,,,,
728,K03567,,,0.649,,,,,,,8.1405,,,,
729,K03569,,,0.6500391741652897,,,,,,,119.8789,,,,
730,K03570,,,0.6613720452808274,,,,,,,18.977999999999998,,,,
731,K03571,,,0.6758009053148093,,,,,,,7.6868,,,,
732,K03574,,0.545,0.6726014497569927,,,,,,1.8525,15.4134,,,,
733,K03575,,,0.501,,,,,,,2.616,,,,
734,K03581,,,0.563,,,,,,,3.7234,,,,
735,K03584,,,0.6355748067459756,,,,,,,30.2019,,,,
736,K03585,,,0.631969418832701,,,,,,,17.4799,,,,
737,K03586,,,0.6780927176600411,,,,0.629,,,6.8072,,,,2.0759
738,K03589,,,0.632,,,,,,,2.7512,,,,
739,K03590,,,0.6644670711669978,,,,,,,49.62779999999999,,,,
740,K03592,,,0.7090000000000002,,,,,,,7.6274,,,,
741,K03593,,0.664,0.6617830907543134,,,,,,1.564,11.261199999999999,,,,
742,K03594,,,0.5801485558966426,,,,,,,13.2269,,,,
743,K03595,,,0.563,,,,,,,2.8087,,,,
744,K03598,,,0.68,,,,,,,3.0596,,,,
745,K03600,,,0.63,,,,,,,3.0025,,,,
746,K03601,,0.696,0.6529875549405283,,0.7509999999999999,,,,4.2551,32.170700000000004,,3.713,,
747,K03602,,0.6759999999999998,0.5755368155928002,,,,0.685,,3.4521,9.0229,,,,1.8859
748,K03608,,,0.645,,,,,,,2.1624,,,,
749,K03609,,,0.647,,,,,,,8.9111,,,,
750,K03610,,,0.674429371563981,,,,,,,5.4223,,,,
751,K03611,,,0.66,,,,,,,2.2327,,,,
752,K03621,,,0.6442686110538136,,,,,,,39.0727,,,,
753,K03624,,,0.6293643170666188,,,,,,,21.6378,,,,
754,K03625,,,0.6192472184799379,,,,,,,15.9065,,,,
755,K03626,,,,,,,0.48900000000000005,,,,,,,1.8525
756,K03627,,0.653,,,,,,,2.7126,,,,,
757,K03628,,,0.6285266986120309,,,,,,,168.4712,,,,
758,K03629,,,0.667,,,,,,,6.8824,,,,
759,K03630,,,0.5810662302553282,,,,,,,18.9851,,,,
760,K03631,,,0.6366890681265919,,,,,,,15.3646,,,,
761,K03634,,,0.6438651419201686,,,,,,,11.229800000000001,,,,
762,K03635,,,0.6860465945196746,,,,,,,15.5932,,,,
763,K03636,,0.6780731761214761,0.6666831176363235,,,,,,5.3172999999999995,39.42810000000001,,,,
764,K03637,,,0.6427051955731983,,,,,,,25.513599999999997,,,,
765,K03638,,,0.672,,,,,,,5.3734,,,,
766,K03639,,,0.6522499101345862,,,,,,,36.5452,,,,
767,K03640,,,0.662,,,,,,,16.2421,,,,
768,K03641,,,0.6505010628696305,,,,,,,15.7108,,,,
769,K03642,,,0.6413157159784393,,,,,,,31.2441,,,,
770,K03643,,,0.6639659756608474,,,,,,,6.1439,,,,
771,K03644,,,0.6696754383734288,,,,,,,85.42349999999999,,,,
772,K03649,,,0.6104164119041265,,,,,,,6.8829,,,,
773,K03650,,,0.6709999999999999,,,,,,,3.1057,,,,
774,K03651,,,0.601,,,,,,,3.0787,,,,
775,K03652,,,0.6880895046800225,,,,,,,12.2656,,,,
776,K03653,,0.5582896575454501,,,,,,,4.9079,,,,,
777,K03664,,,0.6278326563233593,,,,,,,28.483,,,,
778,K03665,,,0.6577637093277469,,,,,,,27.3926,,,,
779,K03666,,,0.5753578928150515,,,,,,,30.7912,,,,
780,K03667,,,0.57,,,,,,,4.9502,,,,
781,K03668,,,0.6249821030189749,,,,,,,4.5151,,,,
782,K03671,,,0.6314204191643658,,,,,,,40.4449,,,,
783,K03672,,,0.647,,,,,,,3.5649,,,,
784,K03673,,,0.675,,,,,,,3.6118,,,,
785,K03679,,0.5996783033703588,,,,,,,6.3757,,,,,
786,K03683,,,0.7,,,,,,,3.3083,,,,
787,K03687,,0.5981441907901691,0.66928595510561,,,,,,7.682600000000001,36.93729999999999,,,,
788,K03698,,,0.594,,,,,,,3.5186,,,,
789,K03701,,,0.667,,,,,,,29.4375,,,,
790,K03702,,,0.6351193470284969,,,,,,,78.00710000000001,,,,
791,K03703,,,0.654584952054628,,,,,,,25.855,,,,
792,K03704,,,0.6057224587823813,,,,,,,93.89719999999998,,,,
793,K03705,,,0.6497241559344744,,,,,,,27.274,,,,
794,K03709,,,0.6490686243669028,,,,,,,14.8903,,,,
795,K03710,,,0.6859999999999999,,,,,,,4.6527,,,,
796,K03711,,,0.6346037612751213,,,,,,,28.3762,,,,
797,K03717,,,0.585,,,,,,,1.668,,,,
798,K03719,,0.617,0.627777833487296,,,,,,4.154,41.949099999999994,,,,
799,K03734,,,0.6316014912393356,,,,0.741,,,19.3129,,,,2.5119
800,K03741,,,0.6098961926916429,,,,,,,5.6044,,,,
801,K03743,,,0.7290000000000001,,,,,,,2.5537,,,,
802,K03744,,,0.6308292139136031,,,,,,,45.41289999999999,,,,
803,K03746,,,0.5869593962741718,,,,,,,6.4673,,,,
804,K03750,,0.521,0.687,,,,,,3.6655,4.8371,,,,
805,K03752,,,0.6648261056493141,,,,,,,9.4176,,,,
806,K03753,,,0.6641920877388889,,,,,,,3.9116,,,,
807,K03767,,,0.552,,,,,,,4.1139,,,,
808,K03768,,,0.5780282328368459,,,,,,,14.9486,,,,
809,K03769,,,0.64,,,,,,,6.2947,,,,
810,K03770,,,0.568,,,,,,,2.6285,,,,
811,K03772,,,0.542,,,,,,,4.1038,,,,
812,K03775,,,0.6709999999999999,,,,,,,3.1803,,,,
813,K03781,,,0.6017899245273093,,,,,,,80.78999999999999,,,,
814,K03786,,,0.6249786715159202,,,,,,,5.825699999999999,,,,
815,K03787,,,0.703,,,,,,,4.9976,,,,
816,K03789,,0.612,0.6619731125759023,,,,,,3.1345,14.9113,,,,
817,K03790,,,0.6718182784811244,,,,,,,12.7173,,,,
818,K03795,,,0.6958172592239843,,,,,,,6.1991,,,,
819,K03797,,,0.6318283125042652,,,,,,,72.8933,,,,
820,K03799,,0.6679999999999999,0.6352740937553044,,,,,,3.1065,19.4836,,,,
821,K03801,,,0.617,,,,,,,3.2951,,,,
822,K03808,,,0.5988385489628735,,,,,,,5.3302,,,,
823,K03809,,,0.6708895525948511,,,,,,,20.007399999999997,,,,
824,K03818,,,0.573,,,,,,,3.7092,,,,
825,K03820,,,0.6808471589591977,,,,,,,12.097100000000001,,,,
826,K03821,,,0.6169400368121488,,,,,,,50.790800000000004,,,,
827,K03829,,,0.5810939395283198,,,,,,,6.0951,,,,
828,K03832,,,0.6162217014085186,,,,0.703,,,75.47779999999999,,,,1.8778
829,K03855,,,0.608,,,,,,,6.5861,,,,
830,K03885,,,0.6101240781833862,,,,,,,37.3396,,,,
831,K03886,,,0.6034803877944376,,,,,,,25.0393,,,,
832,K03889,,,0.6683397932816537,,,,,,,4.1796,,,,
833,K03892,,,0.6988489982405273,,,,,,,7.345000000000001,,,,
834,K03924,,,0.6586541784279036,,,,,,,106.2023,,,,
835,K03925,,,0.6371082909673037,,,,,,,38.7157,,,,
836,K03926,,0.642,0.6309745235795118,,,,,,1.8904,8.1123,,,,
837,K03932,,,0.68,,,,,,,3.5546,,,,
838,K03937,,,0.6405984014048456,,,,,,,5.798,,,,
839,K03969,,,0.6316355494983862,,,,,,,25.5685,,,,
840,K03972,,,0.632636019773274,,,,,,,9.6168,,,,
841,K03973,,,0.6032550097311324,,,,0.67,,,4.580500000000001,,,,2.7279
842,K03975,,,0.6435681285514443,,,,,,,38.381800000000005,,,,
843,K03977,,,0.6808285951579257,,,,,,,8.979,,,,
844,K03978,,,0.7028221864932467,,,,,,,17.5225,,,,
845,K03979,,,0.6496985279972006,,,,,,,30.1826,,,,
846,K03980,,,0.654,,,,,,,5.8502,,,,
847,K04027,,,0.7240000000000001,,,,,,,6.7291,,,,
