,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
770,K01996,,0.669,0.6506985816181425,,,,,,,,5.0272,198.1947,,,,,,
771,K01997,,,0.64884871977725,,,,,,,,,847.4753999999999,,,,,,
772,K01998,,,0.6385673910538666,,,,,,,,,145.89190000000002,,,,,,
773,K01999,,,0.6273535581489847,,,,,,,,,198.89240000000004,,,,,,
774,K02002,,,0.633,,,,,,,,,3.1699,,,,,,
775,K02003,,,0.6105876100347726,,,,,,,,,215.75740000000002,,,,,,
776,K02004,0.6086253003615538,0.5898415115583688,0.6069043946979675,,,,,,0.6407703367256083,20.2673,12.1115,9051.251499999991,,,,,,108.47479999999999
777,K02005,,,0.5915058702709147,,,,,,,,,94.85330000000002,,,,,,
778,K02007,,,0.6280214643180455,,,,,,,,,4.487500000000001,,,,,,
779,K02008,,,,,,,,,0.583,,,,,,,,,3.7319
780,K02011,,,0.647,,,,,,,,,4.9242,,,,,,
781,K02012,,,0.6276042745705057,,,,,,,,,10.3549,,,,,,
782,K02013,,,0.6204420660393425,,,,,,,,,29.573900000000002,,,,,,
783,K02014,,,0.6262721883544129,,,,,,,,,81.24510000000001,,,,,,
784,K02015,,,0.6543853808139745,,,,,,0.6767427581958493,,,293.35720000000003,,,,,,13.0161
785,K02016,,,0.6243126354714335,,,,,,,,,163.1292,,,,,,
786,K02017,,,0.6293863958755582,,,,,,,,,12.5855,,,,,,
787,K02018,,,0.6300236518101058,,,,,,,,,53.322300000000006,,,,,,
788,K02019,,,0.6285076170957319,,,,,,0.7140000000000001,,,63.48450000000001,,,,,,6.8044
789,K02020,,,0.6056857493375046,,,,,,,,,232.00160000000002,,,,,,
790,K02025,,,0.6368306440632002,,,,,,,,,47.3716,,,,,,
791,K02026,,,0.6365082372535815,,,,,,,,,20.635199999999998,,,,,,
792,K02027,,,0.6237930509501186,,,,,,,,,11.4932,,,,,,
793,K02029,,,0.635544743903934,,,,,,,,,77.21010000000001,,,,,,
794,K02030,,,0.6142809429502866,,0.625,,,,0.599,,,155.42270000000002,,10.0967,,,,4.7716
795,K02031,,,0.6442209878775126,,,,,,,,,53.0292,,,,,,
796,K02032,,,0.654868134982412,,,,,,,,,36.9525,,,,,,
797,K02033,,,0.6416328373442876,,,,,,,,,487.31350000000015,,,,,,
798,K02034,,,0.6521734762590425,,,,,,,,,643.7495999999999,,,,,,
799,K02035,,0.6559999999999999,0.6236817357914902,,,,,,,,5.2964,180.25419999999997,,,,,,
800,K02036,,,0.6082170139371919,,,,,,,,,124.60560000000001,,,,,,
801,K02037,,,0.6417975558034583,,,,,,,,,63.7475,,,,,,
802,K02038,,,0.6138186766909023,,,,,,,,,54.0075,,,,,,
803,K02039,,0.477,0.6156498596548482,,,,,,,,2.3463,401.3879999999999,,,,,,
804,K02040,,0.5642868495928289,0.5891601497485893,,,,,,,,10.7793,576.1963000000002,,,,,,
805,K02041,,,0.6882597573341299,,,,,,,,,11.1423,,,,,,
806,K02042,,,0.6464359055854927,,,,,,,,,64.613,,,,,,
807,K02044,,,0.6090054294967229,,,,,,,,,66.0766,,,,,,
808,K02046,,,0.6528612388981576,,,,,,,,,24.6995,,,,,,
809,K02047,,,0.6239791145923834,,,,,,,,,31.9073,,,,,,
810,K02049,,,0.6117821571854263,,,,,,,,,52.704499999999996,,,,,,
811,K02050,,,0.6290677394101069,,,,,,,,,534.5036,,,,,,
812,K02051,,,0.6268563979188044,,,,,,0.6124199203205763,,,327.6371000000001,,,,,,25.214
813,K02053,,,0.6393203791673281,,,,,,,,,37.8269,,,,,,
814,K02054,,,0.6742951664984731,,,,,,,,,11.6247,,,,,,
815,K02055,,,0.5461637935556173,,,,,,,,,12.9223,,,,,,
816,K02058,,,0.535,,,,,,,,,4.0578,,,,,,
817,K02065,,,0.5684006954925767,,,,,,,,,86.837,,,,,,
818,K02066,,,0.5976690875042686,,,,,,0.56,,,1058.9249000000002,,,,,,3.8972
819,K02067,,,0.5899765585121919,,,,,,0.554689332059304,,,393.5436000000001,,,,,,6.3497
820,K02069,,,0.6074833050818533,,,,,,,,,8.2985,,,,,,
821,K02074,,,0.6629999999999999,,,,,,,,,7.8404,,,,,,
822,K02075,,,0.654,,,,,,,,,10.4575,,,,,,
823,K02077,,,0.6679999999999999,,,,,,,,,8.1659,,,,,,
824,K02078,,,0.5816544359835198,,0.616,,,,0.5345551046655662,,,721.4397999999998,,7.9488,,,,38.095
825,K02081,,,0.57,,,,,,,,,8.0181,,,,,,
826,K02082,,,0.6136169091420164,,,,,,,,,23.0105,,,,,,
827,K02083,,,0.585,,,,,,,,,7.1059,,,,,,
828,K02106,,,0.6109152469866739,,,,,,,,,59.0227,,,,,,
829,K02108,,,0.5827416754953976,,,,,,,,,120.06800000000001,,,,,,
830,K02109,,,0.6402192744382679,,0.552,,,,0.6142633226572852,,,314.8342999999999,,4.205,,,,28.0944
831,K02110,,,0.6364277336196207,,,,,,,,,98.8577,,,,,,
832,K02111,,,0.6073610295150514,,,,,,,,,64.78940000000001,,,,,,
833,K02113,,,0.6320384063465179,,,,,,0.6141926199901221,,,273.2611,,,,,,12.8247
834,K02114,,,0.6468164784155286,,,,,,0.669,,,247.39010000000005,,,,,,3.9476
835,K02115,,,0.6178020890107598,,,,,,,,,39.3395,,,,,,
836,K02116,,0.608,0.6105303790384004,,,,,,0.6107346251462293,,3.1051,84.588,,,,,,55.6103
837,K02128,0.348,,0.632,,0.3667982187985481,,,,,5.3356,,6.6289,,13.9681,,,,
838,K02160,,,0.6164752390002943,,,,,,,,,218.22930000000005,,,,,,
839,K02167,,,0.6941659976196017,,,,,,,,,27.240299999999998,,,,,,
840,K02169,,,0.6803476381592171,,,,,,,,,20.7514,,,,,,
841,K02170,,,0.7035237827121176,,,,,,,,,12.0079,,,,,,
842,K02171,,,0.596703099953008,,,,,,0.5521141554357857,,,384.9303000000001,,,,,,11.6824
843,K02172,,,0.6074567233614211,,0.59,,,,,,,75.4051,,9.0899,,,,
844,K02188,,,0.6750823380455462,,,,,,,,,23.7991,,,,,,
845,K02189,,,0.7197342892888077,,,,,,0.7219676534381532,,,11.8131,,,,,,9.278
846,K02192,,,0.6696046922561568,,,,,,,,,14.3083,,,,,,
847,K02193,,,0.6726782966398986,,,,,,,,,17.737699999999997,,,,,,
848,K02194,,,0.6095415838496588,,,,,,0.6682384333844085,,,254.26350000000002,,,,,,17.458
849,K02195,,,0.6253891460340617,,,,,,,,,231.0571,,,,,,
850,K02196,,,0.6628787060365051,,,,,,0.611,,,48.9554,,,,,,3.2597
851,K02197,,,0.6245478070962479,,,,,,0.6829999999999999,,,232.27009999999993,,,,,,4.3025
852,K02198,,,0.611317019971081,,,,,,,,,14.453600000000002,,,,,,
853,K02199,,,0.6109520212598332,,,,,,,,,651.7555,,,,,,
854,K02200,,,0.6679817214193527,,,,,,0.75,,,115.199,,,,,,5.5244
855,K02204,,,0.6482203234210788,,,,,,,,,71.36320000000002,,,,,,
856,K02221,,,0.6267251582116382,,,,,,0.635,,,164.193,,,,,,4.171
857,K02224,,,0.6691319846254354,,0.5529999999999999,,,,,,,122.2683,,3.4061,,,,
858,K02225,,,0.647,,,,,,,,,4.6203,,,,,,
859,K02226,,,0.7110193915973052,,,,,,,,,11.1917,,,,,,
860,K02227,,,0.6877144630414056,,,,,,,,,78.6396,,,,,,
861,K02228,,,0.51,,,,,,,,,3.7901,,,,,,
862,K02231,,,0.6745715227835333,,,,,,,,,102.2437,,,,,,
863,K02232,,,0.655167147015515,,,,,,,,,55.254400000000004,,,,,,
864,K02233,,,0.700301683446923,,,,,,0.6917647664927197,,,72.4253,,,,,,12.3216
865,K02234,,,0.6513325787043764,,,,,,,,,20.5979,,,,,,
866,K02237,,,0.5991897631779306,,,,,,,,,57.731,,,,,,
867,K02238,,,0.6175773663369359,,,,,,0.6317567823763204,,,510.30649999999974,,,,,,18.2407
868,K02241,,,0.617,,,,,,,,,3.1032,,,,,,
869,K02242,,,0.6299391330086781,,,,,,0.632,,,140.0528,,,,,,2.2431
870,K02257,,,0.6195429639031375,,,,,,,,,505.02090000000015,,,,,,
871,K02258,,,0.6408172382871511,,0.493,,,,,,,95.00489999999998,,2.593,,,,
872,K02259,,0.496,0.6403210769788508,,,,,,0.6293169858949886,,2.4886,293.62480000000005,,,,,,9.963799999999999
873,K02261,,,,,0.2869316058928924,,,,,,,,,15.6038,,,,
874,K02275,,,0.576684693543906,,,,,,,,,146.79000000000002,,,,,,
875,K02276,,,0.5926190655938968,,0.3198219835062281,,,,,,,121.9966,,12.9291,,,,
876,K02277,,0.45599999999999996,0.5500839546305063,,0.502,,,,0.5663197504602506,,3.0374,282.9657000000001,,8.0537,,,,14.2084
877,K02278,,,0.6001949557189685,,,,,,0.6709999999999999,,,29.110799999999998,,,,,,3.0256
878,K02279,,,0.6274932052847442,,,,,,0.6280799095056089,,,212.8851999999999,,,,,,25.859900000000003
879,K02280,,,0.565372133930546,,,,,,,,,37.933,,,,,,
880,K02281,,,0.6805902580496502,,,,,,0.654,,,27.9607,,,,,,8.1699
881,K02282,,,0.6042105696216901,,,,,,,,,60.252399999999994,,,,,,
882,K02283,,,0.6007081992298625,,,,,,,,,149.9117,,,,,,
883,K02291,,,0.6134823640946969,,,,,,,,,88.06499999999998,,,,,,
884,K02297,,,0.6052927540742024,,,,,,,,,16.664,,,,,,
885,K02299,,,0.626,,,,,,,,,9.6497,,,,,,
886,K02300,,,0.5783992701321892,,,,,,,,,43.2829,,,,,,
887,K02303,,,0.6604288818476662,,,,,,,,,61.9582,,,,,,
888,K02304,,,0.641875658202848,,,,,,0.603,,,138.32169999999996,,,,,,2.6719
889,K02313,0.5489999999999999,,0.5948837593045643,,,,,,,8.1754,,732.9949000000001,,,,,,
890,K02314,,,0.6191517015718663,,,,,,,,,666.6619999999999,,,,,,
891,K02315,,,0.5742967612052107,,,,,,,,,51.3922,,,,,,
892,K02316,,,0.6192695509439113,,,,,,0.5813877646199225,,,874.7582000000002,,,,,,11.2756
893,K02334,,0.48600000000000004,,0.6124549723119521,,,,,0.626,,5.087,,12.6384,,,,,6.2165
894,K02335,,,0.585744191910362,,,,,,,,,24.836700000000004,,,,,,
895,K02338,,,0.5981070700297315,,,,,,0.6846436234547464,,,794.8558,,,,,,9.778500000000001
896,K02339,,,0.6391258281769618,,,,,,0.625,,,68.7406,,,,,,3.7273
897,K02340,,,0.6620269638987288,,,,,,,,,183.74690000000007,,,,,,
898,K02342,,,0.6559679035934294,,,,,,,,,86.6176,,,,,,
899,K02343,,,0.6336046243830356,,,,,,,,,319.40409999999997,,,,,,
900,K02346,,,0.6307008480569077,,,,,,,,,54.239000000000004,,,,,,
901,K02347,,,0.5935104235905853,,,,,,,,,34.8977,,,,,,
902,K02348,,,0.6487418867668259,,,,,,,,,20.0271,,,,,,
903,K02351,,,0.6326420615860192,,,,,,,,,55.9213,,,,,,
904,K02356,,,0.5938344358833468,,,,,,,,,373.0866,,,,,,
905,K02357,,,0.6172707637758972,,,,,,,,,361.8545000000001,,,,,,
906,K02358,,,0.6037160814459211,,,,,,,,,177.0522,,,,,,
907,K02362,,,0.674,,,,,,,,,4.3259,,,,,,
908,K02372,,,0.603874260337721,,,,,,,,,299.00930000000005,,,,,,
909,K02377,,0.41700000000000004,0.606115537234346,,0.3400000000000001,,0.56,,,,5.9807,83.6153,,6.958,,2.3805,,
910,K02379,,0.569,0.6444639328378376,,,,,,,,2.4959,108.83860000000001,,,,,,
911,K02380,,,0.6246954556158729,,,,,,0.7244578037568183,,,161.86750000000004,,,,,,9.0648
912,K02385,,,0.5619305717674684,,,,,,,,,13.4895,,,,,,
913,K02386,,,0.6299278502729966,,,,,,0.6166602236581251,,,7.5938,,,,,,10.982800000000001
914,K02387,,,0.6330042713489301,,,,,,,,,23.6221,,,,,,
915,K02388,,,0.6238241326297077,,,,,,,,,46.306,,,,,,
916,K02389,,,0.626115139605568,,,,,,,,,20.2134,,,,,,
917,K02390,,,0.639,,,,,,,,,4.9028,,,,,,
918,K02393,,,0.605628660348066,,,,,,0.6444242735683754,,,79.60350000000001,,,,,,8.1441
919,K02394,,,0.6436113640969015,,,,,,,,,60.461800000000004,,,,,,
920,K02395,,,0.6508510689449631,,,,,,,,,40.8118,,,,,,
921,K02396,,,0.6302305865620631,,,,,,0.579993680214082,,,18.7717,,,,,,13.378599999999999
922,K02397,,,0.603,,,,,,,,,3.9796,,,,,,
923,K02398,,,,,,,,,0.6038276102852,,,,,,,,,25.2082
924,K02399,,,0.557,,,,,,0.6336262093922708,,,3.271,,,,,,10.272400000000001
925,K02402,,,0.648,,,,,,,,,5.8807,,,,,,
926,K02404,,,0.655005672039397,,,,,,,,,8.6583,,,,,,
927,K02405,,,0.5542085740113993,,,,,,,,,13.724900000000002,,,,,,
928,K02406,,,0.5877703045621246,,,,,,,,,8.1836,,,,,,
929,K02407,,,0.62809138719347,,,,,,,,,9.06,,,,,,
930,K02408,,,0.5923183497873119,,,,,,,,,26.028499999999998,,,,,,
931,K02409,,,0.6229387792039498,,,,,,0.657,,,35.8013,,,,,,4.8528
932,K02410,,,0.6224757920872562,,,,,,0.552,,,82.36220000000002,,,,,,4.0815
933,K02411,,,0.595,,,,,,,,,2.3869,,,,,,
934,K02413,,,0.6018423541732298,,,,,,0.7020000000000001,,,21.1413,,,,,,4.1993
935,K02414,,,0.6987824973239634,,,,,,0.698,,,21.750799999999998,,,,,,3.777
936,K02415,,,0.6419445615596807,,,,,,0.626,,,17.7238,,,,,,3.4932
937,K02416,,,0.5970213630728116,,,,,,,,,18.4776,,,,,,
938,K02417,,,0.642713498548981,,,,,,,,,42.713100000000004,,,,,,
939,K02418,,,0.6723435744289353,,,,,,0.63,,,31.322200000000002,,,,,,7.7693
940,K02420,,,0.6380986172693044,,,,,,,,,13.067800000000002,,,,,,
941,K02421,,,0.6413326353088993,,,,,,,,,10.4315,,,,,,
942,K02422,,,0.6078389201926219,,,,,,0.5820097419231536,,,14.154399999999999,,,,,,10.1442
943,K02423,,,0.601,,,,,,0.632,,,2.168,,,,,,4.0736
944,K02426,,,0.6152424438588221,,,,,,,,,17.0852,,,,,,
945,K02427,,,0.655,,,,,,,,,5.6243,,,,,,
946,K02428,,,0.6451093069737314,,,,,,,,,92.68710000000002,,,,,,
947,K02429,,,0.5726677360057248,,,,,,,,,242.9226,,,,,,
948,K02431,,,0.5549134733690742,,,,,,,,,10.5639,,,,,,
949,K02433,,,0.6255884150137541,,,,,,,,,68.3997,,,,,,
950,K02434,,,0.5965633224280653,,,,,,,,,72.60069999999999,,,,,,
951,K02435,,0.507,0.6191974878721122,,,,,,0.6598468609692766,,1.5789,273.2541,,,,,,11.2994
952,K02437,,0.5770000000000001,0.6046685970796111,,0.5583341504121759,,,,,,2.6234,372.8343,,11.318,,,,
953,K02440,,,0.614025032513527,,,,,,,,,55.49739999999999,,,,,,
954,K02443,,,0.691,,,,,,,,,6.3455,,,,,,
955,K02448,,,0.5691251514982766,,,,,,,,,11.2402,,,,,,
956,K02450,,,0.5863344879726649,,,,,,,,,47.4514,,,,,,
957,K02451,,,0.6940000000000001,,,,,,,,,8.8325,,,,,,
958,K02452,,,0.6468523848069491,,,,,,,,,43.2162,,,,,,
959,K02453,,,0.547,,,,,,,,,6.0137,,,,,,
960,K02455,,,0.638,,,,,,,,,6.3447,,,,,,
961,K02456,,,0.5975431417349875,,,,,,0.5964259022764093,,,187.0281,,,,,,16.5973
962,K02457,,,0.6726991791018866,,,,,,,,,30.4811,,,,,,
963,K02458,,,0.6783160001865678,,,,,,,,,45.391000000000005,,,,,,
964,K02459,,,0.6605640674571133,,,,,,,,,44.9479,,,,,,
965,K02460,,,0.6596056705940757,,,,,,0.6159114722126967,,,75.8084,,,,,,6.296099999999999
966,K02461,,,0.7223667087645117,,,,,,0.669,,,24.6953,,,,,,6.4498
967,K02462,,,0.6921823291824118,,,,,,,,,34.2084,,,,,,
968,K02463,,,0.7041230275820017,,,,,,0.6476399426186975,,,37.865899999999996,,,,,,10.0442
969,K02471,,,0.6184019546786653,,,,,,,,,19.7292,,,,,,
970,K02477,,,0.5993845670619776,,,,,,,,,102.8207,,,,,,
971,K02478,,,0.5835338028273311,,,,,,,,,61.798,,,,,,
972,K02480,,,0.5786355985910341,,,,,,,,,20.7977,,,,,,
973,K02482,,,0.5809525202550984,,,,,,,,,61.5882,,,,,,
974,K02483,,,0.6055156089529526,,,,,,,,,319.2847000000001,,,,,,
975,K02484,,,0.5874348017236184,,,,,,,,,19.2468,,,,,,
976,K02488,,,0.587356009745785,,,,,,,,,64.2503,,,,,,
977,K02492,,0.515,0.634237238064529,,,,,,0.696741876625667,,4.3136,532.1697,,,,,,10.9795
978,K02493,,,0.6346701358521055,,,,,,,,,32.547,,,,,,
979,K02494,,,0.7062394621251638,,,,,,0.632,,,23.6168,,,,,,6.5772
980,K02495,,,0.6079647427878871,,,,,,,,,66.6165,,,,,,
981,K02496,,,0.6479992228888943,,,,,,,,,10.907399999999999,,,,,,
982,K02498,,,0.6921299086665827,,,,,,0.66,,,41.187099999999994,,,,,,2.0548
983,K02499,,,0.5655939211734418,,,,,,,,,17.621299999999998,,,,,,
984,K02500,,,0.6488306429428954,,,,,,,,,84.71560000000001,,,,,,
985,K02501,,,0.622166837151522,,,,,,,,,41.438199999999995,,,,,,
986,K02503,,,0.6009687470927589,,,,,,,,,214.62030000000004,,,,,,
987,K02510,,,0.6307937530538749,,,,,,0.5820000000000001,,,496.2035,,,,,,3.0309
988,K02517,,,0.6326610163437735,,,,,,,,,76.99090000000001,,,,,,
989,K02518,,,0.5720400652638317,,,,,,0.5838947686662862,,,395.36629999999985,,,,,,11.939
990,K02519,,,0.6360383738134986,,,,,,,,,239.37019999999998,,,,,,
991,K02520,,,0.5903463206787052,,,,,,,,,452.35420000000005,,,,,,
992,K02523,,,0.6575255249583448,,,,,,,,,21.857799999999997,,,,,,
993,K02527,,,0.6416844467907953,,,,,,0.6025766684490648,,,371.56960000000004,,,,,,5.3606
994,K02528,,,0.7196615375199453,,,,,,,,,36.2254,,,,,,
995,K02529,,,0.604059938271941,,,,,,,,,78.9848,,,,,,
996,K02533,,,0.6583430964922776,,,,,,,,,91.0667,,,,,,
997,K02535,,,0.620225228358395,,,,,,,,,35.360299999999995,,,,,,
998,K02536,,,0.6211571265769553,,,,,,,,,241.7044,,,,,,
999,K02548,,,0.7318683508237116,,,,,,,,,14.1001,,,,,,
1000,K02549,,,0.6487081089519344,,,,,,,,,19.8508,,,,,,
1001,K02553,,,0.669,,,,,,,,,7.0068,,,,,,
1002,K02556,,,0.612613066254291,,,,,,,,,54.217,,,,,,
1003,K02557,,,0.5806011696561457,,,,,,,,,33.586099999999995,,,,,,
1004,K02558,,,0.6130591125322917,,,,,,,,,20.6411,,,,,,
1005,K02563,,,0.6477463027725558,,,,,,,,,70.18519999999998,,,,,,
1006,K02564,,,0.568572036890638,,,,,,,,,67.1863,,,,,,
1007,K02568,,,0.589,,,,,,,,,2.961,,,,,,
1008,K02574,,,0.611,,,,,,,,,3.8662,,,,,,
1009,K02575,,,0.6107847178200341,,,,,,,,,39.0334,,,,,,
1010,K02595,,,,,,,,,0.563,,,,,,,,,3.0278
1011,K02596,,,0.593,,,,,,,,,3.5834,,,,,,
1012,K02598,,,0.555,,,,,,,,,2.8562,,,,,,
1013,K02600,,0.515,0.6280371100639824,,,,,,,,3.8065,877.964,,,,,,
1014,K02601,,,0.6086519589228064,,,,,,,,,327.0462,,,,,,
1015,K02609,,,0.6547555884879109,,,,,,,,,129.6798,,,,,,
1016,K02610,,,0.6403615936409589,,,,,,,,,45.8777,,,,,,
1017,K02611,,,0.6751287112365257,,,,,,,,,65.8207,,,,,,
1018,K02612,,,0.7188038607955054,,,,,,,,,15.729299999999999,,,,,,
1019,K02614,,,0.6585189441606641,,,,,,,,,48.977999999999994,,,,,,
1020,K02616,,,0.7175805960318022,,,,,,0.605,,,110.66539999999999,,,,,,3.5073
1021,K02617,,,0.649,,,,,,,,,6.7024,,,,,,
1022,K02619,,,0.6829999999999999,,,,,,,,,5.6357,,,,,,
1023,K02624,,,0.6586994208433673,,,,,,,,,19.5576,,,,,,
1024,K02626,0.637,,0.5636984618668252,,,,,,0.5660000000000001,8.2313,,160.86819999999997,,,,,,15.0558
1025,K02636,,,0.5879854596286518,,,,,,,,,48.786699999999996,,,,,,
1026,K02638,,0.614,0.5732236542575964,,,,,,0.619,,4.2848,168.07479999999998,,,,,,5.1954
1027,K02650,,,0.598586046845138,,,,,,0.6225448100251835,,,70.0459,,,,,,25.2366
1028,K02651,,,0.5662337550055823,,,,,,0.5815637738915035,,,455.4543999999999,,,,,,157.16469999999995
1029,K02653,,,0.6009702238225463,,,,,,,,,32.0208,,,,,,
1030,K02654,,,0.6045921438236138,,,,,,,,,140.22570000000002,,,,,,
1031,K02655,,,0.708,,,,,,0.597,,,4.1776,,,,,,2.4833
1032,K02656,,,0.642497425328452,,,,,,,,,39.2707,,,,,,
1033,K02657,,,0.5965698511824691,,,,,,,,,34.6511,,,,,,
1034,K02658,,,0.6322601913606865,,,,,,,,,44.5191,,,,,,
1035,K02659,,,0.7098025438134273,,,,,,,,,33.1626,,,,,,
1036,K02662,,,0.5976265308999369,,,,,,,,,269.724,,,,,,
1037,K02663,,,0.5888265057277041,,,,,,,,,51.3325,,,,,,
1038,K02664,,,0.5923005469399449,,,,,,,,,152.83610000000002,,,,,,
1039,K02665,,,0.635980190322056,,,,,,,,,45.8723,,,,,,
1040,K02668,,,0.6405607762022053,,,,,,,,,17.4907,,,,,,
1041,K02669,,,0.58,,,,,,,,,25.315,,,,,,
1042,K02671,,,0.6066489408303788,,,,,,,,,27.2683,,,,,,
1043,K02672,,,0.5950349162037217,,,,,,0.5850849438385146,,,67.3079,,,,,,19.0302
1044,K02673,,,0.594381007820771,,,,,,0.6172743712069103,,,121.13580000000003,,,,,,11.901399999999999
1045,K02674,,,0.6402130696268934,,,,,,,,,54.5765,,,,,,
1046,K02676,,,0.5831336106822308,,,,,,,,,26.9314,,,,,,
1047,K02686,,,0.679,,,,,,,,,3.4182,,,,,,
1048,K02687,,,0.6906002256863121,,,,,,,,,56.891299999999994,,,,,,
1049,K02769,,,0.53,,,,,,,,,2.1878,,,,,,
1050,K02784,,,0.6407127356500665,,,,,,,,,52.4066,,,,,,
1051,K02793,,,0.6381398405224215,,,,,,,,,46.177099999999996,,,,,,
1052,K02805,,,0.602,,,,,,,,,4.4309,,,,,,
1053,K02806,,,0.6378011316176395,,,,,,,,,27.402099999999997,,,,,,
1054,K02825,,,0.6163505612292357,,,,,,,,,292.0358999999999,,,,,,
1055,K02834,,,0.6279474836024828,,,,,,0.6628301950465463,,,302.0396999999998,,,,,,26.4412
1056,K02835,,,0.6393006391912736,,,,,,,,,64.9691,,,,,,
1057,K02836,,,0.5934436570017534,,,,,,,,,52.8132,,,,,,
1058,K02838,,,0.6064834966488741,,,,,,0.622916872916883,,,448.8885000000001,,,,,,9.0649
1059,K02843,,,0.6021846440712634,,,,,,,,,16.9041,,,,,,
1060,K02844,,,0.5926617780275575,,,,,,,,,16.5367,,,,,,
1061,K02847,,,0.565198243414369,,,,,,,,,27.012099999999997,,,,,,
1062,K02851,,,0.5917362398930767,,,,,,,,,72.01939999999999,,,,,,
1063,K02856,,,0.5706480614181701,,,,,,,,,33.6492,,,,,,
1064,K02858,,,0.597,,,,,,,,,7.8516,,,,,,
1065,K02860,,,0.6456017407797874,,,,,,0.629308307546977,,,229.72660000000005,,,,,,15.9696
1066,K02862,,,0.698,,,,,,,,,6.4202,,,,,,
1067,K02863,,0.5329999999999999,0.631548078484588,,,,,,,,5.7432,473.0034,,,,,,
1068,K02864,,,0.6232850128032132,,,,,,0.6390000000000001,,,416.1076999999999,,,,,,5.3668
1069,K02866,,0.546,,,,,,,,,4.6839,,,,,,,
1070,K02867,,,0.5994704617879363,,,,,,0.679,,,425.02230000000003,,,,,,1.6861
1071,K02869,,0.5521074661342453,,,,,,,,,6.7592,,,,,,,
1072,K02871,,,0.6062296091412668,,,,,,,,,330.5156,,,,,,
1073,K02874,,,0.6148567013300054,,,,,,,,,230.82610000000003,,,,,,
1074,K02876,,,0.6410966373806471,,,,,,0.695,,,405.8117,,,,,,4.3723
1075,K02878,,,0.6374110183253519,,,,,,,,,332.3362000000001,,,,,,
1076,K02879,,,0.6398532990203797,,,,,,,,,318.5607999999999,,,,,,
1077,K02881,,0.555,0.63888747550782,,,,,,,,4.0119,336.8167,,,,,,
1078,K02884,,,0.621160737793997,,,,,,,,,339.2864,,,,,,
1079,K02886,,,0.638216134617375,,,,,,,,,271.54359999999997,,,,,,
1080,K02887,,,0.6221071069244016,,,,,,,,,467.14619999999996,,,,,,
1081,K02888,,,0.6187639414088398,,,,,,0.6125734388076522,,,341.0351,,,,,,7.0404
1082,K02890,,,0.6444320262637441,,,,,,0.615,,,322.194,,,,,,4.164
1083,K02892,,,0.5864998979761241,,,,,,0.569,,,281.30269999999996,,,,,,2.8447
1084,K02895,,,0.6212900246040066,,,,,,,,,311.75270000000006,,,,,,
1085,K02897,,,0.6313717521217014,,,,,,0.678482820695657,,,467.4264000000001,,,,,,12.753799999999998
1086,K02899,,,0.6269691402788121,,,,,,,,,313.2381000000001,,,,,,
1087,K02902,,,0.6137798149280069,,,,,,0.519,,,220.9929,,,,,,5.3193
1088,K02904,,,0.6220524075143035,,,,,,0.5925616720409965,,,180.0759,,,,,,8.526299999999999
1089,K02906,,,0.639347983316033,,,,,,,,,341.4693,,,,,,
1090,K02907,,,0.6194950288441606,,,,,,,,,302.7039,,,,,,
1091,K02909,,,0.5928661111769516,,,,,,,,,289.3299000000001,,,,,,
1092,K02910,,0.5158087214635046,,,,,,,,,5.979100000000001,,,,,,,
1093,K02911,,,0.631294496682835,,,,,,0.637,,,128.8782,,,,,,2.7655
1094,K02913,,,0.5404884355363917,,,,,,,,,152.19559999999996,,,,,,
1095,K02914,,,0.6425715480697806,,,,,,0.74,,,77.07,,,,,,8.3889
1096,K02916,,,0.5898030480051191,,,,,,0.675,,,380.70309999999995,,,,,,4.099
1097,K02919,,,0.5630696013093617,,,,,,,,,139.2617,,,,,,
1098,K02921,,0.562,,,,,,,,,4.4269,,,,,,,
1099,K02923,,0.504,,,,,,,,,3.4937,,,,,,,
1100,K02924,,0.56,,,,,,,,,3.0592,,,,,,,
1101,K02926,,,0.6417184712950034,,,,,,0.5710000000000001,,,450.4538000000001,,,,,,4.3041
1102,K02931,,,0.6162785640199074,,,,,,,,,435.78130000000004,,,,,,
1103,K02933,,,0.6237892632690185,,,,,,,,,320.0978,,,,,,
1104,K02935,,,0.6122083716306533,,,,,,0.6661232004095891,,,425.49489999999986,,,,,,18.7294
1105,K02939,,,0.6257850105107498,,,,,,,,,392.74879999999996,,,,,,
1106,K02945,,,0.6098031317286524,,,,,,,,,689.5718,,,,,,
1107,K02946,,,0.6154208164885775,,,,,,,,,322.0199999999999,,,,,,
1108,K02948,,,0.6501695932030129,,,,,,,,,265.02160000000003,,,,,,
1109,K02950,,,0.6372047155479887,,,,,,,,,441.15630000000004,,,,,,
1110,K02952,,,0.6189557776964252,,,,,,,,,251.47250000000005,,,,,,
1111,K02954,,,0.6223553255069105,,,,,,,,,285.224,,,,,,
1112,K02956,,,0.5741668038586514,,,,,,0.5589999999999999,,,342.4778999999999,,,,,,5.363
