,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_countsUnclassified
406,K01207,,,0.6755380261217351,,,,,,,55.232699999999994,,,,
407,K01209,,,0.6570470665957456,,,,,,,42.1554,,,,
408,K01214,,,0.6459999999999998,,,,,,,12.8274,,,,
409,K01236,,,0.6629999999999999,,0.7040000000000001,,,,,12.2054,,6.6298,,
410,K01239,,0.39100000000000007,0.6650167513313175,,,,,,4.1997,81.52459999999999,,,,
411,K01241,,,0.6840760873358381,,,,,,,5.5892,,,,
412,K01246,,0.4553194356780666,0.7104511435222354,,,,,,12.930299999999999,250.16420000000005,,,,
413,K01247,,0.7020000000000001,0.707346912729454,,,,,,11.849,18.4879,,,,
414,K01251,,0.48912162414559907,0.6830904651152054,,0.49200000000000005,,,,34.542,687.8806999999999,,2.4077,,
415,K01255,,0.478,0.6871138809759997,,,,,,7.0765,35.0958,,,,
416,K01256,,,0.6583713265946627,,,,,,,27.671,,,,
417,K01258,,,0.6529437404670422,,,,,,,72.5937,,,,
418,K01259,,,0.6581931469233034,,0.642,,,,,58.36580000000001,,1.3543,,
419,K01262,,,0.6409999999999999,,,,,,,14.1287,,,,
420,K01265,,,0.6950319322927091,,,,,,,233.0023,,,,
421,K01266,,,0.7151754809722564,,,,0.723,,,128.8796,,,,4.3819
422,K01271,,,0.6509999999999999,,,,,,,3.8495,,,,
423,K01273,,,0.648541805088547,,,,,,,108.74690000000002,,,,
424,K01278,,,0.6393903968955331,,,,,,,27.0492,,,,
425,K01281,,,0.7126919129465416,,,,,,,17.943800000000003,,,,
426,K01283,,,0.6380636232707126,,,,,,,37.374500000000005,,,,
427,K01286,,,0.6943513796649204,,,,,,,129.92079999999999,,,,
428,K01295,,,0.7302176168235025,,,,,,,32.4651,,,,
429,K01297,,,0.7233726420497839,,0.763,,,,,100.8353,,8.2184,,
430,K01299,,0.42000000000000004,0.6522153889312017,,,,,,12.0956,19.0213,,,,
431,K01301,,,0.6629999999999999,,,,,,,10.9283,,,,
432,K01302,,,0.6599975642849252,,,,,,,79.3693,,,,
433,K01303,,,0.6544206600849501,,0.486,,,,,51.345200000000006,,3.3316,,
434,K01309,,,,,0.5,,,,,,,2.2397,,
435,K01322,,,0.6176198638136714,,,,,,,28.8072,,,,
436,K01338,,,0.6551681513937989,,,,,,,31.1398,,,,
437,K01354,,,0.618,,,,,,,15.0999,,,,
438,K01356,,,0.6933111668226305,,,,,,,163.46800000000002,,,,
439,K01358,,,0.6531916292271798,,,,,,,913.5916999999998,,,,
440,K01372,,,0.5891738580140374,,,,,,,5.2146,,,,
441,K01406,,,0.6838999896975076,,,,0.7240000000000001,,,117.604,,,,2.8434
442,K01409,,0.4979271208579364,0.7088516584932945,,,,,,13.075099999999999,125.89690000000002,,,,
443,K01417,,,0.6601957192177124,,,,,,,69.9456,,,,
444,K01419,,,0.6514476671952857,,,,,,,32.5141,,,,
445,K01423,,,0.6440348442856375,,,,,,,58.342699999999994,,,,
446,K01424,,0.44300000000000006,0.652085368000184,,,,,,9.2439,11.2711,,,,
447,K01425,,,0.6347839294422797,,,,,,,37.4855,,,,
448,K01426,,0.401,0.7149743049700618,,,,,,7.1273,208.8435,,,,
449,K01428,,0.45400000000000007,,,,,,,4.2989,,,,,
450,K01429,0.435,0.423,,,,,,2.3797,4.2879,,,,,
451,K01430,,,0.617,,,,,,,4.0749,,,,
452,K01431,,,0.649,,,,,,,15.6089,,,,
453,K01432,,,0.6490398163672058,,,,,,,8.7488,,,,
454,K01433,,0.418715678008682,0.6861513587977556,,,,,,6.4928,19.968700000000002,,,,
455,K01434,,,0.6859999999999999,,,,,,,11.8045,,,,
456,K01438,,,0.6639959781407071,,,,,,,27.2229,,,,
457,K01439,,,0.739,,,,,,,9.6129,,,,
458,K01443,,,0.7299751389492365,,,,,,,176.30159999999998,,,,
459,K01447,,,0.6547711331337029,,,,0.64,,,24.134200000000003,,,,2.2833
460,K01448,,,0.6586983952335818,,,,,,,106.34929999999999,,,,
461,K01455,,0.6139999999999999,0.6797303963242627,,0.522,,,,2.1603,193.7073,,3.4867,,
462,K01458,,,0.721,,,,,,,2.9542,,,,
463,K01462,0.5379999999999999,,0.6952727034055509,,,,,3.1082,,381.00730000000004,,,,
464,K01463,,,0.687,,,,,,,14.2383,,,,
465,K01464,,,0.615,,,,,,,17.4653,,,,
466,K01465,,,0.6759999999999999,,,,,,,13.5707,,,,
467,K01466,,,0.7348597811878252,,,,,,,67.3981,,,,
468,K01468,,,0.691,,,,,,,13.1,,,,
469,K01470,,0.393592932009725,0.6925047157154111,,,,,,13.3799,250.26049999999995,,,,
470,K01473,,0.7240000000000001,0.713,,,,,,10.4447,14.0147,,,,
471,K01474,,,0.6890000000000001,,,,,,,14.0147,,,,
472,K01476,,0.725,0.6927759735374521,,,,,,10.1118,45.336,,,,
473,K01477,,,0.727748702972274,,,,,,,116.7091,,,,
474,K01478,,,0.6981050034370665,,,,0.722,,,172.00220000000004,,,,41.9519
475,K01480,,,0.683583099276199,,,,,,,50.6251,,,,
476,K01482,,,0.7691099282445245,,,,,,,57.9364,,,,
477,K01483,,,0.6810028762825426,,0.516,,0.773,,,40.00449999999999,,2.282,,6.8416
478,K01485,,,0.6985496343673033,,,,,,,18.56,,,,
479,K01486,,,0.701,,,,,,,17.794,,,,
480,K01487,,,0.7349999999999999,,,,,,,11.3113,,,,
481,K01488,,,0.6143674888590213,,,,,,,18.578699999999998,,,,
482,K01489,,0.715,0.7258068537938974,,,,,,4.9203,166.7582,,,,
483,K01491,,,0.6862232865212196,,,,,,,28.1681,,,,
484,K01493,,0.47067255452829576,0.6306744981843279,,,,,,14.433800000000002,18.8301,,,,
485,K01494,,,0.641421954455024,,,,,,,237.68050000000005,,,,
486,K01495,,0.4402360237843843,0.6847038365073856,,,,,,12.219000000000001,312.31100000000004,,,,
487,K01496,,,0.6883163979556712,,,,,,,52.35130000000001,,,,
488,K01497,,,0.6880381618400359,,,,,,,310.69989999999996,,,,
489,K01501,,,0.685,,,,,,,8.7248,,,,
490,K01506,,,0.654,,,,,,,13.2514,,,,
491,K01507,,0.369,0.657650364758553,,,,0.6920000000000001,,3.9314,207.02680000000004,,,,1.7146
492,K01512,,0.7024546438776493,0.6994999992842968,,,,,,34.6272,104.88730000000001,,,,
493,K01515,,,0.6678313885512017,,,,,,,79.64280000000001,,,,
494,K01518,,0.45899999999999996,,,,,,,10.6386,,,,,
495,K01520,,,0.7480162364697613,,,,,,,103.9322,,,,
496,K01523,,,0.6614044654511112,,,,,,,18.880000000000003,,,,
497,K01524,,,0.732111649948034,,,,,,,142.3066,,,,
498,K01527,,,,,0.49300000000000005,,,,,,,3.5919,,
499,K01533,,,0.6970000000000001,,,,,,,15.1077,,,,
500,K01545,,,0.7040000000000001,,,,0.6670000000000001,,,7.1361,,,,19.3397
501,K01546,,,0.6943288962338521,,,,,,,65.69800000000001,,,,
502,K01547,,,0.726,,,,,,,13.7226,,,,
503,K01548,,,0.7396428617018569,,,,,,,30.5791,,,,
504,K01551,,0.412,0.6952366147451712,,,,,,3.1256,225.89010000000002,,,,
505,K01554,,,0.652,,,,,,,12.0562,,,,
506,K01555,,,0.7142280813622185,,,,,,,14.7341,,,,
507,K01556,,,0.7246189592094072,,,,,,,77.7243,,,,
508,K01560,,,0.7173976757243914,,,,,,,105.6483,,,,
509,K01561,,,0.7199432160110948,,,,,,,37.885999999999996,,,,
510,K01563,,,0.772,,,,,,,21.3959,,,,
511,K01569,,,0.627,,,,,,,1.4963,,,,
512,K01574,,,0.593,,,,,,,4.6032,,,,
513,K01575,,,0.6932469053120695,,,,,,,9.3616,,,,
514,K01579,,,0.6953825268069989,,,,,,,10.7439,,,,
515,K01585,,,0.733,,,,,,,8.7676,,,,
516,K01586,,,0.7214863288615105,,,,,,,47.9319,,,,
517,K01588,,0.516,0.7139163736161714,,,,,,2.744,109.18619999999997,,,,
518,K01589,,0.44999999999999996,0.677,,,,,,5.3836,12.8394,,,,
519,K01591,,,0.7370561430938768,,,,,,,61.474799999999995,,,,
520,K01593,,,0.6798627237307419,,,,,,,25.3946,,,,
521,K01595,,,0.7291605022029188,,,,,,,363.40639999999996,,,,
522,K01596,,,0.6336946594302965,,,,,,,29.4926,,,,
523,K01599,,,0.6841872778668755,,,,,,,41.6249,,,,
524,K01601,,,0.63,,,,,,,5.9666,,,,
525,K01602,0.644,,0.6743146961236075,,,,,12.8606,,17.4127,,,,
526,K01607,,,0.6618776772396383,,,,0.7048797644006127,,,310.3367000000001,,,,55.8626
527,K01609,,,0.6759999999999999,,,,,,,11.9459,,,,
528,K01610,,0.43831933636928627,0.6547789640823795,,,,,,6.576,204.6429,,,,
529,K01611,,,0.647,,,,,,,4.5764,,,,
530,K01613,,,0.6759999999999999,,0.509,,,,,13.4033,,2.0454,,
531,K01619,,,0.693756016824673,,0.732,,0.664,,,285.05679999999995,,21.1085,,2.3075
532,K01620,0.6229999999999999,,0.7242502591212353,,,,,2.0475,,240.13889999999998,,,,
533,K01621,,,0.6738463569200419,,,,,,,328.70900000000006,,,,
534,K01622,,,0.6609270049246244,,,,,,,11.6172,,,,
535,K01623,,,0.6977819817674857,,,,,,,216.60750000000004,,,,
536,K01624,,,0.6908632491034262,,0.49700000000000016,,,,,201.8715,,3.6802,,
537,K01625,,,0.7270176397369497,,,,,,,67.81469999999999,,,,
538,K01626,,,0.7108966251012846,,0.5033334277464444,,,,,170.9284,,12.135700000000002,,
539,K01627,,,0.665,,,,,,,13.767,,,,
540,K01628,,,0.7002445777069081,,,,,,,62.4811,,,,
541,K01633,,,0.7167625385664526,,,,,,,56.874199999999995,,,,
542,K01634,,,0.742,,,,,,,15.68,,,,
543,K01637,,,0.707410207008108,,,,,,,166.7617,,,,
544,K01638,0.725,,0.6775839422525253,,,,,16.1442,,378.9316000000001,,,,
545,K01640,,,0.7217939353852555,,,,,,,155.47780000000003,,,,
546,K01644,,0.4580000000000001,0.7122200335346526,,,,,,6.6743,66.272,,,,
547,K01647,,,0.6609999999999999,,,,,,,14.984,,,,
548,K01649,,,0.67,,,,,,,13.8634,,,,
549,K01652,,0.487,0.7390000000000001,,,,,,6.2589,14.438,,,,
550,K01653,,0.444,0.6894708076188786,,0.48600000000000004,,,,6.6859,265.82950000000005,,2.5277,,
551,K01657,,,0.6940803187835065,,,,,,,29.8803,,,,
552,K01658,,0.4446493351690194,0.648574357571568,,,,,,8.284099999999999,47.81399999999999,,,,
553,K01661,,,0.648,,,,,,,6.5377,,,,
554,K01662,,,0.6787562727717756,,,,,,,45.0796,,,,
555,K01664,,,0.6394560441957073,,,,,,,26.4021,,,,
556,K01666,,,0.7441861258025411,,,,,,,30.498799999999996,,,,
557,K01673,,,0.6436793518915628,,,,,,,72.74060000000001,,,,
558,K01674,,,0.684,,,,,,,7.6092,,,,
559,K01678,,,0.643,,,,,,,9.1275,,,,
560,K01679,,,0.6409999999999999,,,,,,,15.0334,,,,
561,K01681,,,0.647,,,,,,,14.244,,,,
562,K01685,,,0.669,,,,,,,13.7155,,,,
563,K01686,,,0.653,,,,,,,13.7155,,,,
564,K01689,,0.4706730934845231,0.6941926874431402,,0.5107259077409388,,,,19.5658,382.71090000000004,,7.1514,,
565,K01692,,,0.706789263183728,,,,,,,176.36689999999996,,,,
566,K01693,,,0.6569303150320315,,,,,,,23.5451,,,,
567,K01695,,,0.7352648513338047,,,,,,,199.41489999999996,,,,
568,K01696,,,0.6709999999999999,,,,,,,19.3925,,,,
569,K01697,,,0.642,,,,,,,12.9504,,,,
570,K01698,,0.45331357616687623,0.7069144773390629,,,,,,15.4183,313.5897000000001,,,,
571,K01703,,,0.6623255610490917,,,,,,,29.6383,,,,
572,K01704,,0.4200184331075463,0.6762622763535115,,,,,,13.6845,133.65820000000002,,,,
573,K01710,,,0.659,,,,,,,14.225,,,,
574,K01711,,,0.6217674664662926,,0.505,,,,,51.0226,,2.8918,,
575,K01712,,,0.6778846697820005,,,,,,,67.378,,,,
576,K01714,,,0.670931320274655,,,,,,,52.3334,,,,
577,K01715,,,0.6509999999999999,,,,,,,14.9518,,,,
578,K01719,,0.78,0.733364783793882,,,,0.35,,22.2232,174.52660000000003,,,,3.3496
579,K01720,,,0.7560933082615295,,,,,,,39.313500000000005,,,,
580,K01721,,,0.7004149665603083,,,,,,,20.507,,,,
581,K01724,,0.4167595190916757,0.6932946776214876,,,,0.7232443549370267,,13.3109,328.3084,,,,38.8878
582,K01725,,,0.5993397198811617,,,,,,,11.9002,,,,
583,K01726,,,0.7178667361173293,,,,,,,65.6456,,,,
584,K01730,,,0.6554329207185816,,,,,,,24.613500000000002,,,,
585,K01733,,,0.6855178419970032,,,,,,,99.5416,,,,
586,K01735,,,0.7437535849563061,,,,,,,26.1847,,,,
587,K01736,,0.44,0.7256112199811349,,,,,,3.4387,128.55610000000001,,,,
588,K01737,,,0.6648677311239344,,,,0.7355910226778279,,,86.7026,,,,38.7735
589,K01738,,,0.642,,,,,,,12.9504,,,,
590,K01739,,,0.6521396592269917,,,,,,,40.3372,,,,
591,K01745,,,0.667482279713364,,,,,,,41.1535,,,,
592,K01749,,0.4872626116248349,0.7514879044121564,,,,,,10.6258,174.23040000000003,,,,
593,K01752,,,0.6506431640265239,,,,,,,42.2938,,,,
594,K01754,,0.755,0.7112366229244084,,,,,,14.1093,104.2988,,,,
595,K01755,,0.4516221673935966,0.710476465952323,,,,,,10.1894,199.79040000000003,,,,
596,K01756,,,0.672,,,,,,,14.9238,,,,
597,K01759,,,0.6483873265308401,,,,,,,57.8531,,,,
598,K01760,,,0.6511155972944785,,,,,,,26.2997,,,,
599,K01768,,,0.6748536081366434,,,,,,,238.30130000000003,,,,
600,K01770,,,0.679,,,,,,,14.5628,,,,
601,K01772,,,0.6655918647423675,,0.5164177660746224,,,,,95.4547,,5.4940999999999995,,
602,K01775,,,0.7359723952949115,,,,,,,232.03930000000008,,,,
603,K01776,,0.4286692718316153,0.7104516326011427,,,,,,9.113399999999999,211.9871,,,,
604,K01778,,,0.7076562147354398,,,,0.7909999999999999,,,186.7614,,,,2.087
605,K01779,,,0.6272624125126169,,,,,,,52.2727,,,,
606,K01783,,,0.6980149929131402,,,,,,,74.89699999999999,,,,
607,K01784,,,0.6775890561578825,,,,,,,84.2852,,,,
608,K01785,,,0.6937177129887152,,0.48199999999999993,,,,,278.50489999999996,,2.5396,,
609,K01788,,,0.7390000000000001,,,,0.743,,,4.5699,,,,3.0517
610,K01790,,,0.678508437500012,,,,,,,81.15010000000001,,,,
611,K01791,,,0.659,,,,,,,13.1102,,,,
612,K01795,,,0.7190000000000001,,,,0.735,,,10.7638,,,,11.6229
613,K01799,,,0.7089130484127933,,,,,,,20.798300000000005,,,,
614,K01802,,,0.6990000000000001,,,,,,,4.4274,,,,
615,K01803,,,0.6901805102394832,,,,,,,161.44619999999998,,,,
616,K01804,,,0.6767253448513346,,,,,,,18.9354,,,,
617,K01805,,,0.7028092737465003,,,,,,,146.5386,,,,
618,K01807,,0.4343821298714118,0.7338990164836913,,0.7609999999999999,,,,13.2853,82.472,,7.3918,,
619,K01808,,,0.664033293652219,,,,,,,71.0916,,,,
620,K01809,,,0.7296888893145449,,,,,,,165.3082,,,,
621,K01810,,,0.6985595499056402,,0.616,,,,,89.7941,,12.1573,,
622,K01812,,,0.7279999999999999,,,,,,,14.7998,,,,
623,K01814,,,0.6779999999999999,,,,,,,13.0829,,,,
624,K01815,,,0.664892965605959,,,,,,,17.9271,,,,
625,K01816,,,0.7204015483749439,,,,,,,65.9894,,,,
626,K01817,,,0.715,,,,,,,11.9459,,,,
627,K01820,,,0.6504964847818374,,,,,,,44.713,,,,
628,K01821,,0.41408204481521,0.689890271328104,,,,0.353,,5.1545000000000005,87.4785,,,,2.7802
629,K01822,,,0.7829999999999998,,,,,,,8.6936,,,,
630,K01823,,,0.7425226813638494,,,,,,,137.83530000000002,,,,
631,K01826,,,0.605,,,,,,,4.8647,,,,
632,K01834,,,0.6205195939301043,,,,,,,7.4851,,,,
633,K01835,,,0.659,,,,,,,14.2115,,,,
634,K01838,,,0.688,,,,,,,13.3047,,,,
635,K01839,,,0.6761551383891734,,,,,,,211.0849,,,,
636,K01845,,,0.6492683666377599,,,,,,,107.33239999999999,,,,
637,K01848,,,0.634,,,,,,,19.3417,,,,
638,K01849,,0.43499999999999994,0.6622151574921928,,,,,,5.9432,106.07289999999999,,,,
639,K01854,,,0.6111279598876861,,,,,,,57.0031,,,,
640,K01857,,,0.8120000000000002,,,,,,,9.4608,,,,
641,K01858,,0.44855645196385147,0.6228161315698734,,,,,,8.6176,100.37969999999999,,,,
642,K01865,,,0.6509999999999999,,,,,,,13.0061,,,,
643,K01866,,0.4399091112557649,0.6422750113899005,,,,,,12.9339,162.477,,,,
644,K01867,,,0.6728952923513647,,,,,,,200.65940000000003,,,,
645,K01868,,,0.671933043817198,,0.491,,,,,353.61170000000004,,3.685,,
646,K01869,,,0.6649395032161376,,,,,,,63.4829,,,,
647,K01870,,,0.6509999999999999,,,,,,,13.5089,,,,
648,K01872,,0.4739999999999999,0.672877166618219,,0.466,,,,4.2216,146.7714,,2.8262,,
649,K01873,,,0.6409999999999999,,,,,,,15.1371,,,,
650,K01874,,,0.6573211124944266,,,,,,,129.76550000000003,,,,
651,K01875,,0.433,0.6912467302265952,,,,,,7.8788,334.8241999999999,,,,
652,K01876,,,0.6816462580993987,,,,,,,132.7841,,,,
653,K01880,,,0.6471314124383448,,,,,,,91.95,,,,
654,K01881,,0.45571788230965127,0.6653634961272147,,0.701,,,,18.0644,176.82829999999998,,7.0503,,
655,K01883,,,0.6505348092788825,,,,,,,29.5168,,,,
656,K01885,,,0.6627667631400324,,,,,,,27.9737,,,,
657,K01887,,0.4348180040079589,0.6996247042398293,,,,,,13.9999,336.8741999999999,,,,
658,K01889,,0.48546823703722575,0.6816719997582031,,0.504,,,,6.3437,201.20100000000002,,2.752,,
659,K01890,,,0.7142517687137644,,,,0.742,,,190.869,,,,2.3654
660,K01892,,,0.6659999999999999,,,,,,,13.6761,,,,
661,K01893,,,0.645,,,,,,,14.5685,,,,
662,K01897,,,0.6521047823820024,,0.669,,,,,56.671,,13.5103,,
663,K01902,,,0.6664561502924561,,,,,,,22.5671,,,,
664,K01904,,,,,0.669,,,,,,,13.5103,,
665,K01907,,,0.7209999999999999,,,,,,,11.6378,,,,
666,K01912,,,0.7263634366110115,,,,0.734,,,265.683,,,,15.6115
667,K01915,,0.4869009520474394,0.6745415571466572,,,,,,33.5429,1812.2980999999997,,,,
668,K01918,,,0.7171320653326221,,,,,,,169.6783,,,,
669,K01919,,,0.6876576879171725,,,,,,,47.9526,,,,
670,K01920,,,0.62,,,,,,,8.4088,,,,
671,K01921,,,0.7086796250883601,,,,,,,283.0858,,,,
672,K01923,,0.42299999999999993,0.6776314670296466,,,,,,6.382,103.5268,,,,
673,K01924,,,0.6573952460092306,,,,,,,37.8665,,,,
674,K01925,,,0.6662422977113096,,,,,,,20.4192,,,,
675,K01926,,,0.6758092987633967,,,,,,,241.44269999999997,,,,
676,K01928,,,0.6890000000000001,,,,,,,12.9278,,,,
677,K01929,,,0.741988599469503,,,,,,,74.46069999999999,,,,
678,K01932,,,0.718,,,,,,,3.6766,,,,
679,K01933,,0.34,0.7151542975496116,,,,,,2.3341,192.43500000000003,,,,
680,K01934,,,0.6727845660911743,,,,0.6281274800812374,,,127.8414,,,,10.7187
681,K01935,,,0.739294398986349,,,,,,,14.091800000000001,,,,
682,K01937,,0.43307718381259663,0.6720451320993173,,,,,,17.2383,639.7143,,,,
683,K01938,,,0.645,,,,,,,13.9882,,,,
684,K01939,,0.49500000000000005,0.6828340199032175,,,,,,4.4035,350.1968000000001,,,,
685,K01940,,0.415,0.6943825524221018,,0.49800000000000005,,,,6.5106,239.96339999999995,,3.2319,,
686,K01945,,,0.7231996819389499,,,,,,,214.8516,,,,
687,K01951,,0.47417532427221815,0.7005124807824626,,0.505,,,,28.989399999999996,332.21719999999993,,2.3533,,
688,K01953,,0.4516914533355536,0.6645092955254507,,,,,,10.5493,283.6052,,,,
689,K01956,,,0.659,,,,,,,12.4837,,,,
690,K01961,,,0.644,,,,,,,18.0128,,,,
691,K01962,,,0.6736513608323922,,,,,,,32.4568,,,,
692,K01963,,,0.6631682515564354,,,,,,,29.3876,,,,
693,K01971,,0.685,0.6922414672790289,,,,,,6.4467,179.5469,,,,
694,K01972,,,0.6877713395315913,,,,,,,546.1391000000001,,,,
695,K01974,,,0.6759999999999999,,,,,,,11.7835,,,,
696,K01975,,,0.7848021138831485,,,,,,,119.15579999999999,,,,
697,K01990,,0.37399999999999994,0.717183911771567,,,,,,2.8404,685.4597999999997,,,,
698,K01991,,,0.644803024623882,,,,,,,39.5659,,,,
699,K01992,,,0.6958811939299877,,,,0.698,,,88.8559,,,,2.0042
700,K01994,,,0.679,,,,,,,3.7757,,,,
701,K01995,,,0.6971475681681665,,,,,,,96.89689999999999,,,,
702,K01996,,,0.6946169129553035,,,,,,,115.25380000000001,,,,
703,K01997,,,0.6758123868243991,,,,0.69,,,288.31089999999995,,,,12.9461
704,K01998,,,0.696465086523336,,,,,,,82.33179999999999,,,,
705,K01999,0.669,,0.6693667102864711,,,,,13.1404,,64.3789,,,,
706,K02001,,,0.6107438075271792,,,,,,,10.9837,,,,
707,K02002,,,0.615307631874508,,,,,,,99.12,,,,
708,K02003,,,0.656522716729927,,,,,,,145.19719999999998,,,,
709,K02004,,0.47533018588619474,0.6810324000694937,,,,0.7048870450836285,,6.7112,1615.8101,,,,42.9469
710,K02005,,,0.6754161837824675,,,,0.662,,,62.2669,,,,13.6142
711,K02007,,,0.7345271777260548,,,,,,,49.086200000000005,,,,
712,K02008,,,0.7490089913881319,,,,,,,22.299799999999998,,,,
713,K02009,,,0.7170000000000001,,,,,,,32.892,,,,
714,K02012,,,0.64,,,,,,,6.2323,,,,
715,K02013,,,0.7084885925544194,,,,,,,52.3997,,,,
716,K02014,,,0.6429358972735668,,,,,,,80.5889,,,,
717,K02015,,0.66,0.7326737318106101,,,,0.7959999999999999,,2.627,162.1532,,,,20.5301
718,K02016,,,0.6706090420293134,,,,,,,74.3078,,,,
719,K02017,,,0.6999999999999998,,,,,,,11.4651,,,,
720,K02018,,,0.6735033633030423,,,,,,,16.8961,,,,
721,K02020,,,0.6930573862130306,,,,,,,115.21050000000001,,,,
722,K02025,,,0.6511687071148775,,,,,,,33.678700000000006,,,,
723,K02026,,,0.6645619470113359,,,,,,,88.19749999999999,,,,
724,K02027,,,0.648626781111075,,,,,,,71.7352,,,,
725,K02029,,,0.6807371297600459,,,,,,,76.51029999999999,,,,
726,K02030,,,0.6734017329094117,,,,0.7390000000000001,,,337.0718,,,,22.143
727,K02031,,,0.6460065675059212,,,,,,,20.5161,,,,
728,K02032,,,0.6692650582638539,,,,,,,36.747600000000006,,,,
729,K02033,,,0.6639853994028684,,,,,,,259.3816,,,,
730,K02034,,,0.6629772874178798,,,,,,,265.22020000000003,,,,
731,K02035,,,0.6386343935084626,,,,,,,52.009,,,,
732,K02036,,0.44700000000000006,0.6291674918720905,,,,,,4.367,29.541900000000002,,,,
733,K02037,,,0.6622841458273517,,,,,,,48.979,,,,
734,K02038,,,0.6766259711818571,,,,,,,65.7894,,,,
735,K02039,,0.42,0.659177301947915,,,,,,5.7797,200.02810000000002,,,,
736,K02040,,0.456,0.6459259155663536,,,,,,4.2474,329.14929999999987,,,,
737,K02042,,,0.6336766460429563,,,,,,,9.986699999999999,,,,
738,K02044,,,0.7279360537574657,,,,,,,32.3072,,,,
739,K02046,,,0.6902607804548764,,,,,,,29.53,,,,
740,K02047,,,0.691,,,,,,,13.2101,,,,
741,K02049,,,0.6799419726415327,,,,,,,65.1493,,,,
742,K02050,,,0.68484189001399,,,,,,,288.64549999999997,,,,
743,K02051,,0.401,0.6585445614953553,,,,,,7.2526,136.61819999999997,,,,
744,K02056,,,0.6720062425022794,,,,,,,71.55680000000001,,,,
745,K02057,,,0.6679818668902738,,,,,,,41.2452,,,,
746,K02058,,,0.6573668291382293,,,,,,,26.4936,,,,
747,K02065,,,0.62,,,,,,,12.9985,,,,
748,K02066,,,0.6570558870946726,,,,0.638,,,224.09420000000003,,,,2.2898
749,K02067,,,0.6707006569980277,,,,0.701,,,107.61110000000001,,,,6.0749
750,K02069,,,0.7423832331075114,,,,,,,10.5639,,,,
751,K02078,,,0.6559995392234946,,,,0.6337785989360891,,,251.72759999999997,,,,56.8221
752,K02106,,,0.606,,,,,,,3.0207,,,,
753,K02107,,0.444,,,,,,,8.1682,,,,,
754,K02108,,,0.6333429683461411,,,,,,,96.44969999999999,,,,
755,K02109,,,0.6938701557739271,,,,,,,223.5786999999999,,,,
756,K02110,,,0.6555237223003005,,,,0.679,,,88.3906,,,,55.2928
757,K02111,,,0.6404942379575813,,,,,,,35.582,,,,
758,K02113,,,0.660778248761415,,0.521,,0.7511339165777223,,,137.52439999999999,,3.7159,,51.7704
759,K02114,,,0.6819397595947682,,,,,,,106.06389999999999,,,,
760,K02115,,,0.6878932711484793,,,,,,,47.29900000000001,,,,
761,K02116,,0.371,0.6716367141767253,,,,0.614,,3.0304,68.9367,,,,4.6377
762,K02121,,0.425,,,,,,,4.0074,,,,,
763,K02122,,0.4807888314715681,,,,,,,9.6951,,,,,
764,K02128,0.298,,,,0.405,,,4.1892,,,,18.5314,,
765,K02152,,,,,0.495,,,,,,,2.5196,,
766,K02160,,,0.6636503446906586,,,,,,,86.1681,,,,
767,K02167,,,0.764,,,,,,,8.4366,,,,
768,K02171,,,0.6309147914926182,,,,0.6270000000000001,,,49.0675,,,,3.66
769,K02172,,,0.6302229929742799,,,,,,,22.667299999999997,,,,
770,K02182,,,0.6459999999999999,,,,,,,17.4653,,,,
771,K02188,,0.504,0.6883594109039337,,,,,,4.8491,6.4422999999999995,,,,
772,K02189,,0.43800000000000006,0.639,,,,,,6.6047,3.925,,,,
773,K02192,,,0.7390000000000001,,,,0.7437451424224975,,,3.0655,,,,54.201299999999996
774,K02194,,,0.6872600642502549,,,,0.754,,,76.4429,,,,7.5969
775,K02195,,,0.6722327715829912,,,,,,,136.81420000000003,,,,
776,K02196,,,0.469,,,,,,,1.5784,,,,
777,K02197,,,0.6939817052929333,,,,0.691,,,59.1281,,,,2.1548
778,K02199,,0.431,0.7153993573728917,,,,,,5.2347,274.70329999999996,,,,
779,K02200,,,0.7187492091895185,,,,0.7686769711937708,,,27.3593,,,,8.7154
780,K02204,,,0.6691968718129043,,,,,,,12.282499999999999,,,,
781,K02221,,,0.6197908868783586,,,,0.5800869531068066,,,116.51070000000001,,,,49.796699999999994
782,K02224,,0.46479622098992135,0.6771645405061221,,,,,,7.350300000000001,11.025500000000001,,,,
783,K02227,,0.4566016329905306,0.7267929562438189,,,,,,15.8522,45.5941,,,,
784,K02231,,,0.7665778241612675,,,,,,,102.76639999999999,,,,
785,K02232,,,0.7537193162525035,,,,,,,64.905,,,,
786,K02233,,0.4831397328975405,0.7439599270830439,,,,0.769,,16.4985,60.3241,,,,27.535
787,K02237,,,0.699637553049669,,,,,,,69.0898,,,,
788,K02238,,0.682,0.7017450385277327,,,,0.6517740212455658,,3.4462,226.48339999999996,,,,33.5599
789,K02242,,,0.7019839571125882,,,,,,,27.824,,,,
790,K02257,,0.4725653991330056,0.6912352635898671,,,,,,20.519099999999998,265.256,,,,
791,K02258,,,0.6940000000000001,,,,,,,1.4828,,,,
792,K02259,,0.4420835291805046,0.729777260116048,,,,0.6759999999999999,,6.8546,172.5628,,,,2.8521
