,KEGG,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_countsUnclassified
564,K07588,,0.6940000000000001,,,,8.9281,,
565,K07646,,0.6713132755543598,,,,17.118000000000002,,
566,K07705,,0.5489999999999999,,,,9.5575,,
567,K07729,,0.6850000000000002,,,,1.9878,,
568,K07735,,0.6327858294233321,,,,8.8664,,
569,K07736,,0.623,,,,5.8301,,
570,K07738,,0.6334462661363288,,,,19.1759,,
571,K07793,,0.6120000000000001,,,,4.2574,,
572,K08082,,0.688,,,,5.9313,,
573,K08086,,0.7,,,,5.1685,,
574,K08223,,0.665,,,,5.586,,
575,K08296,,0.6980000000000001,,,,6.222,,
576,K08309,,0.649,,,,17.5587,,
577,K08482,,0.598,,,,4.3194,,
578,K08973,,0.545,,,,1.8536,,
579,K08976,,0.5710000000000001,,,,3.3595,,
580,K08990,,0.674,,,,3.4119,,
581,K08995,,0.47400000000000003,,,,2.2463,,
582,K08998,,0.596,,,,3.159,,
583,K09008,,0.6940000000000001,,,,6.9477,,
584,K09019,,0.568,,,,5.6749,,
585,K09022,,0.6217358192370711,,,,24.9313,,
586,K09138,,0.67,,,,3.2532,,
587,K09159,,0.617,,,,2.203,,
588,K09160,,0.628,,,,5.5124,,
589,K09165,,0.6291352892464792,,,,11.7287,,
590,K09457,,0.612,,,,5.2117,,
591,K09680,,,,0.6579999999999999,,,,2.4442
592,K09705,,0.6596020970256524,,,,6.3286,,
593,K09710,,0.6432369666169322,,,,8.26,,
594,K09747,,0.647,,,,3.7174,,
595,K09748,,0.662,,,,6.1927,,
596,K09762,,0.746,,,,3.1139,,
597,K09769,,0.68,,,,10.1438,,
598,K09795,,0.7090000000000001,,,,11.7827,,
599,K09796,,0.659,,,,2.2098,,
600,K09804,,0.562,,,,1.9572,,
601,K09807,,0.69,,,,4.9267,,
602,K09808,,0.657,,,,6.9165,,
603,K09811,,0.6343576273746648,,,,10.1969,,
604,K09826,,0.6979999999999998,,,,3.9214,,
605,K09883,,0.660435427542553,,,,20.9488,,
606,K09888,,0.706,,,,2.1481,,
607,K09895,,0.72,,,,5.6634,,
608,K09903,,0.6641259994274451,,,,7.757499999999999,,
609,K09915,,0.612,,,,4.5239,,
610,K09919,,0.678,,,,4.1156,,
611,K09930,,0.544,,,,8.0143,,
612,K09931,,0.6144873891169582,,,,9.690999999999999,,
613,K09937,,0.657,,,,5.0777,,
614,K09940,,0.659,,,,3.1532,,
615,K09949,,0.606,,,,5.0236,,
616,K09967,,0.568,,,,2.7819,,
617,K09983,,0.563,,,,12.4916,,
618,K10773,,0.667,,,,4.9619,,
619,K10804,,0.6620000000000001,,,,5.5059,,
620,K10822,,0.67,,,,6.334,,
621,K10917,,0.64,,,,3.2039,,
622,K10947,,0.659,,,,5.1344,,
623,K10979,,0.6449168824129291,,,,35.9097,,
624,K11105,,0.6779999999999999,,,,10.1967,,
625,K11178,,0.618,,,,5.3867,,
626,K11212,,0.6906296354858206,,,,9.2564,,
627,K11477,,0.5866309281281933,,,,48.94820000000001,,
628,K11690,,0.5770000000000001,,,,8.0405,,
629,K11749,,0.6651781967415665,,,,9.218,,
630,K11752,,0.612,,,,2.7365,,
631,K11753,,0.638,,,,2.6013,,
632,K11991,,0.645,,,,2.8503,,
633,K12070,,0.637,,,,3.2009,,
634,K12140,,0.624,,,,2.5062,,
635,K12152,,0.675,,,,3.9004,,
636,K12284,,,,0.5720000000000001,,,,2.5461
637,K12285,,0.615,,,,2.8695,,
638,K12373,,0.6709999999999999,,,,2.7053,,
639,K12508,,0.573,,,,3.6898,,
640,K12510,,0.6266303867968418,,,,13.9373,,
641,K12574,,0.6012658270517505,,,,16.131,,
642,K12978,,0.659,,,,2.4383,,
643,K13051,,0.701,,,,4.2408,,
644,K13075,,0.621,,,,4.2196,,
645,K13282,,0.667,,,,4.2743,,
646,K13288,,0.6629999999999999,,,,5.6142,,
647,K13292,,0.6,,,,2.8026,,
648,K13472,,0.614,,,,6.2215,,
649,K13583,,0.557,,,,4.4216,,
650,K13589,,0.5870000000000001,,,,12.964,,
651,K13628,,0.621,,,,4.1548,,
652,K13640,,0.601,,,,5.1981,,
653,K13770,,0.56,,,,3.9116,,
654,K13775,,0.642,,,,3.2643,,
655,K13993,,0.638,,,,4.8177,,
656,K14083,,0.6885275735649946,,,,12.8009,,
657,K14160,,0.7050000000000001,,,,5.2746,,
658,K14189,,0.486,,,,34.8681,,
659,K14696,,0.575,,,,4.5111,,
660,K15228,,0.6789999999999999,,,,7.0138,,
661,K15371,,0.674,,,,6.5105,,
662,K15539,,0.643,,,,1.8443,,
663,K15633,,0.6211527583374509,,,,8.4625,,
664,K15973,,0.5820000000000001,,,,15.0995,,
665,K15977,,0.691,,,,2.2813,,
666,K16079,,0.6253646294628262,,,,14.2334,,
667,K16137,,0.6759999999999999,,,,8.5493,,
668,K16147,,0.6568859176450335,,,,14.3208,,
669,K16149,,0.551931720731306,,,,5.8476,,
670,K17103,,0.5770000000000001,,,,3.6323,,
671,K17222,,0.637,,,,7.8691,,
672,K17230,,0.675,,,,4.8059,,
673,K17609,,0.542,,,,1.9595,,
674,K18013,,0.621088296708197,,,,12.6494,,
675,K18189,,0.634535148884331,,,,9.6716,,
676,K18290,,0.5920000000000001,,,,8.221,,
677,K18682,,0.6966410846773807,,,,11.2178,,
678,K18918,,,,0.635,,,,3.0571
679,K18939,,0.631,,,,3.5691,,
680,K18997,,0.6759999999999999,,,,5.2973,,
681,K19166,,0.466,,,,2.1942,,
682,K19267,,0.601,,,,21.6988,,
683,K19405,,0.552,,,,5.6988,,
684,K19670,,0.652,,,,5.3728,,
685,K19687,,,,0.6629999999999999,,,,2.9291
686,K19784,,0.5479999999999999,,,,6.3827,,
687,K19804,,0.7029999999999998,,,,4.3119,,
688,K20326,,0.6660113180132299,,,,5.873,,
689,K20523,,0.565,,,,5.59,,
690,K20528,,0.614,,,,5.825,,
691,K20531,,0.5710000000000001,,,,8.3609,,
692,K20807,,0.63,,,,2.0607,,
693,K21062,,0.674,,,,5.4228,,
694,K21395,,0.5770000000000001,,,,7.0873,,
695,K21420,,0.645,,,,2.4331,,
696,K21470,,0.6456753066784775,,,,6.43,,
697,K21498,,0.566470398315494,,,,6.3748000000000005,,
698,K21929,,0.6729999999999999,,,,3.1678,,
699,K22025,,0.644,,,,4.8878,,
700,K22063,,0.621,,,,4.1548,,
701,K22205,,0.598,,,,4.8056,,
702,K22278,,0.618,,,,4.8333,,
703,K22419,,0.5579999999999999,,,,6.0833,,
704,K22452,,0.7,,,,3.499,,
705,K22479,,0.5849551915019978,,,,9.7826,,
706,K22522,,0.6990000000000001,,,,5.3191,,
707,K22622,,0.596,,,,1.9584,,
708,K22719,,0.742,,,,5.0532,,
709,K22736,,0.745,,,,2.3608,,
710,K22737,,0.5956242776361373,,,,7.1138,,
711,K22881,,0.708,,,,6.1643,,
712,K23264,,0.606,,,,7.2947,,
713,K23265,,0.5988261186439723,,,,8.0592,,
714,K24138,,0.615,,,,5.2614,,
715,K24217,,0.667,,,,5.2618,,
