,KEGG,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_countsUnclassified
558,K03940,,0.615,,,,10.141,,
559,K03975,,0.5816220964222072,,0.556,,27.435299999999998,,2.7628
560,K03979,,0.623,,,,1.9796,,
561,K04047,,0.6384047375478739,,,,6.3837,,
562,K04063,,0.6259627678079547,,,,17.838,,
563,K04066,,0.6757654182320395,,,,29.7534,,
564,K04069,,0.605,,,,3.2052,,
565,K04070,,0.584,,,,3.1444,,
566,K04075,,0.7459999999999999,,,,2.9355,,
567,K04077,,0.6304201900399303,0.531,,,549.6447000000001,3.8292,
568,K04078,,0.5868010983510248,,,,74.3244,,
569,K04079,,0.6335312454515858,,,,17.3976,,
570,K04080,,0.616872130209224,,,,17.9718,,
571,K04087,,0.675,,,,8.4662,,
572,K04088,,0.6409999999999999,,,,6.0206,,
573,K04096,,0.6565465059404523,,0.622,,8.2397,,3.4239
574,K04102,,0.6278402564697357,,,,15.844,,
575,K04485,,0.6745667068625667,,,,19.627299999999998,,
576,K04564,,0.6119539871869668,,,,31.874200000000002,,
577,K04565,,0.6132941886626632,,,,5.739800000000001,,
578,K04655,,0.546,,,,2.9464,,
579,K04656,,0.5820000000000001,,,,3.2367,,
580,K04744,,0.6071656227272568,,,,18.0067,,
581,K04748,,0.6966479999713575,,,,6.6094,,
582,K04749,,0.5592380239216596,,,,17.863999999999997,,
583,K04750,,0.6408675443085081,,,,5.042,,
584,K04751,,0.5924500305577011,,,,27.9621,,
585,K04752,,0.6130948023261502,,,,15.6847,,
586,K04755,,0.629,,,,5.819,,
587,K04756,,0.715,,,,2.8322,,
588,K04757,,0.5350924418382247,,,,11.5359,,
589,K04758,,0.623,,,,6.9322,,
590,K04759,,0.6551586209377139,,,,13.6877,,
591,K04763,,0.6313634399465261,,,,79.52279999999999,,
592,K04764,,0.601,,,,7.6138,,
593,K05337,,0.701,,,,4.3073,,
594,K05520,,0.723,,,,1.7687,,
595,K05524,,0.5457732393455927,,,,22.0301,,
596,K05555,,0.5696204631735947,,,,10.9792,,
597,K05558,,0.624,,,,2.6014,,
598,K05595,,0.6170730853688116,,,,8.6497,,
599,K05606,,0.637,,,,4.6284,,
600,K05710,,0.5946803443632929,,,,6.7058,,
601,K05713,,0.63,,,,8.0228,,
602,K05770,,0.56,,,,3.433,,
603,K05773,,0.695,,,,7.7198,,
604,K05786,,0.715,,,,4.7431,,
605,K05794,,0.5653098042815282,,,,6.5093,,
606,K05800,,0.624,,,,5.0973,,
607,K05805,,0.598,,,,8.8255,,
608,K05807,,0.6940000000000001,,,,2.5412,,
609,K05810,,0.6399306602975194,,,,6.6225000000000005,,
610,K05826,,0.534,,,,4.4612,,
611,K05838,,0.6540089087551989,,,,16.0853,,
612,K05845,,0.693,,,,3.2522,,
613,K05846,,0.596,,,,3.4863,,
614,K05889,,0.5710000000000001,,,,8.2997,,
615,K05895,,0.6970000000000001,,,,6.2234,,
616,K05972,,0.624,,,,5.405,,
617,K05973,,0.6185380511093775,,,,30.0571,,
618,K05979,,0.511,,,,2.6179,,
619,K06015,,0.649,,,,4.4891,,
620,K06023,,0.7,,,,2.26,,
621,K06041,,0.6291307840514849,,,,8.0886,,
622,K06077,,0.652,,,,3.7955,,
623,K06136,,0.6445049769599802,,,,12.7808,,
624,K06137,,0.6852589210268799,,,,16.6903,,
625,K06142,,0.563,,,,4.4581,,
626,K06152,,0.6094362076516887,,,,13.688999999999998,,
627,K06153,,0.6264690781795418,,,,19.618,,
628,K06162,,0.6990000000000001,,,,4.5347,,
629,K06163,,0.6049999999999999,,,,6.179,,
630,K06167,,0.579,,,,3.8664,,
631,K06187,,0.6537715789303951,,,,11.229800000000001,,
632,K06190,,0.621,,,,4.8703,,
633,K06194,,0.633,,,,7.8706,,
634,K06196,,0.655,,,,4.142,,
635,K06199,,0.6120636666322119,,,,9.1548,,
636,K06201,,0.5736663472314714,,,,4.5157,,
637,K06204,,0.6861391436485937,,,,8.552,,
638,K06207,,0.688,,,,12.0107,,
639,K06210,,,0.517,,,,3.8545,
640,K06213,,0.6221680443367679,,,,6.6888000000000005,,
641,K06215,,0.6552181455802296,,,,12.219999999999999,,
642,K06217,,0.5,,,,5.0744,,
643,K06287,,0.6864878745389146,,,,20.1236,,
644,K06351,,0.5920000000000001,,,,2.8697,,
645,K06384,,0.562,,,,3.7245,,
646,K06400,,0.6256462660157827,,,,90.51459999999999,,
647,K06402,,0.5520787339785509,,,,6.316800000000001,,
648,K06412,,0.643,,,,6.7709,,
649,K06413,,0.669,,,,9.4988,,
650,K06601,,0.584,,,,2.7243,,
651,K06861,,0.659,,,,9.1047,,
652,K06864,0.528,,,,2.4958,,,
653,K06867,,,0.5317808279284272,,,,28.3441,
654,K06884,,0.5710000000000001,,,,2.8964,,
655,K06886,,0.6010541851800356,,,,4.745,,
656,K06888,,0.5784989016346688,,,,11.8643,,
657,K06890,,0.607,,,,6.9122,,
658,K06891,,0.627,,,,7.098,,
659,K06893,,0.5577198829965374,,,,14.5123,,
660,K06897,,0.5479999999999999,,,,3.7924,,
661,K06901,,0.5880462578537476,,,,9.2519,,
662,K06909,,,,0.5670000000000001,,,,4.0784
663,K06911,,0.6512936237279496,,,,51.497499999999995,,
664,K06915,,0.6629999999999999,,,,14.2342,,
665,K06919,,0.59,,,,2.6039,,
666,K06925,,0.6063450567566164,,,,8.3497,,
667,K06926,,0.633,,,,4.55,,
668,K06929,,0.6829999999999999,,,,6.3406,,
669,K06941,,0.6607426989638665,,,,15.9274,,
670,K06975,,0.563,,,,29.4188,,
671,K06985,,0.569,,,,5.6917,,
672,K06988,,0.5346801204071618,,,,19.8014,,
673,K06989,,0.6639999999999999,,,,5.8561,,
674,K06996,,0.6560357014445839,,,,9.189,,
675,K06997,,0.6357607141343415,,,,7.7323,,
676,K06998,,0.5971960799669926,,,,43.9574,,
677,K06999,,0.564,,,,4.4612,,
678,K07001,,0.6411538910115058,,,,7.1401,,
679,K07005,,0.5900837827027237,,,,9.860999999999999,,
680,K07006,,0.669,,,,3.9069,,
681,K07010,,0.6911544570360459,,,,7.427099999999999,,
682,K07018,,0.649,,,,11.8997,,
683,K07020,,0.652,,,,1.9827,,
684,K07023,,0.555,,,,4.3229,,
685,K07028,,0.6890000000000001,,,,5.646,,
686,K07037,,0.6640000000000001,,,,4.0688,,
687,K07039,,0.5643373413520937,,,,6.658200000000001,,
688,K07040,,0.66,,,,1.6137,,
689,K07042,,0.5706794211395472,,,,9.0924,,
690,K07052,0.569,0.6497346011120984,,0.545,3.608,9.5646,,3.4976
691,K07054,,0.6665261718052352,,,,11.2243,,
692,K07058,,0.58961322176125,,,,31.6758,,
693,K07062,,0.547,,,,2.133,,
694,K07068,,0.6114995682182507,,0.643,,14.144900000000002,,2.8195
695,K07071,,0.67,,,,1.6639,,
696,K07079,,0.57,,,,8.4262,,
697,K07080,,0.634,,,,6.0382,,
698,K07082,,0.61,,,,5.6495,,
699,K07089,,0.6457876604037208,,,,15.5621,,
700,K07090,,0.6093788487799974,,,,36.224399999999996,,
701,K07096,,0.6250710354893907,,,,7.2878,,
702,K07098,,0.68045905277834,,,,8.3879,,
703,K07102,,0.713,,,,2.3126,,
704,K07104,,0.71,,,,1.961,,
705,K07107,,0.708,,,,4.0721,,
706,K07114,,0.575519128429004,,,,6.3098,,
707,K07120,,0.6865594426210301,,,,9.6779,,
708,K07124,,0.623,,,,2.8337,,
709,K07126,,0.6326246342290501,,,,12.9,,
710,K07127,,0.635,,,,3.8134,,
711,K07131,,0.6890000000000001,,,,4.9876,,
712,K07136,,0.5870000000000001,,,,2.1194,,
713,K07148,,0.562,,,,2.0571,,
714,K07152,,0.6186700997467185,,,,7.8727,,
715,K07154,,0.6012485380977758,,,,12.4895,,
716,K07156,,0.655,,,,3.5111,,
717,K07160,,0.706,,,,1.8301,,
718,K07161,,0.6665436881417621,,,,11.365,,
719,K07165,,,,0.67,,,,2.2407
720,K07171,,0.5532295211180103,,,,10.297600000000001,,
721,K07172,,0.535,,,,4.7218,,
722,K07192,,0.632,,,,7.8511,,
723,K07220,,0.5556294841661936,,,,8.528599999999999,,
724,K07221,,0.561,,,,3.7731,,
725,K07223,,0.599,,,,4.6459,,
726,K07226,,0.6371782844189265,,,,5.3418,,
727,K07232,,0.691,,,,4.4428,,
728,K07240,,0.6354345737849691,,,,10.738299999999999,,
729,K07241,,0.6579999999999999,,,,2.1837,,
730,K07259,,0.5857751479070445,,,,7.1688,,
731,K07262,,0.667,,,,2.7988,,
732,K07273,,0.618,,,,2.6442,,
733,K07300,,0.526,,,,3.2165,,
734,K07302,,0.6328169665302584,,,,35.1402,,
735,K07304,,0.6124430677095533,,,,6.7029,,
736,K07305,,0.6449999999999999,,,,4.267,,
737,K07315,,0.5757579973916388,,,,9.0787,,
738,K07323,,0.6421137200083329,,,,7.3583,,
739,K07334,,0.562,,,,7.1549,,
740,K07341,,0.515,,,,1.845,,
741,K07390,,0.579,,,,3.9515,,
742,K07391,,0.633,,,,2.8423,,
743,K07393,,0.5917417737870918,,,,19.2715,,
744,K07395,,0.561,,,,4.6166,,
745,K07397,,0.6631464432210948,,,,10.3217,,
746,K07399,,0.725,,,,3.6507,,
747,K07402,,0.665795074285251,,,,9.6284,,
748,K07404,,0.6355434821879006,,,,6.9429,,
749,K07407,,0.6299740953466206,,,,6.7671,,
750,K07447,,0.7120000000000001,,,,4.1388,,
751,K07448,,0.687,,0.265,,2.24,,9.0295
752,K07450,,0.565,,,,11.9356,,
753,K07451,,,,0.7259999999999999,,,,7.199
754,K07462,,0.684,,,,3.8443,,
755,K07474,,0.585,,,,2.6726,,
756,K07480,,0.555,,,,5.6141,,
757,K07481,,0.6215921204632756,,,,250.5519,,
758,K07482,,0.6058530025172911,,,,98.4608,,
759,K07483,,0.6191726481017811,,0.5205980186081421,,220.7038,,16.9473
760,K07484,,0.6303690486534882,,,,266.6467,,
761,K07485,,0.5844624169992647,,,,65.8731,,
762,K07486,,0.6131726165314232,0.565,0.5540212418417741,,1706.672600000001,6.7678,20.034000000000002
763,K07487,,0.605875342202428,,,,103.69000000000001,,
764,K07488,,0.6370669641117364,,,,23.4133,,
765,K07491,,0.5161470513028512,,,,50.287299999999995,,
766,K07492,,0.5977919992203374,,,,259.013,,
767,K07493,,0.6360470206765685,,,,437.8205,,
768,K07494,,0.6031769109161876,,,,516.1614999999999,,
769,K07495,,0.5784672615762293,,0.517,,54.062200000000004,,5.5276
770,K07496,,0.5956594271454816,,0.662,,11.4055,,4.0171
771,K07497,,0.5982928620394021,0.4543507060203076,0.466,,995.5338,72.5892,3.9146
772,K07498,,0.6224270120098767,,,,44.625,,
773,K07499,,0.6263948953492199,,,,109.9225,,
774,K07501,,0.6709999999999999,,,,2.7582,,
775,K07502,,0.637,,,,1.6284,,
776,K07506,,0.5804118603517158,,,,14.6669,,
777,K07507,,0.6252690318650618,,,,9.898900000000001,,
778,K07646,,0.5813124456326666,,,,11.2484,,
779,K07689,,0.545,,,,6.5197,,
780,K07726,,0.614,,,,2.4018,,
781,K07733,,0.564,,,,5.6028,,
782,K07734,,0.6301795063270393,,,,7.6249,,
783,K07735,,0.6288891176697045,,,,9.8892,,
784,K07736,,0.58,,,,5.72,,
785,K07738,,0.6465124320047855,,,,18.5501,,
786,K07742,,0.6,,,,3.9286,,
787,K07755,,0.608,,,,4.2202,,
788,K07793,,0.6563748428652842,,,,85.75750000000001,,
789,K07794,,0.6392309989889331,,,,34.8441,,
790,K07795,,0.6364118814273523,,,,77.9414,,
791,K08218,,0.591,,,,11.2689,,
792,K08281,,0.6420991860433728,,,,6.4133,,
793,K08296,,0.667,,,,1.9701,,
794,K08304,,0.6152890502308082,,,,16.1253,,
795,K08305,,0.6537080584515893,,,,41.155699999999996,,
796,K08307,,0.6759999999999999,,,,5.4124,,
797,K08311,,0.625,,,,5.1559,,
798,K08331,,,0.557,,,,2.5615,
799,K08482,,0.5464698945588966,,,,18.060200000000002,,
800,K08602,,0.6516054435859034,,,,27.0308,,
801,K08681,,0.691,,,,4.1201,,
802,K08683,,0.6970000000000001,,,,4.7041,,
803,K08738,,0.5810676306153786,,,,17.9251,,
804,K08968,,0.608,,,,3.0343,,
805,K08970,,0.6431553996028401,,,,15.054400000000001,,
806,K08973,,0.586,,,,5.7698,,
807,K08990,,0.677,,,,2.5425,,
808,K08995,,0.5991107306657122,,,,8.3039,,
809,K08998,,0.6779999999999999,,,,5.4013,,
810,K08999,,0.6415507432495058,,,,6.8771,,
811,K09005,,0.6553109577426649,,,,12.136299999999999,,
812,K09013,,0.6486649788938683,,,,14.5081,,
813,K09017,,0.599,,,,5.7202,,
814,K09019,,0.557,,,,4.7872,,
815,K09022,,0.6284185321933355,,0.638,,57.93289999999999,,10.066
816,K09117,,0.6082007904364012,,,,11.1509,,
817,K09118,,0.5935040710163975,,,,27.846400000000003,,
818,K09121,,0.594,,,,3.1259,,
819,K09125,,0.481,,,,3.0175,,
820,K09129,,0.638,,,,5.0326,,
821,K09131,,0.5752207176287052,,,,4.8075,,
822,K09136,,0.622,,,,6.2226,,
823,K09141,,0.624,,,,3.4144,,
824,K09160,,0.637,,,,5.005,,
825,K09164,,0.693,,,,3.2068,,
826,K09165,,0.5397681366702571,,,,5.2328,,
827,K09386,,0.6554964404135255,,,,12.6903,,
828,K09457,,0.521,,,,2.9832,,
829,K09539,,0.678,,,,7.3944,,
830,K09702,,0.5778781251205689,,,,7.6099,,
831,K09710,,0.6731890061253684,,,,5.7732,,
832,K09747,,0.64,,,,3.9415,,
833,K09748,,0.6766680907886543,,,,9.2426,,
834,K09761,,0.608,,,,2.6013,,
835,K09763,,0.7290000000000001,,,,3.2132,,
836,K09764,,0.6779999999999999,,,,4.1964,,
837,K09767,,0.6139999999999999,,,,3.403,,
838,K09769,,0.6779999999999999,,,,3.0862,,
839,K09774,,0.623,,,,4.201,,
840,K09780,,0.6459999999999999,,0.565,,3.6523,,2.9451
841,K09791,,0.6321521061536496,,,,8.832,,
842,K09794,,0.5501322929467231,,0.527,,7.505700000000001,,3.3854
843,K09795,,0.6278663684064477,,,,16.4853,,
844,K09796,,0.608,,,,4.3028,,
845,K09798,,0.657,,,,2.3699,,
846,K09803,,0.5095406019307211,,,,5.6091,,
847,K09811,,0.63,,,,3.034,,
848,K09862,,0.536,,,,2.8033,,
849,K09882,,0.6024621274854768,,,,30.121000000000002,,
850,K09883,,0.6595613033421784,,,,46.673100000000005,,
851,K09903,,0.6452068457546505,,,,20.3688,,
852,K09919,,0.6454734149591422,,,,13.3901,,
853,K09921,,0.698,,,,3.5727,,
854,K09922,,0.504,,,,5.1744,,
855,K09930,,0.5554024864487571,,,,18.5196,,
856,K09931,,0.66,,,,2.6838,,
857,K09937,,0.6353143687903301,,,,5.4258,,
858,K09942,,0.69,,,,3.2824,,
859,K09948,,0.6407897243195548,,,,6.3455,,
860,K09949,,0.5830942723029108,,,,5.8443000000000005,,
861,K09951,,0.659,,,,5.1975,,
862,K09957,,0.613,,,,3.76,,
863,K09958,,0.613,,,,7.5823,,
864,K09966,,0.635,,,,12.8748,,
865,K09967,,0.556,,,,4.1859,,
866,K09983,,0.6264611690194783,,,,7.4261,,
867,K09985,,0.628,,,,5.8981,,
868,K09987,,0.647,,,,7.9094,,
869,K09989,,0.6240642523462214,,,,30.1685,,
870,K09990,,0.6859999999999999,,,,5.3875,,
871,K09992,,0.584,,,,3.5868,,
872,K10001,,0.607,,,,7.8486,,
873,K10026,,0.586,,,,2.4634,,
874,K10219,,0.624,,,,10.4071,,
875,K10536,,0.6857507049474493,,,,5.590199999999999,,
876,K10714,,0.62,,,,3.0395,,
877,K10773,,0.72,,,,5.3702,,
878,K10804,,0.6169325717380116,,,,5.5697,,
879,K10822,,0.647509486214263,,,,38.2012,,
880,K10914,,0.6387204617144021,,,,12.377,,
881,K10947,,0.5717033196291114,,,,23.235599999999998,,
882,K10979,,0.6121602314570304,,,,29.209,,
883,K11068,,0.612,,,,6.9178,,
884,K11163,,0.5609999999999999,,,,5.2414,,
885,K11175,,0.733,,,,4.6568,,
886,K11178,,0.674,,,,6.1271,,
887,K11209,,0.657,,,,9.0257,,
888,K11211,,0.679,,,,5.673,,
889,K11261,,0.5936260299248386,,,,4.5436,,
890,K11312,,0.563,,,,2.3068,,
891,K11426,,,0.515,,,,2.1767,
892,K11443,,0.6509999999999999,0.556,,,9.4675,2.3379,
893,K11477,,0.6032241796473787,,,,105.55269999999999,,
894,K11529,,0.6533208879416229,,,,8.0438,,
895,K11690,,0.6365550952468791,,,,76.7141,,
896,K11719,,0.5906525785114277,,,,6.5699,,
897,K11749,,0.5670521984373569,,,,5.2394,,
898,K11752,,0.7440000000000001,,,,3.099,,
899,K11753,,0.564,,,,2.4888,,
900,K12132,,0.52,,,,2.8983,,
901,K12373,,0.597,,,,3.5565,,
902,K12508,,0.652,,,,5.9288,,
903,K12511,,0.6154107026799827,,,,12.0708,,
904,K12574,,0.5942353275317781,,,,14.706100000000001,,
905,K12976,,0.622,,,,1.7457,,
906,K12978,,0.696,,,,6.3076,,
907,K13256,,0.541,,,,4.7426,,
908,K13292,,0.677,,,,5.7203,,
909,K13583,,0.6825055205743921,,,,8.087,,
910,K13587,,0.5479999999999999,,,,4.5036,,
911,K13628,,0.602,,,,5.2235,,
912,K13639,,0.6036692886536281,,,,9.2037,,
913,K13640,,0.5937981227307779,,,,8.0566,,
914,K13770,,0.5760000000000001,,,,6.2736,,
915,K13775,,0.6385671724553338,,,,17.4634,,
916,K13895,,0.6459999999999999,,,,15.8016,,
917,K13931,,0.5670000000000001,,,,2.806,,
918,K13985,,0.6174384879341142,,,,14.741,,
919,K13993,,0.6113930890107464,,,,9.153500000000001,,
920,K14060,,0.654,,,,2.0976,,
921,K14083,,0.6854021530527609,,,,14.0226,,
922,K14160,,0.696,,,,4.7822,,
923,K14189,,0.488,,,,11.0406,,
924,K14816,,,0.528,,,,3.3403,
925,K14986,,0.57,,,,12.8767,,
926,K14987,,0.5606139429577687,,,,12.7204,,
927,K14998,,0.677,,,,3.8175,,
928,K15012,,0.669,,,,6.1445,,
929,K15228,,0.586,,,,5.4665,,
930,K15255,,,0.45241186270332456,0.467,,,45.483999999999995,11.4456
931,K15371,,0.691,,,,4.7221,,
932,K15383,,0.653,,,,2.4683,,
933,K15512,,0.63,,,,19.8196,,
934,K15520,,0.74,,,,2.0287,,
935,K15532,,0.54,,,,5.0286,,
936,K15539,,0.7025158471637918,,,,9.9047,,
937,K15633,,0.5685471592228366,,,,7.7264,,
938,K15724,,0.6409999999999999,,,,7.698,,
939,K15973,,0.5623922425837383,,,,17.191699999999997,,
940,K15977,,0.6044331468497187,,0.539,,10.07,,2.0097
941,K16079,,0.6119626448748636,,,,41.53580000000001,,
942,K16080,,0.637,,,,4.8212,,
943,K16137,,0.579356150963894,,,,13.332699999999999,,
944,K16147,,0.5691961519250894,,,,13.6847,,
945,K16168,,0.635,,,,2.6215,,
946,K17103,,0.6538376786558735,,,,13.1433,,
947,K17226,,0.611,,,,4.7918,,
948,K17227,,0.5934490495519192,,,,6.9266000000000005,,
949,K17230,,0.6631812520772311,,,,6.0756,,
950,K17662,,0.636,,,,7.3214,,
951,K17725,,0.631,,,,12.8746,,
952,K17762,,0.585,,,,2.3747,,
953,K17763,,0.6038478235947582,,,,7.476,,
954,K17836,,0.632,,,,2.8399,,
955,K17938,,0.569,,,,4.4022,,
956,K18013,,0.6343017502005371,,,,7.4735,,
957,K18029,,0.664,,,,5.5584,,
958,K18189,,0.7020000000000001,,,,7.6867,,
959,K18199,,0.54,,,,3.542,,
960,K18235,,0.653,,,,5.0132,,
961,K18290,,0.5901939575169454,,,,12.5901,,
962,K18453,,0.677,,,,5.9272,,
963,K18480,,0.627,,,,3.0694,,
964,K18588,,0.625,,,,4.9958,,
965,K18672,,0.649,,,,1.7933,,
966,K18700,,0.63069498085551,,,,5.2436,,
967,K18828,,0.5710000000000001,,,,4.5717,,
968,K18829,,0.5668664723211185,,,,9.107299999999999,,
969,K18851,,0.637,,,,3.2064,,
970,K18979,,0.597,,,,3.9561,,
971,K18997,,0.6440599535257415,,,,13.718600000000002,,
972,K19058,,0.657,,,,1.6513,,
973,K19123,,,,0.644,,,,2.04
974,K19156,,0.6050218150509876,,,,11.0968,,
975,K19225,,0.5710000000000001,,,,3.7025,,
976,K19267,,0.5042876170355297,,,,54.0853,,
977,K19338,,0.583,,,,5.0449,,
978,K19713,,0.547,,,,4.1541,,
979,K19745,,0.6390503998440602,,,,9.480699999999999,,
980,K19784,,0.5479999999999999,,,,4.2612,,
981,K19804,,0.701,,,,3.8277,,
982,K20074,,0.6181340947890223,,,,8.0262,,
983,K20181,,,0.529,,,,2.9984,
984,K20266,,0.5556779565352086,,,,6.4763,,
985,K20471,,,0.48300000000000004,,,,2.0977,
986,K20523,,0.5799418692143611,,,,5.5234000000000005,,
987,K21394,,0.599,,,,4.4245,,
988,K21395,,0.6101108314267785,,,,23.5411,,
989,K21420,,0.649,,,,6.3469,,
990,K21452,,,0.52,,,,1.9315,
991,K21470,,0.634420544042014,,,,26.354200000000002,,
992,K21498,,0.5579999999999999,,,,7.1549,,
993,K21677,,0.665,,,,4.2977,,
994,K21695,,0.5579999999999999,,,,3.0874,,
995,K21700,,0.5879340376524557,,,,7.4405,,
996,K21741,,0.5309526535173857,,,,25.0193,,
997,K21908,,0.6767478251131102,,0.7150000000000001,,4.5509,,5.9668
998,K21929,,0.6259418510374242,,,,16.811999999999998,,
999,K22041,,0.635,,,,3.93,,
1000,K22044,,0.6940000000000001,,,,1.8456,,
1001,K22074,,0.639,,,,4.2883,,
1002,K22083,,0.63,,,,5.7577,,
1003,K22210,,0.659,,,,3.4342,,
1004,K22278,,0.6324604569260358,,,,15.6892,,
1005,K22299,,0.703,,,,3.8054,,
1006,K22348,,0.5570078485246557,,,,10.864799999999999,,
1007,K22419,,0.6098681588934918,,,,20.576500000000003,,
1008,K22479,,0.643966511392912,,,,10.122300000000001,,
1009,K22522,,0.64,,,,4.1573,,
1010,K22622,,0.6067331020552541,,,,20.323999999999998,,
1011,K22719,,0.643,,,,9.3864,,
1012,K22737,,0.6540268389917256,,,,18.5384,,
1013,K22757,,0.5379999999999999,,,,2.5803,,
1014,K22900,,0.643,,,,2.9591,,
1015,K23222,,,0.514,,,,5.5212,
1016,K23239,,0.5805743059113494,,,,6.759,,
1017,K23240,,0.5805743059113494,,,,6.759,,
1018,K23264,,0.5660000000000001,,,,3.209,,
1019,K23518,,0.688,,,,2.986,,
1020,K24105,,0.534,,,,5.6996,,
1021,K24138,,0.617,,,,6.8225,,
