,KEGG,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_countsUnclassified
571,K07506,,0.655,,,,4.9575,,
572,K07507,,0.695,,,,4.5132,,
573,K07560,,0.6932913542411984,,,,9.7828,,
574,K07566,,0.6874369310334356,,,,17.1453,,
575,K07727,,0.6387238457027634,,,,7.9938,,
576,K07735,,0.638691227251324,,,,13.6477,,
577,K07736,,0.625,,,,7.4245,,
578,K07979,,0.66,,,,8.1247,,
579,K08305,,0.6859999999999999,,,,5.1738,,
580,K08307,,0.696,,,,7.3255,,
581,K08311,,0.6829999999999999,,,,4.6194,,
582,K08316,,0.7046808582275008,,,,13.1448,,
583,K08482,,0.603,,,,3.76,,
584,K08681,,0.6829999999999999,,,,4.5714,,
585,K08973,,0.667,,,,6.4271,,
586,K08982,,,,0.614,,,,2.777
587,K08983,,0.648,,,,4.1081,,
588,K08999,,0.628,,,,7.2064,,
589,K09013,,0.6147952312896046,,,,28.998900000000003,,
590,K09022,,0.659920539741406,,,,19.4639,,
591,K09117,,0.657,,,,5.4586,,
592,K09125,,0.621,,,,5.8113,,
593,K09131,,0.596,,,,5.8349,,
594,K09165,,0.583,,,,5.411,,
595,K09456,,0.675,,,,8.8962,,
596,K09710,,0.659,,,,5.0839,,
597,K09747,,0.6602882809131579,,,,19.990199999999998,,
598,K09760,,0.7096047871139264,,,,15.0267,,
599,K09775,,0.654,,,,7.9434,,
600,K09778,,0.69,,,,7.241,,
601,K09780,,0.667,,,,5.1615,,
602,K09786,,0.673,,,,7.3263,,
603,K09791,,0.6509999999999999,,,,5.9463,,
604,K09796,,0.688,,,,5.0539,,
605,K09800,,0.67,,,,7.3673,,
606,K09807,,0.693,,,,6.765,,
607,K09808,,0.7010000000000001,,,,4.8268,,
608,K09811,,0.701,,,,6.4499,,
609,K09888,,0.6409999999999999,,,,5.8776,,
610,K09889,,0.688,,,,2.5664,,
611,K09892,,0.628,,,,5.8776,,
612,K09903,,0.648,,,,9.3313,,
613,K09919,,0.6756819923632748,,,,12.205400000000001,,
614,K09921,,0.669,,,,7.0516,,
615,K09928,,0.687,,,,6.6589,,
616,K09931,,0.546,,,,3.3651,,
617,K09937,,0.616,,,,5.5833,,
618,K09951,,0.685,,,,6.8631,,
619,K09958,,0.662,,,,9.4907,,
620,K09973,,0.705,,,,7.0042,,
621,K09983,,0.6392610068369209,,,,9.9865,,
622,K10001,,0.633,,,,8.5766,,
623,K10026,,0.696,,,,4.0732,,
624,K10804,,0.667,,,,4.2128,,
625,K10822,,0.6500596137646524,,,,17.3331,,
626,K10914,,0.535,,,,8.7593,,
627,K10946,,0.597,,,,6.968,,
628,K10979,,0.5896270228847014,,,,24.9113,,
629,K11211,,0.6629999999999999,,,,4.0174,,
630,K11212,,0.659,,,,4.5675,,
631,K11443,,0.6990000000000001,,,,3.931,,
632,K11477,,0.5803187539883561,,,,33.3533,,
633,K11529,,0.743,,,,6.5834,,
634,K11621,,,,0.593,,,,2.5072
635,K11749,,0.6583750507356041,,,,18.4392,,
636,K11753,,0.6680776095733442,,,,27.383,,
637,K11904,,0.5379999999999999,,,,2.966,,
638,K12061,,0.597,,,,3.4667,,
639,K12064,,0.67,,,,4.4091,,
640,K12066,,0.613,,,,3.7479,,
641,K12152,,0.688,,,,6.062,,
642,K12234,,0.74,,,,3.61,,
643,K12373,,0.483,,,,1.4768,,
644,K12510,,0.6534645061886085,,,,9.1192,,
645,K12574,,0.6465090966281736,,,,10.9472,,
646,K13014,,0.7070000000000001,,,,5.1482,,
647,K13075,,0.6552735097034035,,,,19.668300000000002,,
648,K13282,,0.6779999999999999,,,,8.2169,,
649,K13288,,0.661,,,,7.435,,
650,K13292,,0.695,,,,4.1409,,
651,K13527,,0.635,,,,13.9608,,
652,K13570,,0.612,,,,6.0725,,
653,K13584,,0.606,,,,13.8023,,
654,K13628,,0.591,,,,9.8322,,
655,K13640,,0.641,,,,5.6334,,
656,K13770,,0.674,,,,6.0575,,
657,K13985,,0.679361260628239,,,,8.6302,,
658,K13993,,0.5495506454442358,,,,34.6374,,
659,K14083,,0.6634441257287351,,,,19.0576,,
660,K14189,,0.483,,,,14.7996,,
661,K14977,,0.568,,,,2.1292,,
662,K14998,,0.7240000000000001,,,,6.8716,,
663,K15371,,0.66,,,,17.8213,,
664,K15633,,0.6300072973677352,,,,8.330400000000001,,
665,K15635,,0.597,,,,2.1095,,
666,K16137,,0.5760000000000001,,,,7.1187,,
667,K16165,,0.7,,,,7.2313,,
668,K16203,,0.638,,,,4.7361,,
669,K17103,,0.6658385831660859,,,,10.8245,,
670,K17865,,0.608,,,,2.8933,,
671,K18013,,0.679,,,,6.5337,,
672,K18189,,0.6759999999999999,,,,7.1765,,
673,K18199,,0.6820386008942287,,,,14.442799999999998,,
674,K18240,,0.69,,,,5.8893,,
675,K18476,,0.6629999999999999,,,,5.2258,,
676,K18682,,0.556,,,,4.2032,,
677,K18691,,0.6940000000000001,,,,5.461,,
678,K18778,,0.639,,,,5.004,,
679,K18829,,0.5820000000000001,,,,3.0313,,
680,K18842,,0.636,,,,2.3922,,
681,K18997,,,,0.6729999999999999,,,,3.5532
682,K19055,,0.622,,,,6.8369,,
683,K19092,,0.574,,,,3.3369,,
684,K19156,,0.585,,,,4.3755,,
685,K19159,,0.578,,,,4.5134,,
686,K19163,,0.612,,,,4.8774,,
687,K19166,,0.519,,,,3.4809,,
688,K19221,,0.6629999999999999,,,,4.1071,,
689,K19267,0.6210000000000001,,,,3.2703,,,
690,K19745,,0.716,,,,7.9383,,
691,K20074,,0.6246029030649156,,,,11.762599999999999,,
692,K20523,,0.5710000000000001,,,,11.8843,,
693,K20798,,0.633,,,,3.0844,,
694,K20807,,0.6859999999999999,,,,4.568,,
695,K20999,,0.58,,,,10.8795,,
696,K21084,,0.705,,,,6.6076,,
697,K21195,,0.6890000000000001,,,,7.0133,,
698,K21600,,0.6677133231510612,,,,8.2662,,
699,K21700,,0.54,,,,4.3814,,
700,K21908,,0.607,,,,1.7741,,
701,K21929,,0.6366520126563571,,,,21.994,,
702,K22074,,0.7040000000000001,,,,4.4988,,
703,K22348,,0.659,,,,2.3277,,
704,K22452,,0.6460068358686641,,,,13.1691,,
705,K22736,,0.6918704681644118,,,,16.5824,,
706,K23242,,0.645,,,,4.5345,,
707,K23264,,0.496,,,,2.1604,,
