,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
891,K02020,,,0.6129421218917237,,,,,,,,160.51979999999998,,,,,
892,K02025,,,0.6496737068686897,,,,,,,,52.136500000000005,,,,,
893,K02026,,,0.630714823947271,,,,,,,,33.502399999999994,,,,,
894,K02027,,,0.6722561509751047,,,,,,,,39.4676,,,,,
895,K02028,,0.642,0.6387480410753554,,,,,,,8.1458,38.3916,,,,,
896,K02029,,,0.6394406686654409,,,,,,,,36.819599999999994,,,,,
897,K02030,,,0.6462525618667487,,0.621,,,0.6242800793309402,,,74.3822,,14.4007,,,14.2839
898,K02031,0.6646584321005283,0.6047526374364406,0.6891182560802802,,,,,,21.384900000000002,37.211200000000005,202.97449999999998,,,,,
899,K02032,,0.6431140476027762,0.6781475738233351,,,,,,,127.46,180.53319999999997,,,,,
900,K02033,,0.5926003984238407,0.6402319579638048,,,,,0.46128805214109003,,154.18519999999998,694.6727,,,,,8.6676
901,K02034,,0.6236655321490691,0.6638403494528932,,,,,,,148.96640000000002,1046.9823000000001,,,,,
902,K02035,,0.5762572068151451,0.6326981879069745,,,,,,,41.616200000000006,308.4257000000001,,,,,
903,K02036,,0.39593853654397937,0.6314972751315845,,,,,,,10.5923,331.13839999999993,,,,,
904,K02037,,0.6338358532812971,0.6430739786705307,,,,,,,36.1688,142.99779999999998,,,,,
905,K02038,,,0.6367227161341877,,,,,,,,148.5797,,,,,
906,K02039,0.6052955649449971,0.5332823295333419,0.6390292023725741,,,,,0.6422217860168306,9.1713,42.8059,346.5527,,,,,33.185900000000004
907,K02040,,0.6276501895595227,0.6326462780651904,,0.6537242588274651,,,0.6573028323033986,,34.581199999999995,752.3699000000003,,37.11,,,69.3722
908,K02041,,,0.720507629375372,,,,,,,,23.287300000000002,,,,,
909,K02042,,,0.6837774878452315,,,,,,,,24.5972,,,,,
910,K02043,,,0.711,,,,,,,,5.513,,,,,
911,K02044,,,0.6496320328655457,,,,,,,,49.973,,,,,
912,K02045,,,0.7020000000000001,,,,,,,,9.743,,,,,
913,K02046,,,0.6521265383617433,,,,,,,,14.2125,,,,,
914,K02047,,,0.6919226587327743,,,,,,,,16.6478,,,,,
915,K02049,,0.41258411846390475,0.6494307100225656,,,,,,,13.3596,151.718,,,,,
916,K02050,,0.48300000000000004,0.6461181745470667,,,,,0.5859411866149823,,4.8157,306.73949999999996,,,,,46.9953
917,K02051,,0.388,0.6490009644141743,,,,,0.6729999999999999,,4.1172,110.6433,,,,,2.294
918,K02052,,,0.6568117500101659,,,,,,,,25.343200000000003,,,,,
919,K02053,,,0.603,,,,,,,,13.0041,,,,,
920,K02056,,,0.648,,,,,,,,7.8273,,,,,
921,K02058,,,0.6548581869453678,,,,,,,,23.1738,,,,,
922,K02064,,0.6572419885852407,,,,,,0.667285736313655,,25.261499999999998,,,,,,12.9384
923,K02065,,,0.6122504590373644,,,,,,,,125.36929999999997,,,,,
924,K02066,,,0.6400494524478043,,0.66,,,0.6353877720676067,,,859.1772000000007,,2.522,,,45.979699999999994
925,K02067,0.6829999999999999,,0.6564636400246692,,,,,0.684441638963835,2.9517,,755.9875999999997,,,,,79.29010000000001
926,K02069,,,0.7140000000000001,,,,,,,,4.2257,,,,,
927,K02073,,,0.657,,,,,,,,4.2784,,,,,
928,K02077,,,0.6480337787294469,,,,,,,,100.8661,,,,,
929,K02078,,,0.6271970246267632,,,,,0.5809554659347388,,,691.0731000000003,,,,,61.775999999999996
930,K02081,,,0.6865232666930292,,,,,,,,19.0871,,,,,
931,K02083,,,0.71,,,,,,,,7.3919,,,,,
932,K02101,,,0.7258100077992706,,,,,,,,18.6021,,,,,
933,K02106,,,0.6193090602219679,,,,,,,,30.1107,,,,,
934,K02108,,0.629,0.6061610223111671,,,,,0.555,,7.4902,153.56709999999998,,,,,5.1177
935,K02109,,,0.6734806498147091,,,,,0.658207983141397,,,288.97790000000003,,,,,164.7685
936,K02110,,,0.6365151736405322,,,,,0.7140000000000001,,,145.78859999999995,,,,,3.0359
937,K02111,,,0.6312779605560331,,,,,,,,109.9166,,,,,
938,K02112,,,0.6157347058008965,,,,,,,,55.2642,,,,,
939,K02113,,,0.664778966665733,,0.59,,,0.6563799933259251,,,243.49820000000003,,9.137,,,56.130399999999995
940,K02114,,,0.6633165201542558,,,,,0.7170677638452948,,,163.9373,,,,,31.6157
941,K02115,,,0.660549371757958,,,,,,,,140.6362,,,,,
942,K02116,,,0.6694357147768479,,,,,0.5969884790080806,,,74.2791,,,,,31.9509
943,K02117,,0.6629999999999999,0.637,,,,,,,18.9485,13.0308,,,,,
944,K02118,,0.610658289245583,,,,,,,,27.442800000000002,,,,,,
945,K02119,,0.556407370804951,0.6887901235060768,,,,,0.620151665779413,,36.5636,17.0857,,,,,35.8018
946,K02120,,0.6045938453779294,0.6332210615378115,,,,,0.6459999999999999,,67.7113,20.1926,,,,,17.1485
947,K02121,,0.6055558232462445,,,,,,,,22.9107,,,,,,
948,K02122,,0.5805030979832912,,,,,,0.573203842541876,,32.0329,,,,,,24.3165
949,K02123,,0.6516470349577707,0.584,,,,,,,40.6385,13.4517,,,,,
950,K02125,,,,,0.16399999999999998,,,,,,,,2.5424,,,
951,K02128,,,0.663381294285849,,0.35100000000000003,,,,,,12.729800000000001,,3.4976,,,
952,K02160,,,0.63070922980317,,,,,,,,118.91310000000001,,,,,
953,K02167,,,0.6853496521833953,,,,,0.643,,,44.0167,,,,,9.2986
954,K02169,,,0.6759999999999999,,,,,,,,6.4429,,,,,
955,K02170,,,0.6924373791497305,,,,,,,,22.7048,,,,,
956,K02171,,0.521,0.6355275745346408,,,,,0.5909534826175304,,6.979,331.2077999999999,,,,,39.6653
957,K02172,,,0.6320007593484268,,,,,0.5879485766748233,,,103.23350000000002,,,,,11.7758
958,K02182,,,0.6477709032344653,,,,,,,,26.8236,,,,,
959,K02188,,0.41,0.6773823151297954,,,,,,,3.8612,18.854400000000002,,,,,
960,K02189,,,0.7401154866926428,,,,,0.665,,,9.8022,,,,,4.515
961,K02192,,,0.7020000000000001,,,,,,,,5.5387,,,,,
962,K02193,,,0.7141761482125996,,,,,,,,54.9093,,,,,
963,K02194,,,0.6752337468071021,,,,,0.6251652602025096,,,195.9613,,,,,25.181399999999996
964,K02195,,,0.646812410333817,,,,,,,,237.35600000000008,,,,,
965,K02196,,,0.7011371928666383,,,,,0.685527017668523,,,41.6661,,,,,13.286200000000001
966,K02197,,,0.6509046263580581,,,,,0.6320479009433919,,,182.37959999999998,,,,,15.829899999999999
967,K02198,,,0.6425401017409718,,,,,,,,38.5891,,,,,
968,K02199,,,0.6340803461472158,,,,,0.7126077491942755,,,506.4848999999999,,,,,12.538699999999999
969,K02200,,,0.673910513415406,,,,,0.7191652443605145,,,95.90599999999999,,,,,34.537699999999994
970,K02201,,0.608,,,,,,,,11.4819,,,,,,
971,K02204,,,0.6347611971556367,,,,,,,,36.939499999999995,,,,,
972,K02221,,,0.6066165432203265,,,,,0.6348864173265775,,,183.49219999999997,,,,,51.941
973,K02224,,0.44,0.7288516318912979,,,,,,,6.2869,125.3873,,,,,
974,K02226,,,0.7193431738938116,,,,,,,,41.7335,,,,,
975,K02227,,0.366,0.7487479960338675,,,,,,,3.446,63.209,,,,,
976,K02228,,,0.7112708259880555,,,,,,,,24.3992,,,,,
977,K02229,,,0.7340000000000001,,,,,,,,4.1252,,,,,
978,K02231,,,0.7134962580499881,,,,,,,,100.39959999999999,,,,,
979,K02232,,,0.6981590416823356,,,,,,,,103.9192,,,,,
980,K02233,,0.458387408716198,0.7437727001424829,,,,,0.6994954669821177,,5.9437,78.43310000000001,,,,,27.1378
981,K02237,,,0.6640739696419565,,,,,,,,44.2953,,,,,
982,K02238,,,0.6268583258402526,,,,,0.6698625269735232,,,171.8403,,,,,23.842599999999997
983,K02239,,,0.605,,,,,,,,5.0715,,,,,
984,K02242,,,0.6611943217300482,,,,,,,,72.3033,,,,,
985,K02257,,0.5684801369966043,0.6759107002891023,,,,,,,77.83229999999999,504.7281999999999,,,,,
986,K02258,,,0.6301462977184359,,0.4769999999999999,,,,,,40.7825,,1.875,,,
987,K02259,,0.6394760441156586,0.6864366494437395,,0.6722868698873907,,,0.6229884060961989,,22.8692,307.6126,,14.626199999999999,,,30.224999999999998
988,K02275,,,0.6329756257958966,,,,,,,,134.96819999999997,,,,,
989,K02276,,0.611136085953788,0.6118129976273355,,,,,,,24.6705,118.3964,,,,,
990,K02277,,,0.5540181950386093,,,,,0.5864233952448765,,,61.4954,,,,,9.0273
991,K02278,,,0.6499423201216437,,,,,0.637,,,26.2017,,,,,7.4268
992,K02279,,,0.6633353436809512,,,,,0.6732032769796574,,,98.56869999999999,,,,,119.59240000000001
993,K02280,,,0.6262915765253178,,,,,,,,35.6325,,,,,
994,K02281,,,0.6415018414781598,,,,,,,,14.8414,,,,,
995,K02282,0.621,,0.6541553949961086,,,,,0.612,5.1295,,25.9601,,,,,6.5084
996,K02283,,,0.642588776044585,,,,,,,,155.1246,,,,,
997,K02291,,,0.6587104775947417,,,,,,,,154.07139999999998,,,,,
998,K02294,,,0.643,,,,,,,,7.5798,,,,,
999,K02297,,,0.644,,,,,,,,9.0904,,,,,
1000,K02300,,,0.6252683693642521,,,,,,,,27.7483,,,,,
1001,K02303,,,0.7158513441994718,,,,,,,,79.94810000000001,,,,,
1002,K02304,,,0.6769021865377721,,,,,,,,84.21379999999999,,,,,
1003,K02305,,,0.6363576292251968,,,,,,,,7.0044,,,,,
1004,K02313,0.55,,0.6292136300364812,,,,,,9.7234,,600.8910999999999,,,,,
1005,K02314,,,0.6564170243019236,,,,,0.383,,,689.3072000000002,,,,,4.9748
1006,K02315,,,0.6248490586917687,,,,,,,,12.8311,,,,,
1007,K02316,,0.6715493493728691,0.6705834401100897,,,,,0.44869989103400376,,37.2027,709.9934,,,,,15.5707
1008,K02322,,0.68,,,,,,,,18.7793,,,,,,
1009,K02323,,0.5610440523840713,0.7015598887456693,,,,,,,56.8361,21.2117,,,,,
1010,K02335,,,0.6139376253257052,,,,,,,,67.9306,,,,,
1011,K02337,,,0.6301484717817809,,,,,,,,32.259699999999995,,,,,
1012,K02338,0.624308637170269,0.575,0.6557269389604918,,,,,0.6797095865825868,16.7368,7.7674,716.8976999999999,,,,,20.8489
1013,K02339,,,0.6751306940343522,,,,,,,,27.743900000000004,,,,,
1014,K02340,,,0.6842366233061872,,,,,0.6418420084907864,,,193.0379,,,,,42.060100000000006
1015,K02341,,,0.6595579493161617,,,,,,,,64.8062,,,,,
1016,K02342,,,0.6930337895690283,,,,,,,,206.01539999999997,,,,,
1017,K02343,,,0.6564084058940486,,,,,,,,248.2702,,,,,
1018,K02346,,0.6409999999999999,0.6864417768423732,,,,,,,5.473,61.242799999999995,,,,,
1019,K02347,,0.5719787528077486,0.6469721055236964,,,,,,,40.2107,167.05879999999996,,,,,
1020,K02348,,,0.6825808941020918,,,,,,,,27.9715,,,,,
1021,K02351,,,0.656253988898952,,,,,0.647,,,120.9599,,,,,7.5865
1022,K02355,,,0.6207175834552539,,,,,,,,87.9685,,,,,
1023,K02356,,,0.6260708445182169,,,,,,,,414.0044,,,,,
1024,K02357,,,0.6539046570906177,,,,,,,,317.65459999999996,,,,,
1025,K02358,,,0.6127122700352968,,,,,,,,160.6411,,,,,
1026,K02359,,,0.6683777367063367,,,,,0.5924444252028775,,,18.6602,,,,,8.9239
1027,K02362,,,0.7242518179612113,,,,,,,,35.5872,,,,,
1028,K02372,,,0.6180314819363052,,,,,,,,162.07940000000005,,,,,
1029,K02377,,,0.597809850316684,,,,,,,,38.427800000000005,,,,,
1030,K02379,,,0.671620478527376,,,,,,,,256.86319999999995,,,,,
1031,K02380,,,0.5971041003456194,,,,,,,,28.909599999999998,,,,,
1032,K02381,,0.639,0.6426101165162427,,,,,,,11.1142,17.7672,,,,,
1033,K02385,,,0.6357393929291849,,,,,0.5862523817893489,,,51.72630000000001,,,,,13.9251
1034,K02386,,,0.6846114095914663,,,,,0.6960737423853439,,,8.6936,,,,,23.0964
1035,K02387,,,0.6490038440764092,,0.669,,,0.632,,,55.8511,,3.7527,,,7.2248
1036,K02388,,,0.6696926700677046,,,,,0.627,,,62.35269999999999,,,,,5.2433
1037,K02389,,,0.6363241101556241,,0.6459999999999999,,,0.6534241311293199,,,58.7605,,6.7092,,,17.709600000000002
1038,K02390,,,0.6273363696441255,,,,,0.624,,,64.95400000000001,,,,,5.6244
1039,K02391,,,0.632,,,,,,,,10.0619,,,,,
1040,K02392,,,0.5915002096742269,,,,,,,,20.587,,,,,
1041,K02393,,,0.6267609246638037,,,,,0.6271189496443008,,,49.519899999999986,,,,,46.499700000000004
1042,K02394,,,0.6390212280655224,,,,,,,,73.20350000000002,,,,,
1043,K02395,,,0.6939764369558943,,0.607,,,0.6170805773220612,,,77.5823,,2.1735,,,35.5122
1044,K02396,,,0.6420274483742269,,,,,0.617079582200555,,,108.2838,,,,,23.7594
1045,K02397,,,0.6426960519973803,,,,,0.585,,,32.4298,,,,,2.7907
1046,K02398,,,0.6778951479096293,,,,,0.6118808525652194,,,13.447,,,,,41.3122
1047,K02399,,,0.7039215926519964,,,,,0.7509999999999999,,,13.5387,,,,,5.0866
1048,K02401,,,0.6402560349131529,,,,,,,,12.4894,,,,,
1049,K02404,,,0.7145890217623324,,,,,,,,20.0148,,,,,
1050,K02405,,,0.6571767500590004,,,,,,,,129.51539999999997,,,,,
1051,K02406,,,0.6217635979589143,,,,,,,,67.2195,,,,,
1052,K02407,,,0.6123882698049737,,,,,0.6209738198104245,,,82.0586,,,,,14.5916
1053,K02408,,,0.6153069022990996,,,,,0.6401385888099845,,,53.001099999999994,,,,,37.6633
1054,K02409,,,0.6533068478177646,,,,,0.6918739611739487,,,90.8464,,,,,11.962900000000001
1055,K02410,,,0.6467956506596706,,,,,0.6626078204706803,,,178.5385,,,,,35.3831
1056,K02411,,,0.7067075751662975,,,,,0.6455426598534902,,,14.827499999999999,,,,,22.365099999999998
1057,K02413,,,0.6578425873650878,,,,,0.664054047116669,,,14.2385,,,,,52.57109999999999
1058,K02414,,,0.6644659009864796,,,,,0.6833537471987811,,,20.0167,,,,,26.3998
1059,K02415,,,0.6515224463284434,,0.642,,,0.6459881553433912,,,33.2078,,8.0931,,,25.500999999999998
1060,K02416,,,0.6487674219976548,,0.581,,,0.6542004970584258,,,66.29769999999999,,3.736,,,13.507
1061,K02417,,,0.6404047642020543,,,,,0.6317143134229866,,,92.35149999999999,,,,,19.5111
1062,K02418,,0.557,0.6713126858264358,,0.7240000000000001,,,0.6646789166983126,,4.6703,32.9919,,6.4574,,,47.5803
1063,K02419,,,0.625454554788456,,,,,,,,41.621399999999994,,,,,
1064,K02420,,,0.6353370392011244,,,,,0.645,,,64.91000000000001,,,,,9.2162
1065,K02421,,,0.6202634869001536,,,,,0.6629999999999999,,,13.174,,,,,4.59
1066,K02422,,,0.6432466253993706,,,,,0.6375435911300401,,,40.080400000000004,,,,,38.9808
1067,K02426,,,0.7051316751701941,,,,,,,,36.6375,,,,,
1068,K02427,,,0.6779999999999999,,,,,,,,6.766,,,,,
1069,K02428,,0.6679041622926501,0.6887821055619449,,,,,,,19.9313,173.32159999999996,,,,,
1070,K02429,,,0.61595183345941,,,,,,,,84.33720000000001,,,,,
1071,K02431,,,0.5831490441229236,,,,,,,,5.3852,,,,,
1072,K02433,,,0.6418581266776644,,,,,,,,84.4144,,,,,
1073,K02434,,,0.6688951814238543,,,,,,,,55.23010000000001,,,,,
1074,K02435,,,0.6621613866421697,,,,,0.7040017627936856,,,264.80049999999994,,,,,14.7632
1075,K02437,0.595,0.6442100865148275,0.6411090391475169,,0.634944437735547,,,0.614167714075215,6.6744,138.46659999999997,516.1120999999998,,22.205,,,16.631
1076,K02440,,,0.593,,,,,,,,4.0948,,,,,
1077,K02443,,,0.6343069598899985,,,,,,,,6.4045000000000005,,,,,
1078,K02446,,,0.691,,,,,,,,8.8832,,,,,
1079,K02448,,,0.6900709772832457,,,,,,,,31.2976,,,,,
1080,K02450,,,0.6126658041472818,,,,,,,,28.9142,,,,,
1081,K02451,,,,,,,,0.674,,,,,,,,3.1373
1082,K02452,,,0.6452344030927231,,,,,0.6099556496815695,,,24.2972,,,,,8.9906
1083,K02456,,,0.6128318113389526,,,,,0.6244010664101307,,,64.2207,,,,,19.232
1084,K02457,,,0.5870000000000001,,,,,0.6670000000000001,,,4.7446,,,,,8.1393
1085,K02458,,,0.7070000000000001,,,,,,,,2.2749,,,,,
1086,K02459,,,0.654,,,,,0.588,,,4.0542,,,,,5.6067
1087,K02460,,,0.6682464956023061,,,,,0.621784395909794,,,42.652800000000006,,,,,6.0091
1088,K02461,,,0.677719130608057,,,,,,,,21.035800000000002,,,,,
1089,K02462,,,0.72,,,,,,,,3.8473,,,,,
1090,K02463,,,0.73,,,,,0.6753862014353559,,,5.4629,,,,,15.7257
1091,K02469,,,0.6031658462802713,,,,,,,,20.4349,,,,,
1092,K02470,,,0.6070031239168678,,,,,,,,32.0413,,,,,
1093,K02471,,,0.6165102014491842,,,,,,,,23.8353,,,,,
1094,K02477,,,0.6070740066898298,,,,,,,,46.1401,,,,,
1095,K02478,,,0.6119402445902477,,,,,,,,53.778400000000005,,,,,
1096,K02480,,,0.6583100709060711,,,,,,,,17.1297,,,,,
1097,K02481,,,0.5977375286425253,,,,,,,,63.032,,,,,
1098,K02482,,,0.5936030420283063,,,,,,,,125.68350000000002,,,,,
1099,K02483,,,0.66778469726292,,,,,,,,573.2081000000001,,,,,
1100,K02484,,,0.6844404036525654,,,,,,,,78.9782,,,,,
1101,K02488,,,0.6416637091143769,,,,,,,,19.7768,,,,,
1102,K02492,,0.6237780419401245,0.6780725717850663,,,,,0.6864060041541722,,23.1587,601.3843999999999,,,,,23.326
1103,K02493,,,0.6832567798161189,,,,,,,,104.36210000000001,,,,,
1104,K02494,,,0.689525679297214,,,,,,,,21.5836,,,,,
1105,K02495,,,0.6343311091230042,,,,,,,,87.1422,,,,,
1106,K02498,,,0.7256296906573871,,,,,,,,19.459600000000002,,,,,
1107,K02499,,,0.6737989392234706,,,,,,,,19.9399,,,,,
1108,K02500,,0.398,0.7052839643946176,,,,,,,5.7752,190.93329999999997,,,,,
1109,K02501,,,0.6780371742285966,,,,,,,,55.642199999999995,,,,,
1110,K02502,,,0.687720139555397,,,,,,,,31.222,,,,,
1111,K02503,0.5974505499653855,0.6127031706072118,0.6629394099470651,,0.7090000000000001,,,,17.8574,52.1454,248.5114,,4.4916,,,
1112,K02509,,,0.7190000000000001,,,,,,,,10.1484,,,,,
1113,K02510,,,0.6765343262126001,,0.635,,,0.6541866408174974,,,172.42429999999996,,10.9192,,,9.0533
1114,K02517,,,0.6082497255894086,,,,,,,,36.2186,,,,,
1115,K02518,,,0.6101748704064789,,,,,,,,390.29389999999995,,,,,
1116,K02519,,,0.6554614674480612,,,,,,,,239.0553,,,,,
1117,K02520,,,0.6279818464358935,,,,,,,,474.2115000000001,,,,,
1118,K02523,,,0.653,,,,,,,,11.6374,,,,,
1119,K02527,,,0.6463862816708028,,,,,0.6290822000818799,,,160.75439999999998,,,,,8.5286
1120,K02528,,0.725,0.6659790671257161,,,,,,,9.7227,93.7853,,,,,
1121,K02529,,,0.6947927215455478,,,,,,,,189.51410000000004,,,,,
1122,K02533,,0.6936053601324075,0.6734147435246908,,,,,,,10.4663,55.2443,,,,,
1123,K02535,,,0.596,,,,,,,,14.0192,,,,,
1124,K02536,,,0.6353508143870945,,,,,,,,154.96949999999998,,,,,
1125,K02548,,0.516,0.7067887531164777,,,,,,,4.4062,144.1614,,,,,
1126,K02549,,,0.6845503752695488,,,,,,,,112.07660000000001,,,,,
1127,K02551,,,0.7399045886966187,,,,,,,,35.245,,,,,
1128,K02552,,,0.755,,,,,,,,11.6826,,,,,
1129,K02553,,,0.73,,,,,,,,12.3048,,,,,
1130,K02554,,,0.752,,,,,,,,5.5405,,,,,
1131,K02556,,,0.6333083681754849,,,,,0.612,,,183.0699,,,,,3.3313
1132,K02557,,,0.620625684601748,,,,,,,,63.377,,,,,
1133,K02558,,,0.6428331412725187,,,,,,,,14.423100000000002,,,,,
1134,K02563,,,0.6925939424089307,,,,,,,,119.90950000000001,,,,,
1135,K02564,,,0.7170000000000001,,,,,,,,3.3124,,,,,
1136,K02566,,,0.6759999999999999,,,,,,,,12.06,,,,,
1137,K02573,,,0.6067095193828108,,,,,,,,10.989,,,,,
1138,K02574,,,0.594,,,,,,,,3.4217,,,,,
1139,K02575,,,0.6570486609442339,,,,,,,,43.0756,,,,,
1140,K02600,,0.5510135518888901,0.6593214273642842,,,,,0.583,,64.08330000000001,829.0200000000002,,,,,5.2849
1141,K02601,,,0.6195199147588313,,,,,,,,371.51820000000004,,,,,
1142,K02609,,,0.6699198112653789,,,,,,,,201.6791,,,,,
1143,K02610,,,0.6877764383249114,,,,,,,,67.6694,,,,,
1144,K02611,,,0.6963039120141539,,,,,,,,78.2831,,,,,
1145,K02612,,,0.70448418553341,,,,,,,,73.869,,,,,
1146,K02613,,,0.645,,,,,,,,6.6878,,,,,
1147,K02614,,,0.6675161446868247,,,,,,,,57.698100000000004,,,,,
1148,K02616,,,0.7228699769113902,,,,,0.6993666751791506,,,252.13100000000003,,,,,15.9754
1149,K02618,,,0.6933427266088027,,,,,,,,20.9926,,,,,
1150,K02624,,,0.6928046634176415,,,,,,,,144.803,,,,,
1151,K02626,,0.5863613483226827,0.5766413032327601,,,,,,,91.31909999999999,104.0008,,,,,
1152,K02636,,,0.6218310193080318,,,,,,,,31.217200000000002,,,,,
1153,K02638,,0.7020000000000001,0.5881576909572936,,,,,0.6807585117468851,,5.0542,19.9232,,,,,13.6183
1154,K02650,,,0.6424601550239892,,,,,0.6121493456641409,,,18.5026,,,,,35.4264
1155,K02651,,,0.5820885502274584,,,,,0.5878843902201313,,,160.94810000000004,,,,,172.228
1156,K02652,,,0.551,,,,,,,,8.5824,,,,,
1157,K02653,,,0.564,,,,,,,,7.3431,,,,,
1158,K02654,,,0.6395753110372571,,,,,,,,110.5455,,,,,
1159,K02655,,,,,,,,0.647,,,,,,,,3.7631
1160,K02656,,,0.6920000000000001,,,,,0.6645070489790327,,,5.1852,,,,,16.1614
1161,K02657,,,0.6060024763561549,,,,,,,,22.1374,,,,,
1162,K02658,,,0.6580773045129518,,,,,,,,17.7467,,,,,
1163,K02662,,,0.6188247969626071,,,,,0.7022468820745937,,,121.01469999999998,,,,,16.4189
1164,K02663,,,0.6265860099315556,,,,,0.574,,,25.1461,,,,,12.4722
1165,K02664,,,0.6056625435188853,,,,,0.652996933986709,,,64.8443,,,,,10.343
1166,K02665,,,0.6736778845137825,,,,,,,,18.2843,,,,,
1167,K02666,,,0.596,,,,,,,,12.4722,,,,,
1168,K02668,,,0.5930016534473654,,,,,,,,26.9882,,,,,
1169,K02669,,,0.6329856899232666,,,,,,,,12.0507,,,,,
1170,K02671,,,0.620890890924871,,0.653,,,0.5773385855526237,,,15.450399999999998,,2.7925,,,12.9531
1171,K02672,,,0.61591442836961,,,,,0.5859352919419183,,,18.3804,,,,,22.2027
1172,K02673,,,0.5621664715217705,,,,,0.6372291327296147,,,22.3495,,,,,6.6125
1173,K02674,,,0.639014617937264,,,,,,,,17.5622,,,,,
1174,K02676,,,0.6840000000000002,,,,,,,,4.3843,,,,,
1175,K02683,,0.6404671899516787,,,,,,,,59.325799999999994,,,,,,
1176,K02687,,,0.7192824782628159,,,,,,,,87.227,,,,,
1177,K02760,,,0.557,,,,,,,,3.4014,,,,,
1178,K02761,,,0.581,,,,,,,,3.8266,,,,,
1179,K02784,,,0.7019877926847634,,,,,,,,11.1613,,,,,
1180,K02793,,,0.6735767546206874,,,,,,,,14.4357,,,,,
1181,K02805,,,0.6260844772701194,,,,,,,,17.567800000000002,,,,,
1182,K02806,,,0.6753663112143072,,,,,,,,13.0777,,,,,
1183,K02823,,,0.715275043766104,,,,,,,,47.9371,,,,,
1184,K02825,,,0.6823989406545672,,,,,0.588,,,358.2419000000001,,,,,2.8807
1185,K02834,,,0.6674364374431665,,,,,0.6743619447241382,,,323.53299999999996,,,,,52.104200000000006
1186,K02835,,,0.6591772540786262,,,,,,,,91.989,,,,,
1187,K02836,,,0.6329388824120789,,,,,,,,89.0506,,,,,
1188,K02837,,,0.6422870285312017,,,,,,,,12.3591,,,,,
1189,K02838,,,0.6289197127828314,,,,,,,,445.38820000000004,,,,,
1190,K02841,,,0.5920000000000002,,,,,,,,7.5874,,,,,
1191,K02843,,,0.617,,,,,,,,12.7939,,,,,
1192,K02844,,,0.5717604381054426,,,,,,,,21.3666,,,,,
1193,K02847,,,0.604478735764846,,,,,,,,15.969999999999999,,,,,
1194,K02851,,,0.6517634435496689,,,,,,,,84.40560000000002,,,,,
1195,K02856,,,0.5900526250322318,,,,,,,,34.4388,,,,,
1196,K02858,,,0.7173448960153839,,,,,,,,40.9005,,,,,
1197,K02860,,,0.6775978641892493,,,,,0.6292903836538168,,,303.28950000000003,,,,,10.7302
1198,K02862,,,0.584,,,,,,,,5.756,,,,,
1199,K02863,,0.5962196800570583,0.6589189357925492,,,,,,,75.10799999999999,448.16639999999984,,,,,
1200,K02864,,0.6046806417891338,0.669789470929736,,,,,0.6657585223511895,,46.4765,402.61010000000005,,,,,17.9434
1201,K02866,,0.6203073681553576,,,,,,,,118.4133,,,,,,
1202,K02867,,0.5831329094445227,0.6322638224571827,,0.6592748616940663,,,0.6790531842804809,,80.2079,400.9620000000001,,19.8037,,,42.886199999999995
1203,K02869,,0.6052615648549988,,,,,,0.6707907570325944,,67.30930000000001,,,,,,35.1814
1204,K02871,,0.4590000000000001,0.6413198414700593,,,,,,,3.2587,375.66540000000003,,,,,
1205,K02873,,,,,,,,0.598,,,,,,,,7.1536
1206,K02874,,0.6108236893111423,0.650267877083239,,,,,,,18.890300000000003,270.9632,,,,,
1207,K02875,,0.512,,,,,,,,5.8372,,,,,,
1208,K02876,,0.503,0.6972229771865339,,,,,,,4.3838,430.5298000000001,,,,,
1209,K02877,,0.6315221642794713,,,,,,,,97.09660000000001,,,,,,
1210,K02878,,,0.6619446930107648,,,,,,,,309.02500000000003,,,,,
1211,K02879,0.613,,0.6756313725504736,,,,,,9.2046,,360.4614,,,,,
1212,K02881,,0.5803189104289752,0.6901802182828969,,,,,0.6232767768207398,,46.9707,338.08939999999996,,,,,10.5098
1213,K02883,,0.5955022622283858,0.68,,,,,0.6590095005894495,,40.5096,7.0225,,,,,42.7987
1214,K02884,,,0.658078153659783,,,,,0.6,,,387.8585000000001,,,,,4.5927
1215,K02885,,0.6258417924032672,,,,,,0.618491101664927,,101.7676,,,,,,23.9028
1216,K02886,,0.672789585672809,0.6833296591216201,,,,,,,61.3106,307.66869999999994,,,,,
1217,K02887,0.611,,0.6620046131422479,,0.652,,,0.642,7.1305,,377.39670000000007,,3.0628,,,3.9261
1218,K02888,,,0.6523022111036265,,,,,0.7023821540260353,,,360.0186,,,,,8.5411
1219,K02889,,0.6126213212967718,0.7020000000000001,,,,,0.694912563552082,,82.0785,7.8011,,,,,17.7107
1220,K02890,,0.6729894895267319,0.6862134386852653,,,,,0.57,,39.343999999999994,381.56199999999995,,,,,4.8924
1221,K02892,,,0.6233811319008145,,,,,0.629,,,328.17820000000006,,,,,7.3126
1222,K02895,,0.5770000000000001,0.6491277890238614,,,,,0.6940000000000001,,3.3427,367.8236000000001,,,,,5.1712
