,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj environmental samples,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts environmental samples,gene_counts unclassified viruses,gene_countsUnclassified
392,K01658,,,0.731,,,,,,,,9.0469,,,,,
393,K01662,,,0.6334518423777913,,,,,,,,21.186500000000002,,,,,
394,K01666,,,0.701653671673142,,,,,,,,15.3515,,,,,
395,K01673,,,0.6346043459369172,,,,,,,,109.3697,,,,,
396,K01676,,,0.6778890366365072,,,,,,,,45.4045,,,,,
397,K01679,,,0.568,,,,,,,,5.1699,,,,,
398,K01686,,0.718,0.5562069090986272,,,,,,,4.6594,6.0579,,,,,
399,K01689,,,0.6567407006698963,,,,,,,,187.48629999999997,,,,,
400,K01692,,,0.6433883131332255,,,,,,,,26.461,,,,,
401,K01693,,,0.593,,,,,,,,7.7714,,,,,
402,K01695,,,0.6879308608259206,,,,,,,,48.2016,,,,,
403,K01698,,,0.672359705050046,,,,,,,,145.7149,,,,,
404,K01704,,,0.6110438805171745,,,,,,,,50.02120000000001,,,,,
405,K01711,,,0.6127165285511014,,,,,,,,31.256299999999996,,,,,
406,K01712,,,0.708,,,,,,,,14.2551,,,,,
407,K01713,,,0.622,,,,,,,,6.225,,,,,
408,K01714,,,0.6804987910410439,,,,,,,,16.639,,,,,
409,K01716,,,0.6170104221549387,,,,,,,,32.096900000000005,,,,,
410,K01719,,,0.694925487660112,,,,,,,,80.21520000000001,,,,,
411,K01720,,,0.609,,,,,,,,5.2654,,,,,
412,K01721,,,0.6449990228627563,,,,,,,,19.834500000000002,,,,,
413,K01724,,,0.6148830750721896,,,,,,,,96.9156,,,,,
414,K01725,,,0.6136955230330506,,,,,,,,47.397000000000006,,,,,
415,K01726,,,0.561,,,,,,,,5.4798,,,,,
416,K01728,,,0.643,,,,,,,,2.4333,,,,,
417,K01733,,,0.670876860661561,,,,,,,,29.8711,,,,,
418,K01734,,,0.6759999999999999,,,,,,,,5.31,,,,,
419,K01736,,,0.6925084918625802,,,,,,,,39.4765,,,,,
420,K01737,,,0.6337094139495556,0.58,,,,,,,87.13600000000001,5.3218,,,,
421,K01749,,,0.7050822403890633,,,,,,,,61.548,,,,,
422,K01752,,,0.6802388491600619,,,,,,,,122.727,,,,,
423,K01754,,,0.7142215710933948,,,,,,,,42.00620000000001,,,,,
424,K01755,,,0.6949483743764961,,,,,,,,126.934,,,,,
425,K01759,,,0.614,,,,,,,,11.4189,,,,,
426,K01768,,,0.6002405011986676,,,,,,,,31.658,,,,,
427,K01772,,,0.6803716124503145,,,,,,,,70.4878,,,,,
428,K01775,,,0.6914222588846072,,,,,,,,89.37299999999998,,,,,
429,K01776,,,0.6855164883843934,,,,,,,,57.7107,,,,,
430,K01778,,,0.6788344356205329,,,,,,,,44.8731,,,,,
431,K01779,,,0.628629236802015,,,,,,,,19.1569,,,,,
432,K01781,,,0.579,,,,,,,,4.4261,,,,,
433,K01783,,,0.7430000000000001,,,,,,,,8.5684,,,,,
434,K01785,,,0.6790077320560067,,,,,,,,94.61740000000003,,,,,
435,K01796,,,0.636,,,,,,,,3.4103,,,,,
436,K01799,,,0.6625382144850512,,,,,,,,25.852600000000002,,,,,
437,K01800,,,0.6232361056701167,,,,,,,,27.1434,,,,,
438,K01802,,,0.666475980439039,,,,,,,,18.3065,,,,,
439,K01803,,,0.6522767229188632,,,,,,,,50.455600000000004,,,,,
440,K01804,,,0.7009838247983788,,,,,,,,50.154399999999995,,,,,
441,K01805,,,0.6708259786714715,,,,,,,,32.6301,,,,,
442,K01807,,,0.6750303691553926,,,,,,,,37.396300000000004,,,,,
443,K01808,,,0.578,,,,,,,,2.1098,,,,,
444,K01809,,,0.677425581851058,,,,,,,,50.341899999999995,,,,,
445,K01810,,,0.633073917902363,,,,,,,,175.7991,,,,,
446,K01814,,,0.625,,,,,,,,5.8468,,,,,
447,K01815,,,0.6134152342029852,,,,,,,,4.7453,,,,,
448,K01816,,,0.671687781895523,,,,,,,,53.3209,,,,,
449,K01821,,,0.6200381435773817,,,,,,,,58.06849999999999,,,,,
450,K01822,,,0.6519342639353664,,,,,,,,6.8698999999999995,,,,,
451,K01823,,,0.7120000000000001,,,,,,,,9.3379,,,,,
452,K01826,,,0.588,,,,,0.67,,,7.195,,,,,3.3648
453,K01834,,,0.6959474067002029,,,,,,,,29.3158,,,,,
454,K01839,,,0.6990000000000001,,,,,,,,8.4081,,,,,
455,K01845,,,0.7155307238503175,,,,,,,,30.0768,,,,,
456,K01847,,,0.579,,,,,,,,9.4631,,,,,
457,K01849,,,0.609,,,,,,,,5.0621,,,,,
458,K01854,,,0.6498707310018333,,,,,,,,31.895399999999995,,,,,
459,K01858,,,0.5627341132424107,,,,,,,,44.383100000000006,,,,,
460,K01866,,,0.636633659252187,,,,,,,,120.36300000000001,,,,,
461,K01867,,,0.6533826379286475,,,,,,,,161.5383,,,,,
462,K01868,0.568,,0.6602544396308676,,,,,,5.952,,237.57820000000004,,,,,
463,K01872,,,0.6496273216472385,,,,,,,,157.4452,,,,,
464,K01874,,,0.6646056132968935,,,,,,,,43.7452,,,,,
465,K01875,,,0.657999827956398,,,,,,,,100.94179999999999,,,,,
466,K01876,,,0.6908904386325782,,,,,,,,30.8292,,,,,
467,K01880,,,0.6629999999999999,,,,,,,,20.7155,,,,,
468,K01881,,,0.6426078063922593,,,,,,,,95.9091,,,,,
469,K01883,,,0.57,,,,,,,,7.1006,,,,,
470,K01885,,,0.624,,,,,,,,4.2033,,,,,
471,K01887,,,0.66965376666767,,0.677,,,,,,110.0312,,3.2558,,,
472,K01889,,,0.6465284221091039,,,,,,,,121.07730000000001,,,,,
473,K01890,,,0.6721297505603968,,,,,,,,52.72780000000001,,,,,
474,K01912,,,0.6725074369003905,,,,,,,,122.2718,,,,,
475,K01915,,,0.6537069971757262,,,,,,,,908.7694,,,,,
476,K01918,,,0.6908131882727008,,,,,,,,45.4837,,,,,
477,K01919,,,0.6681102213973585,,,,,,,,84.4776,,,,,
478,K01920,,,0.6251050775268759,,,,,,,,46.2766,,,,,
479,K01921,,,0.6890003364598691,,,,,,,,77.40770000000002,,,,,
480,K01923,,,0.651365759614533,,,,,,,,57.572999999999986,,,,,
481,K01926,,,0.6819001459800518,,,,,,,,71.1031,,,,,
482,K01929,,,0.7390000000000002,,,,,,,,11.4126,,,,,
483,K01933,,,0.712623220169777,,,,,,,,39.3624,,,,,
484,K01934,,,0.6945299311055491,,,,,,,,65.0308,,,,,
485,K01935,,,0.62,,,,,,,,4.904,,,,,
486,K01937,,,0.6551160236682647,,,,,,,,249.6549,,,,,
487,K01938,,,0.603,,,,,,,,14.1947,,,,,
488,K01939,,,0.670490575298618,,,,,,,,164.0872,,,,,
489,K01940,,,0.6546391774948684,,,,,,,,140.0507,,,,,
490,K01945,,,0.6668040302301353,,,,,,,,59.46529999999999,,,,,
491,K01951,,,0.6764332537110969,,,,,,,,195.05429999999998,,,,,
492,K01953,,,0.6747450124560602,,,,,,,,177.49640000000002,,,,,
493,K01971,,,0.6809084619555807,,,,,,,,28.8078,,,,,
494,K01972,,,0.672067686577335,,,,,,,,209.04680000000002,,,,,
495,K01975,,,0.6823988439119342,,,,,,,,51.3544,,,,,
496,K01989,,,0.5957254029839214,,,,,,,,61.490899999999996,,,,,
497,K01990,,,0.7024787779559353,,,,,,,,93.52839999999999,,,,,
498,K01991,,,0.6176572754614702,,,,,,,,17.7914,,,,,
499,K01992,,,0.6225030112542992,,,,,,,,38.225699999999996,,,,,
500,K01995,,,0.6965649101119719,,,,,,,,34.814,,,,,
501,K01996,,,0.6615182905515362,,,,,,,,18.8151,,,,,
502,K01997,,,0.6404645729187118,,,,,,,,299.01410000000004,,,,,
503,K01998,,,0.6779435746459652,,,,,,,,19.362099999999998,,,,,
504,K01999,,,0.6052818813824303,,,,,,,,50.008799999999994,,,,,
505,K02003,,,0.646319968519406,,,,,,,,7.5441,,,,,
506,K02004,,,0.6557409803504806,,,,,0.7333560001076437,,,597.8654999999999,,,,,35.579299999999996
507,K02007,,,0.706,,,,,,,,2.5049,,,,,
508,K02012,,,0.594,,,,,,,,5.599,,,,,
509,K02014,,,0.644,,,,,,,,2.8646,,,,,
510,K02015,,,0.6672391671126928,,,,,0.711,,,49.8298,,,,,2.5484
511,K02016,,,0.617,,,,,,,,3.6038,,,,,
512,K02017,,,0.718,,,,,,,,14.0191,,,,,
513,K02018,,,0.6973752184192978,,,,,,,,21.4247,,,,,
514,K02019,,,0.6659676227269856,,,,,,,,8.4726,,,,,
515,K02020,,,0.6280207411569353,,,,,,,,56.8858,,,,,
516,K02025,,,0.643,,,,,,,,6.0279,,,,,
517,K02026,,,0.6647377528991167,,,,,,,,43.4662,,,,,
518,K02027,,,0.6679999999999999,,,,,,,,12.269,,,,,
519,K02028,,,0.569,,,,,,,,4.9453,,,,,
520,K02029,,,0.6174344069375041,,,,,,,,9.977,,,,,
521,K02030,,,0.6499245373704516,,,,,,,,56.5585,,,,,
522,K02031,,,0.7023575346593374,,,,,,,,20.7292,,,,,
523,K02033,,,0.6640645838094946,,,,,,,,157.7328,,,,,
524,K02034,,,0.6666550696557999,,,,,,,,271.0095,,,,,
525,K02035,,,0.563,,,,,,,,4.8831,,,,,
526,K02036,,,0.6541455023709732,,,,,,,,58.9555,,,,,
527,K02039,,,0.640396357964564,,,,,,,,89.7431,,,,,
528,K02040,,,0.6311102739077217,,,,,,,,139.431,,,,,
529,K02041,,,0.621,,,,,,,,6.382,,,,,
530,K02042,,,0.632731864357537,,,,,,,,36.9131,,,,,
531,K02044,,,0.6097657586234835,,,,,,,,15.7001,,,,,
532,K02047,,,0.619,,,,,,,,21.6068,,,,,
533,K02049,,,0.6425666936752539,,,,,,,,14.8221,,,,,
534,K02050,,,0.6309734010529233,,,,,,,,192.2146,,,,,
535,K02051,,,0.6036678657903148,,,,,,,,66.73240000000001,,,,,
536,K02055,,,0.621,,,,,,,,5.9566,,,,,
537,K02065,,,0.6223602067069838,,,,,,,,34.3084,,,,,
538,K02066,,,0.640058776373956,,,,,,,,213.15010000000004,,,,,
539,K02067,,,0.6524951443966164,,,,,0.6,,,69.5283,,,,,4.1816
540,K02073,,,0.603,,,,,,,,4.4839,,,,,
541,K02078,,,0.5722010876048299,,,,,0.6181417272463362,,,207.223,,,,,21.8929
542,K02081,,,0.7,,,,,,,,8.4021,,,,,
543,K02108,,,0.5971685495012795,,,,,,,,16.1874,,,,,
544,K02109,,,0.6734053703127556,,,,,0.6970000000000001,,,63.220499999999994,,,,,2.2407
545,K02110,,,0.6686024287391349,,,,,,,,37.097699999999996,,,,,
546,K02111,,,0.5670000000000001,,,,,,,,5.9656,,,,,
547,K02113,,,0.6415280548794726,,,,,,,,106.50019999999999,,,,,
548,K02114,,,0.678681884496608,,,,,,,,46.6018,,,,,
549,K02115,,,0.703,,,,,,,,12.4112,,,,,
550,K02116,,,0.6025412573970741,,,,,,,,24.3492,,,,,
551,K02128,,,,,0.312,,,,,,,,4.6602,,,
552,K02160,,,0.6730650120513533,,,,,,,,33.9113,,,,,
553,K02167,,,0.7040000000000001,,,,,,,,4.8487,,,,,
554,K02171,,,0.6735751305004863,,,,,,,,63.8113,,,,,
555,K02188,,,0.7054732184264376,,,,,,,,28.897,,,,,
556,K02189,,,0.7674840545878084,,,,,,,,33.8042,,,,,
557,K02192,,,0.621,,,,,,,,5.2463,,,,,
558,K02194,,,0.6614486506984383,,,,,,,,30.357599999999998,,,,,
559,K02195,,,0.6540554660735716,,,,,,,,39.9972,,,,,
560,K02196,,,0.6329819470381797,,,,,0.626,,,35.894999999999996,,,,,2.7056
561,K02197,,,0.6393491398442777,,,,,,,,28.1079,,,,,
562,K02199,,,0.6870458906514726,,,,,,,,82.4673,,,,,
563,K02200,,,0.6398449513356531,,,,,,,,32.7202,,,,,
564,K02204,,,0.6530794914799725,,,,,,,,20.2664,,,,,
565,K02221,,,0.5932012739031357,,,,,0.655,,,57.205799999999996,,,,,3.9079
566,K02224,,,0.7601882040229515,,,,,0.6559999999999999,,,13.9294,,,,,2.7721
567,K02226,,,0.695,,,,,,,,17.772,,,,,
568,K02227,,0.574,0.7228171206909054,,,,,,,1.776,24.281299999999998,,,,,
569,K02228,,,0.6533962758246905,,,,,,,,5.664899999999999,,,,,
570,K02231,,,0.7012817722416733,,,,,,,,45.9207,,,,,
571,K02232,,,0.7263724655244602,,,,,,,,12.7816,,,,,
572,K02233,,,0.7084942211278806,,,,,,,,28.9616,,,,,
573,K02234,,,0.653,,,,,,,,5.0806,,,,,
574,K02237,,,0.7088945018418632,,,,,,,,10.259699999999999,,,,,
575,K02238,,,0.6161626073109636,,,,,,,,37.5687,,,,,
576,K02242,,,0.6398979940390106,,,,,,,,8.0662,,,,,
577,K02256,,,,,0.306,,,,,,,,11.7945,,,
578,K02257,,,0.6630752056222807,,,,,,,,97.52720000000001,,,,,
579,K02258,,,0.6428378109526054,,,,,,,,36.3419,,,,,
580,K02259,,,0.653897810866727,,,,,,,,55.1765,,,,,
581,K02276,,,0.6242970280160713,,,,,,,,56.3651,,,,,
582,K02277,,,0.539,,,,,,,,5.9193,,,,,
583,K02279,,,0.6431671214621223,,,,,0.7095566844624278,,,29.605800000000002,,,,,6.412
584,K02281,,,0.6509999999999999,,,,,,,,2.5914,,,,,
585,K02282,,,0.6729999999999999,,,,,,,,17.3138,,,,,
586,K02297,,,0.616,,,,,,,,6.2476,,,,,
587,K02300,,,0.5951432666011816,,,,,,,,28.1209,,,,,
588,K02303,,,0.731,,,,,,,,13.9363,,,,,
589,K02304,,,0.7070000000000001,,,,,,,,24.7224,,,,,
590,K02313,,,0.6217952529697679,,,,,,,,144.6921,,,,,
591,K02314,,,0.6637082278020118,,,,,0.611,,,222.0594,,,,,4.6732
592,K02316,,,0.6742098505942695,,,,,0.5654402141721331,,,171.70780000000002,,,,,30.5346
593,K02334,,,0.5813609349321962,,,,,0.594,,,7.1114,,,,,5.4538
594,K02338,,,0.6498472727440319,,,,,0.7170000000000001,,,227.56549999999996,,,,,2.795
595,K02339,,,0.6142660350087225,,,,,,,,18.0933,,,,,
596,K02340,,,0.76,,,,,,,,9.1247,,,,,
597,K02342,,,0.6543680003235474,,,,,,,,38.9223,,,,,
598,K02343,,,0.6600708810857777,,,,,,,,77.2527,,,,,
599,K02347,,,0.6867532531115035,,,,,,,,16.7945,,,,,
600,K02348,,,,,,,,0.51,,,,,,,,6.1649
601,K02356,,,0.6197449043160423,,,,,,,,131.0368,,,,,
602,K02357,,,0.6558732476218292,,,,,,,,85.2885,,,,,
603,K02372,,,0.5943597694848847,,,,,,,,59.486399999999996,,,,,
604,K02377,,,0.6273674056435491,,,,,,,,28.229800000000004,,,,,
605,K02379,,,0.6581765882178836,,,,,,,,42.0177,,,,,
606,K02385,,,0.617,,,,,,,,1.7289,,,,,
607,K02387,,,0.617518376619748,,,,,,,,9.6743,,,,,
608,K02388,,,0.6656596198709992,,,,,,,,14.7552,,,,,
609,K02389,,,0.6013128695010627,,,,,0.609,,,13.147300000000001,,,,,2.6
610,K02393,,,0.6375498174184105,,,,,,,,35.6454,,,,,
611,K02394,,,0.6171542383749916,,,,,,,,10.6979,,,,,
612,K02395,,,0.6461513650955673,,,,,,,,46.242200000000004,,,,,
613,K02396,,,0.6859999999999999,,,,,,,,1.9316,,,,,
614,K02398,,,,,,,,0.607,,,,,,,,2.1449
615,K02406,,,0.6619734045757746,,,,,,,,18.0723,,,,,
616,K02408,,,0.6278337383971816,,,,,,,,17.6709,,,,,
617,K02409,,,0.6576378041266675,,,,,,,,32.861,,,,,
618,K02410,,,0.6175020279116008,,,,,,,,36.2262,,,,,
619,K02413,,,0.6244718949169478,,,,,,,,11.8993,,,,,
620,K02415,,,0.6119069185752044,,,,,,,,20.9273,,,,,
621,K02416,,,0.6236971047386822,,,,,,,,72.3224,,,,,
622,K02417,,,0.642849330634151,,,,,,,,30.305000000000003,,,,,
623,K02418,,,0.6760974226302641,,,,,,,,18.0853,,,,,
624,K02419,,,0.618,,,,,,,,8.409,,,,,
625,K02420,,,0.6041847334192466,,,,,,,,16.1129,,,,,
626,K02426,,,0.7039605819425229,,,,,,,,22.0193,,,,,
627,K02427,,,0.653,,,,,,,,3.5143,,,,,
628,K02428,,,0.7473418215806187,,,,,,,,5.8017,,,,,
629,K02429,,,0.5629630869699189,,,,,,,,10.2259,,,,,
630,K02435,,,0.6751449116502833,,,,,0.7090000000000001,,,36.6023,,,,,2.0936
631,K02437,,,0.6533826921256813,,,,,,,,87.26660000000003,,,,,
632,K02456,,,0.621,,,,,,,,3.4738,,,,,
633,K02459,,,0.5535426110052947,,,,,,,,5.8972,,,,,
634,K02460,,,0.5901248705382033,,,,,0.652,,,19.5683,,,,,1.9504
635,K02463,,,0.638,,,,,,,,6.0215,,,,,
636,K02477,,,0.527,,,,,,,,2.96,,,,,
637,K02478,,,0.616,,,,,,,,5.3801,,,,,
638,K02483,,,0.6885514620774522,,,,,,,,36.8321,,,,,
639,K02492,,,0.6994175461078072,,,,,,,,112.5364,,,,,
640,K02493,,,0.6183521061770325,,,,,,,,9.3524,,,,,
641,K02498,,,0.700762452095108,,,,,,,,33.1368,,,,,
642,K02499,,,0.5579999999999999,,,,,,,,4.7113,,,,,
643,K02500,,,0.653,,,,,,,,8.1523,,,,,
644,K02503,,,0.6726083305314496,,,,,,,,42.2102,,,,,
645,K02510,,,0.6615249580048275,,,,,0.732,,,100.52829999999999,,,,,6.1463
646,K02518,0.5329999999999999,,0.599638793585313,,,,,,5.6498,,130.44620000000003,,,,,
647,K02519,,,0.6234757102700622,,,,,,,,25.4109,,,,,
648,K02520,,,0.6220857988899327,,,,,,,,191.79210000000003,,,,,
649,K02527,,,0.6481489420073456,,,,,,,,25.7734,,,,,
650,K02528,,,0.7000745121885052,,,,,,,,14.6478,,,,,
651,K02529,,,0.7327780421372662,,,,,,,,22.3671,,,,,
652,K02536,,,0.6385456073321036,,,,,,,,22.8413,,,,,
653,K02548,,,0.7460083864410414,,,,,,,,10.9971,,,,,
654,K02549,,,0.769,,,,,,,,5.912,,,,,
655,K02556,,,0.626722043182435,,,,,,,,23.851,,,,,
656,K02557,,,0.6497006345068511,,,,,,,,30.2491,,,,,
657,K02563,,,0.6610680629776814,,,,,,,,8.387,,,,,
658,K02568,,,0.6582235809193122,,,,,,,,17.216900000000003,,,,,
659,K02575,,,0.5870000000000001,,,,,,,,4.9968,,,,,
660,K02600,,,0.6604786736838006,,,,,,,,347.01110000000017,,,,,
661,K02601,,,0.6386066130188698,,,,,,,,146.8298,,,,,
662,K02609,,,0.6720873705519986,,,,,,,,57.879,,,,,
663,K02610,,,0.6812111017096287,,,,,,,,20.2115,,,,,
664,K02611,,,0.6789376123982851,,,,,,,,32.8409,,,,,
665,K02612,,,0.7290000000000001,,,,,,,,3.4269,,,,,
666,K02614,,,0.6869411488969321,,,,,,,,18.8425,,,,,
667,K02616,,,0.7314115362970742,,,,,,,,89.8399,,,,,
668,K02624,,,0.7011816335906634,,,,,,,,22.537999999999997,,,,,
669,K02626,,,0.5615708168142017,,,,,,,,9.2622,,,,,
670,K02638,,,0.64,,,,,,,,7.3935,,,,,
671,K02651,,,0.6072689750303776,,,,,0.610009882085801,,,35.6591,,,,,25.450400000000002
672,K02654,,,0.622,,,,,,,,2.934,,,,,
673,K02656,,,0.578,,,,,,,,2.3192,,,,,
674,K02662,,,0.610005336985185,,,,,,,,15.1403,,,,,
675,K02674,,,0.653,,,,,,,,2.9587,,,,,
676,K02676,,,0.653,,,,,,,,3.6817,,,,,
677,K02687,,,0.6907495765630254,,,,,,,,40.947,,,,,
678,K02742,,,0.46799999999999997,,,,,,,,5.8949,,,,,
679,K02784,,,0.627,,,,,,,,7.0202,,,,,
680,K02793,,,0.6308969320548088,,,,,,,,11.215900000000001,,,,,
681,K02806,,,0.6458876623285784,,,,,,,,21.1526,,,,,
682,K02823,,,0.73,,,,,,,,5.1173,,,,,
683,K02825,,,0.7100820543377815,,,,,,,,61.11869999999999,,,,,
684,K02834,,,0.658748365571889,,,,,0.6729999999999999,,,126.4738,,,,,2.5894
685,K02835,,,0.593,,,,,,,,6.289,,,,,
686,K02838,,,0.634558420944142,,,,,0.532,,,115.17000000000002,,,,,4.0315
687,K02841,,,0.615,,,,,,,,5.4072,,,,,
688,K02851,,,0.67,,,,,,,,9.6512,,,,,
689,K02856,,,0.546,,,,,,,,2.2352,,,,,
690,K02858,,,0.713,,,,,,,,8.5667,,,,,
691,K02860,,,0.6910691975282931,,,,,,,,58.9253,,,,,
692,K02863,,,0.6554319416544474,,,,,,,,118.598,,,,,
693,K02864,,,0.6506218577888668,,,,,,,,147.36700000000005,,,,,
694,K02867,,,0.640385721316243,,,,,,,,124.6982,,,,,
695,K02871,,,0.6163507845510449,,,,,,,,105.9678,,,,,
696,K02874,,,0.657918939890021,,,,,,,,77.93180000000001,,,,,
697,K02876,,,0.6805905020992076,,,,,,,,141.97629999999995,,,,,
698,K02878,,,0.6493618785334475,,,,,,,,161.9648,,,,,
699,K02879,,,0.6679298933001954,,,,,,,,90.5944,,,,,
700,K02881,,,0.6789596397944281,,,,,,,,117.98120000000002,,,,,
701,K02884,,,0.6624200783691945,,,,,,,,126.46199999999999,,,,,
702,K02886,,,0.6905732476252168,,,,,,,,116.0326,,,,,
703,K02887,,,0.6593800695003329,,,,,,,,128.8179,,,,,
704,K02888,,,0.6395367722692579,,,,,,,,94.3446,,,,,
705,K02890,,,0.6668594851911044,,,,,0.6459999999999999,,,97.9626,,,,,17.4519
706,K02892,,,0.6216961162587689,,,,,,,,137.38170000000002,,,,,
707,K02895,,,0.6404981667481046,,,,,,,,74.9374,,,,,
708,K02897,,,0.6575063128708958,,,,,0.7092319191918675,,,115.56620000000001,,,,,7.652099999999999
709,K02899,,,0.6664463679547868,,,,,,,,92.42089999999999,,,,,
710,K02902,,,0.6216350440506251,,,,,,,,58.0069,,,,,
711,K02904,,,0.6230553432979463,,,,,,,,57.3317,,,,,
712,K02906,,,0.6667394849511479,,,,,,,,142.24319999999997,,,,,
713,K02907,,,0.6481373662458548,,,,,,,,88.2257,,,,,
714,K02909,,,0.6385638762688689,,,,,,,,78.12629999999999,,,,,
715,K02911,,,0.6292934999969406,,,,,,,,40.13250000000001,,,,,
716,K02913,,,0.5959501044398156,,,,,,,,49.6412,,,,,
717,K02914,0.755,,0.646896379098284,,,,,,9.6132,,12.9265,,,,,
718,K02916,,,0.6193417116517135,,,,,,,,85.0709,,,,,
719,K02919,,,0.65,,,,,,,,7.97,,,,,
720,K02926,,,0.692477647347051,,,,,,,,104.81869999999999,,,,,
721,K02931,,,0.6499179345142997,,,,,,,,157.78040000000001,,,,,
722,K02933,,,0.6779557674881548,,,,,,,,93.37450000000001,,,,,
723,K02935,,,0.6562577959476056,,,,,0.494,,,103.80890000000001,,,,,6.8821
724,K02939,,,0.6535188901393592,,,,,,,,150.54410000000001,,,,,
725,K02945,,,0.6327659175200142,,,,,,,,232.39589999999998,,,,,
726,K02946,,,0.6167403862148686,,,,,,,,243.7205,,,,,
727,K02948,,,0.6451132637872863,,,,,,,,93.291,,,,,
728,K02950,,,0.6547400242932045,,,,,,,,124.5264,,,,,
729,K02952,,,0.6531753816140597,,,,,,,,124.8947,,,,,
730,K02954,,,0.639727870231048,,,,,,,,113.0082,,,,,
731,K02956,,,0.6214677267759121,,,,,0.691,,,120.56419999999999,,,,,13.7703
732,K02959,,,0.647270885234099,,,,,,,,139.69740000000002,,,,,
733,K02961,,,0.6555212434194337,,,,,,,,56.25319999999999,,,,,
734,K02963,,,0.6627908664206841,,,,,,,,76.7898,,,,,
735,K02965,,,0.6215964402328477,,,,,,,,69.5048,,,,,
736,K02967,,,0.6313205901005469,,,,,,,,118.17770000000003,,,,,
737,K02968,,,0.6372220095230645,,,,,,,,54.225300000000004,,,,,
738,K02970,,,0.609780192843578,,,,,0.7170000000000001,,,64.96809999999999,,,,,6.9669
739,K02982,,,0.6762828088388132,,,,,,,,207.35540000000006,,,,,
740,K02986,,,0.6522518842093026,,,,,,,,183.19470000000004,,,,,
741,K02988,,,0.6824221441922463,,,,,,,,94.1408,,,,,
742,K02990,,,0.6482806495423468,,,,,0.667,,,77.03640000000001,,,,,3.4163
743,K02992,,,0.6188922129729741,,,,,,,,116.54089999999998,,,,,
744,K02994,,,0.6315227291038016,,,,,,,,107.1546,,,,,
745,K02996,,,0.6711023588282475,,,,,,,,121.2116,,,,,
746,K03040,,,0.6331975939603964,,,,,,,,379.9799999999999,,,,,
747,K03060,,,0.6100832698525314,,,,,,,,101.28639999999999,,,,,
748,K03070,,,0.6249620347196546,,,,,,,,16.6572,,,,,
749,K03071,0.6459999999999999,,0.6296818692360014,,,,,,2.1778,,38.1658,,,,,
750,K03073,,,0.6001444277152748,,,,,,,,64.30219999999998,,,,,
751,K03074,,,0.6729999999999999,,,,,,,,7.034,,,,,
752,K03075,,,0.6309187700432843,,,,,0.570102756212161,,,25.2508,,,,,12.9869
753,K03076,,,0.6368546176332588,,,,,,,,63.953599999999994,,,,,
754,K03077,,,0.7140000000000001,,,,,,,,4.5886,,,,,
755,K03088,,,0.68253439309833,,,,,0.693085161634595,,,1585.1846999999996,,,,,25.8387
756,K03089,,,0.6033578949510994,,,,,,,,40.2556,,,,,
757,K03090,,,0.6731489499075212,,,,,,,,16.5118,,,,,
758,K03092,,,0.6170640981976242,,,,,,,,133.5321,,,,,
759,K03100,,,0.6334259907823941,,,,,,,,120.29249999999998,,,,,
760,K03101,,,0.665888077692211,,,,,0.7100260736335223,,,61.6475,,,,,19.9069
761,K03106,,,0.6511696545452048,,,,,,,,16.100900000000003,,,,,
762,K03110,,,0.6509999999999999,,,,,,,,7.3971,,,,,
763,K03111,,,0.6515318533357205,,,,,0.6668161114260991,,,157.3002,,,,,27.9704
764,K03113,,,0.662,,,,,,,,2.5235,,,,,
765,K03116,,,0.6450466430954473,,,,,,,,79.19900000000001,,,,,
766,K03117,,,0.6390639153670569,,,,,,,,31.1943,,,,,
767,K03118,,,0.6203758831084932,,,,,0.6893699273857896,,,127.51809999999999,,,,,29.427699999999998
768,K03147,,,0.6248916057317311,,,,,,,,86.52940000000001,,,,,
769,K03149,,,0.7188528404623276,,,,,,,,35.9935,,,,,
770,K03151,,,0.7025944238779923,,,,,,,,29.075799999999997,,,,,
771,K03154,,,0.6274308009487383,,,,,,,,16.748800000000003,,,,,
772,K03177,,,0.634,,,,,,,,9.0396,,,,,
773,K03179,,,0.6535754095036385,,,,,,,,24.479599999999998,,,,,
774,K03186,,,0.6370798190961365,,0.7020000000000001,,,,,,56.3627,,2.6524,,,
775,K03187,,,0.6774438098052173,,,,,,,,25.048199999999998,,,,,
776,K03188,,,0.6788954507281586,,,,,,,,5.1695,,,,,
777,K03189,,,0.6303936949516981,,,,,,,,30.387900000000002,,,,,
778,K03190,,,0.638648688187539,,,,,,,,16.9253,,,,,
779,K03192,,,0.63491464005006,,,,,,,,22.4311,,,,,
780,K03205,,,0.574,,,,,,,,4.1402,,,,,
781,K03210,,,0.6242184956346375,,,,,0.7074547439871219,,,66.0519,,,,,7.6274
782,K03216,,,0.5948896064375114,,,,,,,,9.278500000000001,,,,,
783,K03217,,,0.5953219084482597,,,,,,,,86.1551,,,,,
784,K03218,,,0.7534856678508461,,,,,,,,14.4386,,,,,
785,K03222,,,0.6319999999999999,,,,,,,,2.7094,,,,,
786,K03225,,,0.6709999999999999,,,,,,,,3.0373,,,,,
787,K03269,,,0.648,,,,,,,,6.8384,,,,,
788,K03271,,,0.6880934084059751,,,,,,,,28.7307,,,,,
