,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Riboviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Riboviria,gene_countsUnclassified
432,K01897,,,0.636,,,,,,4.7995,,,
433,K01902,,0.384,0.6244575148959963,,,,,3.9528,12.1214,,,
434,K01912,,,0.7004754244573262,,,,,,66.9447,,,
435,K01915,,0.4203932051097542,0.6714684243554044,,,,,26.471600000000002,599.6566,,,
436,K01918,,,0.6853384951778321,,,,,,25.510500000000004,,,
437,K01919,,,0.7048852222435147,,,,,,6.1960999999999995,,,
438,K01920,,,0.5426104620797714,,,,,,8.7477,,,
439,K01921,,,0.6728228050351555,,,,,,39.5758,,,
440,K01923,,0.405,0.6747113733884357,,,,,4.6021,59.446299999999994,,,
441,K01924,,,0.601,,,,,,3.4763,,,
442,K01926,,,0.6650951719399725,,,,,,140.77779999999998,,,
443,K01933,,0.4007432715465769,0.6930739232033769,,,,,6.894,39.8076,,,
444,K01934,,,0.6131401939644092,,,0.5924132862234065,,,27.471800000000005,,,8.390799999999999
445,K01935,,,0.417,,,,,,5.4226,,,
446,K01937,,0.419998426458834,0.6662586318053682,,,,,19.910200000000003,290.9162,,,
447,K01939,,0.461550752861653,0.6707547508615549,,,,,7.9308,79.84499999999998,,,
448,K01940,,0.4495121087578124,0.6651232107309422,,,,,12.3756,92.1141,,,
449,K01945,,0.4539260414889177,0.6728758697146419,,,,,8.114799999999999,37.7937,,,
450,K01951,,0.42268433496637736,0.6603700959684102,,,,,19.4093,192.35289999999995,,,
451,K01953,,0.4976827813093912,0.6801485247321344,,,,,5.8742,68.95289999999999,,,
452,K01971,,0.3836111875816699,0.6775264490484388,,,,,13.275300000000001,75.1247,,,
453,K01972,,,0.6947654512906335,,,,,,243.75549999999993,,,
454,K01974,,0.4212453966295077,0.608,,,,,9.0023,4.3835,,,
455,K01975,,0.344,0.6871424263571645,,,,,2.6561,11.0651,,,
456,K01990,,0.39221201599531846,0.6720503646991512,,,,,10.253,24.1956,,,
457,K01991,,,0.644,,,,,,3.1075,,,
458,K01992,,,0.632485100980042,,,,,,7.5609,,,
459,K01994,,,0.622,,,,,,6.969,,,
460,K01995,,,0.663256308411215,,,,,,8.3634,,,
461,K01997,,,0.669222689572851,,,,,,28.066300000000002,,,
462,K01998,,,0.6556519267214151,,,,,,12.0734,,,
463,K01999,,,0.6737071935401311,,,,,,19.4146,,,
464,K02001,,,0.6482897076488582,,,,,,15.7329,,,
465,K02002,,,0.6132887977466112,,,,,,75.4666,,,
466,K02003,,0.421,0.7115088615908973,,,,,5.2514,13.0853,,,
467,K02004,,0.41749517101635963,0.6657967991351429,,,0.652,,7.3225,272.5842000000001,,,4.2366
468,K02015,,,0.692396124446016,,,,,,18.533,,,
469,K02016,,,0.6585182548846255,,,,,,9.5319,,,
470,K02020,,,0.6897578991221749,,,,,,12.9692,,,
471,K02026,,0.35,0.553784008108968,,,,,5.9151,7.7491,,,
472,K02029,,,0.6311809969253895,,,,,,16.127299999999998,,,
473,K02030,,,0.6595609424692112,,,,,,33.2792,,,
474,K02032,,,0.5760000000000001,,,,,,4.3759,,,
475,K02033,,0.44,0.6537296115205615,,,,,4.971,24.227200000000003,,,
476,K02034,,0.44693571794050274,0.6464240186233586,,,,,8.3244,80.7182,,,
477,K02036,,0.4373549000947325,,,,,,8.840399999999999,,,,
478,K02037,,,0.573,,,,,,3.6751,,,
479,K02038,,,0.674,,,,,,4.7165,,,
480,K02039,,0.408676894988499,0.6727074499037126,,,,,13.8772,20.3535,,,
481,K02040,,0.45200000000000007,0.6497191800989442,,,,,2.7969,88.05560000000003,,,
482,K02042,,,0.637,,,,,,5.7489,,,
483,K02044,,,0.648,,,,,,4.3058,,,
484,K02050,,,0.6598109684572016,,,,,,53.3642,,,
485,K02051,,0.3866657024252268,0.541,,,0.659,,15.9057,4.0893,,,3.8278
486,K02066,,,0.6578727821923994,,,,,,186.68630000000002,,,
487,K02067,,,0.6723810567250572,,,0.7059999999999998,,,19.992199999999997,,,5.4827
488,K02069,,,0.6881074661346199,,,,,,13.8765,,,
489,K02078,,,0.6138943252083302,,,0.6430640583981965,,,100.73899999999999,,,7.7072
490,K02092,,,0.531,,,,,,3.5844,,,
491,K02106,,,0.603,,,,,,6.1373,,,
492,K02107,,,,,,0.436,,,,,,5.8954
493,K02108,,,0.6107641364623885,,,,,,25.7319,,,
494,K02109,,,0.6733278294959308,,,0.6924227449488976,,,64.0664,,,14.604800000000001
495,K02110,,,0.6552522825478366,,,,,,43.1987,,,
496,K02112,,,0.609,,,,,,16.3552,,,
497,K02113,,,0.6490301088522885,,,0.7739999999999999,,,62.0268,,,3.4792
498,K02114,,,0.6777951116812305,,,,,,32.1421,,,
499,K02116,,,0.725,,,,,,2.163,,,
500,K02119,,0.4521933167030046,,,,,,8.7662,,,,
501,K02120,,0.44675204950780234,,,,,,12.4241,,,,
502,K02121,,0.457,,,,,,7.0931,,,,
503,K02160,,,0.6548072325765385,,,,,,24.2876,,,
504,K02171,,,0.6262900241795302,,,0.7088469411822513,,,10.935300000000002,,,4.239
505,K02188,,0.403,0.6525977806341239,,,,,3.6184,19.0331,,,
506,K02189,,0.42077659316249405,0.7060058319174056,,,,,13.3711,23.2481,,,
507,K02194,,,0.7156386127570571,,,,,,47.574400000000004,,,
508,K02195,,,0.6723387249804501,,,,,,46.528999999999996,,,
509,K02196,,,0.479,,,,,,2.0935,,,
510,K02197,,,0.6838117863599598,,,,,,26.0968,,,
511,K02199,,,0.6858190636742397,,,,,,19.4754,,,
512,K02200,,,0.680357350794971,,,0.7398643129680877,,,9.6145,,,9.5006
513,K02217,,0.51,0.5770587627717064,,,,,6.575,10.4064,,,
514,K02221,,,0.6068390684270747,,,0.6269189055728803,,,72.452,,,11.9932
515,K02224,,0.376,0.6830580283603974,,,,,3.5332,45.367799999999995,,,
516,K02227,,0.398,0.6221854588203489,,,,,3.7133,11.055,,,
517,K02231,,,0.718,,,,,,3.1783,,,
518,K02232,,0.42382832779853535,0.679401789838279,,,,,11.9836,14.352400000000001,,,
519,K02233,,0.4016870902104464,0.6779999999999999,0.752,,0.746,,8.756499999999999,3.8195,2.0426,,3.593
520,K02237,,,0.740255397622321,,,,,,7.4361999999999995,,,
521,K02238,,,0.6701039503902565,,,0.714,,,45.39029999999999,,,2.7865
522,K02242,,,0.7100413252168103,,,0.76,,,21.6518,,,1.9267
523,K02257,,0.43867903207552394,0.7263009916905439,,,,,6.4822,32.9083,,,
524,K02259,,0.448,0.6787993952810156,,,,,4.113,37.425000000000004,,,
525,K02275,,,0.5993316035892714,,,,,,10.9155,,,
526,K02276,,,0.652,,,,,,10.2216,,,
527,K02277,,,0.602,,,,,,2.8156,,,
528,K02279,,,0.6957683307677158,,,0.6975908453475276,,,7.7187,,,8.2136
529,K02283,,,0.6755324387575645,,,,,,35.112399999999994,,,
530,K02303,,,0.7070116381744092,,,,,,12.125499999999999,,,
531,K02304,,0.392,0.664,,,,,4.0526,3.5438,,,
532,K02313,,,0.641785253515387,,,,,,103.5659,,,
533,K02314,,,0.6611733415546907,,,,,,133.1756,,,
534,K02315,,,0.603,,,,,,5.3236,,,
535,K02316,,,0.6931800601801863,,,,,,95.9126,,,
536,K02335,,,0.6859999999999999,,,,,,5.861,,,
537,K02338,,,0.6555159441598795,,,0.5731193713219993,,,119.24270000000001,,,6.5104
538,K02340,,,0.569,,,,,,3.6131,,,
539,K02341,,,0.504,,,,,,3.8435,,,
540,K02342,,,0.6719089156709016,,,,,,21.1708,,,
541,K02343,,,0.6709341787127079,,,,,,57.1683,,,
542,K02356,,,0.6441311543076862,,,,,,64.9004,,,
543,K02357,,,0.6569914613769786,,,,,,25.461800000000004,,,
544,K02358,,,0.5729424292904112,,,,,,42.409800000000004,,,
545,K02359,,0.4263984041055686,,,,,,13.1333,,,,
546,K02372,,,0.660852799010116,,,,,,50.684599999999996,,,
547,K02379,,,0.6427584706090987,,,,,,18.6191,,,
548,K02380,,,0.721,,,0.632,,,2.0469,,,4.4104
549,K02388,,,0.7020000000000001,,,,,,7.4375,,,
550,K02390,,,0.694,,,,,,3.1012,,,
551,K02398,,,0.51,,,,,,4.7377,,,
552,K02405,,,0.675382836717534,,,,,,21.576999999999998,,,
553,K02406,,,0.649,,,,,,5.2961,,,
554,K02408,,,0.6782139693694487,,,,,,11.1891,,,
555,K02410,,,0.679774035795864,,,,,,26.919999999999998,,,
556,K02414,,,0.649,,,,,,1.7602,,,
557,K02416,,,0.657,,,,,,2.9901,,,
558,K02418,,,0.715,,,0.654,,,2.0618,,,2.3611
559,K02429,,,0.6669999999999999,,,,,,8.3936,,,
560,K02433,,,0.685,,,,,,8.0715,,,
561,K02435,,,0.6585750514537602,,,,,,30.369900000000005,,,
562,K02437,,0.384885897573868,0.6697888999259366,,,,,11.6046,61.5819,,,
563,K02443,,,0.679,,,,,,4.3389,,,
564,K02456,,,0.5579999999999999,,,,,,6.3485,,,
565,K02458,,,0.711,,,,,,2.3708,,,
566,K02460,,,0.578,,,,,,5.5663,,,
567,K02461,,,,,,0.5670000000000001,,,,,,3.6646
568,K02463,,,,,,0.5930000000000001,,,,,,2.1244
569,K02466,,,0.599,,,,,,4.0588,,,
570,K02483,,,0.6302185851601414,,,,,,30.471200000000003,,,
571,K02488,,,0.705,,,,,,4.3409,,,
572,K02492,,0.41815009650206597,0.6996131887425677,0.7140000000000001,,0.7840000000000001,,9.3657,103.75079999999998,4.4253,,4.428
573,K02496,,,0.7090000000000001,,,,,,3.3424,,,
574,K02500,,,0.657,,,,,,6.4537,,,
575,K02503,,,0.6391541617462091,,,,,,36.5298,,,
576,K02510,,,0.6423810061737684,,,,,,14.583200000000001,,,
577,K02518,,,0.6181245973927537,,,,,,98.93090000000002,,,
578,K02519,,,0.604985730522361,,,,,,11.2615,,,
579,K02520,,,0.6484023967303999,,,,,,121.6821,,,
580,K02527,,,0.6452686448154793,,,,,,10.1876,,,
581,K02528,,,0.67,,,,,,5.1614,,,
582,K02533,,,0.583,,,,,,4.373,,,
583,K02536,,0.453,0.662,,,,,3.5704,2.5583,,,
584,K02548,,,0.6776631602304708,,,,,,8.9625,,,
585,K02556,,,0.711,,,,,,4.905,,,
586,K02600,,,0.6704160897114819,,,,,,176.66019999999997,,,
587,K02601,,,0.6389314378218462,,,,,,121.17420000000001,,,
588,K02609,,,0.6573000636189096,,,,,,45.1483,,,
589,K02610,,,0.6306791377312174,,,,,,5.0405,,,
590,K02612,,,0.7023988880362972,,,,,,11.0284,,,
591,K02616,,,0.7336031375478568,,,,,,6.7466,,,
592,K02626,,0.46463209198776045,,,,,,10.867999999999999,,,,
593,K02638,,0.414,0.6078310215590352,,,,,4.7826,17.036,,,
594,K02639,,,0.5699385955891758,,,,,,9.8082,,,
595,K02651,,,0.6127758048774447,,,0.6137698598440544,,,13.7353,,,6.9815000000000005
596,K02654,,,0.6428594804818598,,,,,,10.7266,,,
597,K02656,,,0.534,,,,,,4.8125,,,
598,K02662,,,0.6285748160002157,,,,,,10.6341,,,
599,K02664,,,0.5886947055932628,,,,,,9.3671,,,
600,K02676,,,0.469,,,,,,3.8435,,,
601,K02687,,,0.727,,,,,,7.4877,,,
602,K02703,,,0.488,,,,,,10.8586,,,
603,K02712,,,,,,0.442,,,,,,3.022
604,K02781,,,0.637,,,,,,2.5339,,,
605,K02782,,,0.7120000000000001,,,,,,8.2926,,,
606,K02784,,,0.5643928217079859,,,0.612,,,6.3271,,,3.6651
607,K02800,,,0.642,,,,,,4.1135,,,
608,K02803,,,0.589,,,,,,4.5386,,,
609,K02825,,,0.6952101710932387,,,,,,56.5781,,,
610,K02834,,,0.682012206478818,,,0.6719630820730469,,,41.00549999999999,,,8.0476
611,K02835,,,0.6208962836964493,,,,,,12.149,,,
612,K02838,,,0.6445792653956326,,,,,,123.29270000000001,,,
613,K02860,,,0.7239808088727616,,,,,,17.9035,,,
614,K02862,,,0.7190000000000001,,,,,,6.6217,,,
615,K02863,,,0.6866610813647432,,,,,,71.48570000000001,,,
616,K02864,,,0.6908136601492348,,,,,,49.8057,,,
617,K02866,,0.466,,,,,,3.3054,,,,
618,K02867,,0.491,0.6590305830443414,,,,,6.5711,114.61160000000001,,,
619,K02869,,0.539,,,,,,4.5017,,,,
620,K02871,,,0.6707068767999398,,,,,,109.40129999999999,,,
621,K02874,,,0.6586128479756629,,,,,,64.1116,,,
622,K02876,,,0.6889065227297614,,,0.632,,,88.0254,,,1.4963
623,K02877,,0.474,,,,,,2.4877,,,,
624,K02878,,,0.6578972877900398,,,,,,100.1602,,,
625,K02879,,,0.6578873904318125,,,,,,59.8519,,,
626,K02881,,0.444,0.7097085426137926,,,0.41300000000000003,,5.9821,47.9353,,,3.6337
627,K02884,,,0.6720030929309248,,,0.763,,,96.7053,,,5.8868
628,K02885,,0.494,,,,,,4.4,,,,
629,K02886,,,0.7071050310760877,,,,,,131.0488,,,
630,K02887,,,0.6659975247462783,,,,,,104.994,,,
631,K02888,,,0.6668262601202501,,,0.628,,,38.5524,,,3.3201
632,K02889,,0.477,,,,,,3.555,,,,
633,K02890,,,0.6866302925829318,,,,,,86.34780000000002,,,
634,K02892,,,0.6260181637528895,,,,,,74.7731,,,
635,K02895,,0.452,0.6604915389503678,,,,,4.0172,134.6396,,,
636,K02897,,,0.6734387980779045,0.565,,,,,88.5429,2.3025,,
637,K02899,,,0.6893759604051559,,,,,,38.825100000000006,,,
638,K02902,,,0.6261214252301854,,,,,,17.299899999999997,,,
639,K02904,,,0.616564737422985,,,0.5029660215326869,,,21.200100000000003,,,8.2167
640,K02906,,,0.6877007120960459,,,,,,98.23589999999999,,,
641,K02907,,,0.6835004910226409,,,0.547,,,17.279899999999998,,,1.4963
642,K02909,,,0.6246705894538743,,,,,,46.4271,,,
643,K02910,,0.4020000000000001,,,,,,3.0264,,,,
644,K02911,,,0.654381809659565,,,,,,12.573500000000001,,,
645,K02912,,0.468,,,,,,4.4,,,,
646,K02913,,,0.5830279320435588,,,0.465,,,24.7106,,,5.9081
647,K02914,,,0.7127404419193982,,,0.7080000000000001,,,8.8362,,,2.8246
648,K02916,,,0.6386116520001133,,,,,,54.846199999999996,,,
649,K02919,,,0.5901743152674535,,,,,,18.0697,,,
650,K02926,,,0.6821883236198284,,,,,,57.540000000000006,,,
651,K02929,,0.4028903787150749,,,,,,6.7343,,,,
652,K02930,,0.4440194862900606,,,,,,8.8136,,,,
653,K02931,,,0.6768881225794795,,,,,,183.95999999999998,,,
654,K02933,,,0.6791211146021168,,,,,,43.8548,,,
655,K02935,,,0.6799253308496105,,,,,,92.1868,,,
656,K02936,,0.513,,,,,,5.3961,,,,
657,K02939,,,0.682834294860914,,,,,,87.61500000000001,,,
658,K02945,,,0.656969061740626,,,,,,182.4236,,,
659,K02946,,,0.6327171548849141,,,,,,142.7454,,,
660,K02948,,,0.6562925920585084,,,,,,92.1488,,,
661,K02950,,,0.6829321820830797,,,,,,153.5642,,,
662,K02952,,0.467,0.6541313297841896,,,,,3.1139,62.949099999999994,,,
663,K02954,,,0.6298709194319393,,,,,,63.6954,,,
664,K02956,,,0.6198960876401525,,,0.733,,,82.71580000000002,,,3.8254
665,K02959,,,0.6583631110895379,,,,,,40.001099999999994,,,
666,K02961,,,0.6921948548144476,,,,,,51.9118,,,
667,K02963,,,0.661154610201863,,,,,,60.4562,,,
668,K02965,,,0.6513244549630517,,,,,,99.358,,,
669,K02966,,0.45899999999999996,,,,,,3.9688,,,,
670,K02967,,,0.6596160380420456,,,,,,108.9349,,,
671,K02968,,,0.6608319587915735,,,0.731209938979935,,,48.03699999999999,,,11.0022
672,K02970,,,0.6209850828442656,,,,,,26.460300000000004,,,
673,K02974,,0.448,,,,,,5.2199,,,,
674,K02976,,0.5,,,,,,4.4176,,,,
675,K02979,,0.47433219024412193,,,,,,9.9682,,,,
676,K02982,,0.4450731902630615,0.6827908809963081,,,,,13.8495,138.22189999999998,,,
677,K02984,,0.435,,,,,,4.2116,,,,
678,K02986,,0.496,0.6528985879902949,,,,,5.4923,61.08840000000001,,,
679,K02988,,,0.7017051970665086,,,,,,56.3624,,,
680,K02990,,,0.6342410428746141,,,0.585,,,30.337500000000006,,,3.9086
681,K02991,,0.44859207279236235,,,,,,7.1299,,,,
682,K02992,,0.45100000000000007,0.6586983879714697,,,,,5.4015,94.32740000000001,,,
683,K02994,,,0.6583403113000178,,,,,,99.5303,,,
684,K02995,,0.486,,,,,,5.4208,,,,
685,K02996,,,0.7183487761874439,,,,,,64.0117,,,
686,K03040,,,0.6568934675283516,,,,,,147.35389999999998,,,
687,K03050,,0.429,,,,,,3.9169,,,,
688,K03051,,0.37117107669066324,,,,,,8.946100000000001,,,,
689,K03053,,0.385,,,,,,2.3888,,,,
690,K03057,,0.393957869232633,,,,,,5.622,,,,
691,K03058,,0.405,,,,,,4.3279,,,,
692,K03060,,,0.640381930014159,,,,,,76.96090000000001,,,
693,K03070,,,0.6245725235368303,,,,,,34.9174,,,
694,K03071,,,0.6572128135416099,,,,,,4.6503,,,
695,K03073,,,0.6545600138669724,,,0.635,,,31.840500000000002,,,3.7441
696,K03075,,,0.6391294726734419,,,0.609,,,44.1919,,,6.3506
697,K03076,,,0.6323203931436776,,,,,,47.7999,,,
698,K03088,,,0.6935347013611036,,,0.7006214535275539,,,633.0758999999997,,,20.4206
699,K03090,,,0.6885044047072997,,,,,,29.1031,,,
700,K03092,,,0.6247229369600793,,,,,,40.1687,,,
701,K03100,,,0.6210202804638956,,,,,,59.52679999999999,,,
702,K03101,,,0.6608539600009035,,,0.629,,,40.6474,,,6.071
703,K03105,,0.4200485093693415,,,,,,8.8907,,,,
704,K03106,,0.4320000000000001,0.6713844001385588,,,,,3.9044,12.784199999999998,,,
705,K03110,,,0.6621922977564358,,,,,,14.4909,,,
706,K03111,,,0.6579594754094654,,,0.6520693422700207,,,154.35149999999996,,,9.596
707,K03113,,0.3890214365475333,,,,,,12.3948,,,,
708,K03116,,0.344,0.6350805577730427,,,0.7330000000000001,,4.0297,52.791799999999995,,,5.434
709,K03118,,0.39386544738329987,0.6474910399233935,,,0.6579999999999999,,16.4316,65.284,,,3.2243
710,K03120,,0.4366373645094657,,,,,,7.9045,,,,
711,K03124,,0.40724742223904803,,,0.419,,,38.7218,,,3.8866,
712,K03136,,0.43892618677540784,,,,,,11.5095,,,,
713,K03147,,,0.652673344397259,,,,,,75.9417,,,
714,K03149,,,0.7049293007237983,,,,,,40.8345,,,
715,K03150,,,0.6638840386176919,,,,,,6.1609,,,
716,K03151,,,0.7070000000000001,,,,,,11.1127,,,
717,K03154,,,0.7230246637432712,,,0.7162697389278937,,,8.6174,,,6.2478
718,K03163,,0.449,,,,,,3.023,,,,
719,K03167,,0.366,,,,,,4.1168,,,,
720,K03168,,,0.5539999999999999,,,,,,3.4081,,,
721,K03177,,,0.6865533098663119,,,,,,17.5135,,,
722,K03179,,,0.7,,,,,,6.5133,,,
723,K03181,,,,,,0.6869999999999999,,,,,,2.9101
724,K03186,,0.391719200315021,0.691,,,,,6.8035,4.7436,,,
725,K03187,,0.41292300595375964,0.6170000000000001,,,,,8.8924,4.6416,,,
726,K03188,,0.40900000000000003,0.569,,,,,3.4795,2.7441,,,
727,K03189,,0.4085175359966118,0.72,,,,,12.133,7.4736,,,
728,K03190,,0.3992531868254698,,,,,,9.536,,,,
729,K03205,,0.515,,,,,,12.3261,,,,
730,K03210,,,0.6272909771774247,,,,,,12.4156,,,
731,K03216,,,0.537,,,,,,1.8498,,,
732,K03217,,,0.6202530349543195,,,,,,73.6044,,,
733,K03218,,,0.7268074310013476,,,,,,14.647300000000001,,,
734,K03236,,0.4365918966621738,,,,,,12.055,,,,
735,K03237,,0.36907488304563557,,,,,,9.2929,,,,
736,K03238,,0.40176024552886674,,,,,,5.5339,,,,
737,K03242,,0.402,,,,,,3.2046,,,,
738,K03243,,0.4746756362520949,,,,,,8.247399999999999,,,,
739,K03264,,0.374,,,,,,3.7913,,,,
740,K03265,,0.438,,,,,,4.3558,,,,
741,K03269,,,0.6215742746570794,,,,,,5.762700000000001,,,
742,K03271,,,0.6749444418070711,,,,,,22.4943,,,
743,K03273,,,0.68,,,,,,3.5506,,,
744,K03282,,0.386,0.6421764606420749,,,,,5.0278,36.009100000000004,,,
745,K03284,,0.3326040286529865,0.6368360713558308,,,,,9.1008,35.30159999999999,,,
746,K03286,,,0.5585923361899102,,,,,,10.0095,,,
747,K03299,,,0.6996430123857655,,,,,,6.556,,,
748,K03301,,,0.6890000000000001,,,,,,3.522,,,
749,K03303,,,0.6628610611122281,,,,,,57.148599999999995,,,
750,K03313,,,0.6888304266167848,,,,,,79.6263,,,
751,K03320,,0.4879351555834752,0.6594932082061418,,,,,10.886399999999998,46.45890000000001,,,
752,K03321,,,0.62,,,,,,6.3089,,,
753,K03325,,,0.519,,,,,,2.1716,,,
754,K03335,,,0.6993091142661707,,,,,,12.2483,,,
755,K03365,,,0.6828450849204547,,,,,,15.1831,,,
756,K03394,,0.42530466927872496,0.6773022981877257,,,,,8.8696,14.417499999999999,,,
757,K03402,,0.728,0.6934173666439786,,,,,25.0713,12.8321,,,
758,K03412,,,0.537,,,,,,2.9792,,,
759,K03424,,,0.6940837242352311,,,,,,57.168899999999994,,,
760,K03426,,,0.6729757153633519,,,,,,11.3387,,,
761,K03427,,,0.6430087751433154,,,,,,11.993,,,
762,K03432,,,0.67,,,,,,6.0293,,,
763,K03433,,,0.6904786629671726,,,,,,12.8097,,,
764,K03438,,,0.6979975892772217,,,,,,82.93540000000002,,,
765,K03439,,,0.6398332905683766,,,,,,7.0401,,,
766,K03449,,,0.6647647816402886,,,,,,26.1563,,,
767,K03455,,0.41451495178606823,0.6329909682788719,,,,,34.845499999999994,94.07489999999999,,,
768,K03457,,,0.6429838834829379,,,,,,28.6551,,,
769,K03464,,,0.6497098565819811,,,0.507,,,13.464500000000001,,,11.2201
770,K03465,,0.354,0.6668903523789457,,,,,7.2595,57.6419,,,
771,K03466,,,0.679043646100107,,,,,,255.63840000000005,,,
772,K03469,,,0.6887857743213782,,,,,,22.677300000000002,,,
773,K03470,,,0.6841187487780418,,,,,,29.226899999999997,,,
774,K03473,,,0.596,,,,,,4.3402,,,
775,K03478,,,0.708,,,,,,4.7928,,,
776,K03495,,,0.653,,,,,,3.9136,,,
777,K03496,,,0.5985152867347293,,,,,,123.41909999999999,,,
778,K03497,,,0.6106452983341505,,,,,,89.49949999999998,,,
779,K03498,,0.4068916590298034,0.6456182148206888,,,,,13.0794,35.1913,,,
780,K03499,,,0.6752677846762676,,,,,,19.5308,,,
781,K03501,,,0.6838576536081601,,,,,,20.675800000000002,,,
782,K03517,,0.4197701720528022,0.6831774331443314,,,,,10.5023,77.0328,,,
783,K03518,,,0.6730149642875309,,,,,,39.43319999999999,,,
784,K03521,,0.4558135294376349,0.6961456948953538,,,,,11.645800000000001,110.20949999999999,,,
785,K03522,,0.41622988898053537,0.687472638477808,,,,,10.3397,135.91180000000003,,,
786,K03523,,,0.6890588682039345,,,,,,33.497,,,
787,K03524,,0.35100000000000003,0.6643263139815384,,,,,4.4111,10.9421,,,
788,K03525,,,0.6855151536729472,,,,,,62.37779999999999,,,
789,K03526,,,0.6701273389783655,,,,,,159.3677,,,
790,K03527,,,0.6624128545649745,,,,,,122.08040000000001,,,
791,K03528,,,0.574,,,,,,3.1849,,,
792,K03530,,,0.59752069597312,,,,,,70.9403,,,
793,K03531,,,0.6824346540766489,,,,,,214.40150000000003,,,
794,K03534,,,0.7,,,,,,2.1496,,,
795,K03536,,,0.7099302207301041,,,0.7194515412293871,,,25.748399999999997,,,3.6399
796,K03544,,,0.6137540435444976,,,,,,79.58860000000001,,,
797,K03545,,,0.670092675094065,,,0.6986487785319959,,,107.11459999999998,,,12.004999999999999
798,K03546,,,0.6709999999999999,,,,,,4.1429,,,
799,K03549,,,0.6061963404114743,,,,,,8.5015,,,
800,K03550,,,0.7096185536302465,,,,,,63.8247,,,
801,K03551,,,0.6711178255417742,,,,,,34.2808,,,
802,K03553,,,0.6554501769396694,,,,,,132.7268,,,
803,K03556,,,0.639755551780334,,,,,,217.00149999999996,,,
804,K03558,,,0.5995150561604461,,,,,,5.9422999999999995,,,
805,K03559,,,0.6151168441081133,,,,,,14.342799999999999,,,
806,K03560,,,0.5529999999999999,,,,,,3.7865,,,
807,K03561,,,0.6277816291567065,,,,,,10.6554,,,
808,K03563,,,0.5276596212612279,,,,,,11.9586,,,
809,K03564,,,0.6310158042178584,,,,,,28.856099999999998,,,
810,K03565,,,0.7265394964437858,,,0.7466533807984965,,,26.044,,,11.401399999999999
811,K03567,,,0.517,,,,,,5.7013,,,
812,K03568,,,0.6709999999999999,,,,,,7.2945,,,
813,K03569,,,0.6763855193254608,,,,,,232.95360000000002,,,
814,K03570,,,0.684711979367866,,,0.632305047198431,,,56.9282,,,5.969799999999999
815,K03571,,,0.6560648827681892,0.6890000000000001,,0.7221678047754563,,,11.961500000000001,3.005,,11.24
816,K03574,,0.353,0.6858618684704446,,,,,6.1604,55.24319999999999,,,
817,K03575,,,0.623,,,,,,4.421,,,
818,K03584,,,0.7138937034169623,,,,,,89.34450000000001,,,
819,K03586,,,0.5529999999999999,,,,,,4.5426,,,
820,K03589,,,0.6064288072369118,,,,,,5.3303,,,
821,K03590,,,0.6215719425430761,,,,,,21.9256,,,
822,K03593,,0.43267682799485546,0.6827321060991463,0.7120000000000001,,,,8.0488,122.2893,4.0659,,
823,K03594,,,0.6365937574230288,,,,,,29.017200000000003,,,
824,K03595,,,0.6337492770415015,,,,,,41.798700000000004,,,
825,K03598,,,0.5670000000000001,,,,,,3.964,,,
826,K03601,,,0.47545198856155313,,,,,,24.375700000000002,,,
827,K03602,,,0.587691578807082,,,0.368,,,6.5781,,,11.8594
828,K03605,,,0.6708659580454708,,,,,,23.2179,,,
829,K03608,,,0.521,,,,,,3.1233,,,
830,K03610,,,0.54,,,,,,5.2743,,,
831,K03615,,,0.625,,,,,,11.826,,,
832,K03616,,,0.551,,,,,,3.7103,,,
833,K03621,,,0.6557950132277025,,,,,,49.10830000000001,,,
834,K03622,,0.44593112226374076,,,,,,28.4328,,,,
835,K03624,,,0.657159171296328,,,,,,35.2371,,,
836,K03625,,,0.671235601321072,,,,,,13.701600000000001,,,
837,K03626,,0.42930787940391063,,,,,,11.0414,,,,
838,K03627,,0.329,,,,,,2.8569,,,,
839,K03628,,,0.6546018148301213,,,,,,158.933,,,
840,K03629,,,0.7163818053498452,,,,,,51.3115,,,
841,K03630,,,0.5853283112660473,,,,,,34.3262,,,
842,K03631,,,0.6533559742061731,,,,,,10.8668,,,
843,K03634,,,0.5529999999999999,,,,,,3.3002,,,
844,K03635,,,0.6754189683711594,,,,,,31.840400000000002,,,
845,K03636,,0.44320655632206085,0.6771540391852832,,,,,10.881,93.00080000000001,,,
846,K03637,,,0.6280137358529119,,,0.738,,,54.2383,,,3.3598
847,K03638,,,0.6684597973742384,,,,,,12.2105,,,
848,K03639,,0.413,0.6834474082698134,,,,,3.5794,77.35159999999999,,,
849,K03640,,,0.5789999999999998,,,,,,3.2175,,,
850,K03642,,,0.6226600546201352,,,0.628,,,37.3447,,,4.4469
851,K03644,,0.42379315301322246,0.6757333202060042,0.387,,,,10.0734,151.3912,4.4879,,
852,K03648,,,0.733,,,,,,2.7188,,,
853,K03651,,,0.6375069463014224,,,,,,22.2416,,,
854,K03652,,0.46901352691916304,0.64305332867524,,,,,14.6721,39.177699999999994,,,
855,K03660,,0.441,,,,,,4.6813,,,,
856,K03664,,,0.6548655795846041,,,,,,117.77570000000001,,,
