,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_countsUnclassified
448,K01999,,,0.6241579289281881,,,,,,14.3398,,,
449,K02001,,,0.5820000000000001,,,,,,3.7785,,,
450,K02002,,,0.610144436603091,,,,,,8.028,,,
451,K02003,,,0.5589999999999999,,,,,,3.6655,,,
452,K02004,,,0.6137239372151247,,,0.6453440835380582,,,420.7566999999999,,,14.4708
453,K02007,,,0.58,,,,,,2.1185,,,
454,K02015,,,0.6963647440066397,,,,,,19.6065,,,
455,K02018,,,0.667,,,,,,2.5666,,,
456,K02019,,,0.6440047313171275,,,,,,16.6406,,,
457,K02020,,,0.5888179049523782,,,,,,33.879200000000004,,,
458,K02028,,,0.631,,,,,,4.9731,,,
459,K02030,,,0.6402586234877385,,,,,,8.641399999999999,,,
460,K02033,,,0.6449331899052355,,,,,,15.469899999999999,,,
461,K02034,,,0.6460311740004656,,,,,,76.1436,,,
462,K02036,,,0.6510849987759049,,,,,,22.3397,,,
463,K02039,,,0.6319479881800005,,,,,,94.1336,,,
464,K02040,,,0.6226122547232865,,,,,,51.58020000000001,,,
465,K02042,,,0.6322151837999814,,,,,,10.778,,,
466,K02044,,,0.5803504568496775,,,,,,16.5178,,,
467,K02046,,,0.5724338821097483,,,,,,5.9676,,,
468,K02049,,,0.626,,,,,,4.0325,,,
469,K02050,,,0.6271778786915223,,,,,,107.7347,,,
470,K02051,,,0.5997421305853338,,,,,,25.5642,,,
471,K02058,,,0.684,,,,,,7.7219,,,
472,K02065,,,0.631,,,,,,4.2242,,,
473,K02066,,,0.6313102233657254,,,0.6561740157480316,,,126.02440000000003,,,5.8604
474,K02067,,,0.6290015713153189,,,,,,12.354700000000001,,,
475,K02069,,,0.6882108998147192,,,,,,7.8924,,,
476,K02072,,,0.679,,,,,,2.1513,,,
477,K02078,,,0.5854347410229428,,,0.51,,,108.4211,,,2.8536
478,K02106,,,0.6859999999999999,,,,,,3.2877,,,
479,K02108,,,0.5641676038502722,,,,,,15.5074,,,
480,K02109,,,0.6613192418074891,,,0.6509999999999999,,,20.3027,,,2.3614
481,K02110,,,0.6207005901517166,,,,,,5.6155,,,
482,K02113,,,0.6154836841552839,,,0.308,,,84.05099999999999,,,2.534
483,K02114,,,0.6527497161873359,,,,,,16.846600000000002,,,
484,K02116,,,0.6141039923655873,,,,,,9.1528,,,
485,K02126,,,0.28,,,,,,6.4787,,,
486,K02128,0.36,,0.649,,,,6.9423,,3.0342,,,
487,K02160,,,0.623230969096152,,,,,,23.2669,,,
488,K02167,,,0.6680926434485596,,,,,,8.2564,,,
489,K02170,,,0.585,,,,,,2.4324,,,
490,K02171,,,0.6252915309341339,,,,,,49.2678,,,
491,K02188,,,0.7120000000000001,,,,,,5.8514,,,
492,K02189,,,0.7090000000000001,,,,,,4.8689,,,
493,K02193,,,0.6520000000000001,,,,,,4.1754,,,
494,K02194,,,0.7018133712218181,,,0.6849999999999999,,,27.666600000000003,,,4.1663
495,K02195,,,0.6471475954827208,,,,,,34.6747,,,
496,K02196,,,0.6077769118787572,,,0.643,,,13.935,,,2.5675
497,K02197,,,0.630098405988481,,,,,,24.5787,,,
498,K02199,,,0.6183199815559486,,,,,,59.250299999999996,,,
499,K02200,,,0.6597926800132439,,,,,,17.1223,,,
500,K02204,,,0.652143160163035,,,,,,17.505200000000002,,,
501,K02221,,,0.5540969664339559,,,0.542,,,20.7215,,,3.4642
502,K02224,,,0.6990000000000001,,,,,,1.8376,,,
503,K02227,,,0.6494723990839267,,,,,,12.559800000000001,,,
504,K02228,,,0.606,,,,,,2.3968,,,
505,K02231,,,0.6557088116062997,,,,,,8.8344,,,
506,K02232,,,0.6658136022733918,,,,,,6.403700000000001,,,
507,K02233,,,0.7241635999498409,,,,,,8.175799999999999,,,
508,K02238,,,0.6062511096589454,,,0.423,,,20.543400000000002,,,2.5674
509,K02242,,,0.6942254187190847,,,,,,11.896600000000001,,,
510,K02257,,,0.6452891037151228,,,,,,56.99539999999999,,,
511,K02258,,,0.6274400907875254,,,,,,22.5761,,,
512,K02259,,,0.644075360338772,,,,,,20.0146,,,
513,K02275,,,0.6316484206414893,,,,,,10.0106,,,
514,K02276,,,0.6338607015461382,0.36,,,,,11.270800000000001,4.3398,,
515,K02277,,,0.48850046548433645,,,0.643,,,9.6627,,,1.3926
516,K02279,,,0.6112026241395857,,,,,,9.574200000000001,,,
517,K02280,,,0.588,,,,,,3.3846,,,
518,K02281,,,0.5911912106506385,,,,,,9.2042,,,
519,K02282,,,0.6400478143984573,,,,,,44.473,,,
520,K02283,,,0.688,,,,,,31.6916,,,
521,K02291,,,0.595,,,,,,2.9868,,,
522,K02300,,,0.607,,,,,,4.6789,,,
523,K02303,,,0.765,,,,,,3.4405,,,
524,K02304,,,0.422,,,,,,1.8429,,,
525,K02313,,,0.6343026794752591,,,,,,170.7964,,,
526,K02314,,,0.6412866974323858,,,,,,177.3306,,,
527,K02316,,,0.672934497074211,,,,,,79.79789999999998,,,
528,K02338,,,0.6348877768090575,,,0.6745754953168682,,,191.99459999999996,,,8.302
529,K02339,,,0.6631125618564946,,,,,,8.41,,,
530,K02340,,,0.5932751428832491,,,,,,7.4379,,,
531,K02342,,,0.6285331983716372,,,,,,27.748500000000003,,,
532,K02343,,,0.6555493514850707,,,,,,30.4586,,,
533,K02347,,,0.739,,,,,,4.3498,,,
534,K02356,,,0.6220471746865127,,,,,,68.02449999999999,,,
535,K02357,,,0.6058735761774926,,,,,,41.19180000000001,,,
536,K02358,,,0.5919263936947999,,,,,,73.5095,,,
537,K02372,,,0.6053950838257222,,,,,,8.7504,,,
538,K02377,,,0.5335846146332323,,,,,,4.5149,,,
539,K02379,,,0.6298506651675707,,,,,,17.807499999999997,,,
540,K02386,,,0.577113698947902,,,0.6363992755884581,,,9.1483,,,5.3263
541,K02387,,,0.6165372349920767,,,,,,6.6018,,,
542,K02388,,,0.6066532230119874,,,,,,37.590599999999995,,,
543,K02389,,,0.508,,,0.643,,,3.3422,,,3.8126
544,K02390,,,0.5964510733427859,,,,,,10.7546,,,
545,K02393,,,0.6121751937313772,,,,,,69.5826,,,
546,K02394,,,0.6318614990777965,,,,,,49.650099999999995,,,
547,K02395,,,0.6000275218772209,,,0.653,,,10.3329,,,4.1244
548,K02396,,,0.5989175171537925,,,,,,23.3587,,,
549,K02397,,,0.665,,,,,,3.8419,,,
550,K02398,,,0.6483876057656609,,,0.6078861817145713,,,7.3731,,,10.415
551,K02399,,,0.67,,,0.6152753108312394,,,2.6379,,,3.8402000000000003
552,K02402,,,0.649,,,,,,5.5886,,,
553,K02404,,,0.6559759765318266,,,,,,4.2073,,,
554,K02405,,,0.6822561180807043,,,,,,17.8508,,,
555,K02406,,,0.6253542707027812,,,,,,34.6055,,,
556,K02407,,,0.5965372540920059,,,,,,9.4037,,,
557,K02408,,,0.6203662138433286,,,,,,20.742199999999997,,,
558,K02409,,,0.6481214463990497,,,,,,32.5857,,,
559,K02410,,,0.6249861289147582,,,,,,79.35430000000002,,,
560,K02413,,,0.615,,,0.528,,,14.4902,,,1.9933
561,K02414,,,0.662,,,0.7485061083814585,,,6.5669,,,5.3459
562,K02415,,,0.6067139814775595,,,0.58,,,19.6926,,,3.2478
563,K02416,,,0.6105367861290475,,,,,,37.6811,,,
564,K02417,,,0.6116075345387261,,,,,,25.398300000000003,,,
565,K02418,,,0.6757011302488685,,,0.651460657453727,,,28.811100000000003,,,9.719800000000001
566,K02419,,,0.6025975245980575,,,,,,9.875399999999999,,,
567,K02420,,,0.581,,,,,,4.9376,,,
568,K02421,,,0.593,,,,,,4.3459,,,
569,K02422,,,0.6419948554961921,,,,,,16.0452,,,
570,K02423,,,0.639,,,,,,3.5551,,,
571,K02426,,,0.6430915029403337,,,,,,25.8551,,,
572,K02427,,,0.626,,,,,,7.9397,,,
573,K02428,,,0.6723687252721747,,,,,,15.9232,,,
574,K02429,,,0.5259203997803809,,,,,,5.1154,,,
575,K02431,,,0.684,,,,,,3.4426,,,
576,K02435,,,0.6219777771083577,,,,,,37.543899999999994,,,
577,K02437,,,0.5967228191484777,,,,,,19.410300000000003,,,
578,K02448,,,0.634,,,,,,2.3514,,,
579,K02451,,,0.7102303044097401,,,,,,7.8345,,,
580,K02452,,,0.6154923083406493,,,0.693,,,9.2719,,,2.2423
581,K02456,,,0.6208096959679342,,,0.55,,,27.500900000000005,,,3.6887
582,K02457,,,0.5892494591870661,,,,,,7.0777,,,
583,K02458,,,0.681596277384771,,,0.696,,,9.4413,,,2.9368
584,K02459,,,0.66,,,,,,2.8622,,,
585,K02460,,,0.6476533960617445,,,,,,14.834,,,
586,K02461,,,0.6409999999999999,,,,,,5.1232,,,
587,K02462,,,0.6650477718309117,,,,,,8.4816,,,
588,K02463,,,0.665,,,0.6500987795031212,,,2.6755,,,7.8635
589,K02477,,,0.5034950945344183,,,,,,7.830399999999999,,,
590,K02483,,,0.7122492572667666,,,,,,10.6934,,,
591,K02488,,,0.6395437715424248,,,,,,21.2495,,,
592,K02492,,,0.6485303903775425,,,,,,56.5678,,,
593,K02496,,,0.6592858166255923,,,,,,12.1768,,,
594,K02498,,,0.6859936228703964,,,,,,21.902900000000002,,,
595,K02501,,,0.653,,,,,,3.3318,,,
596,K02503,,,0.5678722682088068,,,,,,28.852399999999996,,,
597,K02510,,,0.6587773211864999,,,,,,48.02569999999999,,,
598,K02518,,,0.5703186513862804,,,,,,73.36689999999999,,,
599,K02519,,,0.6540040530120086,,,,,,118.50380000000001,,,
600,K02520,,,0.5929178637767981,,,,,,127.25670000000001,,,
601,K02527,,,0.6521513852581281,,,,,,51.8172,,,
602,K02528,,,0.649,,,,,,3.4288,,,
603,K02533,,,0.642884428686743,,,,,,6.7128,,,
604,K02536,,,0.5657708206237936,,,,,,10.6741,,,
605,K02556,,,0.5797191615729943,,,,,,35.699099999999994,,,
606,K02557,,,0.6152415650346045,,,,,,6.1350999999999996,,,
607,K02563,,,0.6332553970221958,,,,,,9.8266,,,
608,K02564,,,0.57,,,,,,1.8263,,,
609,K02568,,,0.6258718885493347,,,,,,8.1552,,,
610,K02570,,,0.599,,,,,,2.0831,,,
611,K02571,,,0.624,,,,,,5.5995,,,
612,K02573,,,0.6989367485545912,,,,,,5.9959,,,
613,K02585,,,0.594794129313276,,,,,,5.1782,,,
614,K02595,,,0.518,,,,,,2.6022,,,
615,K02596,,,0.6169807951680056,,,,,,6.1960999999999995,,,
616,K02597,,,0.647,,,,,,2.6022,,,
617,K02600,,,0.6510886190974273,,,,,,221.80049999999997,,,
618,K02601,,,0.6156472567002639,,,,,,151.09879999999998,,,
619,K02609,,,0.642594348578189,,,,,,70.1481,,,
620,K02610,,,0.6188090149310147,,,,,,23.2606,,,
621,K02611,,,0.604080600366253,,,,,,5.1936,,,
622,K02612,,,0.642,,,,,,3.6047,,,
623,K02614,,,0.6882180285178608,,,,,,6.5186,,,
624,K02616,,,0.7082650681298172,,,,,,15.955699999999998,,,
625,K02626,,,0.57,,,,,,7.1277,,,
626,K02638,,,0.5853661032720124,,,,,,13.697399999999998,,,
627,K02650,,,0.5841289012511504,,,,,,23.2384,,,
628,K02651,,,0.574043482162841,,,0.6500941190824541,,,36.49279999999999,,,10.3286
629,K02655,,,0.5870000000000001,,,,,,3.0534,,,
630,K02656,,,0.636,,,,,,2.4829,,,
631,K02657,,,0.5985300207614864,,,,,,25.624699999999997,,,
632,K02658,,,0.6207641198582987,,,,,,12.9286,,,
633,K02662,,,0.574107256096552,,,,,,36.77759999999999,,,
634,K02663,,,0.6134372970193965,,,,,,8.8092,,,
635,K02664,,,0.6150121982005897,,,,,,22.846999999999998,,,
636,K02665,,,0.669,,,0.6609999999999999,,,4.9951,,,2.3127
637,K02671,,,0.583,,,0.611,,,3.9035,,,1.4599
638,K02672,,,0.642468818201684,,,0.688,,,8.7784,,,1.9457
639,K02673,,,0.652,,,0.624,,,3.0043,,,3.4341
640,K02674,,,0.6037175981100378,,,,,,6.4938,,,
641,K02676,,,0.6102993061002351,,,,,,16.589,,,
642,K02687,,,0.6865567247580713,,,,,,13.3615,,,
643,K02784,,,0.6435834015763491,,,,,,8.323,,,
644,K02793,,,0.628,,,,,,3.5059,,,
645,K02806,,,0.6602580572832131,,,,,,22.376600000000003,,,
646,K02825,,,0.631795751316843,,,,,,39.806799999999996,,,
647,K02834,,,0.6258387728657792,,,0.721,,,62.1387,,,3.3447
648,K02838,,,0.6132438657923341,,,,,,85.3741,,,
649,K02851,,,0.516,,,,,,4.0742,,,
650,K02856,,,0.46,,,,,,2.4242,,,
651,K02860,,,0.6314582432530822,,,,,,38.607200000000006,,,
652,K02863,,,0.6564781550470421,,,,,,125.6654,,,
653,K02864,,,0.6305217779143621,,,,,,97.81790000000001,,,
654,K02867,,,0.6248972605334726,,,,,,102.0258,,,
655,K02871,,,0.5981310974679216,,,,,,109.58109999999999,,,
656,K02874,,,0.6264369819444245,,,,,,109.61389999999999,,,
657,K02876,,,0.6500927412447813,,,0.6509999999999999,,,58.0802,,,3.7122
658,K02878,,,0.6615481294168604,,,,,,131.2809,,,
659,K02879,,,0.6527383124986162,,,,,,112.7081,,,
660,K02881,,,0.6586738822164786,,,,,,85.07800000000002,,,
661,K02884,,,0.6366304110640048,,,,,,81.78349999999999,,,
662,K02886,,,0.6556996020932925,,,,,,87.44630000000001,,,
663,K02887,,,0.6276726703198681,,,,,,105.8548,,,
664,K02888,,,0.6060501730900109,,,0.4351336293531695,,,121.05940000000001,,,8.459
665,K02890,,,0.6280628522919043,,,,,,89.48599999999999,,,
666,K02892,,,0.5943306301186272,,,,,,67.9005,,,
667,K02895,,,0.6152056453092433,,,,,,91.51190000000001,,,
668,K02897,,,0.6235941686885406,,,0.723,,,85.7002,,,3.2443
669,K02899,,,0.6095759039774398,,,,,,101.91830000000002,,,
670,K02902,,,0.6372415516772246,,,,,,45.2918,,,
671,K02904,,,0.5884343905535188,,,,,,38.869600000000005,,,
672,K02906,,,0.6575291976925484,,,,,,99.95809999999999,,,
673,K02907,,,0.6382497327471489,,,0.621,,,46.341800000000006,,,5.165
674,K02909,,,0.5852541369202737,,,,,,68.5979,,,
675,K02911,,,0.6290868917398835,,,,,,30.5089,,,
676,K02913,,,0.5587524271426147,,,,,,42.517799999999994,,,
677,K02914,,,0.6664685933688907,,,,,,32.5841,,,
678,K02916,,,0.5732598813843253,,,,,,77.2785,,,
679,K02919,,,0.589022498226693,,,,,,24.5257,,,
680,K02926,,,0.6535501890662518,,,,,,53.8751,,,
681,K02931,,,0.5927472938054523,,,,,,91.99609999999998,,,
682,K02933,,,0.6320781155406061,,,,,,72.1928,,,
683,K02935,0.583,,0.6249223643672231,,,,7.8041,,96.3614,,,
684,K02939,,,0.6385276627212487,,,,,,42.17119999999999,,,
685,K02945,,,0.6204703001908283,,,,,,265.5908,,,
686,K02946,,,0.5992936465812456,,,,,,151.38850000000002,,,
687,K02948,,,0.6893433566314209,,,,,,69.5521,,,
688,K02950,,,0.6466275209460998,,,,,,169.8702,,,
689,K02952,,,0.609709949975869,,,,,,62.1079,,,
690,K02954,,,0.6004809394843278,,,,,,80.6739,,,
691,K02956,,,0.5866906926166084,,,,,,81.72069999999998,,,
692,K02959,,,0.6419904045556635,,,,,,51.027100000000004,,,
693,K02961,,,0.6119782471757,,,,,,71.6035,,,
694,K02963,,,0.6314052472396935,,,,,,72.06279999999998,,,
695,K02965,,,0.6107404454301618,,,,,,73.3997,,,
696,K02967,,,0.6176265600603079,,,,,,122.097,,,
697,K02968,,,0.5846267007528084,,,,,,31.068400000000004,,,
698,K02970,,,0.5866484622644262,,,,,,51.62429999999999,,,
699,K02978,,0.376,,,,,,3.1481,,,,
700,K02982,,,0.6500956983792935,,,,,,151.69750000000005,,,
701,K02986,,,0.6342417021447337,,,,,,160.29500000000002,,,
702,K02988,,,0.6719353926001708,,,,,,117.391,,,
703,K02990,,,0.6061324909259617,,,0.662,,,108.52409999999999,,,1.4261
704,K02992,,,0.5943538638444087,,,,,,51.80810000000001,,,
705,K02994,,,0.5998858043296773,,,,,,56.621,,,
706,K02996,,,0.636912650133592,,,,,,58.012100000000004,,,
707,K03040,,,0.6177233302855635,,,,,,335.26659999999987,,,
708,K03060,,,0.6431949271556158,,,,,,57.6481,,,
709,K03070,,,0.6338864654358832,,,,,,23.925900000000002,,,
710,K03071,,,0.6299942698061581,,,,,,29.5689,,,
711,K03073,,,0.5955966623547935,,,,,,60.71000000000001,,,
712,K03075,,,0.6557355250695672,,,0.6046927831121773,,,48.170300000000005,,,11.4992
713,K03076,,,0.6178792959762154,,,,,,8.8234,,,
714,K03079,,,0.606,,,,,,2.3963,,,
715,K03088,,,0.6443667143369921,,,0.6544059672580477,,,522.223,,,13.267499999999998
716,K03089,,,0.609,,,,,,4.1135,,,
717,K03090,,,0.6820512587823057,,,,,,14.558800000000002,,,
718,K03092,,,0.6058611332551793,,,,,,140.41299999999998,,,
719,K03100,,,0.645344200105089,,,,,,29.8962,,,
720,K03101,,,0.6183335578807121,,,,,,22.954,,,
721,K03106,,,0.6393827883581318,,,,,,25.9488,,,
722,K03110,,,0.578,,,,,,3.7153,,,
723,K03111,,,0.6552251366787226,,,0.5745232171867034,,,86.60550000000002,,,5.3477
724,K03116,,,0.5979456778102883,,,,,,37.243300000000005,,,
725,K03117,,,0.645843977392617,,,0.647,,,10.125399999999999,,,2.0485
726,K03118,,,0.6137124325986006,,,0.6729999999999999,,,64.0662,,,2.2658
727,K03147,,,0.6274122556452045,,,,,,337.2583,,,
728,K03149,,,0.6968912498470038,,,,,,40.016400000000004,,,
729,K03154,,,0.6245271940674848,,,0.762,,,12.0078,,,4.7693
730,K03177,,,0.6536899412614241,,,,,,25.137900000000002,,,
731,K03179,,,0.614157445230211,,,,,,19.1206,,,
732,K03186,,,0.5950962626683228,,,,,,17.4787,,,
733,K03187,,,0.6487017820611152,,,,,,21.7804,,,
734,K03188,,,0.58,,,,,,3.9117,,,
735,K03189,,,0.6305455096647561,,,,,,24.5058,,,
736,K03190,,,0.645763614624963,,,,,,12.781200000000002,,,
737,K03192,,,0.639338986501154,,,,,,16.707800000000002,,,
738,K03194,,,,,,0.632,,,,,,4.3297
739,K03200,,,0.637,,,,,,2.7065,,,
740,K03203,,,0.611,,,,,,3.4754,,,
741,K03210,,,0.5982850598894977,,,,,,41.5723,,,
742,K03216,,,0.6290579699318005,,,,,,15.405199999999999,,,
743,K03217,,,0.5952260910521004,,,,,,49.0541,,,
744,K03218,,,0.6584196639978931,,,,,,14.712700000000002,,,
745,K03227,,,0.604,,,,,,4.2226,,,
746,K03265,,0.38400000000000006,,,,,,2.1711,,,,
747,K03269,,,0.654,,,,,,3.2,,,
748,K03271,,,0.6989125167612191,,,,,,16.7971,,,
749,K03273,,,0.599,,,,,,3.4551,,,
750,K03282,,,0.6216914346491272,,,,,,39.7655,,,
751,K03284,,,0.6609999999999999,,,,,,5.1969,,,
752,K03286,,,0.6080190735604559,,,,,,20.275199999999998,,,
753,K03299,,,0.5820000000000001,,,0.6779999999999999,,,2.0584,,,2.5694
754,K03301,,,0.594585519466094,,,0.5379999999999999,,,10.245899999999999,,,3.5372
755,K03303,,,0.6366571298049305,,,,,,83.91439999999999,,,
756,K03313,,,0.656002747597549,,,0.752,,,13.2149,,,2.4383
757,K03320,,,0.631281754585893,,,,,,109.33110000000002,,,
758,K03324,,,0.6490000000000001,,,,,,5.7163,,,
759,K03325,,,0.6543659451529082,,,,,,11.4596,,,
760,K03335,,,0.628303074079582,,,,,,6.614599999999999,,,
761,K03337,,,0.684,,,,,,3.5868,,,
762,K03386,,,0.618,,,,,,2.5928,,,
763,K03392,,,0.579,,,,,,5.6544,,,
764,K03396,,,0.655,,,,,,4.4526,,,
765,K03402,,,0.6962271525121513,,,,,,21.2304,,,
766,K03406,,,0.6305674994514943,,,0.6260145045098924,,,368.26660000000004,,,6.992900000000001
767,K03408,,,0.6192075666487488,,,,,,9.2198,,,
768,K03409,,,0.626,,,,,,5.7321,,,
769,K03411,,,0.6147679301771393,,,0.37,,,9.2081,,,2.7922
770,K03412,,,0.6859999999999999,,,,,,2.5546,,,
771,K03413,,,0.5766279851854851,,,,,,14.4604,,,
772,K03414,,,0.6266596446294638,,,,,,20.9917,,,
773,K03424,,,0.6821894730413954,,,,,,18.692,,,
774,K03426,,,0.6657865360976591,,,,,,18.1034,,,
775,K03427,,,0.636051514305952,,,,,,9.3178,,,
776,K03433,,,0.701,,,,,,9.0034,,,
777,K03438,,,0.6281173440647161,,,,,,73.0163,,,
778,K03439,,,0.6533972530476222,,,,,,13.5193,,,
779,K03449,,,0.643,,,,,,4.9888,,,
780,K03455,,,0.6629051108433989,,,,,,28.794100000000007,,,
781,K03457,,,0.6,,,,,,3.0156,,,
782,K03464,,,0.6780462124821344,,,,,,10.612,,,
783,K03465,,,0.685,,,,,,4.7858,,,
784,K03466,,,0.6518291685753989,,,,,,263.9858,,,
785,K03469,,,0.6475833497444629,,,,,,40.1508,,,
786,K03470,,,0.6437558348763586,,,,,,24.7162,,,
787,K03474,,,0.6186020996837687,,,,,,13.7498,,,
788,K03478,,,0.6389025458246793,,,,,,31.535800000000002,,,
789,K03495,,,0.5465435426380061,,,,,,8.9141,,,
790,K03496,,,0.621594423077748,,,,,,88.9138,,,
791,K03497,,,0.6496598708259655,,,0.541,,,56.554500000000004,,,2.8038
792,K03498,,,0.612,,,,,,1.978,,,
793,K03501,,,0.6693867886128466,,,,,,25.9698,,,
794,K03503,,,0.466,,,,,,1.6519,,,
795,K03517,,,0.6600908997814431,,,0.667,,,46.1401,,,3.9363
796,K03518,,,0.6615294244692647,,,,,,32.3235,,,
797,K03519,,,0.73,,,,,,9.4278,,,
798,K03521,,,0.6245758181372648,,,,,,100.17110000000001,,,
799,K03522,,,0.6580763549107784,0.662,,,,,134.4584,22.3964,,
800,K03525,,,0.6177430862116399,,,0.617,,,19.1812,,,2.2211
801,K03526,,,0.6568372859148289,,,,,,98.37370000000001,,,
802,K03527,,,0.6515146742729278,,,,,,123.38049999999997,,,
803,K03530,,,0.5538857155169886,,,,,,24.0601,,,
804,K03531,,,0.6559967895978258,,,,,,115.2654,,,
805,K03534,,,0.6246333270268831,,,,,,5.657,,,
806,K03536,,,0.6452906317158219,,,0.6736999942776646,,,26.367300000000004,,,12.8411
807,K03540,,0.33,,,,,,4.0134,,,,
808,K03544,,,0.6137113190961755,,,,,,300.66949999999997,,,
809,K03545,,,0.6398708820271126,,,0.609,,,90.98960000000001,,,1.7971
810,K03547,,,0.7297214296080374,,,,,,8.6274,,,
811,K03549,,,0.65021071160263,,,,,,43.8253,,,
812,K03550,,,0.6593496652547545,,,,,,62.1348,,,
813,K03551,,,0.5987129752898379,,,,,,26.9058,,,
814,K03553,,,0.616126198295415,,,,,,184.74540000000002,,,
815,K03554,,,0.624,,,,,,2.7285,,,
816,K03556,,,0.6901748400635388,,,0.7199154083981849,,,97.05100000000002,,,4.2335
817,K03558,,,0.6151786296670249,,,,,,7.9582999999999995,,,
818,K03559,,,0.6061611469609336,,,0.49284429622088577,,,146.7377,,,4.7616
819,K03560,,,0.631,,,,,,10.0614,,,
820,K03561,,,0.6363200647069818,,,,,,156.40930000000003,,,
821,K03563,,,0.6082168132915398,,,,,,11.4192,,,
822,K03564,,,0.6364605325295839,,,,,,48.9995,,,
823,K03565,,,0.6721810805481835,,,,,,17.074399999999997,,,
824,K03566,,,0.696,,,,,,2.5986,,,
825,K03567,,,0.6233354727454601,,,,,,18.607200000000002,,,
826,K03568,,,0.6519164381272539,,,,,,20.008,,,
827,K03569,,,0.6300292609571176,,,,,,241.7521,,,
828,K03570,,,0.586774810283517,,,0.6976646284908757,,,18.5564,,,4.3087
829,K03571,,,0.6322029852993012,,,0.6671393263119059,,,17.8963,,,6.3205
830,K03574,,,0.6503018036188477,,,,,,35.068799999999996,,,
831,K03575,,,0.6586944257506392,,,,,,19.1707,,,
832,K03584,,,0.6552163622134536,,,0.48421211308803835,,,43.9401,,,5.1228
833,K03586,,,0.6353035699356242,,,,,,5.0222999999999995,,,
834,K03589,,,0.6566594327336858,,,0.679,,,35.818,,,2.5012
835,K03590,,,0.6275291083358105,,,,,,68.24849999999999,,,
836,K03592,,,0.6612894859805554,,,,,,6.3307,,,
837,K03593,,0.6759999999999999,0.6619253250812576,,,,,4.7159,88.99479999999998,,,
838,K03594,,,0.5726410821887332,,,,,,55.0867,,,
839,K03595,,,0.6348942761645925,,,,,,40.389700000000005,,,
840,K03597,,,0.6450688289511615,,,,,,6.3238,,,
841,K03598,,,0.6443697755513457,,,,,,6.363300000000001,,,
842,K03599,,,0.5848531398172393,,,,,,18.027700000000003,,,
843,K03600,,,0.598,,,,,,3.2073,,,
844,K03601,,,0.643876832787492,,,,,,94.72170000000001,,,
845,K03602,,,0.6300967704950992,,,0.6230000000000001,,,23.6898,,,2.8816
846,K03605,,,0.616,,,,,,4.0924,,,
847,K03608,,,0.6289924968269219,,,,,,11.0185,,,
848,K03610,,,0.645815440358283,,,,,,10.8721,,,
849,K03611,,,0.6633536683852542,,,,,,16.4468,,,
850,K03615,,,0.6422485878504065,,,,,,11.1877,,,
851,K03616,,,0.6814120404395808,,,,,,5.3864,,,
852,K03621,,,0.6403117562038642,,,,,,42.961299999999994,,,
853,K03624,,,0.5982019527426568,,,,,,19.2897,,,
854,K03625,,,0.6669750773518188,,,,,,38.6817,,,
855,K03628,,,0.6222244583071719,,,,,,377.69739999999996,,,
856,K03629,,,0.671220070305557,,,,,,14.7305,,,
857,K03630,,,0.6333621257579195,,,,,,23.4452,,,
858,K03631,,,0.6984968437368726,,,,,,37.2022,,,
859,K03634,,,0.6200380009831225,,,,,,25.3754,,,
860,K03635,,,0.6472703779919323,,,0.653,,,20.7262,,,6.9141
861,K03636,,,0.6539142342128176,,,,,,35.4278,,,
862,K03637,,,0.6309589404196605,,,,,,33.9519,,,
863,K03638,,,0.666634726359565,,,,,,16.1969,,,
864,K03639,,,0.6238822352729998,,,,,,23.130699999999997,,,
865,K03640,,,0.631730988933992,,,,,,17.9043,,,
866,K03641,,,0.6289430033513926,,,,,,30.8426,,,
867,K03642,,,0.632576981800119,,,,,,63.637600000000006,,,
868,K03643,,,0.6401627354170425,,,0.5956377133236397,,,8.668099999999999,,,4.9067
869,K03644,,,0.6518245257490815,,,,,,134.07129999999998,,,
870,K03648,,,0.6401343509719625,,,,,,11.536100000000001,,,
871,K03650,,,0.6424836387832076,,,,,,33.953300000000006,,,
872,K03651,,,0.6159677617065407,,,,,,19.1483,,,
873,K03652,,,0.6612534665478266,,,,,,29.208399999999997,,,
874,K03664,,,0.6205162482838653,,,,,,52.00170000000001,,,
875,K03665,,,0.678527578440765,,,,,,46.0977,,,
876,K03666,,,0.5567139273612528,,,,,,42.9293,,,
877,K03667,,,0.6113933747626179,,,,,,25.2003,,,
878,K03668,,,0.6677655419078545,,,0.619,,,5.419700000000001,,,1.5672
879,K03670,,,0.6296155725025526,,,,,,5.901,,,
880,K03671,,,0.6218539314235036,,,,,,68.7576,,,
881,K03672,,,0.636,,,,,,3.155,,,
882,K03673,,,0.5855083374967008,,,,,,19.7396,,,
883,K03676,,,0.66,,,,,,7.4621,,,
884,K03683,,,0.613,,,,,,3.8814,,,
885,K03684,,,0.667,,,,,,4.8762,,,
886,K03685,,,0.705,,,,,,5.4428,,,
887,K03687,,,0.6167197209274469,,,,,,32.677099999999996,,,
888,K03690,,,0.66,,,,,,2.2098,,,
889,K03698,,,0.595281194307915,,,,,,6.6973,,,
890,K03701,,,0.630787338799689,,,,,,35.9821,,,
