,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj environmental samples,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts environmental samples,gene_counts unclassified viruses,gene_countsUnclassified
413,K02961,,,0.6155996313750034,,0.667,,,,,,17.784399999999998,,1.958,,,
414,K02963,,,0.647,,,,,,,,5.9839,,,,,
415,K02965,,,0.6296935612891944,,,,,,,,14.663,,,,,
416,K02967,,,0.627360610343839,,,,,,,,33.7348,,,,,
417,K02968,,,0.6576864544102359,,,,,,,,4.3414,,,,,
418,K02970,,,0.6349879130489962,,,,,,,,10.6242,,,,,
419,K02982,,,0.6736925610480783,,,,,,,,48.074200000000005,,,,,
420,K02986,,,0.667588470542285,,,,,,,,30.661300000000004,,,,,
421,K02988,,,0.7002119895564614,,,,,,,,12.787500000000001,,,,,
422,K02990,,,0.6323846623614061,,,,,,,,12.041699999999999,,,,,
423,K02992,,,0.688528899123548,,,,,,,,18.3258,,,,,
424,K02994,,,0.655919684598376,,,,,,,,11.3171,,,,,
425,K02996,,,0.556,,,,,,,,3.2238,,,,,
426,K03040,,,0.6410292500026187,,,,,,,,78.6433,,,,,
427,K03060,,,0.5833690127774024,,,,,,,,10.1835,,,,,
428,K03070,,,0.62833412817583,,,,,,,,85.35970000000002,,,,,
429,K03071,,,0.64,,,,,,,,1.3119,,,,,
430,K03073,,,0.5897768258068818,,,,,,,,17.0399,,,,,
431,K03075,,,0.6765008126681092,,,,,,,,4.4402,,,,,
432,K03076,,,0.642,,,,,,,,8.829,,,,,
433,K03088,,,0.6524696667125836,,,,,,,,100.96949999999998,,,,,
434,K03092,,,0.6522897062132299,,,,,,,,20.6024,,,,,
435,K03100,,,0.6497593607302027,,,,,,,,7.4809,,,,,
436,K03101,,,0.6863912354304967,,,,,,,,7.3793,,,,,
437,K03110,,,0.6729999999999999,,,,,,,,5.6404,,,,,
438,K03111,,,0.6282832576564896,,,,,,,,8.6791,,,,,
439,K03113,,,0.6940000000000001,,,,,,,,1.4303,,,,,
440,K03116,,,0.5666731395125678,,,,,,,,13.444600000000001,,,,,
441,K03117,,,0.631,,,,,,,,3.4281,,,,,
442,K03118,,,0.6033388275892801,,,,,,,,24.3181,,,,,
443,K03119,,,0.6409999999999999,,,,,,,,10.334,,,,,
444,K03147,,,0.6351041338709534,,,,,,,,196.7331,,,,,
445,K03149,,,0.6842459177165213,,,,,,,,10.4838,,,,,
446,K03179,,,0.669,,,,,,,,3.9275,,,,,
447,K03189,,,0.6690356787913949,,,,,,,,7.8553,,,,,
448,K03210,,,0.6204391846906038,,,,,,,,8.1501,,,,,
449,K03216,,,0.6141618305864945,,,,,,,,4.5805,,,,,
450,K03217,,,0.5786240175798958,,,,,,,,15.0006,,,,,
451,K03269,,,0.594,,,,,,,,7.0663,,,,,
452,K03271,,,0.731,,,,,,,,1.9436,,,,,
453,K03282,,,0.65,,,,,,,,2.7112,,,,,
454,K03284,,,0.6729999999999999,,,,,,,,3.4227,,,,,
455,K03286,,,0.648,,,,,,,,3.072,,,,,
456,K03301,,,0.6829999999999999,,,,,,,,3.6087,,,,,
457,K03303,,,0.6524383108166192,,,,,,,,13.2971,,,,,
458,K03313,,,0.6479999999999999,,,,,,,,1.8682,,,,,
459,K03320,,,0.6564892700049523,,,,,,,,23.928800000000003,,,,,
460,K03335,,,0.517,,,,,,,,1.6103,,,,,
461,K03365,,,0.5870000000000001,,,,,,,,2.5809,,,,,
462,K03396,,,0.594,,,,,,,,6.0983,,,,,
463,K03402,,,0.741,,,,,,,,1.9138,,,,,
464,K03406,,,0.6742225339429926,,,,,,,,27.4039,,,,,
465,K03413,,,0.593,,,,,,,,8.2926,,,,,
466,K03414,,,0.639,,,,,,,,3.2148,,,,,
467,K03424,,,0.6874441772902676,,,,,,,,3.9323,,,,,
468,K03438,,,0.6779999999999999,,,,,,,,3.0374,,,,,
469,K03464,,,0.6685075196069982,,,,,,,,4.9637,,,,,
470,K03465,,,0.5737490654194641,,,,,,,,6.3100000000000005,,,,,
471,K03466,,,0.6533672826796231,,,,,,,,107.16510000000001,,,,,
472,K03469,,,0.655,,,,,,,,1.5981,,,,,
473,K03470,,,0.6709999999999999,,,,,,,,1.7307,,,,,
474,K03474,,,0.5770000000000001,,,,,,,,1.9219,,,,,
475,K03478,,,0.6790835213575755,,,,,,,,6.6373999999999995,,,,,
476,K03496,,,0.6473130603083235,,,,,,,,22.8221,,,,,
477,K03497,,,0.6543686178062083,,,,,,,,12.0713,,,,,
478,K03517,,,0.6518806357426652,,,,,,,,20.8701,,,,,
479,K03518,,,0.598,,,,,,,,7.8412,,,,,
480,K03521,,,0.6516243613292344,,,,,,,,43.54319999999999,,,,,
481,K03522,,,0.6701558731867459,,,,,,,,39.976299999999995,,,,,
482,K03523,,,0.586,,,,,,,,2.1695,,,,,
483,K03525,,,0.6934197144988796,,,,,,,,11.3787,,,,,
484,K03526,,,0.6512072802975339,,,,,,,,59.406,,,,,
485,K03527,,,0.6588629732308496,,,,,,,,53.727199999999996,,,,,
486,K03530,,,0.615,,,,,,,,4.3619,,,,,
487,K03531,,,0.6665399579840257,,,,,,,,51.0095,,,,,
488,K03536,,,0.6631532088557988,,,,,,,,9.383199999999999,,,,,
489,K03544,,,0.6359557005823222,,,,,,,,184.7109,,,,,
490,K03545,,,0.6476080193305712,,,,,,,,10.265,,,,,
491,K03549,,,0.6288204229048807,,,,,,,,14.464800000000002,,,,,
492,K03550,,,0.660546414465477,,,,,,,,5.7517,,,,,
493,K03551,,,0.656598736708813,,,,,,,,31.878099999999996,,,,,
494,K03553,,,0.6567366670991117,,,,,,,,78.173,,,,,
495,K03556,,,0.7081948938595298,,,,,,,,21.2092,,,,,
496,K03559,,,0.6226697415063961,,,,,,,,25.2899,,,,,
497,K03561,,,0.6409367080592332,,,,,,,,17.2437,,,,,
498,K03563,,,0.607,,,,,,,,1.6,,,,,
499,K03564,,,0.648,,,,,,,,6.0408,,,,,
500,K03569,,,0.653161006335932,,,,,,,,55.0252,,,,,
501,K03570,,,0.664,,,,,,,,2.1555,,,,,
502,K03571,,,0.7,,,,,,,,1.4668,,,,,
503,K03574,,,0.736,,,,,,,,1.8317,,,,,
504,K03575,,,0.6990000000000001,,,,,,,,3.335,,,,,
505,K03586,,,0.687,,,,,,,,3.3762,,,,,
506,K03589,,,0.6612829015864874,,,,,,,,5.757099999999999,,,,,
507,K03590,,,0.670518935241,,,,,,,,21.9472,,,,,
508,K03593,,,0.6654694911584568,,,,,,,,7.605600000000001,,,,,
509,K03594,,,0.6152145245873375,,,,,,,,15.357099999999999,,,,,
510,K03595,,,0.556,,,,,,,,3.2721,,,,,
511,K03599,,,0.629,,,,,,,,6.4977,,,,,
512,K03601,,,0.725,,,,,,,,3.3105,,,,,
513,K03608,,,0.6414113970495204,,,,,,,,5.7496,,,,,
514,K03621,,,0.6855949847216227,,,,,,,,13.1629,,,,,
515,K03624,,,0.616,,,,,,,,10.8519,,,,,
516,K03628,,,0.6471123336688931,,,,,,,,130.131,,,,,
517,K03629,,,0.7096683255224548,,,,,,,,12.4469,,,,,
518,K03630,,,0.6505468464459998,,,,,,,,11.7917,,,,,
519,K03634,,,0.652,,,,,,,,2.3319,,,,,
520,K03637,,,0.706,,,,,,,,3.0462,,,,,
521,K03638,,,0.6331173054170307,,,,,,,,8.9166,,,,,
522,K03639,,,0.71,,,,,,,,4.5621,,,,,
523,K03642,,,0.6140725015634056,,,,,,,,12.8292,,,,,
524,K03644,,,0.6693814469680474,,,,,,,,31.8872,,,,,
525,K03650,,,0.685,,,,,,,,3.5833,,,,,
526,K03651,,,0.74,,,,,,,,4.1183,,,,,
527,K03664,,,0.6524607699448731,,,,,,,,5.3807,,,,,
528,K03665,,,0.6855752424291446,,,,,,,,42.0956,,,,,
529,K03666,,,0.571493224419399,,,,,,,,14.8149,,,,,
530,K03671,,,0.6553605038361411,,,,,,,,8.0291,,,,,
531,K03672,,,0.732,,,,,,,,2.6815,,,,,
532,K03673,,,0.6459999999999999,,,,,,,,3.6617,,,,,
533,K03676,,,0.629,,,,,,,,4.7254,,,,,
534,K03687,,,0.6814602345198413,,,,,,,,4.3386000000000005,,,,,
535,K03698,,,0.6449832003773504,,,,,,,,5.4467,,,,,
536,K03702,,,0.6422216831210354,,,,,,,,44.5092,,,,,
537,K03703,,,0.6770000000000002,,,,,,,,5.5727,,,,,
538,K03704,,,0.5781973646327558,,,,,,,,40.483,,,,,
539,K03705,,,0.6607722477997878,,,,,,,,4.2208,,,,,
540,K03709,,,0.7026517306197221,,,,,,,,10.7315,,,,,
541,K03718,,,0.664,,,,,,,,3.7332,,,,,
542,K03719,,,0.5688437903371958,,,,,,,,9.0589,,,,,
543,K03724,,,0.5820000000000001,,,,,,,,3.4372,,,,,
544,K03734,0.72,,0.594,,,,,0.6409999999999999,4.9475,,2.6833,,,,,2.5669
545,K03741,,,0.6920000000000001,,,,,,,,3.5714,,,,,
546,K03743,,,0.6809999999999999,,,,,,,,1.6726,,,,,
547,K03744,,,0.6466325464295111,,,,,,,,18.566,,,,,
548,K03746,,,0.583,,,,,,,,4.8955,,,,,
549,K03753,,,0.64,,,,,,,,6.9227,,,,,
550,K03781,,,0.6361807796336648,,,,,,,,39.6013,,,,,
551,K03782,,,0.6779999999999998,,,,,,,,40.694,,,,,
552,K03783,,,0.742,,,,,,,,2.3292,,,,,
553,K03786,,,0.659,,,,,,,,4.9433,,,,,
554,K03787,,,0.6563801765503975,,,,,,,,7.8521,,,,,
555,K03789,,,0.496,,,,,,,,2.6317,,,,,
556,K03797,,,0.6558603131027071,,,,,,,,42.354800000000004,,,,,
557,K03799,,,0.6277114236701141,,,,,,,,12.4402,,,,,
558,K03809,,,0.6093039813049882,,,,,,,,6.2296,,,,,
559,K03814,,,0.593,,,,,,,,3.2015,,,,,
560,K03820,,,0.6135317884612591,,,,,,,,4.9739,,,,,
561,K03821,,,0.6124131339805043,,,,,,,,31.090799999999994,,,,,
562,K03824,,,0.698,,,,,,,,3.0085,,,,,
563,K03832,,,0.6604675573451871,,,,,0.6401598928230211,,,21.461,,,,,5.2907
564,K03882,,,,,0.221,,,,,,,,15.8245,,,
565,K03885,,,0.5579999999999999,,,,,,,,4.4054,,,,,
566,K03924,0.748,,0.682662612883468,,,,,,18.2324,,75.4009,,,,,
567,K03925,,,0.568503781587414,,,,,0.638,,,6.490399999999999,,,,,2.1895
568,K03926,,,0.6206519585674816,,,,,,,,7.2806999999999995,,,,,
569,K03932,,,0.665,,,,,,,,1.584,,,,,
570,K03969,,,0.6509999999999999,,,,,,,,5.1814,,,,,
571,K03975,,,0.6576208234043204,,,,,,,,14.4361,,,,,
572,K03978,,,0.6901138107040408,,,,,,,,9.900500000000001,,,,,
573,K03979,,,0.6694455492467065,,,,,,,,12.1453,,,,,
574,K03980,,,0.6859999999999999,,,,,,,,1.9402,,,,,
575,K04047,,,0.563,,,,,,,,4.6648,,,,,
576,K04063,,,0.6599328694322167,,,,,,,,15.3042,,,,,
577,K04065,,,0.6142855694997472,,,,,,,,7.302199999999999,,,,,
578,K04066,,,0.685,,,,,,,,2.1075,,,,,
579,K04069,,,0.584,,,,,,,,3.8892,,,,,
580,K04070,,,0.5720000000000001,,,,,,,,2.6625,,,,,
581,K04074,,,0.6559999999999999,,,,,,,,1.9799,,,,,
582,K04075,,,0.7095730407798133,,,,,0.691,,,5.4286,,,,,1.692
583,K04077,,,0.631193301574299,,,,,,,,424.24039999999997,,,,,
584,K04078,,,0.5952268685432578,,,0.639,,0.652,,,66.3606,,,3.4128,,2.3533
585,K04079,,,0.6265369907700851,,0.475,,,,,,6.1478,,3.6881,,,
586,K04080,,,0.569,,,,,,,,2.3195,,,,,
587,K04082,,,0.6559999999999999,,,,,,,,3.1095,,,,,
588,K04085,,,0.6261859707650412,,,,,,,,7.4066,,,,,
589,K04088,,,0.6656761149280741,,,,,,,,12.049,,,,,
590,K04096,,,0.6852320543007261,,,,,,,,6.9505,,,,,
591,K04485,,,0.6826146040999814,,,,,,,,25.066399999999998,,,,,
592,K04488,,,0.64,,,,,,,,16.1498,,,,,
593,K04564,,,0.6541414299558213,,,,,,,,8.736799999999999,,,,,
594,K04565,,,0.5981844878894453,,,,,,,,4.5389,,,,,
595,K04567,,,0.6771829324831484,,,,,,,,14.6089,,,,,
596,K04652,,,0.6920000000000001,,,,,,,,3.4467,,,,,
597,K04653,,,0.635,,,,,,,,1.6513,,,,,
598,K04654,,,0.677803163114362,,,,,,,,12.9346,,,,,
599,K04744,,,0.627,,,,,,,,7.2389,,,,,
600,K04749,,,0.6369939702662981,,,,,0.726,,,27.247100000000003,,,,,4.399
601,K04750,,,0.4934860540652641,,,,,,,,13.6878,,,,,
602,K04751,,,0.5785198889490771,,,,,,,,9.7905,,,,,
603,K04754,,,0.664,,,,,,,,3.5585,,,,,
604,K04756,,,0.704,,,,,,,,2.0741,,,,,
605,K04757,,,0.6237184155604472,,,,,0.6459999999999999,,,8.0711,,,,,3.0803
606,K04762,,,0.7279999999999999,,,,,,,,1.564,,,,,
607,K04763,,,0.6163524012731696,,,,,,,,9.9139,,,,,
608,K04764,,,0.6224346549895265,,,,,,,,16.68,,,,,
609,K04773,,,0.708,,,,,,,,2.9764,,,,,
610,K05275,,,0.593,,,,,,,,9.3079,,,,,
611,K05337,,,0.6291153691199458,,,,,,,,3.7135999999999996,,,,,
612,K05375,,,0.425,,,,,,,,2.787,,,,,
613,K05524,,,0.5820965626018576,,,,,,,,46.276199999999996,,,,,
614,K05527,,,0.598,,,,,,,,4.8735,,,,,
615,K05555,,,0.541,,,,,,,,1.4473,,,,,
616,K05558,,,0.672,,,,,,,,1.4019,,,,,
617,K05606,,,0.718,,,,,,,,3.6676,,,,,
618,K05772,,,0.63,,,,,,,,4.4294,,,,,
619,K05788,,,0.636,,,,,,,,3.694,,,,,
620,K05800,,,0.63,,,,,,,,11.2719,,,,,
621,K05807,,,0.674,,,,,0.54,,,2.2211,,,,,1.887
622,K05810,,,0.569,,,,,,,,3.9944,,,,,
623,K05845,,,0.6213773563836265,,,,,,,,8.3676,,,,,
624,K05846,,,0.6903382048437136,,,,,,,,6.386900000000001,,,,,
625,K05896,,,0.6014041426737815,,,,,0.623,,,4.4925,,,,,2.6973
626,K05913,,,0.6811686248480411,,,,,,,,4.7017,,,,,
627,K05972,,,0.669,,,,,,,,3.4717,,,,,
628,K05973,,,0.624,,,,,,,,6.0905,,,,,
629,K05995,,,0.6757680567823843,,,,,,,,16.0049,,,,,
630,K06006,,,0.5429999999999999,,,,,,,,2.5039,,,,,
631,K06024,,,0.6798630873179466,,,,,,,,6.0451999999999995,,,,,
632,K06041,,,0.5406805680348188,,,,,,,,5.2697,,,,,
633,K06048,,,0.609,,,,,,,,3.6804,,,,,
634,K06077,,,0.6559999999999999,,,,,,,,1.7914,,,,,
635,K06134,,,0.6788026912504169,,,,,,,,7.8686,,,,,
636,K06136,,,0.667,,,,,,,,4.0339,,,,,
637,K06137,,,0.6416975993938482,,,,,,,,14.066400000000002,,,,,
638,K06138,,,0.6719999999999999,,,,,,,,2.0554,,,,,
639,K06152,,,0.6442576853790553,,,,,,,,14.2095,,,,,
640,K06153,,,0.6414070462633638,,,,,,,,8.2665,,,,,
641,K06162,,,0.6729999999999999,,,,,,,,2.308,,,,,
642,K06164,,,0.644,,,,,,,,4.7616,,,,,
643,K06176,,,,,0.45,,,,,,,,1.8987,,,
644,K06180,,,0.6920000000000001,,,,,,,,6.6543,,,,,
645,K06186,,,0.63,,,,,,,,2.8923,,,,,
646,K06187,,,0.6667441701254845,,,,,,,,20.2841,,,,,
647,K06190,,,0.5770000000000001,,,,,,,,6.0631,,,,,
648,K06199,,,0.7170000000000001,,,,,,,,2.8603,,,,,
649,K06200,,,0.655,,,,,,,,2.3372,,,,,
650,K06201,,,0.718,,,,,,,,1.7302,,,,,
651,K06203,,,0.650949310210887,,,,,,,,7.577500000000001,,,,,
652,K06215,,,0.6896386053867744,,,,,,,,24.173099999999998,,,,,
653,K06217,,,0.6614673233446194,,,,,,,,54.0177,,,,,
654,K06223,,,0.6589838206757901,,,,,,,,7.8408999999999995,,,,,
655,K06381,,,0.6829999999999999,,,,,,,,3.0164,,,,,
656,K06400,,,0.6202398178348366,,,,,,,,28.200400000000002,,,,,
657,K06412,,,,,,,,0.503,,,,,,,,2.2138
658,K06413,,,0.6980000000000001,,,,,,,,3.8683,,,,,
659,K06442,,,0.736,,,,,,,,2.2432,,,,,
660,K06518,,,0.647,,,,,,,,3.1053,,,,,
661,K06864,,,0.6176430380346029,,,,,,,,3.7816,,,,,
662,K06867,,,0.654,,,,,,,,3.4165,,,,,
663,K06886,,,0.6646591796061944,,,,,,,,3.2269,,,,,
664,K06888,,,0.6883701770982993,,,,,,,,28.2702,,,,,
665,K06890,,,0.6088495860301443,,,,,,,,9.8627,,,,,
666,K06891,,,0.5871283573701359,,,,,,,,10.6218,,,,,
667,K06893,,,0.6654427260862705,,,,,0.637,,,4.6568000000000005,,,,,3.3272
668,K06897,,,0.5995707562847289,,,,,,,,4.8832,,,,,
669,K06901,,,0.611,,,,,,,,4.6145,,,,,
670,K06904,,,0.6107864793943127,,,,,,,,15.0149,,,,,
671,K06907,,,0.6394920186315253,,,,,,,,5.6185,,,,,
672,K06909,,,0.57,,,,,,,,3.1667,,,,,
673,K06911,,,0.6764870644576336,,,,,,,,20.6055,,,,,
674,K06915,,,0.6600770594908839,,,,,,,,12.6403,,,,,
675,K06929,,,0.662,,,,,,,,4.8875,,,,,
676,K06937,,,0.6422950404523566,,,,,,,,26.5738,,,,,
677,K06938,,,0.6419999999999999,,,,,,,,1.6828,,,,,
678,K06940,,,0.604,,,,,0.647,,,2.3125,,,,,4.3985
679,K06941,,,0.6378617864434886,,,,,,,,21.094,,,,,
680,K06945,,,0.6806071739360212,,,,,,,,10.624600000000001,,,,,
681,K06949,,,0.695,,,,,,,,2.4756,,,,,
682,K06952,,,0.6779999999999999,,,,,,,,2.0089,,,,,
683,K06960,,,0.6809999999999999,,,,,,,,2.1878,,,,,
684,K06976,,,0.6970000000000001,,,,,,,,1.6991,,,,,
685,K06987,,,0.699,,,,,,,,2.1012,,,,,
686,K06989,,,0.693,,,,,,,,2.7798,,,,,
687,K06994,,,0.6409999999999999,,,,,,,,4.7097,,,,,
688,K06995,,,0.6608178368670985,,,,,,,,4.8788,,,,,
689,K06996,,,0.6570606259791405,,,,,,,,11.5138,,,,,
690,K06998,,,0.6502715055278462,,,,,,,,7.417999999999999,,,,,
691,K06999,,,0.7090000000000001,,,,,,,,4.2511,,,,,
692,K07001,,,0.6567374030292884,,,,,,,,8.3113,,,,,
693,K07005,,,0.7168435450179373,,,,,,,,4.1716999999999995,,,,,
694,K07006,,,0.7170000000000001,,,,,,,,2.0476,,,,,
695,K07010,,,0.703,,,,,,,,2.3506,,,,,
696,K07018,,,0.6446149188221133,,,,,,,,12.3618,,,,,
697,K07038,,,0.6589999999999999,,,,,,,,1.6847,,,,,
698,K07040,,,0.6621762116521032,,,,,,,,13.593700000000002,,,,,
699,K07052,,,0.708,,,,,,,,5.7142,,,,,
700,K07053,,,0.6687339114333212,,,,,,,,4.5602,,,,,
701,K07054,,,0.6202667433614643,,,,,,,,5.8179,,,,,
702,K07056,,,0.6499739164833588,,,,,,,,6.327299999999999,,,,,
703,K07058,,,0.6053378595803909,,,,,,,,19.0518,,,,,
704,K07063,,,0.629,,,,,,,,2.4393,,,,,
705,K07064,,,0.6098345718064321,,,,,,,,5.3655,,,,,
706,K07065,,,,,,,,0.644,,,,,,,,2.947
707,K07068,,,0.6489075049598317,,,,,,,,10.2527,,,,,
708,K07071,,,0.701,,,,,,,,2.9261,,,,,
709,K07082,,,0.6629134921374967,,,,,,,,14.6169,,,,,
710,K07089,,,0.662,,,,,,,,5.6986,,,,,
711,K07090,,,0.6406865991753737,,,,,,,,13.7563,,,,,
712,K07095,,,0.623,,,,,,,,2.5846,,,,,
713,K07096,,,0.655,,,,,,,,3.6219,,,,,
714,K07098,,,0.56,,,,,,,,4.8808,,,,,
715,K07100,,,0.6618855721393034,,,,,,,,4.7554,,,,,
716,K07104,,,0.6364041363579761,,,,,,,,6.8004999999999995,,,,,
717,K07107,,,0.6409999999999999,,,,,,,,2.2429,,,,,
718,K07112,,,0.687,,,,,,,,3.2516,,,,,
719,K07115,,,0.6812692292276243,,,,,,,,6.8996,,,,,
720,K07120,,,0.618,,,,,,,,2.5947,,,,,
721,K07126,,,0.565,,,,,,,,1.621,,,,,
722,K07130,,,0.609,,,,,,,,6.6967,,,,,
723,K07131,,,0.6825258657206198,,,,,,,,6.5687999999999995,,,,,
724,K07147,,,0.63,,,,,,,,4.172,,,,,
725,K07152,,,0.5452819411072752,,,,,,,,8.3054,,,,,
726,K07154,,,0.5964389496304358,,,,,,,,14.5656,,,,,
727,K07160,,,0.736,,,,,,,,1.9391,,,,,
728,K07161,,,0.6652767516126201,,,,,,,,7.7548,,,,,
729,K07171,,,0.6574981243825222,,,,,0.6459999999999999,,,6.641,,,,,2.7273
730,K07178,,,0.7000000000000001,,,,,,,,2.6144,,,,,
731,K07182,,,0.653,,,,,,,,2.6605,,,,,
732,K07220,,,0.5602061891840951,,,,,,,,7.4593,,,,,
733,K07232,,,0.7070000000000001,,,,,,,,1.8143,,,,,
734,K07234,,,0.55,,,,,,,,1.7886,,,,,
735,K07240,,,0.6591226681320246,,,,,,,,24.710500000000003,,,,,
736,K07243,,,0.7390000000000001,,,,,,,,2.6386,,,,,
737,K07259,,,0.695,,,,,,,,3.9405,,,,,
738,K07261,,,0.62,,,,,,,,4.8578,,,,,
739,K07267,,,0.5697427047354353,,,,,,,,5.0262,,,,,
740,K07273,,,0.6450000000000001,,,,,,,,2.3325,,,,,
741,K07274,,,0.685,,,,,,,,2.9055,,,,,
742,K07283,,,,,,,,0.648,,,,,,,,3.6552
743,K07287,,,0.691,,,,,,,,1.71,,,,,
744,K07300,,,0.6609999999999999,,,,,,,,4.8598,,,,,
745,K07302,,,0.627619329753421,,,,,,,,6.1262,,,,,
746,K07304,,0.607,0.6367298050638194,,,,,,,2.7209,38.1638,,,,,
747,K07315,,,0.715,,,,,,,,4.0,,,,,
748,K07323,,,0.62,,,,,,,,2.7253,,,,,
749,K07391,,,0.6071754329150025,,,,,,,,16.095599999999997,,,,,
750,K07393,,,0.6433564577059152,,,,,,,,23.657500000000002,,,,,
751,K07395,,,0.642,,,,,,,,7.1724,,,,,
752,K07397,,,0.706,,,,,,,,2.2597,,,,,
753,K07402,,,0.6550265151160544,,,,,,,,8.429300000000001,,,,,
754,K07403,,,0.6367151094011998,,,,,,,,6.7836,,,,,
755,K07404,,,0.598,,,,,,,,1.586,,,,,
756,K07443,,,0.733,,,,,,,,1.7395,,,,,
757,K07447,,,0.632076963197915,,,,,,,,5.3064,,,,,
758,K07448,,,0.5589999999999999,,,,,,,,3.2672,,,,,
759,K07451,,0.551,0.5554464411571092,,,,,0.703,,3.3665,3.6865,,,,,2.279
760,K07455,,,0.62,,,,,0.667,,,2.8862,,,,,3.1606
761,K07457,,,0.5529999999999999,,,,,,,,2.1703,,,,,
762,K07458,,,0.6579999999999999,,,,,,,,1.5567,,,,,
763,K07462,,,0.6783147420607661,,,,,,,,9.9848,,,,,
764,K07474,,,0.642,,,,,,,,3.344,,,,,
765,K07478,,,0.6748843292121496,,,,,,,,13.453399999999998,,,,,
766,K07480,,,0.5608214401946087,,,,,,,,12.180599999999998,,,,,
767,K07481,,,0.6240739529940078,,,,,,,,138.8685,,,,,
768,K07482,,,0.597473801294682,,,,,,,,89.53089999999999,,,,,
769,K07483,,,0.619890871273693,,,,,,,,148.24459999999993,,,,,
770,K07484,,,0.6200654406901499,,,,,,,,85.5233,,,,,
771,K07485,,0.59,0.6343796425093522,,,,,0.63,,4.9977,44.3048,,,,,2.5435
772,K07486,,,0.6199892873958751,,,,,0.635,,,833.8594000000004,,,,,3.6802
773,K07487,,,0.6132047024700827,,,,,,,,88.9456,,,,,
774,K07488,,,0.594,,,,,,,,6.5528,,,,,
775,K07491,,,0.5772243224121906,,,,,,,,42.956599999999995,,,,,
776,K07492,,,0.5841691716481635,,,,,,,,293.28,,,,,
777,K07493,,,0.646142961646425,,,,,,,,135.80880000000002,,,,,
778,K07494,,,0.5674222032942641,,,,,,,,243.53500000000003,,,,,
779,K07495,,,0.5658725443309865,,,,,,,,80.07610000000001,,,,,
780,K07497,,,0.60430823177167,,0.5115139823000938,,0.481,0.4099312943693843,,,504.82769999999994,,159.2183,,3.1182,25.241400000000002
781,K07498,,,0.6190543229981049,,,,,,,,8.0791,,,,,
782,K07499,,,0.579757670670741,,,,,0.609,,,76.0611,,,,,7.5997
783,K07503,,,0.6979999999999998,,,,,,,,5.3064,,,,,
784,K07506,,,0.5882527604465068,,,,,,,,9.5113,,,,,
785,K07507,,,0.6755941127309871,,,,,,,,6.2972,,,,,
786,K07568,,,0.687,,,,,,,,3.5913,,,,,
787,K07574,,,0.674,,,,,,,,2.4242,,,,,
788,K07646,,,0.68,,,,,,,,8.6621,,,,,
789,K07727,,,0.516,,,,,,,,5.7948,,,,,
790,K07733,,,0.7190000000000001,,,,,0.6579999999999999,,,6.7358,,,,,4.4307
791,K07735,,,0.5995901731399711,,,,,,,,19.6753,,,,,
792,K07736,,,0.6020794008165031,,,,,,,,12.0205,,,,,
793,K07738,,,0.6379453315592908,,,,,,,,17.0057,,,,,
794,K07793,,,0.6354707077520104,,,,,,,,135.72280000000003,,,,,
795,K07794,,,0.52,,,,,,,,1.8069,,,,,
796,K07795,,,0.6273380544466228,,,,,,,,86.56500000000001,,,,,
797,K07979,,,0.607,,,,,,,,2.6244,,,,,
798,K08097,,,0.6759999999999999,,,,,,,,7.0351,,,,,
799,K08296,,,0.752,,,,,,,,2.8089,,,,,
800,K08304,,,0.6579999999999999,,,,,,,,1.8359,,,,,
801,K08305,,,0.6532350277676727,,,,,,,,16.904899999999998,,,,,
802,K08309,,,0.6283814516626635,,,,,,,,13.1741,,,,,
803,K08311,,,0.668142792486988,,,,,,,,9.279900000000001,,,,,
804,K08316,,,0.6809999999999999,,,,,,,,3.8297,,,,,
805,K08355,,,0.675,,,,,,,,6.6726,,,,,
806,K08481,,,0.615,,,,,,,,2.9637,,,,,
807,K08591,,,0.6902395649108115,,,,,,,,4.2639,,,,,
808,K08602,,,0.6568704325989124,,,,,,,,22.1881,,,,,
809,K08640,,,0.619,,,,,,,,1.5648,,,,,
810,K08681,,,0.693,,,,,,,,3.0466,,,,,
811,K08726,,,0.58,,,,,,,,4.1025,,,,,
812,K08738,,,0.6029791634031663,,,,,0.555,,,7.3976,,,,,3.484
813,K08967,,,0.561,,,,,,,,3.3828,,,,,
814,K08972,,,0.6187625345626043,,,,,0.6880000000000001,,,8.5693,,,,,2.6152
815,K08973,,,0.636,,,,,,,,3.6121,,,,,
816,K08992,,,0.6779999999999999,,,,,,,,2.7453,,,,,
817,K08995,,,0.6000375891838325,,,,,,,,5.9697,,,,,
818,K08999,,,0.6216264898413665,,,,,,,,16.1674,,,,,
819,K09001,,,0.6679560716892804,,,,,,,,4.9572,,,,,
820,K09004,,,0.591,,,,,,,,4.2579,,,,,
821,K09005,,,0.6484765209327855,,,,,,,,7.304600000000001,,,,,
822,K09013,,,0.6539652786627134,,,,,,,,32.231700000000004,,,,,
823,K09014,,,0.626,,,,,,,,17.0361,,,,,
824,K09019,,,0.601,,,,,,,,5.0757,,,,,
825,K09022,,,0.6190974702862448,,,,,,,,33.602700000000006,,,,,
826,K09117,,,,0.6579999999999999,,,,,,,,1.4899,,,,
