,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_countsUnclassified
415,K01243,,,0.703,,,,0.617,,,2.2864,,,,4.2927
416,K01246,,,0.615759408495646,,,,0.69,,,138.98799999999997,,,,3.6252
417,K01247,,,0.6580064449644318,,,,,,,43.604600000000005,,,,
418,K01251,,,0.6177834080854783,,,,,,,532.5744000000001,,,,
419,K01255,,,0.626757794158675,,,,,,,30.459500000000002,,,,
420,K01258,,,0.653,,,,,,,2.7078,,,,
421,K01259,,,0.6519322453561313,,,,,,,82.10860000000001,,,,
422,K01262,,,0.62145702484435,,,,,,,32.614599999999996,,,,
423,K01265,,,0.6369050407338827,,,,,,,213.96689999999998,,,,
424,K01266,,0.629,0.6314989040254587,,,,,,5.5771,121.4217,,,,
425,K01270,,,0.6355998443239614,,,,,,,23.442099999999996,,,,
426,K01273,,,0.6315195136469614,,0.677,,,,,140.1957,,7.4473,,
427,K01283,,,0.6206572130160831,,,,,,,107.0955,,,,
428,K01286,,,0.6083443726820287,,,,,,,53.2624,,,,
429,K01295,,,0.67,,,,,,,6.4356,,,,
430,K01297,,,0.6284561470802899,,0.649,,,,,125.09780000000002,,3.8456,,
431,K01299,,,0.6249479841500176,,,,,,,33.3993,,,,
432,K01301,,,0.6602336072637177,,,,,,,15.743,,,,
433,K01302,,,0.6711058867705408,,,,,,,34.050900000000006,,,,
434,K01303,,,0.6538406858023502,,,,,,,13.081,,,,
435,K01304,,,0.6977378587426335,,,,,,,21.5929,,,,
436,K01322,,,0.599,,,,,,,6.7849,,,,
437,K01337,,,0.6409999999999999,,,,,,,3.089,,,,
438,K01354,,,0.6117065446331135,,,,,,,12.213000000000001,,,,
439,K01356,,,0.6322066806977549,,,,,,,163.51919999999998,,,,
440,K01358,,,0.6044031922397396,,,,,,,383.1545000000001,,,,
441,K01372,,,0.67,,,,,,,3.212,,,,
442,K01406,,,0.675,,,,,,,4.5983,,,,
443,K01409,,,0.648936853721071,,,,,,,224.52339999999998,,,,
444,K01417,,,0.58,,,,,,,2.9156,,,,
445,K01419,,,0.648575587737105,,,,,,,164.12559999999996,,,,
446,K01420,,,0.525,,,,,,,13.4071,,,,
447,K01423,,,0.5845966930674292,,,,,,,66.5511,,,,
448,K01424,,,0.6393391664731106,,,,,,,36.832499999999996,,,,
449,K01425,,,0.6414153970041268,,,,,,,33.183099999999996,,,,
450,K01426,,,0.6591485475607133,,,,,,,226.9491,,,,
451,K01429,,0.5479999999999999,0.65,,,,,,4.1354,4.0147,,,,
452,K01430,,,0.6584422272540302,,,,,,,14.241200000000001,,,,
453,K01431,,,0.6327164147340734,,,,,,,28.0342,,,,
454,K01432,,,0.5429999999999999,,,,,,,9.6828,,,,
455,K01433,,,0.5931709748179115,,,,,,,39.956500000000005,,,,
456,K01434,,,0.6377788990110844,,,,,,,18.3376,,,,
457,K01439,,,0.6,,,,,,,14.6556,,,,
458,K01443,,,0.6584675321220821,,,,,,,106.02120000000001,,,,
459,K01444,,,0.6709999999999999,,,,,,,4.1951,,,,
460,K01447,,,0.6278529554701007,,,,,,,73.5621,,,,
461,K01448,,,0.6261795969499988,,,,0.7077155863126441,,,356.73869999999994,,,,11.5896
462,K01455,,,0.6475141711216307,,,,,,,36.9508,,,,
463,K01457,,,0.6940000000000001,,,,,,,9.9054,,,,
464,K01458,,,0.6525278048179485,,,,,,,50.225100000000005,,,,
465,K01459,,,0.618,,,,,,,5.9538,,,,
466,K01462,,,0.618597334927014,,,,0.667,,,314.64789999999994,,,,6.6232
467,K01463,0.705,,0.6273450500709509,,,,,4.1038,,38.8332,,,,
468,K01464,,,0.6459999999999999,,,,,,,7.2061,,,,
469,K01465,,,0.655834047202152,,,,,,,37.1419,,,,
470,K01468,,,0.6666194042265805,,,,,,,17.9582,,,,
471,K01469,,,0.62,,,,,,,6.3399,,,,
472,K01470,,0.588,0.6073168154127008,,,,,,2.5978,82.0821,,,,
473,K01473,,,0.642,,,,,,,7.353,,,,
474,K01476,,,0.6470648266209078,,,,,,,24.4827,,,,
475,K01477,,,0.6634860994865741,,0.708,,,,,23.1646,,2.3977,,
476,K01478,,,0.6637588572499462,,,,,,,59.9648,,,,
477,K01480,,,0.6770500275324574,,,,,,,27.9629,,,,
478,K01482,,0.598,0.6565589494796352,,,,,,5.856,12.857699999999998,,,,
479,K01483,,,0.5798984886072893,,,,,,,20.9502,,,,
480,K01484,,,0.679,,,,,,,6.2919,,,,
481,K01485,,,0.660282148101393,,,,,,,48.850699999999996,,,,
482,K01486,,,0.667,,,,,,,4.1288,,,,
483,K01487,,,0.6260000000000001,,,,,,,5.9447,,,,
484,K01488,,,0.6459745945426707,,,,,,,41.5424,,,,
485,K01489,,,0.6389875303090525,,0.706,,,,,103.97200000000002,,7.6078,,
486,K01491,,,0.621,,,,,,,7.6476,,,,
487,K01493,,,0.6405444535029379,,,,,,,50.5842,,,,
488,K01494,,,0.5659428107057227,,,,,,,101.9978,,,,
489,K01495,,,0.6162716436954283,,,,,,,283.2285,,,,
490,K01496,,,0.5856362657119858,,,,,,,25.3076,,,,
491,K01497,,,0.6396292616431746,,,,,,,128.40429999999998,,,,
492,K01501,,,0.6502323695701784,,,,,,,17.502299999999998,,,,
493,K01507,,,0.5981649558529772,,,,,,,134.5724,,,,
494,K01512,,,0.6492901537141577,,,,,,,89.65939999999999,,,,
495,K01515,,,0.6321124826804384,,,,,,,38.5523,,,,
496,K01520,,,0.6386072823116944,,,,,,,107.4588,,,,
497,K01521,,,0.527,,,,0.613,,,8.2248,,,,4.6132
498,K01523,,,0.5977148731926715,,,,,,,62.88589999999999,,,,
499,K01524,,,0.6544694949969214,,,,,,,122.96160000000002,,,,
500,K01525,,,0.6432091350916835,,,,,,,42.2417,,,,
501,K01533,,,0.648,,,,,,,5.7383,,,,
502,K01545,,,0.5482260014639447,,,,0.5782547003857672,,,45.48169999999999,,,,38.439
503,K01546,,0.45,0.6250667768429761,,,,,,1.7223,484.3139,,,,
504,K01547,,,0.6125965478321491,,,,,,,162.3225,,,,
505,K01548,,,0.6272372692768209,,,,0.624,,,248.4543,,,,14.868
506,K01551,0.655,,0.6542077158441612,,,,0.4739999999999999,8.6409,,268.93229999999994,,,,1.9512
507,K01555,,,0.6268134552193374,,,,,,,49.6272,,,,
508,K01556,,,0.6169180638601058,,,,,,,39.4219,,,,
509,K01560,,,0.6455319796590054,,,,,,,23.2628,,,,
510,K01561,,,0.6380743785717294,,,,,,,20.1834,,,,
511,K01563,,,0.7140000000000001,,,,,,,5.6327,,,,
512,K01569,,,0.5950946793378051,,,,,,,33.697900000000004,,,,
513,K01574,,,0.6095455483220888,,,,,,,19.217,,,,
514,K01576,,,0.6579999999999999,,,,,,,6.8793,,,,
515,K01579,,,0.6220860792422992,,,,,,,41.9782,,,,
516,K01581,,,0.6409999999999999,,,,,,,5.6092,,,,
517,K01584,,,0.565,,,,,,,13.1341,,,,
518,K01586,,,0.576232754979284,,,,,,,18.459200000000003,,,,
519,K01588,,,0.6603480522685246,,,,,,,145.11549999999997,,,,
520,K01589,,,0.7070538993938345,,,,,,,14.478,,,,
521,K01591,,,0.6499490688206679,,,,,,,89.84289999999999,,,,
522,K01593,,,0.6564356514366247,,,,,,,27.535699999999995,,,,
523,K01595,,,0.6235376905402571,,,,,,,319.7703999999999,,,,
524,K01596,,,0.6578782101481804,,,,,,,60.5191,,,,
525,K01599,,,0.6516061441192349,,,,,,,105.58299999999998,,,,
526,K01601,,,0.6685949610326579,,,,,,,17.125,,,,
527,K01602,,,0.5720000000000002,,,,,,,12.7187,,,,
528,K01607,0.525,,0.6189405591705865,,0.698,,0.6963980260333613,2.6442,,233.43980000000002,,2.3039,,25.483299999999996
529,K01609,,,0.6521122776486242,,,,,,,42.8742,,,,
530,K01610,,,0.62614644432361,,,,,,,194.3383,,,,
531,K01611,,,0.6543483699092948,,,,,,,23.891399999999997,,,,
532,K01613,,,0.6341009590197041,,,,0.625,,,150.9637,,,,4.296
533,K01619,,0.6759999999999998,0.6479132108757206,,,,,,3.6526,176.70620000000002,,,,
534,K01620,,,0.6666122454675769,,,,0.741,,,191.9733,,,,6.0803
535,K01621,,,0.6209939164035317,,,,,,,599.4722999999999,,,,
536,K01623,,,0.6185929173195216,,,,,,,138.53210000000004,,,,
537,K01624,,,0.6316799523210683,,,,,,,126.97300000000003,,,,
538,K01625,,,0.5809201361150939,,,,,,,11.8275,,,,
539,K01626,,,0.6476968782090694,,,,,,,187.3599,,,,
540,K01627,,,0.6234042014261026,,,,,,,94.8736,,,,
541,K01628,,,0.642,,,,,,,6.926,,,,
542,K01629,,,0.693,,,,,,,3.2512,,,,
543,K01631,,,0.669,,,,,,,5.0437,,,,
544,K01633,,,0.6339735022387477,,,,,,,93.19720000000001,,,,
545,K01634,,,0.649,,,,,,,9.5839,,,,
546,K01635,,,0.5972571029771877,,,,,,,39.8427,,,,
547,K01637,,,0.6464725285005528,,,,,,,162.73379999999997,,,,
548,K01638,,,0.6261706089415754,,0.639,,,,,234.50010000000003,,7.4382,,
549,K01640,,,0.6758526713551505,,,,,,,96.4521,,,,
550,K01644,,,0.663676008507358,,,,0.624,,,67.279,,,,2.4695
551,K01647,,,0.5956301808699774,,,,,,,28.510800000000003,,,,
552,K01649,,,0.6145923239541544,,,,,,,34.884299999999996,,,,
553,K01652,,,0.5674102739186726,,,,,,,20.8947,,,,
554,K01653,,,0.6226000927709663,,,,0.575,,,233.97669999999997,,,,3.4262
555,K01657,,,0.612,,,,,,,7.9663,,,,
556,K01658,,,0.6258662920780668,,,,,,,89.4596,,,,
557,K01661,,,0.68,,,,,,,5.3834,,,,
558,K01662,,,0.6271847090093852,,,,,,,103.91180000000001,,,,
559,K01664,,,0.5861746571585796,,,,,,,24.392400000000002,,,,
560,K01673,,,0.6120771935747482,,,,,,,151.37099999999998,,,,
561,K01676,,,0.6351407553098594,,,,,,,26.6012,,,,
562,K01678,,,0.613,,,,,,,2.5889,,,,
563,K01686,,,0.6345566209798423,,,,,,,10.5049,,,,
564,K01687,,,0.7,,,,,,,8.6591,,,,
565,K01689,,,0.6386251035695505,,,,,,,487.9860000000001,,,,
566,K01692,,,0.659121705486545,,,,,,,25.391099999999998,,,,
567,K01693,,,0.6090123439084025,,,,,,,35.5488,,,,
568,K01695,,,0.6471027538882613,,,,,,,224.2857,,,,
569,K01696,,,0.598,,,,,,,13.6964,,,,
570,K01698,,,0.6417762084377445,,,,,,,253.99330000000003,,,,
571,K01704,,,0.6117754307447102,,,,,,,174.8527,,,,
572,K01709,,,0.5647033563634701,,,,,,,14.894499999999999,,,,
573,K01710,,,0.616,,,,,,,5.1039,,,,
574,K01711,,,0.5986440284657638,0.68,,,,,,89.98030000000001,8.9722,,,
575,K01712,,,0.6621856703091157,,,,,,,126.09819999999999,,,,
576,K01714,,,0.6307262969519334,,,,,,,38.66610000000001,,,,
577,K01716,,,0.630692671806023,,,,,,,21.4022,,,,
578,K01719,,,0.6548065434878054,,,,0.6605919226316856,,,205.6731,,,,28.360799999999998
579,K01720,,,0.6098883667257616,,,,,,,33.8765,,,,
580,K01721,,,0.6526118032275786,,,,,,,23.831599999999998,,,,
581,K01724,0.565,,0.5960693939306827,,,,0.619,6.3501,,218.63120000000004,,,,2.3952
582,K01725,,,0.6,,,,,,,16.5191,,,,
583,K01726,,,0.6288961197203431,,,,,,,24.823500000000003,,,,
584,K01730,,,0.6232965595885913,,,,,,,35.0273,,,,
585,K01733,,,0.6507074046935231,,,,,,,148.948,,,,
586,K01734,,,0.5822429292236916,,,,,,,54.89040000000001,,,,
587,K01735,,,0.6496203736729598,,,,,,,71.90119999999999,,,,
588,K01736,,,0.6439859910956774,,,,,,,206.10350000000003,,,,
589,K01737,,,0.5987090578550932,,,,,,,270.71340000000004,,,,
590,K01738,,,0.6262094310606036,,,,,,,37.3769,,,,
591,K01739,,,0.6232134248090304,,,,,,,10.686399999999999,,,,
592,K01740,,,0.5720327194491552,,,,,,,26.593999999999998,,,,
593,K01745,,,0.6395424605924686,,,,,,,37.499500000000005,,,,
594,K01749,,,0.6652970631784877,,,,,,,182.0511,,,,
595,K01751,,,0.718,,,,,,,6.0494,,,,
596,K01752,,,0.6302833536967052,,,,,,,105.61660000000002,,,,
597,K01753,,,0.669,,,,,,,7.0038,,,,
598,K01754,,,0.6411438135290619,,,,,,,154.28480000000002,,,,
599,K01755,,,0.6349766165145312,,,,,,,229.69419999999994,,,,
600,K01756,,,0.6662508859044547,,,,,,,40.12199999999999,,,,
601,K01759,,,0.5888719865653472,,,,,,,54.242999999999995,,,,
602,K01760,,,0.612,,,,,,,4.9995,,,,
603,K01761,,,0.612,,,,,,,4.9995,,,,
604,K01768,,,0.5671060345535345,,,,,,,69.81799999999998,,,,
605,K01770,,,0.6071741169053899,,,,,,,20.4223,,,,
606,K01772,,,0.6379466075250964,,,,,,,262.8015,,,,
607,K01775,,,0.6407812066515154,,,,,,,195.4229,,,,
608,K01776,0.6629999999999999,,0.6544320467653696,,,,,5.9059,,143.3304,,,,
609,K01778,,,0.6387932842718183,,,,,,,173.72500000000002,,,,
610,K01779,,,0.6295387934519812,,,,,,,27.7403,,,,
611,K01783,,,0.6462205613470247,,,,,,,50.113699999999994,,,,
612,K01784,,,0.6435720703173052,,,,,,,10.2949,,,,
613,K01785,,,0.5918602692604891,,,,0.669,,,144.14259999999996,,,,4.117
614,K01790,,,0.560125305019076,,,,,,,66.8886,,,,
615,K01792,,,0.6157860574286562,,,,,,,53.9678,,,,
616,K01796,,,0.7024068530577159,,,,,,,17.5596,,,,
617,K01799,,,0.6239999999999999,,,,,,,3.8703,,,,
618,K01800,,,0.6419390032313479,,,,,,,32.3079,,,,
619,K01802,,,0.6282710561127312,,,,,,,48.0748,,,,
620,K01803,,,0.6456913748255598,,,,,,,159.36929999999998,,,,
621,K01804,,,0.6245586014486826,,,,,,,74.9447,,,,
622,K01805,,,0.611465593007372,,,,,,,73.8544,,,,
623,K01807,,0.586,0.630224522776305,,,,,,2.9823,115.0619,,,,
624,K01808,,,0.6465028377179273,,,,,,,73.04350000000001,,,,
625,K01809,,,0.6223482816227706,,,,,,,91.77820000000003,,,,
626,K01810,,,0.6036087551328856,,,,,,,175.0446,,,,
627,K01812,,,0.6259513591668324,,,,,,,24.8712,,,,
628,K01814,,,0.5810786987658082,,,,,,,23.093899999999998,,,,
629,K01815,,,0.6009999999999999,,,,,,,7.8119000000000005,,,,
630,K01816,,,0.5916656151271282,,,,,,,71.195,,,,
631,K01817,,,0.6449948546618086,,,,,,,22.2042,,,,
632,K01820,,,0.611,,,,,,,10.4766,,,,
633,K01821,,,0.575374041467242,,,,0.6006974837066313,,,49.1691,,,,7.9395
634,K01823,,,0.6475207269109123,,,,,,,30.456599999999998,,,,
635,K01825,,,0.63,,,,,,,8.9642,,,,
636,K01826,,,0.589,,,,,,,6.2896,,,,
637,K01834,,,0.6525495259791745,,,,,,,91.0,,,,
638,K01835,,,0.6726382896952395,,,,,,,21.4418,,,,
639,K01838,,,0.679,,,,,,,6.873,,,,
640,K01839,,,0.6487090603625718,,,,,,,60.227399999999996,,,,
641,K01843,,,0.6255527379913612,,,,,,,11.6893,,,,
642,K01845,,0.5670000000000001,0.6349812315922251,,,,,,4.207,76.2245,,,,
643,K01848,,,0.675,,,,,,,10.6437,,,,
644,K01849,,,0.637846881593857,,,,,,,84.39479999999998,,,,
645,K01854,,,0.42732764149436825,,,,,,,6.647,,,,
646,K01858,,,0.6114416509018911,,,,,,,195.01489999999998,,,,
647,K01865,,,0.598815120856986,,,,0.574,,,16.2898,,,,2.6931
648,K01866,,,0.6094309240396338,,,,,,,239.75549999999996,,,,
649,K01867,,,0.6188153132108168,,,,,,,208.316,,,,
650,K01868,,,0.6034143564144794,,,,,,,480.22809999999987,,,,
651,K01869,,,0.6055174973137537,,,,,,,81.21979999999999,,,,
652,K01870,,,0.632306102114617,,,,,,,20.8234,,,,
653,K01872,,,0.6307021603310197,,,,,,,339.515,,,,
654,K01873,,,0.6298014270035583,,,,,,,20.394199999999998,,,,
655,K01874,,,0.6193892041060798,,,,,,,133.62279999999998,,,,
656,K01875,,,0.6191463462712931,,,,,,,295.42370000000005,,,,
657,K01876,,,0.6275361807946056,,,,,,,102.70899999999999,,,,
658,K01878,,,0.5617476200773617,,,,,,,22.494,,,,
659,K01880,,,0.651661620558184,,,,,,,29.628899999999998,,,,
660,K01881,,,0.6314866608152963,,,,,,,270.79200000000003,,,,
661,K01883,,,0.6215307535166232,,,,,,,41.0836,,,,
662,K01885,,,0.6296096865642264,,,,,,,55.4459,,,,
663,K01886,,,0.5479999999999999,,,,,,,12.2572,,,,
664,K01887,,,0.6201892304290567,,,,,,,263.58039999999994,,,,
665,K01889,,,0.6111284177232319,,,,,,,235.0371,,,,
666,K01890,,,0.6371121276634955,,,,,,,223.06119999999999,,,,
667,K01892,,,0.6131390469229356,,,,,,,18.672,,,,
668,K01893,,,0.62,,,,,,,7.5866,,,,
669,K01894,,,0.5758031778532982,,,,,,,20.006999999999998,,,,
670,K01895,,,0.6619492431737952,,,,,,,29.1097,,,,
671,K01897,,,0.6641092140653226,,,,,,,14.5839,,,,
672,K01902,,,0.5942253765283423,,,,,,,39.7452,,,,
673,K01903,,,0.5660000000000001,,,,,,,10.7023,,,,
674,K01907,,,0.6079001410621322,,,,,,,11.125,,,,
675,K01912,,0.5879999999999999,0.6541246478780751,,,,,,4.1492,190.16429999999997,,,,
676,K01914,,,0.6070535239637344,,,,,,,37.2939,,,,
677,K01915,,,0.6169141381653338,,,,,,,1010.8011000000007,,,,
678,K01918,,,0.6283174430486604,,,,,,,150.8002,,,,
679,K01919,,,0.6285400250994513,,,,,,,92.33959999999998,,,,
680,K01920,,,0.6198084703376407,,,,,,,17.6444,,,,
681,K01921,,,0.6321371585158616,,,,,,,163.09509999999995,,,,
682,K01923,,,0.61383062106878,,,,,,,165.40069999999997,,,,
683,K01924,,,0.6412503702571388,,,,,,,36.0543,,,,
684,K01925,,,0.6393287554581255,,,,,,,31.876799999999996,,,,
685,K01926,,,0.6659590140347995,,,,0.6777251213798053,,,46.56469999999999,,,,14.351600000000001
686,K01928,,,0.5848416176476915,,,,,,,27.2005,,,,
687,K01929,,,0.6177736106616475,,,,,,,27.5256,,,,
688,K01933,,,0.6349417377732466,,,,,,,215.34440000000006,,,,
689,K01934,,,0.6050192144294767,,,,0.53,,,80.094,,,,4.4266
690,K01935,,,0.645428054674551,,,,,,,30.759900000000002,,,,
691,K01937,,,0.6143086700756422,,,,,,,567.3114,,,,
692,K01939,,0.667,0.6347210249420712,,,,,,6.336,313.80289999999997,,,,
693,K01940,,,0.6273452770412543,,,,,,,333.7427999999999,,,,
694,K01945,,,0.6569357648188544,,,,,,,254.4317,,,,
695,K01951,,,0.6398012181075723,,,,,,,442.3401999999999,,,,
696,K01952,,,0.6041673305359305,,,,,,,19.948999999999998,,,,
697,K01953,,0.63,0.6257218614885697,,,,,,6.2253,361.9910000000001,,,,
698,K01956,,,0.5920000000000001,,,,,,,13.0866,,,,
699,K01961,,,0.563,,,,,,,14.4404,,,,
700,K01962,,,0.6509734295714766,,,,,,,75.3264,,,,
701,K01963,,,0.5751697080941965,,,,,,,20.0332,,,,
702,K01971,,,0.635435055641998,,,,,,,164.93939999999995,,,,
703,K01972,,,0.6401837523488615,,,,0.308,,,456.5525,,,,2.8636
704,K01975,,,0.6509328349918336,,,,0.772,,,122.90360000000001,,,,2.8192
705,K01989,,,0.6173206771165944,,,,,,,10.7932,,,,
706,K01990,,,0.6522000003453402,,,,,,,403.5004,,,,
707,K01991,,,0.5885959823931626,,,,0.5589999999999999,,,160.72420000000002,,,,4.7455
708,K01992,,,0.5975775935316637,,,,0.604,,,287.9789,,,,5.8378
709,K01993,,,0.6613932941932716,,,,,,,9.373899999999999,,,,
710,K01995,,,0.6479873124869632,,,,,,,116.01549999999999,,,,
711,K01996,,,0.6521463027977968,,,,,,,98.98830000000001,,,,
712,K01997,,,0.6347690269052231,,,,,,,437.749,,,,
713,K01998,,,0.6300179150247398,,,,,,,139.1805,,,,
714,K01999,,,0.6080867435701917,,,,0.701,,,148.81119999999999,,,,11.8068
715,K02002,,,0.611536079222143,,,,,,,16.9879,,,,
716,K02003,,,0.6325842440696943,,,,,,,163.32420000000002,,,,
717,K02004,,,0.6306914231178176,,,,0.6611624041686568,,,2018.4130000000007,,,,46.3211
718,K02005,,,0.6293063662002452,,,,,,,67.0613,,,,
719,K02006,,,0.629,,,,,,,5.1019,,,,
720,K02007,,,0.6959485331659205,,,,,,,15.7271,,,,
721,K02008,,,0.649423524747936,,,,,,,9.9128,,,,
722,K02011,,,0.6264302458355958,,,,,,,20.7037,,,,
723,K02012,,,0.6275281555083375,,,,,,,48.163,,,,
724,K02013,,,0.652,,,,,,,5.3074,,,,
725,K02014,,,0.5835328189827987,,,,,,,23.856199999999998,,,,
726,K02015,,,0.6897954515085767,,,,,,,75.2583,,,,
727,K02016,,,0.6756263170079557,,,,,,,41.8022,,,,
728,K02017,,,0.687,,,,,,,5.6985,,,,
729,K02018,,,0.6396208542837464,,,,,,,30.3722,,,,
730,K02019,,,0.4742656793094734,,,,,,,7.3492999999999995,,,,
731,K02020,,,0.6262338244162498,,,,,,,96.5448,,,,
732,K02025,,,0.6084764212916012,,,,,,,16.371299999999998,,,,
733,K02026,,,0.6247348973548003,,,,,,,32.1995,,,,
734,K02027,,,0.6567903316490666,,,,,,,12.463999999999999,,,,
735,K02028,,,0.606,,,,,,,7.5657,,,,
736,K02029,,,0.6413417508622422,,,,,,,27.9349,,,,
737,K02030,,,0.6297406000520495,,,,,,,83.6928,,,,
738,K02031,,,0.6379456302286765,,,,,,,38.604800000000004,,,,
739,K02032,,,0.6251179955664687,,,,,,,50.2947,,,,
740,K02033,,,0.6348651641343781,,,,,,,164.302,,,,
741,K02034,,,0.639903060854337,,,,,,,338.71310000000005,,,,
742,K02035,,,0.6328380117460267,,,,,,,45.515100000000004,,,,
743,K02036,,,0.6033018748773886,,,,,,,98.30099999999999,,,,
744,K02037,,,0.5966321258506778,,,,,,,42.852599999999995,,,,
745,K02038,,,0.6418090066145155,,,,,,,45.277899999999995,,,,
746,K02039,,,0.6023436965472727,,,,,,,204.8338,,,,
747,K02040,,,0.6148686394681413,,,,0.6239999999999999,,,256.94820000000004,,,,5.89
748,K02041,,,0.6559999999999999,,,,,,,6.8592,,,,
749,K02042,,,0.6292196566020798,,,,,,,18.5371,,,,
750,K02044,,,0.588933901679761,,,,,,,13.799900000000001,,,,
751,K02045,,,0.6759999999999999,,,,,,,7.0569,,,,
752,K02046,,,0.6650335046547703,,,,,,,21.4675,,,,
753,K02047,,,0.6264608992990572,,,,,,,33.2089,,,,
754,K02049,,,0.6602030620862451,,,,,,,46.0269,,,,
755,K02050,,,0.6389901765947756,,,,,,,217.65170000000003,,,,
756,K02051,,,0.6322141407818889,,,,,,,141.5118,,,,
757,K02055,,,0.605,,,,,,,4.6077,,,,
758,K02065,,,0.6143191806983583,,,,,,,77.1564,,,,
759,K02066,,,0.6258011989568953,,0.541,,,,,373.59130000000016,,2.013,,
760,K02067,,,0.6097058505814263,,,,,,,138.7734,,,,
761,K02078,,,0.5663322534607959,,0.539,,0.601694802168593,,,404.4807999999999,,7.6485,,14.154
762,K02081,,,0.578,,,,,,,4.5226,,,,
763,K02082,,,0.59,,,,,,,6.0928,,,,
764,K02100,,,0.586,,,,,,,10.7587,,,,
765,K02106,,,0.599916933714686,,,,,,,12.948699999999999,,,,
766,K02108,,,0.5866829009555222,,,,,,,85.5504,,,,
767,K02109,,,0.6211365548252124,,,,0.6717304541811148,,,169.6454,,,,30.8168
768,K02110,,,0.6119456978767064,,,,,,,45.187900000000006,,,,
769,K02111,,,0.6252405459467034,,,,,,,117.6282,,,,
770,K02112,,,0.5840522719674438,,,,,,,36.2294,,,,
771,K02113,,,0.6223207935112636,,0.733,,0.6435185012424018,,,135.4489,,4.9967,,19.712
772,K02114,,,0.6345647051153206,,,,,,,127.1352,,,,
773,K02115,,,0.6300109256242487,,,,,,,73.18659999999998,,,,
774,K02116,,,0.5847821211533062,,0.6579999999999999,,,,,67.1101,,5.4255,,
775,K02128,,,,,0.329,,,,,,,3.5917,,
776,K02160,,,0.6177954377939014,,,,,,,142.5172,,,,
777,K02167,,,0.634340223763671,,,,,,,26.8064,,,,
778,K02169,,,0.6228168992806423,,,,,,,34.044000000000004,,,,
779,K02170,,,0.5950892597960126,,,,,,,24.391799999999996,,,,
780,K02171,,,0.5801297298422352,,,,,,,102.59460000000001,,,,
781,K02172,,,0.6726567809276559,,,,0.632,,,16.5323,,,,4.2995
782,K02188,,,0.7490000000000001,,,,,,,6.0358,,,,
783,K02189,,,0.683923325762806,,,,,,,17.9496,,,,
784,K02192,,,0.6416451200181973,,,,,,,8.5906,,,,
785,K02193,,0.665,0.6296376615767745,,,,,,7.6148,29.215899999999998,,,,
786,K02194,,,0.6357525933901226,,,,0.667,,,155.03490000000002,,,,5.9565
787,K02195,,0.63,0.6329666533684146,,,,,,4.5527,184.38690000000005,,,,
788,K02196,,,0.5807407472314989,,,,,,,34.9759,,,,
789,K02197,,,0.6106109388509685,,,,,,,143.4121,,,,
790,K02198,,,0.551,,,,,,,14.3323,,,,
791,K02199,,,0.6210176845240412,,,,,,,354.65089999999987,,,,
792,K02200,,,0.5862750374449792,,,,0.6336206261872126,,,74.64409999999998,,,,9.103
793,K02204,,,0.6209846804093501,,,,,,,89.11529999999999,,,,
794,K02221,,,0.5966237708013884,,,,0.632887835858352,,,120.12100000000001,,,,4.9226
795,K02224,,,0.7100877778896829,,,,,,,39.1083,,,,
796,K02226,,,0.6714459611748139,,,,,,,12.073699999999999,,,,
797,K02227,,,0.6387943255301827,,,,,,,30.8761,,,,
798,K02228,,,0.625,,,,,,,6.709,,,,
799,K02231,,,0.7584006914838233,,,,,,,12.9844,,,,
800,K02232,,,0.7101809201444013,,,,,,,13.1258,,,,
801,K02233,,,0.7414774295632619,,,,0.7240000000000001,,,13.024400000000002,,,,3.3756
802,K02234,,,0.6920000000000001,,,,,,,4.3592,,,,
803,K02237,,,0.6693044017352121,,,,,,,57.1506,,,,
804,K02238,,,0.6454032636334879,,,,0.6862839149345555,,,308.59350000000023,,,,5.4606
805,K02242,,,0.6411770320916288,,,,0.7530000000000001,,,106.7179,,,,5.3437
806,K02257,,,0.6426468651530128,,,,,,,231.58460000000005,,,,
807,K02258,,,0.6172095429106519,,,,,,,43.8478,,,,
808,K02259,,,0.6423861739200107,,,,0.669,,,148.2055,,,,1.3981
809,K02275,,,0.6306656474141171,,,,,,,51.7343,,,,
810,K02276,,,0.5985342107622378,,,,,,,58.97089999999999,,,,
811,K02277,,0.6409999999999999,0.58914615260535,,,,0.6185603659981593,,6.9312,89.7018,,,,12.359200000000001
812,K02278,,,0.6345222113777641,,,,,,,20.748599999999996,,,,
813,K02279,,,0.6391765767548808,,,,0.6729999999999999,,,155.8466,,,,3.4365
814,K02280,,,0.5878441726834318,,,,,,,25.950799999999997,,,,
815,K02281,,,0.6361122968823706,,,,,,,13.0112,,,,
816,K02282,,,0.6547290100838641,,,,,,,36.7642,,,,
817,K02283,,,0.6452017152864312,,,,,,,61.607699999999994,,,,
818,K02291,,,0.6354209682193198,,,,,,,26.8243,,,,
819,K02300,,,0.622,,,,,,,5.4829,,,,
820,K02302,,,0.581,,,,,,,13.1616,,,,
821,K02303,,,0.5985516611850706,,,,,,,39.7947,,,,
822,K02304,,,0.6110951517243862,,,,,,,47.876400000000004,,,,
